Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,Instrument,st_dev,no_days
22/03/2022,4456.75,4514.75,4433,4505,1205860,2096702,Future,CME,USD,0.25,12.5,50,222612.5,ES1 Index,86.9333,6183
23/03/2022,4504,4514,4444.75,4447.5,1336967,2096361,Future,CME,USD,0.25,12.5,50,225250,ES1 Index,95.7558,6184
24/03/2022,4449.25,4517.5,4445.75,4512.5,1221569,2085482,Future,CME,USD,0.25,12.5,50,222375,ES1 Index,99.6382,6185
25/03/2022,4516.25,4539,4493.25,4536.5,1251078,2087501,Future,CME,USD,0.25,12.5,50,225625,ES1 Index,107.7637,6186
28/03/2022,4535.25,4572.25,4509.75,4568,1182527,2089312,Future,CME,USD,0.25,12.5,50,226825,ES1 Index,117.133,6187
29/03/2022,4570.25,4631,4565.25,4625.5,1353683,2102613,Future,CME,USD,0.25,12.5,50,228400,ES1 Index,127.3165,6188
30/03/2022,4621.25,4627.5,4574.75,4596,1206203,2111393,Future,CME,USD,0.25,12.5,50,231275,ES1 Index,141.3456,6189
31/03/2022,4599,4614.25,4526.25,4530.75,1650667,2094973,Future,CME,USD,0.25,12.5,50,229800,ES1 Index,150.4089,6190
01/04/2022,4541,4555.5,4501.25,4539.25,1441126,2099129,Future,CME,USD,0.25,12.5,50,226537.5,ES1 Index,153.4089,6191
04/04/2022,4538.25,4580,4527.75,4577.75,1025558,2094991,Future,CME,USD,0.25,12.5,50,226962.5,ES1 Index,149.137,6192
05/04/2022,4576.25,4588.75,4507.75,4520.25,1303877,2102680,Future,CME,USD,0.25,12.5,50,228887.5,ES1 Index,141.3956,6193
06/04/2022,4526.25,4528.75,4444.5,4475.75,1803684,2099349,Future,CME,USD,0.25,12.5,50,226012.5,ES1 Index,137.2729,6194
07/04/2022,4471.25,4517.25,4444.5,4496.25,1446250,2098845,Future,CME,USD,0.25,12.5,50,223787.5,ES1 Index,129.4777,6195
08/04/2022,4494.75,4519.75,4468.75,4483.5,1358450,2096701,Future,CME,USD,0.25,12.5,50,224812.5,ES1 Index,113.7535,6196
11/04/2022,4488.75,4491.25,4403.5,4409,1431371,2122426,Future,CME,USD,0.25,12.5,50,224175,ES1 Index,87.2616,6197
12/04/2022,4411,4466.75,4375.5,4393,1739771,2133464,Future,CME,USD,0.25,12.5,50,220450,ES1 Index,70.9298,6198
13/04/2022,4396.75,4449.5,4384,4442.25,1254348,2150534,Future,CME,USD,0.25,12.5,50,219650,ES1 Index,67.4747,6199
14/04/2022,4438.5,4455.75,4385,4387.5,1396074,2156822,Future,CME,USD,0.25,12.5,50,222112.5,ES1 Index,65.4966,6200
18/04/2022,4390,4406.25,4355.5,4386.75,1149765,2151549,Future,CME,USD,0.25,12.5,50,219375,ES1 Index,67.3617,6201
19/04/2022,4399,4467,4371.75,4459.25,1465764,2134690,Future,CME,USD,0.25,12.5,50,219337.5,ES1 Index,71.4867,6202
20/04/2022,4441,4484.25,4432.75,4455.5,1423396,2113540,Future,CME,USD,0.25,12.5,50,222962.5,ES1 Index,71.9525,6203
21/04/2022,4468,4509,4380,4390.5,1704137,2128091,Future,CME,USD,0.25,12.5,50,222775,ES1 Index,71.6878,6204
22/04/2022,4385.75,4393.25,4247.5,4267.25,2039961,2159953,Future,CME,USD,0.25,12.5,50,219525,ES1 Index,75.3547,6205
25/04/2022,4259,4296.5,4195.25,4292.75,2280374,2153857,Future,CME,USD,0.25,12.5,50,213362.5,ES1 Index,89.6934,6206
26/04/2022,4294,4303.5,4136.75,4170.5,2018166,2161777,Future,CME,USD,0.25,12.5,50,214637.5,ES1 Index,95.6784,6207
27/04/2022,4149.5,4236.25,4149,4180.25,2035627,2154783,Future,CME,USD,0.25,12.5,50,208525,ES1 Index,107.9515,6208
28/04/2022,4213,4303.5,4182.5,4283.5,1798644,2126495,Future,CME,USD,0.25,12.5,50,209012.5,ES1 Index,115.4762,6209
29/04/2022,4244,4279.75,4118.75,4127.5,2117160,2206896,Future,CME,USD,0.25,12.5,50,214175,ES1 Index,115.47,6210
02/05/2022,4144,4165.75,4056,4151,2351404,2173204,Future,CME,USD,0.25,12.5,50,206375,ES1 Index,126.1411,6211
03/05/2022,4145.5,4195.75,4129,4169.25,1678497,2177033,Future,CME,USD,0.25,12.5,50,207550,ES1 Index,126.7578,6212
04/05/2022,4171.25,4303,4142.75,4295.25,1783477,2145979,Future,CME,USD,0.25,12.5,50,208462.5,ES1 Index,127.1337,6213
05/05/2022,4289.75,4300.75,4099.25,4143.25,2389422,2154373,Future,CME,USD,0.25,12.5,50,214762.5,ES1 Index,122.9402,6214
06/05/2022,4146.5,4153.25,4062,4119.5,2310919,2165675,Future,CME,USD,0.25,12.5,50,207162.5,ES1 Index,122.8478,6215
09/05/2022,4087.25,4099,3970,3987.5,2139992,2216419,Future,CME,USD,0.25,12.5,50,205975,ES1 Index,122.6506,6216
10/05/2022,3993.25,4065.5,3953,3996.75,2247750,2224562,Future,CME,USD,0.25,12.5,50,199375,ES1 Index,137.3118,6217
11/05/2022,3990.5,4050.5,3923.75,3930.25,2157244,2229452,Future,CME,USD,0.25,12.5,50,199837.5,ES1 Index,147.101,6218
12/05/2022,3939.75,3961.75,3855,3927.25,2380563,2249215,Future,CME,USD,0.25,12.5,50,196512.5,ES1 Index,156.0997,6219
13/05/2022,3916.25,4036,3915.5,4019.75,1859074,2241514,Future,CME,USD,0.25,12.5,50,196362.5,ES1 Index,164.2802,6220
16/05/2022,4025,4043.5,3979.5,4004.75,1695198,2231123,Future,CME,USD,0.25,12.5,50,200987.5,ES1 Index,162.2327,6221
17/05/2022,4002,4091.5,4000.5,4084.75,1716498,2214078,Future,CME,USD,0.25,12.5,50,200237.5,ES1 Index,151.4857,6222
18/05/2022,4091.25,4095,3905.5,3922.75,2202394,2235747,Future,CME,USD,0.25,12.5,50,204237.5,ES1 Index,133.1634,6223
19/05/2022,3916.5,3943.5,3856,3897.75,2317604,2247456,Future,CME,USD,0.25,12.5,50,196137.5,ES1 Index,126.1133,6224
20/05/2022,3900.5,3949.5,3807.5,3899.5,2408399,2239707,Future,CME,USD,0.25,12.5,50,194887.5,ES1 Index,128.8381,6225
23/05/2022,3910.5,3982.25,3906.5,3971.75,1736162,2211066,Future,CME,USD,0.25,12.5,50,194975,ES1 Index,125.9612,6226
24/05/2022,3951.75,3954.5,3872,3940.5,2017453,2214611,Future,CME,USD,0.25,12.5,50,198587.5,ES1 Index,125.3148,6227
25/05/2022,3950,3997.75,3913.5,3976.75,1744116,2238726,Future,CME,USD,0.25,12.5,50,197025,ES1 Index,124.4461,6228
26/05/2022,3972.25,4073.5,3960.5,4055.75,1493132,2218952,Future,CME,USD,0.25,12.5,50,198837.5,ES1 Index,111.0935,6229
27/05/2022,4047.5,4168.25,4041.25,4155.75,1547507,2220310,Future,CME,USD,0.25,12.5,50,202787.5,ES1 Index,108.7825,6230
31/05/2022,4164.5,4202.25,4102.75,4131.25,2222573,2200380,Future,CME,USD,0.25,12.5,50,207787.5,ES1 Index,109.0907,6231
01/06/2022,4138.5,4165,4071.5,4099,1912031,2185922,Future,CME,USD,0.25,12.5,50,206562.5,ES1 Index,106.6443,6232
02/06/2022,4097.75,4179,4072.25,4175.25,1513748,2188296,Future,CME,USD,0.25,12.5,50,204950,ES1 Index,86.5492,6233
03/06/2022,4177.75,4189,4096.75,4107,1532766,2185116,Future,CME,USD,0.25,12.5,50,208762.5,ES1 Index,89.4678,6234
06/06/2022,4110.5,4168.25,4104.5,4120.5,1457918,2177349,Future,CME,USD,0.25,12.5,50,205350,ES1 Index,88.7041,6235
07/06/2022,4122,4164,4076,4158.75,1677883,2160350,Future,CME,USD,0.25,12.5,50,206025,ES1 Index,91.6177,6236
08/06/2022,4150.75,4160,4105.25,4114,1706628,2133445,Future,CME,USD,0.25,12.5,50,207937.5,ES1 Index,96.548,6237
09/06/2022,4116,4144.25,4014.75,4016.25,2024783,2030728,Future,CME,USD,0.25,12.5,50,205700,ES1 Index,95.1438,6238
10/06/2022,4025.25,4029.5,3895.25,3899,2117225,1771822,Future,CME,USD,0.25,12.5,50,200812.5,ES1 Index,91.3938,6239
13/06/2022,3870.75,3876.5,3732.5,3750.5,2155159,1217656,Future,CME,USD,0.25,12.5,50,194950,ES1 Index,97.2456,6240
14/06/2022,3758.25,3805,3705.25,3736.75,1341257,699714,Future,CME,USD,0.25,12.5,50,187525,ES1 Index,117.5231,6241
15/06/2022,3740,3839,3720.25,3789.25,777545,530692,Future,CME,USD,0.25,12.5,50,186837.5,ES1 Index,133.7116,6242
16/06/2022,3794.25,3828.75,3639,3668.25,544027,484471,Future,CME,USD,0.25,12.5,50,189462.5,ES1 Index,141.6446,6243
17/06/2022,3677.5,3710.75,3665.75,3663.76,40397,491831,Future,CME,USD,0.25,12.5,50,183412.5,ES1 Index,159.4877,6244
21/06/2022,3684,3783.75,3661.5,3767.75,1566039,2241265,Future,CME,USD,0.25,12.5,50,183188,ES1 Index,175.1306,6245
22/06/2022,3766.25,3805.5,3693.25,3762.75,1660579,2238812,Future,CME,USD,0.25,12.5,50,188387.5,ES1 Index,181.4957,6246
23/06/2022,3761.25,3805.75,3735,3799.75,1607695,2248395,Future,CME,USD,0.25,12.5,50,188137.5,ES1 Index,187.2915,6247
24/06/2022,3785.25,3919.75,3781.25,3916.25,1563128,2245452,Future,CME,USD,0.25,12.5,50,189987.5,ES1 Index,190.5325,6248
27/06/2022,3915,3948,3892.5,3903.75,1497368,2227503,Future,CME,USD,0.25,12.5,50,195812.5,ES1 Index,188.7419,6249
28/06/2022,3911.25,3950,3821.75,3825.5,1791690,2224662,Future,CME,USD,0.25,12.5,50,195187.5,ES1 Index,181.3372,6250
29/06/2022,3828.25,3840,3801.25,3821.25,1717770,2229081,Future,CME,USD,0.25,12.5,50,191275,ES1 Index,175.5138,6251
30/06/2022,3822.75,3825,3741.25,3789.5,2394361,2253337,Future,CME,USD,0.25,12.5,50,191062.5,ES1 Index,170.3133,6252
01/07/2022,3782,3833.5,3744.5,3827.25,1752977,2279244,Future,CME,USD,0.25,12.5,50,189475,ES1 Index,157.5018,6253
05/07/2022,3828.5,3857.75,3744,3834,2031501,2280271,Future,CME,USD,0.25,12.5,50,191362.5,ES1 Index,147.2778,6254
06/07/2022,3838,3875,3808.75,3848.25,1684324,2278673,Future,CME,USD,0.25,12.5,50,191700,ES1 Index,133.0519,6255
07/07/2022,3853.75,3914.25,3832.5,3905,1314443,2277699,Future,CME,USD,0.25,12.5,50,192412.5,ES1 Index,109.2389,6256
08/07/2022,3897,3922,3868,3901.25,1485497,2281607,Future,CME,USD,0.25,12.5,50,195250,ES1 Index,87.1363,6257
11/07/2022,3900,3900.75,3850,3856.75,1486103,2274736,Future,CME,USD,0.25,12.5,50,195062.5,ES1 Index,75.7892,6258
12/07/2022,3862,3876.5,3804.75,3823.75,1640864,2284116,Future,CME,USD,0.25,12.5,50,192837.5,ES1 Index,73.6548,6259
13/07/2022,3825,3873,3752,3804.5,2157968,2288746,Future,CME,USD,0.25,12.5,50,191187.5,ES1 Index,72.3381,6260
14/07/2022,3795.75,3806.25,3723.75,3793.25,1916260,2302872,Future,CME,USD,0.25,12.5,50,190225,ES1 Index,70.0204,6261
15/07/2022,3797.75,3868.25,3780.25,3865,1523753,2285954,Future,CME,USD,0.25,12.5,50,189662.5,ES1 Index,69.9408,6262
18/07/2022,3878.5,3909.5,3820.25,3833.75,1439590,2274435,Future,CME,USD,0.25,12.5,50,193250,ES1 Index,60.7399,6263
19/07/2022,3838.5,3948,3834,3937.5,1611604,2298101,Future,CME,USD,0.25,12.5,50,191687.5,ES1 Index,46.1594,6264
20/07/2022,3947,3977.25,3922.25,3962.5,1734355,2299463,Future,CME,USD,0.25,12.5,50,196875,ES1 Index,48.6283,6265
21/07/2022,3954,4004.75,3930.25,4001.25,1821097,2303467,Future,CME,USD,0.25,12.5,50,198125,ES1 Index,51.4416,6266
22/07/2022,3988,4016.25,3941.5,3965,1736592,2284350,Future,CME,USD,0.25,12.5,50,200062.5,ES1 Index,59.5129,6267
25/07/2022,3967.75,3988.75,3946,3970,1493471,2295732,Future,CME,USD,0.25,12.5,50,198250,ES1 Index,62.7704,6268
26/07/2022,3959,3964.5,3913.25,3923.25,1589161,2284268,Future,CME,USD,0.25,12.5,50,198500,ES1 Index,66.5701,6269
27/07/2022,3939.25,4042.75,3938.75,4024.5,1740431,2284136,Future,CME,USD,0.25,12.5,50,196162.5,ES1 Index,66.5658,6270
28/07/2022,4022,4111,3994.5,4073.5,2014467,2293247,Future,CME,USD,0.25,12.5,50,201225,ES1 Index,73.1179,6271
29/07/2022,4105,4144,4081,4133.5,1919598,2300477,Future,CME,USD,0.25,12.5,50,203675,ES1 Index,80.5767,6272
01/08/2022,4137.5,4147.25,4097,4120.5,1776936,2296583,Future,CME,USD,0.25,12.5,50,206675,ES1 Index,94.1454,6273
02/08/2022,4119.75,4143,4080.5,4093.75,1892241,2271930,Future,CME,USD,0.25,12.5,50,206025,ES1 Index,102.3972,6274
03/08/2022,4097,4170,4084.5,4156.25,1696602,2290363,Future,CME,USD,0.25,12.5,50,204687.5,ES1 Index,106.4074,6275
04/08/2022,4150.25,4173.25,4136,4152.25,1245063,2276003,Future,CME,USD,0.25,12.5,50,207812.5,ES1 Index,116.0995,6276
05/08/2022,4152,4166.25,4103.75,4146.75,1722401,2292327,Future,CME,USD,0.25,12.5,50,207612.5,ES1 Index,123.1131,6277
08/08/2022,4149.75,4188,4129.25,4141.75,1536449,2273075,Future,CME,USD,0.25,12.5,50,207337.5,ES1 Index,125.8211,6278
09/08/2022,4148.5,4155,4113,4124.5,1280085,2251660,Future,CME,USD,0.25,12.5,50,207087.5,ES1 Index,123.8285,6279
10/08/2022,4128.75,4213.5,4113.75,4210,1627940,2268040,Future,CME,USD,0.25,12.5,50,206225,ES1 Index,116.5636,6280
11/08/2022,4210.75,4260.5,4202.75,4209.75,1598130,2251428,Future,CME,USD,0.25,12.5,50,210500,ES1 Index,110.1541,6281
12/08/2022,4219.25,4282.75,4208.25,4281,1300170,2283799,Future,CME,USD,0.25,12.5,50,210487.5,ES1 Index,107.3948,6282
15/08/2022,4277,4304.75,4249,4298.25,1317241,2289070,Future,CME,USD,0.25,12.5,50,214050,ES1 Index,103.5038,6283
16/08/2022,4294.5,4327.5,4278.75,4307.75,1363248,2288598,Future,CME,USD,0.25,12.5,50,214912.5,ES1 Index,107.8141,6284
17/08/2022,4309.25,4315,4255,4276.75,1638797,2300272,Future,CME,USD,0.25,12.5,50,215387.5,ES1 Index,111.5554,6285
18/08/2022,4279.5,4295.5,4258,4286.5,1366220,2308587,Future,CME,USD,0.25,12.5,50,213837.5,ES1 Index,112.7745,6286
19/08/2022,4287,4288,4220.75,4231.5,1701251,2289057,Future,CME,USD,0.25,12.5,50,214325,ES1 Index,109.5568,6287
22/08/2022,4221,4221.5,4131.5,4141.25,1724203,2274779,Future,CME,USD,0.25,12.5,50,211575,ES1 Index,101.2357,6288
23/08/2022,4147,4161.75,4118,4130.5,1575674,2253172,Future,CME,USD,0.25,12.5,50,207062.5,ES1 Index,82.5926,6289
24/08/2022,4128.25,4158.5,4110.75,4142.75,1348612,2239525,Future,CME,USD,0.25,12.5,50,206525,ES1 Index,74.7506,6290
25/08/2022,4148.75,4202.75,4143,4201,1635476,2252112,Future,CME,USD,0.25,12.5,50,207137.5,ES1 Index,70.5813,6291
26/08/2022,4198.25,4217.25,4042.75,4059.5,2241117,2252259,Future,CME,USD,0.25,12.5,50,210050,ES1 Index,69.3364,6292
29/08/2022,4024,4064,4006.75,4031.25,1963446,2251296,Future,CME,USD,0.25,12.5,50,202975,ES1 Index,74.0924,6293
30/08/2022,4035.75,4072.75,3964.5,3987.5,2555455,2228841,Future,CME,USD,0.25,12.5,50,201562.5,ES1 Index,79.7309,6294
31/08/2022,3987.25,4018.25,3953,3956.5,2366488,2229333,Future,CME,USD,0.25,12.5,50,199375,ES1 Index,91.7001,6295
01/09/2022,3958,3971.25,3903.5,3968.75,2212034,2207224,Future,CME,USD,0.25,12.5,50,197825,ES1 Index,104.6953,6296
02/09/2022,3967.5,4019.25,3906,3924.5,2510355,2198527,Future,CME,USD,0.25,12.5,50,198437.5,ES1 Index,114.1078,6297
06/09/2022,3929,3963.25,3886.75,3910.5,2360326,2183890,Future,CME,USD,0.25,12.5,50,196225,ES1 Index,126.0062,6298
07/09/2022,3907.5,3988.75,3883.5,3980,1956209,2185480,Future,CME,USD,0.25,12.5,50,195525,ES1 Index,137.0892,6299
08/09/2022,3980,4011.5,3942.75,4005.5,2356008,2108104,Future,CME,USD,0.25,12.5,50,199000,ES1 Index,140.1721,6300
09/09/2022,4010.25,4077.25,4005.75,4067.25,1677890,1869256,Future,CME,USD,0.25,12.5,50,200275,ES1 Index,140.9306,6301
12/09/2022,4077.25,4119.75,4062.25,4110.75,1718859,1194552,Future,CME,USD,0.25,12.5,50,203362.5,ES1 Index,135.0701,6302
13/09/2022,4118.25,4158,3919.75,3931.25,1418271,699555,Future,CME,USD,0.25,12.5,50,205537.5,ES1 Index,126.3815,6303
14/09/2022,3936.75,3962.75,3911.25,3947.5,662596,534040,Future,CME,USD,0.25,12.5,50,196562.5,ES1 Index,119.7737,6304
15/09/2022,3955,3959.5,3888,3902,438921,469709,Future,CME,USD,0.25,12.5,50,197375,ES1 Index,111.8645,6305
16/09/2022,3888.5,3888.5,3846,3871.24,44853,439516,Future,CME,USD,0.25,12.5,50,195100,ES1 Index,101.6632,6306
19/09/2022,3889.5,3927,3846.25,3917.25,2100098,2125271,Future,CME,USD,0.25,12.5,50,193562,ES1 Index,96.054,6307
20/09/2022,3923,3936.25,3843.25,3872.75,2357296,2125197,Future,CME,USD,0.25,12.5,50,195862.5,ES1 Index,93.2989,6308
21/09/2022,3878.75,3925.25,3792,3806.25,2440206,2144682,Future,CME,USD,0.25,12.5,50,193637.5,ES1 Index,92.3713,6309
22/09/2022,3794,3833,3763.5,3772,2578314,2151135,Future,CME,USD,0.25,12.5,50,190312.5,ES1 Index,93.4724,6310
23/09/2022,3777.25,3783.25,3660.25,3709,2913560,2167612,Future,CME,USD,0.25,12.5,50,188600,ES1 Index,86.4045,6311
26/09/2022,3705.25,3730.5,3657.5,3670,2899415,2200509,Future,CME,USD,0.25,12.5,50,185450,ES1 Index,98.0318,6312
27/09/2022,3668,3733,3635.25,3661,2963065,2206314,Future,CME,USD,0.25,12.5,50,183500,ES1 Index,111.4376,6313
28/09/2022,3668.5,3751.25,3613,3732,2780935,2212785,Future,CME,USD,0.25,12.5,50,183050,ES1 Index,123.5175,6314
29/09/2022,3730.25,3736,3622,3654.25,2860631,2222869,Future,CME,USD,0.25,12.5,50,186600,ES1 Index,127.8576,6315
30/09/2022,3656.5,3693.75,3595.25,3601.5,2976179,2249286,Future,CME,USD,0.25,12.5,50,182712.5,ES1 Index,136.1054,6316
03/10/2022,3593.25,3711.75,3571.75,3690.25,2315515,2264891,Future,CME,USD,0.25,12.5,50,180075,ES1 Index,147.9836,6317
04/10/2022,3696.5,3808.75,3686.25,3803.25,2381497,2227012,Future,CME,USD,0.25,12.5,50,184512.5,ES1 Index,151.4453,6318
05/10/2022,3801,3820,3734,3794,2089198,2213260,Future,CME,USD,0.25,12.5,50,190162.5,ES1 Index,147.5474,6319
06/10/2022,3795.75,3819.5,3750,3756.75,2157569,2217966,Future,CME,USD,0.25,12.5,50,189700,ES1 Index,141.2255,6320
07/10/2022,3745.75,3770.5,3632.5,3653.25,2238683,2229659,Future,CME,USD,0.25,12.5,50,187837.5,ES1 Index,127.9374,6321
10/10/2022,3638.75,3667.5,3600,3625.25,2024447,2231037,Future,CME,USD,0.25,12.5,50,182662.5,ES1 Index,107.6831,6322
11/10/2022,3624.75,3653.25,3579,3599.25,2398140,2234479,Future,CME,USD,0.25,12.5,50,181262.5,ES1 Index,106.0567,6323
12/10/2022,3607,3635.25,3585.5,3588.5,1948173,2241660,Future,CME,USD,0.25,12.5,50,179962.5,ES1 Index,101.8569,6324
13/10/2022,3596.25,3697.75,3502,3681.75,3288646,2260754,Future,CME,USD,0.25,12.5,50,179425,ES1 Index,99.8091,6325
14/10/2022,3680.25,3733.75,3591.25,3597.5,2730405,2268136,Future,CME,USD,0.25,12.5,50,184087.5,ES1 Index,93.6787,6326
17/10/2022,3591,3702.5,3590.5,3689.25,1951998,2273661,Future,CME,USD,0.25,12.5,50,179875,ES1 Index,83.5305,6327
18/10/2022,3706.25,3777.25,3697.25,3732.75,2746886,2288063,Future,CME,USD,0.25,12.5,50,184462.5,ES1 Index,72.0665,6328
19/10/2022,3759.75,3774.25,3676.75,3707.25,2348844,2273651,Future,CME,USD,0.25,12.5,50,186637.5,ES1 Index,67.2145,6329
20/10/2022,3708,3748,3666.25,3675.25,2403705,2269679,Future,CME,USD,0.25,12.5,50,185362.5,ES1 Index,64.1187,6330
21/10/2022,3677.75,3773.25,3641.5,3764,2681019,2296708,Future,CME,USD,0.25,12.5,50,183762.5,ES1 Index,63.7784,6331
24/10/2022,3771,3822,3736.5,3809.25,2109780,2293356,Future,CME,USD,0.25,12.5,50,188200,ES1 Index,66.5744,6332
25/10/2022,3803.25,3874.25,3790,3870.25,1836723,2304929,Future,CME,USD,0.25,12.5,50,190462.5,ES1 Index,72.1144,6333
26/10/2022,3841,3897.5,3824.25,3841,2118534,2286047,Future,CME,USD,0.25,12.5,50,193512.5,ES1 Index,82.5531,6334
27/10/2022,3844.25,3870.75,3757.5,3819.5,2211786,2264593,Future,CME,USD,0.25,12.5,50,192050,ES1 Index,87.7973,6335
28/10/2022,3798.25,3924.25,3776.75,3911.25,2084386,2279972,Future,CME,USD,0.25,12.5,50,190975,ES1 Index,87.1433,6336
31/10/2022,3911.5,3914.75,3872.25,3883,2002625,2293422,Future,CME,USD,0.25,12.5,50,195562.5,ES1 Index,97.0073,6337
01/11/2022,3884,3928,3852.5,3866,1895614,2274759,Future,CME,USD,0.25,12.5,50,194150,ES1 Index,101.8394,6338
02/11/2022,3863,3907,3760.25,3768.75,2210708,2246482,Future,CME,USD,0.25,12.5,50,193300,ES1 Index,105.365,6339
03/11/2022,3766.75,3782.5,3704.25,3727.75,1887557,2245550,Future,CME,USD,0.25,12.5,50,188437.5,ES1 Index,105.5032,6340
04/11/2022,3724,3805.5,3711,3779.5,2494788,2244531,Future,CME,USD,0.25,12.5,50,186387.5,ES1 Index,103.4163,6341
07/11/2022,3750,3821.75,3738.25,3815.25,1483146,2252425,Future,CME,USD,0.25,12.5,50,188975,ES1 Index,99.4613,6342
08/11/2022,3812.75,3867,3792.75,3835.25,1878046,2251137,Future,CME,USD,0.25,12.5,50,190762.5,ES1 Index,93.0169,6343
09/11/2022,3832.5,3848.75,3750,3755.5,1889153,2240687,Future,CME,USD,0.25,12.5,50,191762.5,ES1 Index,83.8335,6344
10/11/2022,3757,3973.5,3751.5,3961,2408104,2288093,Future,CME,USD,0.25,12.5,50,187775,ES1 Index,80.8013,6345
11/11/2022,3973,4009.75,3951,4000.25,1927068,2274247,Future,CME,USD,0.25,12.5,50,198050,ES1 Index,77.7956,6346
14/11/2022,3984,4017.5,3964,3966,1592615,2268120,Future,CME,USD,0.25,12.5,50,200012.5,ES1 Index,85.4068,6347
15/11/2022,3974.75,4050.75,3960,3999.5,2230543,2263721,Future,CME,USD,0.25,12.5,50,198300,ES1 Index,89.3009,6348
16/11/2022,3992,4015.75,3962,3968.5,1502501,2244309,Future,CME,USD,0.25,12.5,50,199975,ES1 Index,92.2381,6349
17/11/2022,3977.25,3990.25,3912.5,3955.25,1560808,2235822,Future,CME,USD,0.25,12.5,50,198425,ES1 Index,86.6863,6350
18/11/2022,3960.5,3994,3942.5,3974,1534155,2221688,Future,CME,USD,0.25,12.5,50,197762.5,ES1 Index,86.0111,6351
21/11/2022,3972.5,3982,3937.5,3958,1178421,2212014,Future,CME,USD,0.25,12.5,50,198700,ES1 Index,87.8166,6352
22/11/2022,3957.75,4012.5,3945.25,4010.25,1161999,2210731,Future,CME,USD,0.25,12.5,50,197900,ES1 Index,89.6298,6353
23/11/2022,4010,4039.5,4002,4033,1281153,2200051,Future,CME,USD,0.25,12.5,50,200512.5,ES1 Index,93.5049,6354
25/11/2022,4038.75,4049.25,4024.75,4032.5,608795,2202706,Future,CME,USD,0.25,12.5,50,201650,ES1 Index,97.0271,6355
28/11/2022,4020.25,4024,3960.25,3970.25,1481503,2218570,Future,CME,USD,0.25,12.5,50,201625,ES1 Index,101.4464,6356
29/11/2022,3972,3990.25,3941.25,3962,1500171,2214258,Future,CME,USD,0.25,12.5,50,198512.5,ES1 Index,102.1306,6357
30/11/2022,3962.25,4093.5,3942.75,4081.25,2479997,2239497,Future,CME,USD,0.25,12.5,50,198100,ES1 Index,101.9697,6358
01/12/2022,4094.5,4110,4054.5,4081.75,1834073,2207133,Future,CME,USD,0.25,12.5,50,204062.5,ES1 Index,101.4869,6359
02/12/2022,4077.5,4085.5,4006.75,4075.5,1849784,2198741,Future,CME,USD,0.25,12.5,50,204087.5,ES1 Index,93.2842,6360
05/12/2022,4074,4075.75,3987.25,4003.25,1497688,2164954,Future,CME,USD,0.25,12.5,50,203775,ES1 Index,86.9005,6361
06/12/2022,4005.75,4014.75,3921.5,3945,1869101,2140167,Future,CME,USD,0.25,12.5,50,200162.5,ES1 Index,78.5738,6362
07/12/2022,3944.5,3961.5,3914,3936.75,1756473,2112433,Future,CME,USD,0.25,12.5,50,197250,ES1 Index,70.9981,6363
08/12/2022,3935.75,3977.25,3916,3965.75,1708915,2026603,Future,CME,USD,0.25,12.5,50,196837.5,ES1 Index,46.1418,6364
09/12/2022,3964.75,3990,3930,3936.25,1739761,1694600,Future,CME,USD,0.25,12.5,50,198287.5,ES1 Index,45.9572,6365
12/12/2022,3933,3992.75,3924.5,3991.75,1619977,1108767,Future,CME,USD,0.25,12.5,50,196812.5,ES1 Index,47.9109,6366
13/12/2022,3989.25,4145,3985,4022.25,1419560,747116,Future,CME,USD,0.25,12.5,50,199587.5,ES1 Index,47.4863,6367
14/12/2022,4021.75,4073,3965.25,3998,712439,598119,Future,CME,USD,0.25,12.5,50,201112.5,ES1 Index,47.9252,6368
15/12/2022,4004.25,4010.25,3878.5,3897,560669,516391,Future,CME,USD,0.25,12.5,50,199900,ES1 Index,47.498,6369
16/12/2022,3890.5,3904.25,3842,3871.47,41155,500163,Future,CME,USD,0.25,12.5,50,194850,ES1 Index,51.9747,6370
19/12/2022,3874,3899,3827.25,3845.5,1405774,1974599,Future,CME,USD,0.25,12.5,50,193573.5,ES1 Index,58.9543,6371
20/12/2022,3842.75,3866.5,3803.5,3849.25,1541868,1976545,Future,CME,USD,0.25,12.5,50,192275,ES1 Index,67.2064,6372
21/12/2022,3857.25,3918.75,3855.5,3905.75,1522069,1964644,Future,CME,USD,0.25,12.5,50,192462.5,ES1 Index,73.328,6373
22/12/2022,3915,3919.75,3788.5,3849.25,1842326,1961213,Future,CME,USD,0.25,12.5,50,195287.5,ES1 Index,73.4127,6374
23/12/2022,3850,3872.5,3821.25,3869.75,1374913,1957968,Future,CME,USD,0.25,12.5,50,192462.5,ES1 Index,76.2972,6375
27/12/2022,3878,3900.5,3837.25,3855,1006414,1951061,Future,CME,USD,0.25,12.5,50,193487.5,ES1 Index,78.7897,6376
28/12/2022,3858,3875,3804.5,3807.5,1282810,1972057,Future,CME,USD,0.25,12.5,50,192750,ES1 Index,81.7996,6377
29/12/2022,3811,3882.75,3806.25,3871.75,1146984,1985489,Future,CME,USD,0.25,12.5,50,190375,ES1 Index,80.8198,6378
