Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
06/02/2024,158.96,159.24,158.48,158.86,1274011,1703860,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158860,158.86,156.21,1.1604471839106072,4722,0.002,0.25,1.1308,
07/02/2024,158.68,158.92,157.92,158.23,928913,1712584,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,155.58,1.1848724263168489,4723,0.002,0.25,1.1308,
08/02/2024,157.92,158.23,157.26,157.74,1156905,1716179,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157740,157.74,155.09,1.2249725166900183,4724,0.002,0.25,1.1308,
09/02/2024,158.05,158.65,157.7,158.04,920806,1706267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,155.39,1.22535885899293,4725,0.002,0.25,1.1308,
12/02/2024,157.75,158.17,157.54,157.97,637061,1705892,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157970,157.97,155.32,1.1971111059459032,4726,0.002,0.25,1.1308,
13/02/2024,158.03,158.44,157.95,158.11,664396,1692302,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158110,158.11,155.46,1.1775429220679254,4727,0.002,0.25,1.1308,
14/02/2024,158.25,158.38,157.65,157.98,782147,1687089,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157980,157.98,155.33,1.1643042271297426,4728,0.002,0.25,1.1308,
15/02/2024,157.65,158.01,157.42,157.88,720047,1697647,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,155.23,1.1815000352569283,4729,0.002,0.25,1.1308,
16/02/2024,157.76,158.78,157.65,158.61,575895,1703251,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158610,158.61,155.96,1.1635868396093505,4730,0.002,0.25,1.1308,
19/02/2024,158.49,158.53,158.17,158.27,338583,1701348,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158270,158.27,155.61,1.1507968253831877,4731,0.002,0.25,1.1308,
20/02/2024,158.17,158.55,157.9,158.39,614787,1692344,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158390,158.39,155.73,1.1036783951761628,4732,0.002,0.25,1.1308,
21/02/2024,158.41,158.85,158.17,158.51,675671,1678394,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158510,158.51,155.85,1.039511423688346,4733,0.002,0.25,1.1308,
22/02/2024,158.24,158.85,158.18,158.76,630339,1673712,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158760,158.76,156.11,0.979258563052608,4734,0.002,0.25,1.1308,
23/02/2024,158.68,159.66,158.68,159.48,777959,1652651,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159480,159.48,156.81,0.9137016288948828,4735,0.002,0.25,1.1308,
26/02/2024,159.65,159.67,159.25,159.56,678750,1627772,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,156.89,0.8356111535747137,4736,0.002,0.25,1.1308,
27/02/2024,159.45,159.51,159.05,159.2,813659,1520471,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159200,159.2,156.53,0.7249868964184246,4737,0.002,0.25,1.1308,
28/02/2024,159.24,159.52,159.03,159.44,701486,1490612,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159440,159.44,156.77,0.6514031009892352,4738,0.002,0.25,1.1308,
29/02/2024,159.45,160.09,159.44,159.7,959073,1394661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,157.03,0.6228557885351258,4739,0.002,0.25,1.1308,
01/03/2024,159.9,160.21,159.58,159.77,912660,1237296,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159770,159.77,157.09,0.6213023954927647,4740,0.002,0.25,1.1308,
04/03/2024,157.35,157.69,156.72,157.19,1503345,1191336,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157190,159.88,157.19,0.6833978831142256,4741,0.002,0.25,1.1308,
05/03/2024,156.82,157.05,156.24,156.57,1616680,1518433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156570,159.25,156.57,0.7859075433185123,4742,0.002,0.25,1.1308,
06/03/2024,156.75,156.99,156.59,156.81,936499,1646141,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156810,159.43,156.81,0.848464888280524,4743,0.002,0.25,1.1308,
07/03/2024,156.72,157.36,156.22,157.21,814860,1643068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157210,159.36,157.21,0.878803542690197,4744,0.002,0.25,1.1308,
08/03/2024,157.15,157.25,156.88,156.98,527884,1645999,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156980,156.98,156.54,0.9154598115945985,4745,0.002,0.25,1.1308,
11/03/2024,157,157.36,156.91,157.27,440187,1659071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157270,157.27,156.84,0.9374980888752764,4746,0.002,0.25,1.1308,
12/03/2024,157.25,157.61,157.17,157.47,682426,1661423,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157470,157.47,157.12,0.9417142170769001,4747,0.002,0.25,1.1308,
13/03/2024,157.62,157.97,157.34,157.94,674070,1665428,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157940,157.94,157.63,0.94318608979251,4748,0.002,0.25,1.1308,
14/03/2024,157.85,158.24,157.81,158.14,606465,1682407,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.85,0.9385449731604568,4749,0.002,0.25,1.1308,
15/03/2024,158.24,158.35,157.98,158.19,466021,1692028,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158190,158.19,157.9,0.9378921401977769,4750,0.002,0.25,1.1308,
18/03/2024,158.16,158.3,157.67,158.23,655359,1697625,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,157.95,0.9364911460578651,4751,0.002,0.25,1.1308,
19/03/2024,158.12,158.17,157.91,158.06,501560,1712325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,157.78,0.936803430098744,4752,0.002,0.25,1.1308,
20/03/2024,158,158.1,157.75,157.88,490662,1728126,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,157.61,0.9381030504754987,4753,0.002,0.25,1.1308,
21/03/2024,158.09,159,158.05,158.96,948815,1750684,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158960,158.96,158.76,0.946603049494067,4754,0.002,0.25,1.1308,
22/03/2024,158.9,159.01,158.55,158.87,714821,1734038,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158870,158.87,158.67,0.9519803919434516,4755,0.002,0.25,1.1308,
25/03/2024,158.87,158.95,158.59,158.93,539218,1744061,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,158.74,0.9609738116331928,4756,0.002,0.25,1.1308,
26/03/2024,158.77,159.42,158.73,159.23,733467,1768169,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159230,159.23,159.05,0.978757716007823,4757,0.002,0.25,1.1308,
27/03/2024,159.3,159.69,159.12,159.31,824206,1779021,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,0.9976472322310156,4758,0.002,0.25,1.1308,
28/03/2024,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.0126491659560855,4759,0.002,0.25,1.1308,
29/03/2024,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.0055567280425066,4760,0.002,0.25,1.1308,
01/04/2024,159.24,159.48,159.14,159.43,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159430,159.43,159.25,0.9995248871229847,4761,0.002,0.25,1.1308,
02/04/2024,159.57,159.61,159.07,159.3,702617,1811469,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.13,1.003153361478137,4762,0.002,0.25,1.1308,
03/04/2024,159.28,159.66,159.22,159.47,705993,1824071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159470,159.47,159.29,1.0044912476696288,4763,0.002,0.25,1.1308,
04/04/2024,159.22,159.26,158.89,159.11,720300,1838228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159110,159.11,158.87,0.9788185054671135,4764,0.002,0.25,1.1308,
05/04/2024,159.24,159.57,159.15,159.5,531413,1841032,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.29,0.9639619632770081,4765,0.002,0.25,1.1308,
08/04/2024,159.44,159.49,159.24,159.3,487942,1850869,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.11,0.9507379589797207,4766,0.002,0.25,1.1308,
09/04/2024,159.34,159.59,159,159.05,877264,1864940,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.88,0.8747975003650836,4767,0.002,0.25,1.1308,
10/04/2024,159.17,159.65,159.17,159.5,665485,1875576,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.33,0.8179598604526669,4768,0.002,0.25,1.1308,
11/04/2024,159.4,159.52,159.15,159.29,659304,1869372,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159290,159.29,159.12,0.771099431533839,4769,0.002,0.25,1.1308,
12/04/2024,159.29,159.37,158.95,159.34,600233,1858559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.15,0.6891606005220259,4770,0.002,0.25,1.1308,
15/04/2024,159.24,159.27,158.74,159.15,622222,1880894,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159150,159.15,158.95,0.6116979101745703,4771,0.002,0.25,1.1308,
16/04/2024,159.09,159.45,158.95,159.34,584951,1898185,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.13,0.5409642625090804,4772,0.002,0.25,1.1308,
17/04/2024,159.26,159.55,158.96,159.05,753065,1881742,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.85,0.4970496286207516,4773,0.002,0.25,1.1308,
18/04/2024,159.03,159.04,158.06,158.17,1094636,1893155,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158170,158.17,157.94,0.49489325446203875,4774,0.002,0.25,1.1308,
19/04/2024,158.28,158.4,157.9,158.13,744536,1855601,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158130,158.13,157.89,0.4991686421561624,4775,0.002,0.25,1.1308,
22/04/2024,157.88,157.97,157.62,157.8,861851,1896066,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157800,157.8,157.52,0.533359478505832,4776,0.002,0.25,1.1308,
23/04/2024,157.88,158.04,157.43,157.76,759493,1896368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.47,0.557998506549978,4777,0.002,0.25,1.1308,
24/04/2024,157.88,157.88,157.45,157.72,740999,1877478,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157720,157.72,157.43,0.5718808150701815,4778,0.002,0.25,1.1308,
25/04/2024,157.79,158.46,157.74,158.31,752359,1884107,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158310,158.31,158.05,0.5870797787739901,4779,0.002,0.25,1.1308,
26/04/2024,158.38,158.78,158.38,158.66,647938,1874575,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.5897267728747877,4780,0.002,0.25,1.1308,
29/04/2024,158.64,158.91,158.38,158.66,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.5923610948106773,4781,0.002,0.25,1.1308,
30/04/2024,158.64,158.91,158.38,158.74,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,158.5,0.5900542347773,4782,0.002,0.25,1.1308,
01/05/2024,158.68,158.7,158.44,158.59,612130,1879635,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,158.35,0.5872001362215495,4783,0.002,0.25,1.1308,
02/05/2024,158.65,159.35,158.43,159.26,894937,1892778,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159260,159.26,159.06,0.5857564909117708,4784,0.002,0.25,1.1308,
03/05/2024,159.14,159.39,159.05,159.08,626752,1899452,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159080,159.08,158.87,0.580464469178432,4785,0.002,0.25,1.1308,
06/05/2024,159.1,159.42,159.07,159.31,254131,1913353,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.12,0.5761067609207475,4786,0.002,0.25,1.1308,
07/05/2024,159.25,159.28,158.77,158.85,547045,1913642,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.5688883897379026,4787,0.002,0.25,1.1308,
08/05/2024,158.79,158.9,158.52,158.85,585280,1904655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.5538495583747464,4788,0.002,0.25,1.1308,
09/05/2024,158.84,159.25,158.81,159.07,572673,1918102,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159070,159.07,158.88,0.5530364665299207,4789,0.002,0.25,1.1308,
10/05/2024,158.92,159.16,158.79,158.85,421368,1918307,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.66,0.5346706150942072,4790,0.002,0.25,1.1308,
13/05/2024,158.98,159.01,158.12,158.14,747329,1929042,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.93,0.5391715867685587,4791,0.002,0.25,1.1308,
14/05/2024,158.13,158.17,157.61,157.76,832065,1924995,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.53,0.5698034748740088,4792,0.002,0.25,1.1308,
15/05/2024,157.9,158.5,157.84,158.18,1085172,1875148,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158180,158.18,157.96,0.5530316446447384,4793,0.002,0.25,1.1308,
16/05/2024,158.02,158.39,157.73,157.87,905263,1843946,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,157.61,0.5566572853307199,4794,0.002,0.25,1.1308,
17/05/2024,157.82,158.82,157.8,158.67,777688,1843234,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158670,158.67,158.44,0.5345116150703227,4795,0.002,0.25,1.1308,
20/05/2024,158.64,159.5,158.61,159.24,803279,1871866,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159240,159.24,159.04,0.5389440292322458,4796,0.002,0.25,1.1308,
21/05/2024,159.38,159.43,158.74,158.9,958509,1844417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158900,158.9,158.7,0.5193194264083304,4797,0.002,0.25,1.1308,
22/05/2024,159.06,159.84,159.03,159.76,1195176,1863265,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159760,159.76,159.6,0.5654623476811638,4798,0.002,0.25,1.1308,
23/05/2024,159.7,160.29,159.31,160.22,1056314,1876523,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,160.09,0.6472771173501687,4799,0.002,0.25,1.1308,
24/05/2024,160.09,161.34,160.05,161.02,1332111,1780634,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,160.91,0.7915592207652885,4800,0.002,0.25,1.1308,
27/05/2024,160.75,162,160.29,161.93,857650,1738462,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,161.85,0.9872816214123796,4801,0.002,0.25,1.1308,
28/05/2024,161.86,164.15,161.79,162.8,1721393,1748143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162800,162.8,162.75,1.2234659782678032,4802,0.002,0.25,1.1308,
29/05/2024,163.04,163.06,161.41,162.02,1629582,1779932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.9,1.314722657690804,4803,0.002,0.25,1.1308,
30/05/2024,161.75,162.23,160.95,162.14,1468191,1737888,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162140,162.14,162.08,1.4128739033068962,4804,0.002,0.25,1.1308,
31/05/2024,161.67,161.83,160.99,161.46,1225610,1671623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161460,161.46,161.39,1.4568777116305045,4805,0.002,0.25,1.1308,
03/06/2024,161.16,161.32,160.68,160.81,1738616,1157406,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.89,160.81,1.4640665968387918,4806,0.002,0.25,1.1308,
04/06/2024,160.68,161.66,160.68,161.45,1885827,1570825,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.46,161.45,1.4930866239591896,4807,0.002,0.25,1.1308,
05/06/2024,161.07,161.31,159.83,160.16,1523991,1808065,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.24,160.16,1.4743218780100973,4808,0.002,0.25,1.1308,
06/06/2024,160,160.48,159.39,159.64,1004209,1862327,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159640,159.57,159.64,1.4701318534899839,4809,0.002,0.25,1.1308,
07/06/2024,160.23,161.13,160.18,160.4,959958,1931136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160400,160.4,157.96,1.465125136855528,4810,0.002,0.25,1.1308,
10/06/2024,160.22,160.22,159.55,159.74,623118,1863125,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,157.26,1.4604266499825571,4811,0.002,0.25,1.1308,
11/06/2024,159.84,159.92,159.37,159.85,634990,1822424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159850,159.85,157.36,1.4435763459706472,4812,0.002,0.25,1.1308,
12/06/2024,159.8,160.22,159.63,160.07,620454,1754419,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160070,160.07,157.57,1.4250906403849055,4813,0.002,0.25,1.1308,
13/06/2024,160,160.85,159.45,160.71,953585,1726973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,160.71,158.23,1.4179377043130983,4814,0.002,0.25,1.1308,
14/06/2024,160.88,161.52,160.75,161.16,792238,1687653,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,158.66,1.4102600232980993,4815,0.002,0.25,1.1308,
17/06/2024,161.17,161.41,161.02,161.15,456231,1677220,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.63,1.3577741589256154,4816,0.002,0.25,1.1308,
18/06/2024,161.49,161.86,161.46,161.53,721501,1692878,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161530,161.53,159.01,1.2723931520221743,4817,0.002,0.25,1.1308,
19/06/2024,161.43,161.69,161.31,161.51,521727,1690239,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161510,161.51,158.99,1.1986335275274957,4818,0.002,0.25,1.1308,
20/06/2024,161.31,162.35,161.26,162.15,977018,1686721,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162150,162.15,159.63,1.0986487154590314,4819,0.002,0.25,1.1308,
21/06/2024,162.15,162.24,161.8,162.1,536054,1673223,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.58,1.0421441039094315,4820,0.002,0.25,1.1308,
24/06/2024,162.34,162.57,162.01,162.23,510179,1657188,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162230,162.23,159.69,1.0177584847660384,4821,0.002,0.25,1.1308,
25/06/2024,162.05,162.37,161.75,162.09,598315,1676022,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,159.57,0.9410543731970757,4822,0.002,0.25,1.1308,
26/06/2024,162.09,162.55,162.01,162.3,607009,1679646,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162300,162.3,159.75,0.9246264110331642,4823,0.002,0.25,1.1308,
27/06/2024,162.42,162.66,162.18,162.46,512915,1690941,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,159.93,0.931625461212887,4824,0.002,0.25,1.1308,
28/06/2024,162.15,162.65,161.85,162.55,699207,1701640,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.01,0.9612096545396133,4825,0.002,0.25,1.1308,
01/07/2024,162.57,162.89,162.42,162.63,460778,1697009,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,160.09,0.9878346690178035,4826,0.002,0.25,1.1308,
02/07/2024,162.41,162.81,162.22,162.72,504751,1724820,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162720,162.72,160.19,0.9832442897436574,4827,0.002,0.25,1.1308,
03/07/2024,162.6,162.87,162.37,162.55,316426,1714669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.02,1.0026642841184963,4828,0.002,0.25,1.1308,
04/07/2024,162.37,162.78,162.06,162.7,608844,1732267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162700,162.7,160.17,1.0253622124141644,4829,0.002,0.25,1.1308,
05/07/2024,162.5,162.93,162.47,162.82,428971,1744581,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162820,162.82,160.29,1.0616375715438724,4830,0.002,0.25,1.1308,
08/07/2024,162.67,162.73,162.35,162.61,406314,1744906,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162610,162.61,160.08,1.0739154218622715,4831,0.002,0.25,1.1308,
09/07/2024,162.49,162.57,162.26,162.38,488689,1746617,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,159.85,1.085586170376929,4832,0.002,0.25,1.1308,
10/07/2024,162.59,162.8,162.4,162.53,547378,1740261,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160,1.0569362957689143,4833,0.002,0.25,1.1308,
11/07/2024,162.55,162.82,162.45,162.77,412717,1754701,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162770,162.77,160.24,0.98531162582224,4834,0.002,0.25,1.1308,
12/07/2024,162.68,163.22,162.66,162.98,452726,1749464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.45,0.9643593728380169,4835,0.002,0.25,1.1308,
15/07/2024,162.97,162.97,162.44,162.47,388742,1734623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162470,162.47,159.94,0.854117087980686,4836,0.002,0.25,1.1308,
16/07/2024,162.59,162.9,162.57,162.85,365314,1740173,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,160.32,0.7360815172117067,4837,0.002,0.25,1.1308,
17/07/2024,162.75,163.2,162.75,162.95,429737,1739113,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162950,162.95,160.42,0.6097540487612776,4838,0.002,0.25,1.1308,
18/07/2024,162.78,163.26,162.7,163.08,457413,1751602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163080,163.08,160.55,0.5359020432698889,4839,0.002,0.25,1.1308,
19/07/2024,163.16,163.39,162.44,162.53,596602,1735680,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160,0.4733223003207015,4840,0.002,0.25,1.1308,
22/07/2024,162.41,162.54,161.97,162.1,570469,1729853,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.57,0.39893483174687566,4841,0.002,0.25,1.1308,
23/07/2024,162.03,162.33,161.82,162.28,536468,1741016,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,159.75,0.3511395733621156,4842,0.002,0.25,1.1308,
24/07/2024,162.34,162.47,161.9,162.37,441496,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162370,162.37,159.84,0.28703948621682346,4843,0.002,0.25,1.1308,
25/07/2024,161.95,162.37,161.88,162.18,546245,1748690,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,159.65,0.28545168881549626,4844,0.002,0.25,1.1308,
26/07/2024,162.05,162.23,161.97,162.07,450080,1763915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162070,162.07,159.54,0.2873876591776654,4845,0.002,0.25,1.1308,
29/07/2024,162.13,162.3,161.33,161.43,631434,1756400,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161430,161.43,158.9,0.3578523903989795,4846,0.002,0.25,1.1308,
30/07/2024,161.9,162.05,161.41,161.58,692914,1751773,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161580,161.58,159.06,0.3946103563190529,4847,0.002,0.25,1.1308,
31/07/2024,161.42,161.45,160.86,160.91,690866,1741154,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160910,160.91,158.42,0.503330573924881,4848,0.002,0.25,1.1308,
01/08/2024,161.16,161.55,161.05,161.26,679542,1737053,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161260,161.26,158.76,0.5540231643600478,4849,0.002,0.25,1.1308,
02/08/2024,161.37,162.12,161.37,162.05,668423,1749996,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162050,162.05,159.55,0.5563497101471712,4850,0.002,0.25,1.1308,
05/08/2024,162.01,162.38,161.83,162.35,352122,1748280,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162350,162.35,159.85,0.5533302208574626,4851,0.002,0.25,1.1308,
06/08/2024,162.23,162.39,161.97,162.01,341621,1747934,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162010,162.01,159.51,0.551273374392553,4852,0.002,0.25,1.1308,
07/08/2024,162.04,162.27,161.96,162.11,347532,1749142,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162110,162.11,159.61,0.5503947068369578,4853,0.002,0.25,1.1308,
08/08/2024,162.27,162.62,162.22,162.5,445903,1762896,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162500,162.5,160,0.5456931371941584,4854,0.002,0.25,1.1308,
09/08/2024,162.69,163.45,162.69,163.34,754285,1780387,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163340,163.34,160.82,0.5759360496740489,4855,0.002,0.25,1.1308,
12/08/2024,163.46,163.62,163.22,163.36,647393,1775057,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.84,0.6108210321478516,4856,0.002,0.25,1.1308,
13/08/2024,163.35,163.35,163.11,163.21,434945,1797669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163210,163.21,160.69,0.6352881235949969,4857,0.002,0.25,1.1308,
14/08/2024,163.33,163.82,163.1,163.71,506862,1804577,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163710,163.71,161.19,0.6891601168433534,4858,0.002,0.25,1.1308,
15/08/2024,163.41,163.67,163.36,163.49,402817,1814222,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163490,163.49,160.97,0.7188864073325903,4859,0.002,0.25,1.1308,
16/08/2024,163.53,163.88,163.42,163.67,435264,1812704,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163670,163.67,161.15,0.7526623855671088,4860,0.002,0.25,1.1308,
19/08/2024,163.65,163.74,163.42,163.73,354620,1819686,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163730,163.73,161.2,0.7934372480843044,4861,0.002,0.25,1.1308,
20/08/2024,163.6,163.71,163.17,163.24,469569,1811959,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163240,163.24,160.71,0.8038629650926841,4862,0.002,0.25,1.1308,
21/08/2024,163.36,163.45,162.91,163,597125,1805882,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163000,163,160.47,0.8049859211900974,4863,0.002,0.25,1.1308,
22/08/2024,163.22,163.23,162.93,163.06,454718,1796933,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163060,163.06,160.53,0.8044391420824006,4864,0.002,0.25,1.1308,
23/08/2024,163.01,163.16,162.8,163.09,500671,1737090,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163090,163.09,160.56,0.8118651365719216,4865,0.002,0.25,1.1308,
