Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,normalised_price_chapter17,capped_forecast,forecast*returns,cum_series
2021-08-18,23.452,30.885,21.454,29.993,12872464.953,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,29.993,29.993,29.993,4.171468630691228,230,0.0,0.5,1,1460.744026684466,6.866666666666667,1.9174301231197919,41.549180710710566
2021-08-19,29.992,33.755,28.714,30.653,11884539.989,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,30.653,30.653,30.653,5.134688577396001,231,0.0,0.5,1,1484.6209807290622,7.52005294960899,0.15110192378221646,41.70028263449278
2021-08-20,30.653,39.229,29.943,39.155,8246852.137,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,39.155,39.155,39.155,6.974890517722083,232,0.0,0.5,1,1701.1382960084657,13.733333333333334,2.0857824740669964,43.786065108559775
2021-08-21,39.148,50.27,37.676,43.676,13275218.253,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,43.676,43.676,43.676,8.781414805683232,233,0.0,0.5,1,1805.9423954042109,13.733333333333334,1.5857080832588433,45.37177319181862
2021-08-22,43.693,45.03,40.537,43.663,8717113.46,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,43.663,43.663,43.663,10.033841513388005,234,0.0,0.5,1,1805.6369647734934,13.733333333333334,-0.004087675916598865,45.36768551590202
2021-08-23,43.682,53.623,43.614,46.451,11058622.436,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,46.451,46.451,46.451,11.187348098821705,235,0.0,0.5,1,1868.5589868018074,17.579960905402128,0.8769102749085824,46.2445957908106
2021-08-24,46.407,58.977,44.151,55.474,13474170.156,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,55.474,55.474,55.474,13.013630670226192,236,0.0,0.5,1,2035.6451321404404,20.0,3.4148670050040555,49.659462795814655
2021-08-25,55.475,57.584,45.65,46.208,11480697.369,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,46.208,46.208,46.208,13.48084597103372,237,0.0,0.5,1,1847.1231190177177,20.0,-3.340664094891299,46.31879870092335
2021-08-26,46.211,48.463,41.2,41.32,9280721.696,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,41.32,41.32,41.32,13.499837891424333,238,0.0,0.5,1,1738.3504380340398,20.0,-2.115650969529086,44.20314773139427
2021-08-27,41.32,50.47,40.3,50.14,10990447.098,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,50.14,50.14,50.14,13.973548425130714,239,0.0,0.5,1,1896.006861030379,20.0,4.269119070667959,48.47226680206223
2021-08-28,50.12,51.79,46.12,50.2,7177328.364,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,50.2,50.2,50.2,14.15726657902129,240,0.0,0.5,1,1897.09766502528,20.0,0.023932987634625036,48.49619978969685
2021-08-29,50.2,52.4,46.66,47.39,5176181.901,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,47.39,47.39,47.39,14.039498388381544,241,0.0,0.5,1,1842.8042137395325,20.0,-1.1195219123505984,47.37667787734625
2021-08-30,47.43,48.33,41.0,41.44,6827433.15,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,41.44,41.44,41.44,13.536567719660216,242,0.0,0.5,1,1714.59125367008,13.733333333333334,-2.511078286558346,44.86559959078791
2021-08-31,41.42,44.22,38.17,39.5,6855430.916,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,39.5,39.5,39.5,12.873027904048865,243,0.0,0.5,1,1670.2000766185936,13.733333333333334,-0.6429214929214928,44.222678097866414
2021-09-01,39.51,45.71,38.55,42.47,7820541.217,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,42.47,42.47,42.47,12.099478577716946,244,0.0,0.5,1,1734.6214883472053,13.733333333333334,1.0326075949367077,45.25528569280312
2021-09-02,42.5,47.98,41.0,47.58,6481497.68,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,47.58,47.58,47.58,11.412897039268648,245,0.0,0.5,1,1834.4318822922455,20.0,1.6523977709755893,46.90768346377871
2021-09-03,47.6,51.66,44.45,45.89,9097559.66,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,45.89,45.89,45.89,10.415929232619963,246,0.0,0.5,1,1799.7602425814232,20.0,-0.7103825136612008,46.19730095011751
2021-09-04,45.9,49.88,44.07,47.15,6077749.28,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,47.15,47.15,47.15,9.216889762535763,247,0.0,0.5,1,1825.4863909055607,20.0,0.5491392460230982,46.746440196140604
2021-09-05,47.19,49.4,45.44,48.15,5904540.19,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,48.15,48.15,48.15,7.644823687168622,248,0.0,0.5,1,1845.9232318941226,20.0,0.42417815482502785,47.17061835096563
2021-09-06,48.14,51.36,42.45,47.1,7931732.22,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,47.1,47.1,47.1,6.143115053070622,249,0.0,0.5,1,1823.6304316394449,20.0,-0.43613707165108817,46.734481279314544
2021-09-07,47.11,47.2,32.23,37.93,12849059.617,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,37.93,37.93,37.93,5.388382923133386,250,0.0,0.5,1,1599.0968031128034,13.733333333333334,-3.893842887473462,42.84063839184108
2021-09-08,37.97,39.5,33.08,37.0,7464147.83,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,37.0,37.0,37.0,4.663281386760289,251,0.0,0.5,1,1575.2903878719083,6.866666666666667,-0.33672554706037483,42.50391284478071
2021-09-09,37.03,44.6,36.21,40.77,10152448.674,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,40.77,40.77,40.77,4.571751857013345,252,0.0,0.5,1,1663.5233507035916,6.866666666666667,0.699657657657659,43.20357050243837
2021-09-10,40.75,49.7,40.38,49.3,17253541.93,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,49.3,49.3,49.3,4.6597549980771475,253,0.0,0.5,1,1821.6537360725858,20.0,1.4366609435042104,44.640231445942575
2021-09-11,49.33,59.25,48.11,57.02,16295853.416,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,57.02,57.02,57.02,5.328565406570979,254,0.0,0.5,1,1944.8090475474244,20.0,3.1318458417849904,47.77207728772757
2021-09-12,57.02,64.9,53.59,59.22,16140497.309,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,59.22,59.22,59.22,6.103615256550798,255,0.0,0.5,1,1979.3725066539516,20.0,0.7716590669940349,48.5437363547216
2021-09-13,59.21,60.92,47.66,53.15,17195092.8,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,53.15,53.15,53.15,5.945095301790215,256,0.0,0.5,1,1874.3650247892003,20.0,-2.049983113812901,46.4937532409087
2021-09-14,53.14,57.63,48.8,51.5,8170590.05,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,51.5,51.5,51.5,6.050753672064304,257,0.0,0.5,1,1844.4263212460023,20.0,-0.6208842897460021,45.8728689511627
2021-09-15,51.51,58.18,50.3,57.84,6756093.54,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,57.84,57.84,57.84,6.393940470229743,258,0.0,0.5,1,1947.3772245478547,20.0,2.4621359223300976,48.3350048734928
2021-09-16,57.83,68.33,57.17,67.56,15000080.374,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,67.56,67.56,67.56,7.799254755221279,259,0.0,0.5,1,2080.9984140531824,20.0,3.360995850622408,51.69600072411521
2021-09-17,67.59,70.9,60.36,70.11,10905615.525,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,70.11,70.11,70.11,9.187188605535635,260,0.0,0.5,1,2115.5436095527325,20.0,0.7548845470692722,52.45088527118448
2021-09-18,70.15,75.59,67.16,69.02,10521283.488,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,69.02,69.02,69.02,10.159372908538026,261,0.0,0.5,1,2100.29444491402,20.0,-0.3109399515047784,52.139945319679704
2021-09-19,69.02,76.27,66.42,70.07,9524488.551,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,70.07,70.07,70.07,10.813784222487788,262,0.0,0.5,1,2115.0747109700715,20.0,0.3042596348884352,52.444204954568136
2021-09-20,70.06,70.45,55.0,57.33,15410116.45,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,57.33,57.33,57.33,10.465637305512063,263,0.0,0.5,1,1909.9598068809375,13.733333333333334,-3.6363636363636354,48.8078413182045
2021-09-21,57.34,66.24,52.55,58.98,15940591.44,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,58.98,58.98,58.98,10.25632553213148,264,0.0,0.5,1,1936.3654633857172,13.733333333333334,0.39525553811268005,49.20309685631718
2021-09-22,59.0,74.69,57.72,74.07,13033656.1,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,74.07,74.07,74.07,11.108488267039164,265,0.0,0.5,1,2115.666768691054,20.0,3.5136656493726695,52.71676250568985
2021-09-23,74.04,79.8,72.76,76.44,11366707.86,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,76.44,76.44,76.44,11.870250950657205,266,0.0,0.5,1,2143.5819742433446,20.0,0.6399351964358058,53.35669770212566
2021-09-24,76.43,78.86,66.59,72.31,11472906.45,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,72.31,72.31,72.31,12.158527990457404,267,0.0,0.5,1,2091.6859707716276,20.0,-1.080586080586079,52.27611162153958
2021-09-25,72.3,72.6,67.5,68.28,4943069.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,68.28,68.28,68.28,12.155761034003126,268,0.0,0.5,1,2037.5248827826213,20.0,-1.1146452772783855,51.16146634426119
2021-09-26,68.28,71.44,61.59,66.77,6395395.4,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,66.77,66.77,66.77,11.95768956516439,269,0.0,0.5,1,2016.3845998002805,13.733333333333334,-0.4422964264792051,50.71916991778199
2021-09-27,66.77,72.69,65.31,66.33,5974772.52,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,66.33,66.33,66.33,10.868916701454523,270,0.0,0.5,1,2010.0534620165674,13.733333333333334,-0.09049972542559032,50.6286701923564
2021-09-28,66.34,69.44,61.11,61.51,4765761.77,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,61.51,61.51,61.51,9.265760911180314,271,0.0,0.5,1,1934.844201338177,13.733333333333334,-0.9979596964671592,49.63071049588925
2021-09-29,61.51,69.5,61.26,65.46,6780246.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,65.46,65.46,65.46,7.75715647508457,272,0.0,0.5,1,1993.7756883947673,13.733333333333334,0.8819162195848895,50.512626715474134
2021-09-30,65.46,68.91,64.28,66.63,5085384.45,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,66.63,66.63,66.63,7.005646594749509,273,0.0,0.5,1,2011.3062977067161,13.733333333333334,0.2454628780934932,50.758089593567625
2021-10-01,66.64,69.58,63.12,67.67,6973676.03,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,67.67,67.67,67.67,6.810811741558155,274,0.0,0.5,1,2026.9880089666733,20.0,0.21435789684326528,50.97244749041089
2021-10-02,67.66,73.41,65.8,69.08,6536616.52,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,69.08,69.08,69.08,6.725781093359232,275,0.0,0.5,1,2048.2703911490917,20.0,0.41672823998817776,51.389175730399074
2021-10-03,69.09,71.61,67.55,68.69,4467356.39,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,68.69,68.69,68.69,6.090953494624895,276,0.0,0.5,1,2042.2299223287139,20.0,-0.11291256514186498,51.27626316525721
2021-10-04,68.69,68.76,63.3,65.29,4826593.69,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,65.29,65.29,65.29,5.01497294949928,277,0.0,0.5,1,1986.245980758766,13.733333333333334,-0.989954869704468,50.28630829555274
2021-10-05,65.26,66.78,62.7,64.6,3831519.71,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.6,64.6,64.6,4.575663311132179,278,0.0,0.5,1,1974.5329975409848,7.203119657532813,-0.1451370807168051,50.141171214835936
2021-10-06,64.6,65.76,58.16,60.01,5068720.14,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,60.01,60.01,60.01,4.856761835453205,279,0.0,0.5,1,1890.3980390718493,6.866666666666667,-0.5118006072457525,49.62937060759018
2021-10-07,60.0,62.29,57.39,61.52,4761648.55,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,61.52,61.52,61.52,4.940082142935111,280,0.0,0.5,1,1917.9441851261345,6.866666666666667,0.17278231405876868,49.802152921648954
2021-10-08,61.53,64.94,59.76,60.51,4392451.39,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,60.51,60.51,60.51,5.076486429971345,281,0.0,0.5,1,1898.8476359827393,6.866666666666667,-0.11273298656263632,49.68941993508632
2021-10-09,60.52,62.04,59.7,60.63,1985268.84,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,60.63,60.63,60.63,5.124364376501431,282,0.0,0.5,1,1901.159315713213,6.866666666666667,0.013617583870435457,49.703037518956755
2021-10-10,60.63,61.01,55.39,56.51,2515959.37,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,56.51,56.51,56.51,5.196829473722065,283,0.0,0.5,1,1815.6942269757528,6.866666666666667,-0.4666116883830889,49.236425830573666
2021-10-11,56.5,59.23,53.76,55.3,3407191.2,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,55.3,55.3,55.3,5.498616548493576,284,0.0,0.5,1,1789.556523127648,0.0,-0.14703002418451036,49.089395806389156
2021-10-12,55.3,55.31,51.04,54.34,4070051.4,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,54.34,54.34,54.34,5.625985200272323,285,0.0,0.5,1,1768.0407960741834,0.0,-0.0,49.089395806389156
2021-10-13,54.33,57.09,53.23,55.01,3632007.14,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,55.01,55.01,55.01,5.238388537869564,286,0.0,0.5,1,1783.1662909539905,0.0,0.0,49.089395806389156
2021-10-14,55.0,58.46,54.92,56.18,3000941.32,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,56.18,56.18,56.18,5.01893719091152,287,0.0,0.5,1,1809.505378928003,0.0,0.0,49.089395806389156
2021-10-15,56.18,57.61,54.44,56.36,2963326.33,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,56.36,56.36,56.36,5.006170928805775,288,0.0,0.5,1,1813.6253093612152,0.0,0.0,49.089395806389156
2021-10-16,56.33,62.11,55.68,57.61,3914987.29,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,57.61,57.61,57.61,4.9578832495116805,289,0.0,0.5,1,1842.1176835567633,0.0,0.0,49.089395806389156
2021-10-17,57.62,58.55,53.27,56.1,2134508.3,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,56.1,56.1,56.1,4.9569329173761725,290,0.0,0.5,1,1806.2036985060847,0.0,-0.0,49.089395806389156
2021-10-18,56.11,56.46,54.05,55.48,1553173.47,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,55.48,55.48,55.48,5.102361579132702,291,0.0,0.5,1,1791.0115951073315,0.0,-0.0,49.089395806389156
2021-10-19,55.47,58.1,55.12,56.8,1873629.97,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,56.8,56.8,56.8,5.039669370942908,292,0.0,0.5,1,1823.1280275136285,0.0,0.0,49.089395806389156
2021-10-20,56.81,61.64,56.7,59.66,2707834.23,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,59.66,59.66,59.66,4.808478121204703,293,0.0,0.5,1,1889.8678327348928,6.866666666666667,0.0,49.089395806389156
2021-10-21,59.66,64.35,58.78,61.48,3959021.69,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,61.48,61.48,61.48,4.466914159155311,294,0.0,0.5,1,1931.7238246571242,13.733333333333334,0.20947591909710636,49.298871725486265
2021-10-22,61.48,68.83,61.36,65.54,5522607.5,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,65.54,65.54,65.54,4.126948534998391,295,0.0,0.5,1,2019.3454314439712,20.0,0.906918238993712,50.205789964479976
2021-10-23,65.54,69.18,64.51,65.38,2978489.66,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,65.38,65.38,65.38,3.7862986717344413,296,0.0,0.5,1,2015.8211205481173,20.0,-0.04882514494965129,50.15696481953032
2021-10-24,65.39,67.61,61.94,64.53,2184761.84,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.53,64.53,64.53,3.725449990481417,297,0.0,0.5,1,1996.5466092653799,20.0,-0.26001835423676845,49.89694646529355
2021-10-25,64.53,69.9,64.35,69.73,2270486.65,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,69.73,69.73,69.73,4.257108482477044,298,0.0,0.5,1,2104.4961624259677,20.0,1.6116534944986816,51.508599959792235
2021-10-26,69.74,73.01,67.61,68.66,3840473.4,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,68.66,68.66,68.66,4.731655184972033,299,0.0,0.5,1,2081.609506724417,20.0,-0.3068980352789352,51.2017019245133
2021-10-27,68.68,69.82,57.02,61.57,4273308.61,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,61.57,61.57,61.57,4.732587920055123,300,0.0,0.5,1,1920.572109379499,13.733333333333334,-2.0652490533061463,49.136452871207155
2021-10-28,61.58,64.98,61.44,64.34,2484514.38,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.34,64.34,64.34,4.836244165835509,301,0.0,0.5,1,1981.4051453735708,13.733333333333334,0.6178550159709826,49.754307887178136
2021-10-29,64.34,66.19,63.43,64.87,1513107.96,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.87,64.87,64.87,4.954020031619096,302,0.0,0.5,1,1993.1685364237912,20.0,0.11312817324629522,49.86743606042443
2021-10-30,64.87,64.96,60.89,62.35,1483432.23,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,62.35,62.35,62.35,4.892304886785186,303,0.0,0.5,1,1934.517198957339,13.733333333333334,-0.7769384923693545,49.09049756805508
2021-10-31,62.33,64.5,60.09,64.5,1531085.26,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.5,64.5,64.5,4.802956846952017,304,0.0,0.5,1,1983.533033875136,13.733333333333334,0.47356321839080556,49.564060786445886
2021-11-01,64.5,66.85,62.19,64.93,2515107.85,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,64.93,64.93,64.93,4.606988284403449,305,0.0,0.5,1,1993.452118749995,20.0,0.09155555555555768,49.655616342001444
2021-11-02,64.94,68.04,64.26,67.74,1746644.56,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,67.74,67.74,67.74,4.534095946562073,306,0.0,0.5,1,2056.1858120378556,20.0,0.8655475127059864,50.52116385470743
2021-11-03,67.75,75.57,67.09,75.55,4504183.21,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,75.55,75.55,75.55,5.2021897211401145,307,0.0,0.5,1,2205.3214964055364,20.0,2.305875405963982,52.82703926067141
2021-11-04,75.56,80.91,73.91,78.97,4700338.465,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,78.97,78.97,78.97,6.036701325619469,308,0.0,0.5,1,2268.6462059023647,20.0,0.9053606882859055,53.732399948957315
2021-11-05,78.96,81.0,72.13,74.19,2367154.9,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,74.19,74.19,74.19,6.207181134104107,309,0.0,0.5,1,2175.651490985252,20.0,-1.2105862985944027,52.521813650362915
2021-11-06,74.19,78.72,72.32,78.72,1708791.07,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,78.72,78.72,78.72,6.529838778536816,310,0.0,0.5,1,2259.174653561429,20.0,1.221188839466234,53.74300248982915
2021-11-07,78.7,88.88,78.0,87.57,4847020.516,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,87.57,87.57,87.57,7.599273788018305,311,0.0,0.5,1,2401.4277780026455,20.0,2.2484756097560954,55.99147809958525
2021-11-08,87.56,96.92,83.61,91.18,6890764.661,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,91.18,91.18,91.18,8.766090228530377,312,0.0,0.5,1,2458.1004765520124,20.0,0.8244832705264393,56.815961370111694
2021-11-09,91.18,91.49,87.0,88.33,2716240.59,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,88.33,88.33,88.33,9.382238132152684,313,0.0,0.5,1,2411.713961399853,20.0,-0.6251370914674292,56.190824278644264
2021-11-10,88.35,94.0,78.31,85.23,4363326.07,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,85.23,85.23,85.23,9.613181958561894,314,0.0,0.5,1,2359.2235110704087,20.0,-0.7019132797464045,55.48891099889786
2021-11-11,85.19,89.56,83.73,87.88,2085731.8,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,87.88,87.88,87.88,10.085615551498599,315,0.0,0.5,1,2403.504528308382,20.0,0.6218467675701023,56.11075776646796
2021-11-12,87.86,89.88,81.11,84.78,2247279.59,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,84.78,84.78,84.78,10.214778715690567,316,0.0,0.5,1,2349.5969996713584,20.0,-0.7055075102412367,55.40525025622672
2021-11-13,84.81,98.69,84.79,97.54,3519352.278,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,97.54,97.54,97.54,11.17777036189045,317,0.0,0.5,1,2528.349116247884,20.0,3.010143901863649,58.41539415809037
2021-11-14,97.56,99.9,91.65,95.4,3548704.679,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,95.4,95.4,95.4,11.879936425489948,318,0.0,0.5,1,2497.366001163499,20.0,-0.4387943407832684,57.976599817307104
2021-11-15,95.4,101.7,92.0,93.9,3770997.004,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,93.9,93.9,93.9,12.257915208678698,319,0.0,0.5,1,2474.99879420029,20.0,-0.3144654088050314,57.66213440850207
2021-11-16,93.86,101.82,83.5,97.84,5618799.05,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,97.84,97.84,97.84,12.307842375793046,320,0.0,0.5,1,2532.2920780918844,20.0,0.839190628328006,58.501325036830075
2021-11-17,97.8,110.0,91.5,107.63,7144221.098,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,107.63,107.63,107.63,13.133936155904177,321,0.0,0.5,1,2659.889060763473,20.0,2.001226492232213,60.50255152906229
2021-11-18,107.62,110.41,92.0,100.63,5656362.447,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,100.63,100.63,100.63,13.047816554585053,322,0.0,0.5,1,2564.012217005391,20.0,-1.300752578277431,59.201798950784855
2021-11-19,100.54,112.35,95.89,111.93,4039089.13,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,111.93,111.93,111.93,13.37519802116072,323,0.0,0.5,1,2700.2990530521356,20.0,2.2458511378316626,61.44765008861652
2021-11-20,111.91,129.94,111.57,125.83,5546998.32,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,125.83,125.83,125.83,14.95004392706092,324,0.0,0.5,1,2845.9802868219995,20.0,2.4836951666219953,63.93134525523851
2021-11-21,125.86,147.0,123.23,128.47,7608661.934,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,128.47,128.47,128.47,16.096778518828195,325,0.0,0.5,1,2873.6140922117356,20.0,0.4196137646030351,64.35095901984155
2021-11-22,128.52,145.0,125.76,134.84,6564376.0,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,134.84,134.84,134.84,17.494430233949448,326,0.0,0.5,1,2938.2795275845815,20.0,0.991671207285747,65.3426302271273
2021-11-23,134.84,136.49,121.75,123.83,4209995.63,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,123.83,123.83,123.83,17.805761478861367,327,0.0,0.5,1,2820.726126946112,20.0,-1.6330465737169986,63.709583653410306
2021-11-24,123.83,124.68,112.64,115.24,4577775.34,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,115.24,115.24,115.24,17.53174282026141,328,0.0,0.5,1,2723.6556249093787,20.0,-1.387385932326577,62.322197721083725
2021-11-25,115.25,130.0,114.22,119.27,4680745.85,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,119.27,119.27,119.27,16.84923381047334,329,0.0,0.5,1,2768.4917568611186,20.0,0.6994099271086451,63.02160764819237
2021-11-26,119.25,119.87,101.31,104.27,4575826.59,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,104.27,104.27,104.27,15.867227222701512,330,0.0,0.5,1,2588.844879058196,13.733333333333334,-2.5153014169531307,60.50630623123924
2021-11-27,104.3,118.0,103.22,113.52,2842064.96,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,113.52,113.52,113.52,15.502968170813643,331,0.0,0.5,1,2690.4434560461195,13.733333333333334,1.2183114350564241,61.724617666295664
2021-11-28,113.55,113.97,100.57,110.42,3365794.57,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,110.42,110.42,110.42,15.168989453903292,332,0.0,0.5,1,2654.9461618597998,13.733333333333334,-0.3750293634014559,61.34958830289421
2021-11-29,110.42,120.41,109.03,120.39,2516574.06,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,120.39,120.39,120.39,14.856472840588895,333,0.0,0.5,1,2759.4497042486387,20.0,1.2400048300428654,62.589593132937075
2021-11-30,120.39,124.8,114.0,120.41,3625461.85,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,120.41,120.41,120.41,14.088657961562278,334,0.0,0.5,1,2759.6633747738433,20.0,0.0033225350942744925,62.59291566803135
2021-12-01,120.42,127.41,117.25,119.65,3007063.68,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,119.65,119.65,119.65,13.265855052093523,335,0.0,0.5,1,2751.3426281511543,20.0,-0.12623536251141765,62.46668030551994
2021-12-02,119.64,119.75,106.88,107.78,2475877.81,,AVAXUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,107.78,107.78,107.78,11.758061724889568,336,0.0,0.5,1,2611.3622111939594,13.733333333333334,-1.9841203510238192,60.48255995449612
