Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days.1,Standard Cost,Instrument_Weights,Exchange rate,assetClass,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret,capped_forecast,forecast*returns
2004-05-13,108.4219,108.5,108.0313,108.2031,764642,1209324,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108203,108.2031,106.7344,1.0949909903360668,5052,,0.002,,1,rates,-14.328713262519086,0.04399935962812179,-18.501873913705012,0.059224873465544864,-20.0,0.06621070811744234,-17.76663332405509,0.05593779371647373,-9.648654852595973,0.029668879903398455,-3.3272082449657447,0.009800466410473994,-14.328713262519086,0.04399935962812179
2004-05-14,108.1563,108.9219,107.7969,108.7813,981013,1201157,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108781,108.7813,107.3125,1.0814510183795207,5053,,0.002,,1,rates,-6.818064877491119,-0.07656769545778623,-15.182802106238169,-0.0988676248361096,-19.838359714006256,-0.10687309328475614,-17.689624331274313,-0.09493875302988983,-9.922282355788301,-0.05155907950669522,-3.5543594876847164,-0.01777945185710169,-6.818064877491119,-0.07656769545778623
2004-05-17,109.125,109.5781,108.8594,109.5156,705455,1165968,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109516,109.5156,108.0625,1.0356913797944283,5054,,0.002,,1,rates,2.9728489239523226,-0.04602358162240912,-9.384081389853279,-0.10248757448762597,-17.124877214637344,-0.13391371070206848,-16.705950286354966,-0.11940922885141879,-9.772014612628576,-0.0669777979657847,-3.6266182007394283,-0.02399278342699444,2.9728489239523226,-0.04602358162240912
2004-05-18,109.5156,109.5313,109.0625,109.2031,581665,1117173,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109203,109.2031,107.7656,1.010655300910998,5055,,0.002,,1,rates,2.1804639569152893,-0.008482949358220054,-7.539183709998589,0.026777239355206903,-16.154042044746667,0.048865404833412535,-16.752487115837358,0.04767000741890501,-10.151233126319887,0.02788419701345174,-3.8926544430223418,0.010348463485850884,2.1804639569152893,-0.008482949358220054
2004-05-19,109.1719,109.2031,108.6406,108.7344,615984,1081712,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108734,108.7344,107.2813,1.0032157780156659,5056,,0.002,,1,rates,-2.756404679743816,-0.00935855718936761,-8.121616146111732,0.032358196835771666,-15.863916105021133,0.06933319206481332,-16.8470234662188,0.07190171992547127,-10.484196371476893,0.0435691199819995,-4.141822800954284,0.016707283377895246,-2.756404679743816,-0.00935855718936761
2004-05-20,108.9531,109.4063,108.8281,109.2656,604159,1041728,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109266,109.2656,107.8125,0.9280244948540541,5057,,0.002,,1,rates,1.3533394771970169,-0.013465859616459436,-5.772429185599511,-0.03967651908517126,-14.441433932565214,-0.07749996537422756,-16.41637269521376,-0.08230273828020958,-10.587104013933134,-0.0512184286898042,-4.3072950119756,-0.020234040670357892,1.3533394771970169,-0.013465859616459436
2004-05-21,109.4375,109.6094,108.9063,108.9531,681024,908543,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108953,108.9531,107.4844,0.9053586619890781,5058,,0.002,,1,rates,-0.7207894304909922,-0.0038705556609222695,-5.680905502618828,0.016509167757279963,-14.01178231869868,0.04130255179971222,-16.514388968083548,0.046950883601557185,-10.961674852968153,0.030279154686874084,-4.581783469196764,0.01231887887168859,-0.7207894304909922,-0.0038705556609222695
2004-05-24,109.0781,109.2031,108.7813,109.125,527558,935158,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109125,109.125,107.6406,0.8591910261658773,5059,,0.002,,1,rates,0.49031632781197776,-0.0011372205389419668,-4.690393981559587,-0.008963009367334648,-13.353120123906612,-0.022106992647150325,-16.585076062581606,-0.026055462980066474,-11.362817618896507,-0.01729470668778742,-4.876469530793972,-0.0072288771806850935,0.49031632781197776,-0.0011372205389419668
2004-05-25,109.3281,109.4531,109.1094,109.2656,753055,873070,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109266,109.2656,107.8125,0.7682397895064244,5060,,0.002,,1,rates,2.1617252474646786,0.0006317386088463987,-3.338377830226423,-0.0060432475950265305,-12.5035875251471,-0.01720456989160364,-16.557312793772287,-0.021368721139967434,-11.732360994884855,-0.014640203044369577,-5.167013968074709,-0.006282993044945011,2.1617252474646786,0.0006317386088463987
2004-05-26,109.5,109.8906,109.2344,109.7813,925459,716512,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109781,109.7813,108.3125,0.719786213580011,5061,,0.002,,1,rates,7.390812541057528,0.010202677788046226,-0.08230510224340747,-0.015756115804496384,-10.469606166126182,-0.05901308450892514,-15.668317257938574,-0.07814542003840583,-11.599931299581158,-0.05537313266995438,-5.2494387060140735,-0.024386715520128464,7.390812541057528,0.010202677788046226
2004-05-27,108.25,108.9375,108.1875,108.9219,814839,823413,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108922,110.3906,108.9219,0.6961898815370914,5062,,0.002,,1,rates,-0.8458678724130773,-0.05785743380507347,-2.082520456863596,0.0006443083190669557,-9.852846973739068,0.08195912727549176,-14.637030286308699,0.12265615229071403,-11.074659518930428,0.09080764172823752,-5.123530181636682,0.041094135558137374,-0.8458678724130773,-0.05785743380507347
2004-05-28,108.8438,108.9219,108.2813,108.9219,755880,891510,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108922,110.3906,108.9219,0.635218444210501,5063,,0.002,,1,rates,-2.824575053557538,-0.0,-3.131749187371574,-0.0,-9.977329853979706,-0.0,-14.870521402236848,-0.0,-11.502902373489697,-0.0,-5.436891015909977,-0.0,-2.824575053557538,-0.0
2004-05-31,108.8438,108.9219,108.2813,108.375,755880,891510,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108375,109.875,108.375,0.5784896153114369,5064,,0.002,,1,rates,-8.13453620543869,0.014182272773341126,-5.840899064729045,0.01572460295471781,-10.617726942772478,0.05009646083240731,-14.926184145654501,0.07466531666160028,-11.65346579785451,0.057756404433464546,-5.607778395228677,0.027298786530542556,-8.13453620543869,0.014182272773341126
2004-06-01,108.2344,108.3438,107.7344,108.125,877689,977402,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108125,109.625,108.125,0.5399198489221245,5065,,0.002,,1,rates,-10.928255633695157,0.01876478940124264,-8.255695280975864,0.013473815604911281,-11.664057793041588,0.024493026396245607,-15.48560255959133,0.03443179733714992,-12.16123794173487,0.02688227404349366,-5.948695611615488,0.012936051661427158,-10.928255633695157,0.01876478940124264
2004-06-02,108.125,108.1875,107.75,107.875,661249,1004149,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107875,109.375,107.875,0.5279595832539055,5066,,0.002,,1,rates,-12.688519778403267,0.025267643083688212,-10.38815149583058,0.01908831278838349,-12.811321857103362,0.026968919752697298,-16.135151828326716,0.0358048614094597,-12.712326607986292,0.028118469229444772,-6.311906926633874,0.013754209506625398,-12.688519778403267,0.025267643083688212
2004-06-03,107.7969,108.1406,107.6094,108.0469,655884,1043919,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108047,109.5469,108.0469,0.5055669181301241,5067,,0.002,,1,rates,-9.722367404926585,-0.020219295943521207,-10.415169114662032,-0.016553633762531973,-13.30734362071675,-0.02041498240774874,-16.638835241298228,-0.025711542055982802,-13.252035710004707,-0.020257232388529983,-6.686245837394916,-0.010058093169763874,-9.722367404926585,-0.020219295943521207
2004-06-04,108.0313,108.3594,107.5313,107.5469,944181,1114665,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107547,109.0469,107.5469,0.5724347504965477,5068,,0.002,,1,rates,-12.485151036908796,0.04499142226628712,-12.045855387728208,0.04819744534392955,-14.124951708447297,0.06158133005535913,-16.946517097489576,0.07699820745110803,-13.518085574814615,0.06132538605922392,-6.910738437876577,0.030941405248067842,-12.485151036908796,0.04499142226628712
2004-06-07,107.4688,107.7969,107.3438,107.7344,509353,1107756,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107734,109.2188,107.7344,0.6131312407567101,5069,,0.002,,1,rates,-9.677160589308142,-0.021766929771293683,-11.780229677760685,-0.021001050566766554,-14.564371590164594,-0.024625799956426508,-17.4836893813979,-0.0295449887981822,-14.083238989815028,-0.023567774108576637,-7.305131294161597,-0.012048357108404127,-9.677160589308142,-0.021766929771293683
2004-06-08,107.7344,107.8594,107.3281,107.7344,711529,1161716,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107734,109.1875,107.7344,0.6486319149176902,5070,,0.002,,1,rates,-7.64940921761415,-0.0,-11.244191598333275,-0.0,-14.854940215216363,-0.0,-18.035000290498456,-0.0,-14.703150423186015,-0.0,-7.739286555374234,-0.0,-7.64940921761415,-0.0
2004-06-09,107.7344,107.7344,107.1563,107.4219,665705,1181610,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107422,108.875,107.4219,0.7030706007053232,5071,,0.002,,1,rates,-9.392142540842435,0.022188273945038736,-11.920220523098163,0.032615486552847454,-15.383143484463956,0.043089011655098416,-18.500818589256223,0.052313259189086046,-15.185370889649073,0.04264872229525158,-8.096750226617507,0.02244897682220727,-9.392142540842435,0.022188273945038736
2004-06-10,107.4375,107.6719,107.2188,107.625,608860,1177178,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107625,109.0938,107.625,0.7305784573828831,5072,,0.002,,1,rates,-6.356897758627696,-0.017757497773220925,-10.877109299503548,-0.02253727394731722,-15.340082017102635,-0.029084539015738237,-18.871620350162686,-0.0349790522740527,-15.710490762228039,-0.028710615132368982,-8.498051125259758,-0.015308330713067534,-6.356897758627696,-0.017757497773220925
2004-06-11,107.4844,107.5,107.2188,107.625,47422,1175007,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107625,109.0938,107.625,0.7564121220725561,5073,,0.002,,1,rates,-4.7040296957547865,-0.0,-9.948013007185711,-0.0,-15.27554260696992,-0.0,-19.30442841509214,-0.0,-16.322440915228803,-0.0,-8.957627647993073,-0.0,-4.7040296957547865,-0.0
2004-06-14,107.1719,107.4531,106.9844,107.0469,601895,1169728,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,107047,108.5156,107.0469,0.7812353350353937,5074,,0.002,,1,rates,-9.871276052959722,0.025267359508625763,-11.494846345481216,0.053435041295740504,-15.509017403208773,0.08205148600315287,-19.117315802358736,0.10369235834392371,-16.216555217394312,0.0876748254875149,-8.997439940895823,0.04811525708064861,-9.871276052959722,0.025267359508625763
2004-06-15,107.0313,108.625,107.0313,108.5156,1096072,1194061,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108516,109.9531,108.5156,0.7572396508632291,5075,,0.002,,1,rates,5.185518677378306,-0.1354354319366746,-3.613796076066522,-0.15771106708936308,-10.118388296098924,-0.21278611393784252,-14.386048306647682,-0.26229252522888946,-12.719441767630869,-0.22249364201847172,-7.2041817754110475,-0.12344626552654732,5.185518677378306,-0.1354354319366746
2004-06-16,108.5781,108.5781,107.9688,108.1875,620080,1217581,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108188,109.625,108.1875,0.751800265658869,5076,,0.002,,1,rates,4.984719114054194,-0.015678563064184695,-1.86876223690099,0.010926415119645826,-9.083085070454393,0.030593234520659637,-14.132903000099237,0.043496625825329774,-12.889276571855248,0.03845759359907454,-7.432768569185039,0.02178204830008211,4.984719114054194,-0.015678563064184695
2004-06-17,108.1563,108.5938,107.8594,108.4844,737743,1212647,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108484,109.8906,108.4844,0.7188188757095556,5077,,0.002,,1,rates,6.958916125497655,0.013679612755287647,0.37822067815944,-0.005128462235802667,-7.736813950591222,-0.024926797988842474,-13.723595094384942,-0.03878506205180304,-13.004961744615633,-0.03537216604675959,-7.648847434948314,-0.020397818492811335,6.958916125497655,0.013679612755287647
2004-06-18,108.5156,108.7969,108.3281,108.3594,421265,1231221,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108359,109.75,108.3594,0.7009719083623893,5078,,0.002,,1,rates,5.414336852439369,-0.008018337343315566,1.0840161056545268,-0.00043580076739078343,-6.9086901352081265,0.008914661866811047,-13.52231002235531,0.015812866981778678,-13.244207851602795,0.014984829321791055,-7.934313320243633,0.008813303381578486,5.414336852439369,-0.008018337343315566
2004-06-21,108.5,108.6406,108.2031,108.5469,354824,1217150,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108547,109.9531,108.5469,0.6737733778563567,5079,,0.002,,1,rates,6.06286635862237,0.009368713372650113,2.243544784465887,0.001875730391735428,-5.88021714899341,-0.01195447188108714,-13.179638661356483,-0.023398368108272314,-13.405963364603284,-0.022917153215830176,-8.189153890435797,-0.013729161914385129,6.06286635862237,0.009368713372650113
2004-06-22,108.5625,108.6406,108.2813,108.4531,313962,1217672,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108453,108.4531,107.2188,0.6296380452271482,5080,,0.002,,1,rates,4.51850516442522,-0.005239181076923639,2.3968368343452195,-0.001938742615246309,-5.229422830299022,0.005081346114679718,-12.964317278049766,0.01138908717278077,-13.630078455394512,0.0115846639894798,-8.48024783817386,0.007076596705413075,4.51850516442522,-0.005239181076923639
2004-06-23,108.375,108.6406,108.2188,108.5469,430979,1215938,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108547,108.5469,107.3125,0.5126390820241422,5081,,0.002,,1,rates,4.447286412250911,0.003908009862540251,2.822707944352452,0.0020730001729924747,-4.518009934408915,-0.00452287543170295,-12.698229157308335,-0.011212708172297574,-13.829221567233866,-0.011788518346787139,-8.767138740323313,-0.007334481423036017,4.447286412250911,0.003908009862540251
2004-06-24,108.7813,109.2344,108.5,108.9688,729455,1243144,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108969,108.9688,107.7188,0.5166654587709297,5082,,0.002,,1,rates,8.046052559272498,0.017285709102044716,4.823212344084292,0.010971298873780358,-3.0727984138225675,-0.017560597228729706,-11.887278118703865,-0.04935546645246073,-13.617200830948446,-0.053751406804028595,-8.824206229339477,-0.034076107512444484,8.046052559272498,0.017285709102044716
2004-06-25,109.0313,109.1563,108.7813,108.9844,396302,1183694,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108984,108.9844,107.7344,0.5220147478231512,5083,,0.002,,1,rates,8.163491760842774,0.001151874847889067,5.88029085547146,0.0006904922562028476,-1.9848908868743806,-0.00043990257078753984,-11.398833848144415,-0.0017017856363636655,-13.717440000473474,-0.0019494417940071026,-9.083057560714867,-0.0012632755171911533,8.163491760842774,0.001151874847889067
2004-06-28,109.0469,109.125,108.1563,108.2656,677521,1246954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108266,108.2656,107.0156,0.5196615133128062,5084,,0.002,,1,rates,-0.5649408362093932,-0.05384181477067952,2.607249393248338,-0.03878310168164237,-2.369388289446113,0.01309122745535389,-10.734469039748365,0.07518031727518809,-13.097933542176042,0.09047254352311061,-8.799760959690913,0.05990675522957129,-0.5649408362093932,-0.05384181477067952
2004-06-29,108.4063,108.7188,108.0938,108.6094,570751,1223865,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,108609,108.6094,107.375,0.5318038573894799,5085,,0.002,,1,rates,0.8017483856831422,-0.0017939831256537538,2.456974887157083,0.00827938275314348,-2.0737203042744308,-0.0075240491339033854,-10.402574040084186,-0.03408756295504104,-13.088210969754419,-0.04159280096170791,-8.949508146960396,-0.02794385121351172,0.8017483856831422,-0.0017939831256537538
2004-06-30,108.7344,109.6094,108.5625,109.3281,892601,1274935,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109328,109.3281,108.0781,0.5912285975853226,5086,,0.002,,1,rates,8.048358067085386,0.0053054023389364395,5.330861357216641,0.0162585176918372,-0.4614192755676283,-0.013722410607940534,-9.118049887622037,-0.06883685908041681,-12.268883550069908,-0.08660850003740604,-8.595795946758289,-0.05922149929214724,8.048358067085386,0.0053054023389364395
2004-07-01,109.5625,109.7188,109.1719,109.6719,820644,1269222,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109672,109.6719,108.4219,0.6746294826148522,5087,,0.002,,1,rates,12.2760897514621,0.025309371547331764,8.273342949374271,0.01676376096000027,1.2983852061571526,-0.0014510079928229255,-8.182303362318338,-0.028673191534146547,-12.009294725586779,-0.03858150068018982,-8.647465289900126,-0.02703087903746043,12.2760897514621,0.025309371547331764
2004-07-02,109.5938,111.0938,109.4688,109.6719,844645,1263671,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109672,109.6719,108.4219,0.7185341927713252,5088,,0.002,,1,rates,11.850131032390264,0.0,9.668761930832021,0.0,2.643661366427637,0.0,-7.451687451281507,-0.0,-11.932211585067755,-0.0,-8.825685230745712,-0.0,11.850131032390264,0.0
2004-07-05,109.5938,111.0938,109.4688,110.5,844645,1263671,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110500,110.5,109.2344,0.8415059861390018,5089,,0.002,,1,rates,17.34154923033031,0.08947682595015093,12.879508110982613,0.07300595462394634,4.820812580058604,0.01996150315202638,-5.685480536678717,-0.05626548257490026,-10.697140550337824,-0.09009659186714726,-8.204116386693768,-0.06664013242754534,17.34154923033031,0.08947682595015093
2004-07-06,110.5625,110.7188,110.3281,110.3906,504233,1246054,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110391,110.3906,109.1563,0.9160742484688094,5090,,0.002,,1,rates,15.718533041051952,-0.017168918423511155,14.149099372319608,-0.0127512958130442,6.428413261278038,-0.004772822590573472,-4.701522026176332,0.005628882992874221,-10.452668420725253,0.010590653178342657,-8.29838415884851,0.008122446449811997,15.718533041051952,-0.017168918423511155
2004-07-07,110.4063,110.5625,110.2188,110.4219,408985,1253918,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110422,110.4219,109.1719,0.9477135517001025,5091,,0.002,,1,rates,13.528301698103075,0.004456811396847085,14.508583615716137,0.0040118163172722975,7.6885182278029465,0.0018227035189404355,-3.7952794921277127,-0.0013330631359851095,-10.223642424243375,-0.002963735332253004,-8.402796752208973,-0.0023529125140354826,13.528301698103075,0.004456811396847085
2004-07-08,110.4063,110.6875,110.1719,110.4844,553580,1267820,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110484,110.4844,109.2344,0.9748062394635107,5092,,0.002,,1,rates,11.795993249336107,0.007657166342288647,14.481761983325116,0.008212016601619678,8.724334574182011,0.004351785191504155,-2.9284742309965663,-0.0021481695955061077,-9.983444837045937,-0.005786693142531527,-8.500169046847548,-0.004756074628430916,11.795993249336107,0.007657166342288647
2004-07-09,110.4844,110.6563,110.375,110.5781,316851,1277887,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110578,110.5781,109.3281,0.9866270446094623,5093,,0.002,,1,rates,10.765446218927627,0.010003987598818048,14.391788734566338,0.012281743828428596,9.639285304537994,0.0073989644655797415,-2.0733481841002868,-0.0024835907643467586,-9.72036679862673,-0.008466795142402499,-8.584378601762943,-0.00720885337377637,10.765446218927627,0.010003987598818048
2004-07-12,110.6875,110.8281,110.5781,110.7031,258501,1286003,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110703,110.7031,109.4531,0.9226896855315316,5094,,0.002,,1,rates,10.427230905893841,0.01216950533031388,14.427497132542555,0.01626880541283337,10.515217529428915,0.010896467411424814,-1.204505749761925,-0.0023437599580074285,-9.422352300580133,-0.01098812377702607,-8.648581715634466,-0.009703976874447925,10.427230905893841,0.01216950533031388
2004-07-13,110.6719,110.7031,110.2188,110.4375,489425,1292285,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110438,110.4375,109.1719,0.9384406183563039,5095,,0.002,,1,rates,5.892028179473203,-0.025017118116885766,12.462591121146321,-0.034614597408774636,10.474458098038475,-0.025228216516216186,-0.624383421187013,0.002889862407979259,-9.13302314221959,0.022606203177996772,-8.666948156682743,0.02074976494490691,5.892028179473203,-0.025017118116885766
2004-07-14,110.5469,110.7969,110.2656,110.4063,539948,1298049,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110406,110.4063,109.125,0.9210743248322111,5096,,0.002,,1,rates,3.5439997757180914,-0.001664572986526678,10.844200137135115,-0.003520840683460913,10.39254309579254,-0.0029591677886474967,-0.13640387306976845,0.00017639626703820958,-8.961782090229832,0.0025801953325384416,-8.783664784801793,0.0024485232143833966,3.5439997757180914,-0.001664572986526678
2004-07-15,110.4219,110.6094,110.25,110.3906,500990,1300304,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110391,110.3906,109.1094,0.9100297429909756,5097,,0.002,,1,rates,2.2479000979096155,-0.0005039639629146867,9.470007946329131,-0.0015420672747202013,10.22520679639914,-0.0014778407265152974,0.29183587716812787,1.9396907669167012e-05,-8.803864606213269,0.0012743836068824148,-8.905648541760408,0.00124905496444789,2.2479000979096155,-0.0005039639629146867
2004-07-16,110.4219,111.4219,110.2813,111.3438,811099,1352989,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111344,111.3438,110.0625,0.9424279373661107,5098,,0.002,,1,rates,11.46440607677633,0.0194101524344232,11.786973054077823,0.08177156002812644,10.530601719779545,0.08829254590814457,1.2859684223260446,0.0025199424418080748,-7.2513416699812305,-0.07601955005808879,-7.742260387996053,-0.07689843329056995,11.46440607677633,0.0194101524344232
2004-07-19,111.3594,111.4063,111.1875,111.3281,344710,1333368,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111328,111.3281,110.0625,0.9628344246746655,5099,,0.002,,1,rates,12.391525022307514,-0.0016165352305675944,13.289691749786584,-0.001662018692993254,11.709377206750478,-0.0014848644199356594,2.207396118714749,-0.00018132760181084048,-6.880940147834246,0.0010224733143527685,-7.760841153041375,0.0010916951648089926,12.391525022307514,-0.0016165352305675944
2004-07-20,111.3594,111.3906,110.5,110.5781,704287,1336602,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110578,110.5781,109.3125,0.9137549757206951,5100,,0.002,,1,rates,2.431027712364484,-0.08347976626503692,9.138921440533029,-0.08953057505104248,10.179037107331814,-0.07888424310720185,2.273153523021019,-0.014870882454978262,-6.223050923041738,0.046355817721453044,-7.260216412307951,0.05228357319294091,2.431027712364484,-0.08347976626503692
2004-07-21,110.5313,110.5781,110.0469,110.3438,726593,1291944,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110344,110.3438,109.0781,0.8516065391188984,5101,,0.002,,1,rates,-2.8279548068777958,-0.005151018085923034,5.893287158839964,-0.01936413533526906,9.093708825565477,-0.021567999398143703,2.2941620878376643,-0.004816504085744207,-6.1106906165848445,0.013185801087816643,-7.3188307734735725,0.015383414124530755,-2.8279548068777958,-0.005151018085923034
2004-07-22,110.5313,110.6563,110.2656,110.5,570127,1307977,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110500,110.5,109.25,0.8154265971654115,5102,,0.002,,1,rates,-2.1915440086747817,-0.004003184055962247,4.650200828701612,0.008342393992328983,8.529912742266243,0.012872833077646844,2.4363186297502266,0.003247560063367612,-5.98495208553906,-0.008650145040414588,-7.392758583919651,-0.010360358867616559,-2.1915440086747817,-0.004003184055962247
2004-07-23,110.5938,110.7656,110.4375,110.7344,292045,1290974,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110734,110.7344,109.5156,0.7771129150471854,5103,,0.002,,1,rates,0.864465924617178,-0.004648849915233923,4.9301164991209285,0.009864317414005563,8.464196349736893,0.018094222142869938,2.7288325989811844,0.005168082233605706,-5.771803614467341,-0.012695681166066066,-7.409635069186043,-0.015682014588875092,0.864465924617178,-0.004648849915233923
2004-07-26,110.6875,110.7344,110.3438,110.4844,367891,1331851,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110484,110.4844,109.2656,0.6246871558893107,5104,,0.002,,1,rates,-1.2356943546343053,-0.0019516652562734794,3.6249802670096587,-0.011130498966718621,7.818575922261701,-0.01910922971934809,2.7875088063137485,-0.0061607607910936606,-5.6306424840872085,0.013030737545124236,-7.442106508717765,0.01672839485558663,-1.2356943546343053,-0.0019516652562734794
2004-07-27,110.3594,110.4063,109.5469,109.6563,802471,1392182,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109656,109.6563,108.4375,0.5037217875306229,5105,,0.002,,1,rates,-10.127135164021341,0.009261746410105527,-1.3569124819841378,-0.0271698643347901,5.059508064687416,-0.05860160096108485,1.9928513974730653,-0.020892868518165495,-5.238950972943219,0.042202655226191155,-6.906748007891426,0.05577989652719434,-10.127135164021341,0.009261746410105527
2004-07-28,109.5313,109.8594,109.3594,109.8281,865890,1418972,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109828,109.8281,108.6094,0.4581950943606782,5106,,0.002,,1,rates,-9.381807735717377,-0.01586631886338466,-3.0624462301202966,-0.0021258930349180886,3.789385403209279,0.00792679933130471,1.6349010774691801,0.003122227086687153,-5.314748468812787,-0.008207934949033456,-7.0389804177052415,-0.010820894994230298,-9.381807735717377,-0.01586631886338466
2004-07-29,109.8281,110.0156,109.5,109.9688,576429,1383468,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,109969,109.9688,108.75,0.4369059887994365,5107,,0.002,,1,rates,-6.390068937027027,-0.012018967353668409,-3.207386344606471,-0.003923278146284274,3.070516237831335,0.00485455476541562,1.4208921944115152,0.0020944601754916336,-5.357365701046247,-0.006808686570758812,-7.167847777490934,-0.009017587892088848,-6.390068937027027,-0.012018967353668409
2004-07-30,110.0313,110.75,109.8281,110.7188,897127,1389269,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110719,110.7188,109.5,0.40164238017020054,5108,,0.002,,1,rates,3.422332515772577,-0.04358101300341861,0.5686551155611175,-0.021874747732583136,3.7273182651662746,0.020941277693068715,1.6755074838746449,0.009690649946245225,-4.801861408689319,-0.03653785688108577,-6.685779182798271,-0.04888555511307097,3.422332515772577,-0.04358101300341861
2004-08-02,111.0625,111.25,110.7656,110.875,548911,1381162,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,110875,110.875,109.6719,0.4107898636469618,5109,,0.002,,1,rates,7.171059874464663,0.004828162326214545,3.2628205860599993,0.0008022479384770032,4.679211980912949,0.005258430483522032,2.1122567712651454,0.00236377443560825,-4.605797614828303,-0.006774375734177762,-6.7188178880449065,-0.009432171486261616,7.171059874464663,0.004828162326214545
2004-08-03,110.8438,111.1719,110.6563,111.0781,559093,1359931,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111078,111.0781,109.875,0.42876717347385107,5110,,0.002,,1,rates,9.424691304933843,0.01313589411953899,5.6215656317364,0.005976810471511495,5.761888689468472,0.00857134568950163,2.6494180543836547,0.0038692162366988424,-4.349349617805316,-0.008436865799970241,-6.715208575840085,-0.01230748061386269,9.424691304933843,0.01313589411953899
2004-08-04,111.1406,111.2969,110.8125,111.0156,656240,1358552,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,111016,111.0156,109.8125,0.4403389726243837,5111,,0.002,,1,rates,8.10902308714789,-0.005302964369739071,6.434531603736781,-0.0031630704160720627,6.449301944364115,-0.003242025593629599,3.095387073960081,-0.0014907405546094497,-4.142592926261835,0.0024472362339003676,-6.7551315962876695,0.0037784273946886784,8.10902308714789,-0.005302964369739071
