Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,normalised_price_chapter17,capped_forecast,forecast*returns,cum_series
2021-10-01,2.115,2.275,2.092,2.256,197157573.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.256,2.256,2.256,0.16037059055759564,274,0.0,0.5,1,2203.460332464674,6.866666666666667,0.0,49.72490587951823
2021-10-02,2.255,2.322,2.192,2.247,147408004.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.247,2.247,2.247,0.1423392537492637,275,0.0,0.5,1,2196.7554229840616,6.866666666666667,-0.02739361702127621,49.69751226249696
2021-10-03,2.247,2.309,2.221,2.251,136980609.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.251,2.251,2.251,0.13780736936983498,276,0.0,0.5,1,2199.7902275904075,6.866666666666667,0.012223705681650262,49.709735968178606
2021-10-04,2.251,2.253,2.15,2.191,149496124.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.191,2.191,2.191,0.13336905661794443,277,0.0,0.5,1,2152.3365801639884,6.866666666666667,-0.18302976454908923,49.526706203629516
2021-10-05,2.191,2.258,2.175,2.233,131834376.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.233,2.233,2.233,0.11699257736240076,278,0.0,0.5,1,2185.4800922565305,6.866666666666667,0.1316293929712462,49.658335596600764
2021-10-06,2.232,2.251,2.111,2.209,192646609.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.209,2.209,2.209,0.10730939037735936,279,0.0,0.5,1,2165.975682190946,6.866666666666667,-0.07380206000895641,49.584533536591806
2021-10-07,2.209,2.375,2.15,2.278,254708498.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.278,2.278,2.278,0.10345454125008613,280,0.0,0.5,1,2220.9766716825943,7.789257974663166,0.2144861928474421,49.79901972943925
2021-10-08,2.278,2.313,2.213,2.237,138317391.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.237,2.237,2.237,0.09622457285462614,281,0.0,0.5,1,2187.1560035601574,6.866666666666667,-0.1401929661813822,49.65882676325787
2021-10-09,2.238,2.3,2.22,2.268,108667313.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.268,2.268,2.268,0.09558599049520798,282,0.0,0.5,1,2212.8243696828677,13.733333333333334,0.09515720458947921,49.75398396784735
2021-10-10,2.269,2.277,2.16,2.189,110373473.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.189,2.189,2.189,0.09148222433032371,283,0.0,0.5,1,2144.5511322338457,0.0,-0.4783656672545548,49.27561830059279
2021-10-11,2.189,2.25,2.107,2.171,124908952.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.171,2.171,2.171,0.07650806631021936,284,0.0,0.5,1,2128.575324455483,-2.1599915143609287,-0.0,49.27561830059279
2021-10-12,2.171,2.173,2.071,2.118,150529530.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.118,2.118,2.118,0.0785207146655044,285,0.0,0.5,1,2079.698841091542,-6.866666666666667,0.052731252999138334,49.32834955359193
2021-10-13,2.117,2.2,2.078,2.19,133035035.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.19,2.19,2.19,0.07314117567382945,286,0.0,0.5,1,2144.2473664807244,-6.866666666666667,-0.23342776203965962,49.09492179155227
2021-10-14,2.189,2.225,2.155,2.172,109132237.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.172,2.172,2.172,0.07094540154233123,287,0.0,0.5,1,2127.6826189722824,-6.866666666666667,0.05643835616438257,49.15136014771665
2021-10-15,2.172,2.243,2.136,2.218,205811006.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.218,2.218,2.218,0.06669354502027194,288,0.0,0.5,1,2169.6822406849606,0.0,-0.14542664211172424,49.00593350560493
2021-10-16,2.217,2.25,2.169,2.179,103000332.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.179,2.179,2.179,0.06659293071381717,289,0.0,0.5,1,2132.901523355197,-6.866666666666667,-0.0,49.00593350560493
2021-10-17,2.178,2.189,2.089,2.158,109914412.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.158,2.158,2.158,0.06560188941440225,290,0.0,0.5,1,2112.5585292265946,-6.866666666666667,0.06617714547957754,49.07211065108451
2021-10-18,2.158,2.176,2.105,2.128,96988762.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.128,2.128,2.128,0.057098345445679835,291,0.0,0.5,1,2082.614136114608,-6.866666666666667,0.09545875810936001,49.16756940919387
2021-10-19,2.127,2.157,2.093,2.11,94391775.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.11,2.11,2.11,0.05258867198413773,292,0.0,0.5,1,2064.180802239247,-6.866666666666667,0.0580827067669183,49.225652115960784
2021-10-20,2.11,2.208,2.092,2.19,135969738.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.19,2.19,2.19,0.04907274406968609,293,0.0,0.5,1,2142.845689905512,-0.8358529100813932,-0.2603475513428117,48.96530456461797
2021-10-21,2.19,2.298,2.131,2.137,265787667.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.137,2.137,2.137,0.04909507425182368,294,0.0,0.5,1,2088.901755306032,-6.866666666666667,0.020228403759960652,48.98553296837793
2021-10-22,2.136,2.21,2.125,2.156,130738721.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.156,2.156,2.156,0.048102166490244964,295,0.0,0.5,1,2108.378623703323,-6.866666666666667,-0.06105131804710625,48.924481650330826
2021-10-23,2.157,2.175,2.131,2.166,74106470.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.166,2.166,2.166,0.04606162919625342,296,0.0,0.5,1,2118.755414329124,-0.7677898958392435,-0.03184910327767412,48.892632547053154
2021-10-24,2.167,2.169,2.093,2.12,97230595.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.12,2.12,2.12,0.048250743108567105,297,0.0,0.5,1,2069.456268965545,-6.866666666666667,0.016305787261590512,48.90893833431475
2021-10-25,2.119,2.178,2.114,2.144,105874037.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.144,2.144,2.144,0.04733186308566898,298,0.0,0.5,1,2095.2573024387675,-6.866666666666667,-0.07773584905660376,48.831202485258146
2021-10-26,2.145,2.202,2.122,2.137,142897864.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.137,2.137,2.137,0.047499695289908946,299,0.0,0.5,1,2087.580256308916,-6.866666666666667,0.02241915422885612,48.853621639487
2021-10-27,2.138,2.156,1.804,1.912,397889032.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.912,1.912,1.912,0.07014496268069659,300,0.0,0.5,1,1844.81214383099,-6.866666666666667,0.7229761347683674,49.57659777425537
2021-10-28,1.912,2.058,1.905,1.987,253879713.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.987,1.987,1.987,0.07672953181555466,301,0.0,0.5,1,1922.2195768506406,-6.866666666666667,-0.2693514644351466,49.30724630982022
2021-10-29,1.987,2.048,1.979,2.015,154761692.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.015,2.015,2.015,0.07579978822357938,302,0.0,0.5,1,1951.128408051216,-6.866666666666667,-0.09676228820667648,49.210484021613546
2021-10-30,2.016,2.019,1.924,1.955,122995185.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.955,1.955,1.955,0.08382392259971283,303,0.0,0.5,1,1886.6312925004197,-6.866666666666667,0.2044665012406952,49.41495052285424
2021-10-31,1.957,2.029,1.918,1.964,146413161.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.964,1.964,1.964,0.08953952376348745,304,0.0,0.5,1,1896.4254545996282,-6.866666666666667,-0.03161125319693103,49.38333926965731
2021-11-01,1.965,2.019,1.911,1.949,144061135.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.949,1.949,1.949,0.0962492788763282,305,0.0,0.5,1,1879.6826096022005,-6.866666666666667,0.05244399185335999,49.43578326151067
2021-11-02,1.949,1.996,1.933,1.971,124263204.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.971,1.971,1.971,0.09783788954991636,306,0.0,0.5,1,1904.3137626440541,-6.866666666666667,-0.0775098341029587,49.35827342740771
2021-11-03,1.971,2.144,1.95,2.063,335561983.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.063,2.063,2.063,0.0959536483495111,307,0.0,0.5,1,2001.1850874281117,0.0,-0.32051412142736346,49.037759305980344
2021-11-04,2.063,2.103,1.933,1.983,174549100.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.983,1.983,1.983,0.09288510163242465,308,0.0,0.5,1,1913.6284174218276,-6.866666666666667,-0.0,49.037759305980344
2021-11-05,1.983,2.017,1.959,1.982,108180863.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.982,1.982,1.982,0.09128340772735483,309,0.0,0.5,1,1912.5139396023073,-6.866666666666667,0.0034627668515717267,49.041222072831914
2021-11-06,1.982,2.04,1.942,2.005,105480654.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.005,2.005,2.005,0.08914334996009508,310,0.0,0.5,1,1938.2272032902276,-6.866666666666667,-0.0796838210561718,48.96153825177574
2021-11-07,2.004,2.035,1.974,2.021,82637102.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.021,2.021,2.021,0.08764778497217737,311,0.0,0.5,1,1956.2581733011878,0.0,-0.054796342477140735,48.9067419092986
2021-11-08,2.02,2.14,2.008,2.125,189974471.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.125,2.125,2.125,0.0882650911504214,312,0.0,0.5,1,2065.284917990217,6.866666666666667,0.0,48.9067419092986
2021-11-09,2.126,2.378,2.105,2.27,581074544.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.27,2.27,2.27,0.09642226211607809,313,0.0,0.5,1,2202.098155791488,6.866666666666667,0.46854901960784395,49.375290928906445
2021-11-10,2.269,2.331,1.932,2.097,479840587.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.097,2.097,2.097,0.09499468129156986,314,0.0,0.5,1,2035.3162773573101,6.866666666666667,-0.5233186490455217,48.851972279860924
2021-11-11,2.097,2.153,2.058,2.079,151168963.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.079,2.079,2.079,0.09203367518698674,315,0.0,0.5,1,2017.501064304831,6.866666666666667,-0.05894134477825432,48.79303093508267
2021-11-12,2.079,2.099,1.991,2.045,160252178.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.045,2.045,2.045,0.08769120462408868,316,0.0,0.5,1,1982.7617904055187,0.0,-0.11229757896424633,48.680733356118424
2021-11-13,2.046,2.08,2.021,2.05,82511465.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.05,2.05,2.05,0.08575614140967648,317,0.0,0.5,1,1987.9514517142604,-0.4208575392448317,0.0,48.680733356118424
2021-11-14,2.05,2.07,2.009,2.04,59859608.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.04,2.04,2.04,0.08204395484323353,318,0.0,0.5,1,1977.3334693427603,-6.866666666666667,0.002052963606072305,48.6827863197245
2021-11-15,2.04,2.095,2.011,2.017,93079577.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,2.017,2.017,2.017,0.07830204675689231,319,0.0,0.5,1,1952.223565633412,-7.771153930694982,0.07741830065359527,48.7602046203781
2021-11-16,2.018,2.018,1.759,1.874,268941429.22,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.874,1.874,1.874,0.08161746459133945,320,0.0,0.5,1,1791.0792396650381,-12.863483761091118,0.5509543936982555,49.31115901407635
2021-11-17,1.874,1.893,1.795,1.876,207985172.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.876,1.876,1.876,0.08784524370794371,321,0.0,0.5,1,1793.3707650175704,-13.733333333333334,-0.013728371143106334,49.29743064293324
2021-11-18,1.877,1.907,1.701,1.786,221759905.97,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.786,1.786,1.786,0.10215900918615792,322,0.0,0.5,1,1685.507240462652,-13.733333333333334,0.6588486140724937,49.95627925700574
2021-11-19,1.786,1.894,1.754,1.863,144849476.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.863,1.863,1.863,0.10662575969990416,323,0.0,0.5,1,1772.8690349260744,-13.733333333333334,-0.5920865994774174,49.36419265752832
2021-11-20,1.862,1.956,1.86,1.922,128183408.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.922,1.922,1.922,0.10784096477783056,324,0.0,0.5,1,1837.9357105860586,-13.733333333333334,-0.4349257470030406,48.92926691052528
2021-11-21,1.921,1.924,1.832,1.835,87455485.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.835,1.835,1.835,0.11358817581162792,325,0.0,0.5,1,1737.7502841782186,-13.733333333333334,0.6216441207075953,49.55091103123287
2021-11-22,1.835,1.839,1.757,1.776,144285714.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.776,1.776,1.776,0.12369422187927197,326,0.0,0.5,1,1666.8689865379285,-13.733333333333334,0.4415622161671197,49.99247324739999
2021-11-23,1.776,1.816,1.738,1.751,144774307.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.751,1.751,1.751,0.13274243957062368,327,0.0,0.5,1,1635.8672930658688,-13.733333333333334,0.19331831831831978,50.18579156571831
2021-11-24,1.751,1.754,1.586,1.666,290146559.06,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.666,1.666,1.666,0.14901748396184453,328,0.0,0.5,1,1525.4437615347686,-13.733333333333334,0.6666666666666664,50.852458232384976
2021-11-25,1.665,1.749,1.619,1.675,216037163.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.675,1.675,1.675,0.16128799837884852,329,0.0,0.5,1,1537.250566925921,-13.733333333333334,-0.07418967587034832,50.778268556514625
2021-11-26,1.676,1.685,1.495,1.533,337429397.07,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.533,1.533,1.533,0.18400128002988028,330,0.0,0.5,1,1343.87370091032,-13.733333333333334,1.1642587064676626,51.94252726298229
2021-11-27,1.532,1.585,1.531,1.543,107756518.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.543,1.543,1.543,0.19987424335791146,331,0.0,0.5,1,1357.594009770148,-13.733333333333334,-0.08958469232441987,51.852942570657866
2021-11-28,1.543,1.6,1.416,1.594,228010819.22,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.594,1.594,1.594,0.20242721888958345,332,0.0,0.5,1,1424.9789312266614,-13.733333333333334,-0.4539209332469215,51.39902163741095
2021-11-29,1.595,1.636,1.557,1.601,153848484.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.601,1.601,1.601,0.18656402174730602,333,0.0,0.5,1,1434.3376247280698,-13.733333333333334,-0.06030949393559115,51.338712143475355
2021-11-30,1.602,1.629,1.544,1.554,185671961.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.554,1.554,1.554,0.18534604904000476,334,0.0,0.5,1,1368.7526503982235,-13.733333333333334,0.4031646887362063,51.74187683221156
2021-12-01,1.553,1.622,1.531,1.548,157458493.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.548,1.548,1.548,0.1818795075404619,335,0.0,0.5,1,1360.1980315195783,-13.733333333333334,0.053024453024452925,51.794901285236016
2021-12-02,1.547,1.76,1.517,1.719,441382037.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.719,1.719,1.719,0.17091742389082734,336,0.0,0.5,1,1551.9092618046209,-6.866666666666667,-1.5170542635658912,50.27784702167013
2021-12-03,1.72,1.729,1.509,1.556,276255974.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.556,1.556,1.556,0.16246342908321496,337,0.0,0.5,1,1360.3006558532686,-13.733333333333334,0.6511149893348845,50.92896201100501
2021-12-04,1.557,1.558,1.188,1.42,612957918.54,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.42,1.42,1.42,0.16063540771115659,338,0.0,0.5,1,1189.9186754925602,-13.733333333333334,1.2003427592116551,52.12930477021667
2021-12-05,1.419,1.435,1.284,1.378,270618794.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.378,1.378,1.378,0.15894636632658296,339,0.0,0.5,1,1134.7054998271292,-13.733333333333334,0.40619718309859254,52.53550195331526
2021-12-06,1.378,1.442,1.255,1.42,338310628.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.42,1.42,1.42,0.16120780965803155,340,0.0,0.5,1,1188.5606744123043,-13.733333333333334,-0.41857764876632725,52.11692430454893
2021-12-07,1.42,1.479,1.365,1.378,229514365.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.378,1.378,1.378,0.16304274544458766,341,0.0,0.5,1,1132.094701305512,-13.733333333333334,0.40619718309859254,52.52312148764752
2021-12-08,1.378,1.423,1.337,1.396,187594478.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.396,1.396,1.396,0.1661788510199754,342,0.0,0.5,1,1156.335019271579,-13.733333333333334,-0.17939042089985366,52.343731066747665
2021-12-09,1.396,1.409,1.287,1.289,174568058.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.289,1.289,1.289,0.1690714890839259,343,0.0,0.5,1,1002.7619678977319,-15.461911111426815,1.0526265520534863,53.396357618801154
2021-12-10,1.288,1.334,1.207,1.211,192968833.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.211,1.211,1.211,0.16760990895215858,344,0.0,0.5,1,883.2534569432919,-20.0,0.9356315490234978,54.33198916782465
2021-12-11,1.211,1.362,1.192,1.354,179118114.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.354,1.354,1.354,0.15758703526690926,345,0.0,0.5,1,1059.025112304001,-20.0,-2.361684558216348,51.970304609608306
2021-12-12,1.354,1.415,1.319,1.346,149463677.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.346,1.346,1.346,0.14968401806192108,346,0.0,0.5,1,1048.9248225592044,-20.0,0.11816838995568624,52.08847299956399
2021-12-13,1.345,1.357,1.2,1.223,184388318.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.223,1.223,1.223,0.1490141639329472,347,0.0,0.5,1,881.7265116634238,-20.0,1.8276374442793464,53.91611044384334
2021-12-14,1.223,1.284,1.198,1.266,175476318.0,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.266,1.266,1.266,0.1481924779680788,348,0.0,0.5,1,938.5356106421945,-20.0,-0.7031888798037622,53.212921564039576
2021-12-15,1.267,1.331,1.204,1.311,170247496.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.311,1.311,1.311,0.14132381629660073,349,0.0,0.5,1,996.3676045246934,-20.0,-0.7109004739336466,52.50202109010593
2021-12-16,1.311,1.331,1.236,1.24,117662885.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.24,1.24,1.24,0.1454297714398824,350,0.0,0.5,1,899.1873139289404,-20.0,1.0831426392067112,53.58516372931264
2021-12-17,1.24,1.259,1.182,1.218,138092226.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.218,1.218,1.218,0.14877000971122345,351,0.0,0.5,1,867.8976046207173,-20.0,0.3548387096774186,53.94000243899006
2021-12-18,1.218,1.267,1.2,1.242,81211094.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.242,1.242,1.242,0.14553440540950655,352,0.0,0.5,1,901.8412174395047,-20.0,-0.39408866995073843,53.545913769039316
2021-12-19,1.242,1.312,1.24,1.243,124074683.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.243,1.243,1.243,0.1392556906141539,353,0.0,0.5,1,903.2824915538023,-20.0,-0.016103059581320522,53.529810709458
2021-12-20,1.244,1.261,1.201,1.237,123106967.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.237,1.237,1.237,0.13464763957124978,354,0.0,0.5,1,894.4161154069235,-20.0,0.09654062751407899,53.62635133697208
2021-12-21,1.238,1.289,1.227,1.28,122949048.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.28,1.28,1.28,0.12699783462722483,355,0.0,0.5,1,956.1541161305003,-14.98265936419607,-0.6952303961196415,52.93112094085244
2021-12-22,1.279,1.369,1.276,1.327,161174698.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.327,1.327,1.327,0.08956730782815195,356,0.0,0.5,1,1021.6089039449971,-13.733333333333334,-0.5501445235290732,52.38097641732337
2021-12-23,1.327,1.49,1.307,1.475,216795659.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.475,1.475,1.475,0.07943822492321538,357,0.0,0.5,1,1193.5646214243047,-6.866666666666667,-1.5316754584275323,50.84930095889584
2021-12-24,1.475,1.491,1.381,1.392,126360588.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.392,1.392,1.392,0.07767482827385208,358,0.0,0.5,1,1091.6631225645792,-6.866666666666667,0.3863954802259895,51.23569643912183
2021-12-25,1.393,1.46,1.381,1.452,87587873.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.452,1.452,1.452,0.08262406938725088,359,0.0,0.5,1,1162.8807078391624,-6.866666666666667,-0.2959770114942531,50.93971942762758
2021-12-26,1.453,1.467,1.407,1.455,103769249.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.455,1.455,1.455,0.08529260781200447,360,0.0,0.5,1,1166.5084328589098,-6.866666666666667,-0.014187327823692556,50.92553209980389
2021-12-27,1.455,1.594,1.45,1.516,181374841.1,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.516,1.516,1.516,0.09548175631751678,361,0.0,0.5,1,1237.9748535018257,-6.866666666666667,-0.2878808705612819,50.63765122924261
2021-12-28,1.516,1.54,1.376,1.4,233458767.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.4,1.4,1.4,0.09564532893650579,362,0.0,0.5,1,1094.554736512905,-6.866666666666667,0.525417766051012,51.16306899529362
2021-12-29,1.4,1.438,1.323,1.332,151404808.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.332,1.332,1.332,0.0953033936547342,363,0.0,0.5,1,1005.776458690008,-13.733333333333334,0.33352380952380895,51.49659280481743
2021-12-30,1.333,1.378,1.297,1.359,134171567.8,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.359,1.359,1.359,0.09157705987167745,364,0.0,0.5,1,1040.9129385820995,-20.0,-0.2783783783783771,51.218214426439054
2021-12-31,1.359,1.383,1.281,1.308,120612337.3,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.308,1.308,1.308,0.09161010056931358,365,0.0,0.5,1,971.1860059831635,-20.0,0.7505518763796903,51.96876630281874
2022-01-01,1.308,1.38,1.306,1.38,69007607.5,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.38,1.38,1.38,0.0922146237974716,366,0.0,0.5,1,1064.043574121492,-20.0,-1.1009174311926584,50.86784887162609
2022-01-02,1.379,1.391,1.342,1.377,81011860.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.377,1.377,1.377,0.0889349259438356,367,0.0,0.5,1,1060.086318427064,-20.0,0.043478260869562746,50.91132713249565
2022-01-03,1.378,1.378,1.31,1.319,87155825.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.319,1.319,1.319,0.08737413503828322,368,0.0,0.5,1,979.6718284817262,-20.0,0.8424110384894701,51.75373817098512
2022-01-04,1.319,1.352,1.295,1.309,94479305.9,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.309,1.309,1.309,0.08741400285275112,369,0.0,0.5,1,965.4197195248964,-20.0,0.15163002274450443,51.90536819372963
2022-01-05,1.31,1.353,1.193,1.23,158740088.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.23,1.23,1.23,0.08806066987566759,370,0.0,0.5,1,846.3712107730142,-20.0,1.207028265851795,53.112396459581426
2022-01-06,1.23,1.297,1.186,1.28,175754407.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.28,1.28,1.28,0.08446318101618217,371,0.0,0.5,1,918.9284721178003,-20.0,-0.813008130081303,52.299388329500125
2022-01-07,1.279,1.285,1.189,1.21,209806013.2,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.21,1.21,1.21,0.08680072459074072,372,0.0,0.5,1,811.5638992596257,-20.0,1.09375,53.393138329500125
2022-01-08,1.209,1.254,1.124,1.181,169730473.68,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.181,1.181,1.181,0.0915753787871169,373,0.0,0.5,1,765.1828599060652,-20.0,0.47933884297520546,53.87247717247533
2022-01-09,1.182,1.206,1.147,1.17,114093699.4,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.17,1.17,1.17,0.09666240764969349,374,0.0,0.5,1,747.0690746775451,-20.0,0.18628281117696988,54.0587599836523
2022-01-10,1.17,1.181,1.069,1.123,189250644.14,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.123,1.123,1.123,0.1073684629773064,375,0.0,0.5,1,665.5954846108507,-20.0,0.8034188034188028,54.8621787870711
2022-01-11,1.123,1.196,1.122,1.187,115267098.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.187,1.187,1.187,0.112020146214414,376,0.0,0.5,1,768.4843217117049,-20.0,-1.1398040961709732,53.722374690900125
2022-01-12,1.188,1.314,1.186,1.312,145608592.7,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.312,1.312,1.312,0.1061351670475648,377,0.0,0.5,1,936.9365300003784,-13.733333333333334,-2.1061499578769993,51.616224733023124
2022-01-13,1.312,1.354,1.227,1.233,179029543.6,,ADAUSDT_daily,CRYPTO,BINANCE,USDT,1,1,1,1.233,1.233,1.233,0.10598722614196071,378,0.0,0.5,1,824.2977141722172,-13.733333333333334,0.8269308943089427,52.44315562733207
