Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
08/03/2018,156.72,157.36,156.22,157.21,814860,1643068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157210,159.36,157.21,0.878803543,309,0.002,,1.1308,
09/03/2018,157.15,157.25,156.88,156.98,527884,1645999,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156980,156.98,156.54,0.915459812,310,0.002,,1.1308,
12/03/2018,157,157.36,156.91,157.27,440187,1659071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157270,157.27,156.84,0.937498089,311,0.002,,1.1308,
13/03/2018,157.25,157.61,157.17,157.47,682426,1661423,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157470,157.47,157.12,0.941714217,312,0.002,,1.1308,
14/03/2018,157.62,157.97,157.34,157.94,674070,1665428,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157940,157.94,157.63,0.94318609,313,0.002,,1.1308,
15/03/2018,157.85,158.24,157.81,158.14,606465,1682407,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.85,0.938544973,314,0.002,,1.1308,
16/03/2018,158.24,158.35,157.98,158.19,466021,1692028,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158190,158.19,157.9,0.93789214,315,0.002,,1.1308,
19/03/2018,158.16,158.3,157.67,158.23,655359,1697625,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,157.95,0.936491146,316,0.002,,1.1308,
20/03/2018,158.12,158.17,157.91,158.06,501560,1712325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,157.78,0.93680343,317,0.002,,1.1308,
21/03/2018,158,158.1,157.75,157.88,490662,1728126,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,157.61,0.93810305,318,0.002,,1.1308,
22/03/2018,158.09,159,158.05,158.96,948815,1750684,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158960,158.96,158.76,0.946603049,319,0.002,,1.1308,
23/03/2018,158.9,159.01,158.55,158.87,714821,1734038,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158870,158.87,158.67,0.951980392,320,0.002,,1.1308,
26/03/2018,158.87,158.95,158.59,158.93,539218,1744061,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,158.74,0.960973812,321,0.002,,1.1308,
27/03/2018,158.77,159.42,158.73,159.23,733467,1768169,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159230,159.23,159.05,0.978757716,322,0.002,,1.1308,
28/03/2018,159.3,159.69,159.12,159.31,824206,1779021,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,0.997647232,323,0.002,,1.1308,
29/03/2018,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.012649166,324,0.002,,1.1308,
30/03/2018,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.005556728,325,0.002,,1.1308,
02/04/2018,159.24,159.48,159.14,159.43,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159430,159.43,159.25,0.999524887,326,0.002,,1.1308,
03/04/2018,159.57,159.61,159.07,159.3,702617,1811469,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.13,1.003153361,327,0.002,,1.1308,
04/04/2018,159.28,159.66,159.22,159.47,705993,1824071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159470,159.47,159.29,1.004491248,328,0.002,,1.1308,
05/04/2018,159.22,159.26,158.89,159.11,720300,1838228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159110,159.11,158.87,0.978818505,329,0.002,,1.1308,
06/04/2018,159.24,159.57,159.15,159.5,531413,1841032,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.29,0.963961963,330,0.002,,1.1308,
09/04/2018,159.44,159.49,159.24,159.3,487942,1850869,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.11,0.950737959,331,0.002,,1.1308,
10/04/2018,159.34,159.59,159,159.05,877264,1864940,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.88,0.8747975,332,0.002,,1.1308,
11/04/2018,159.17,159.65,159.17,159.5,665485,1875576,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.33,0.81795986,333,0.002,,1.1308,
12/04/2018,159.4,159.52,159.15,159.29,659304,1869372,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159290,159.29,159.12,0.771099432,334,0.002,,1.1308,
13/04/2018,159.29,159.37,158.95,159.34,600233,1858559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.15,0.689160601,335,0.002,,1.1308,
16/04/2018,159.24,159.27,158.74,159.15,622222,1880894,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159150,159.15,158.95,0.61169791,336,0.002,,1.1308,
17/04/2018,159.09,159.45,158.95,159.34,584951,1898185,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.13,0.540964263,337,0.002,,1.1308,
18/04/2018,159.26,159.55,158.96,159.05,753065,1881742,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.85,0.497049629,338,0.002,,1.1308,
19/04/2018,159.03,159.04,158.06,158.17,1094636,1893155,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158170,158.17,157.94,0.494893254,339,0.002,,1.1308,
20/04/2018,158.28,158.4,157.9,158.13,744536,1855601,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158130,158.13,157.89,0.499168642,340,0.002,,1.1308,
23/04/2018,157.88,157.97,157.62,157.8,861851,1896066,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157800,157.8,157.52,0.533359479,341,0.002,,1.1308,
24/04/2018,157.88,158.04,157.43,157.76,759493,1896368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.47,0.557998507,342,0.002,,1.1308,
25/04/2018,157.88,157.88,157.45,157.72,740999,1877478,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157720,157.72,157.43,0.571880815,343,0.002,,1.1308,
26/04/2018,157.79,158.46,157.74,158.31,752359,1884107,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158310,158.31,158.05,0.587079779,344,0.002,,1.1308,
27/04/2018,158.38,158.78,158.38,158.66,647938,1874575,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.589726773,345,0.002,,1.1308,
30/04/2018,158.64,158.91,158.38,158.66,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.592361095,346,0.002,,1.1308,
01/05/2018,158.64,158.91,158.38,158.74,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,158.5,0.590054235,347,0.002,,1.1308,
02/05/2018,158.68,158.7,158.44,158.59,612130,1879635,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,158.35,0.587200136,348,0.002,,1.1308,
03/05/2018,158.65,159.35,158.43,159.26,894937,1892778,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159260,159.26,159.06,0.585756491,349,0.002,,1.1308,
04/05/2018,159.14,159.39,159.05,159.08,626752,1899452,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159080,159.08,158.87,0.580464469,350,0.002,,1.1308,
07/05/2018,159.1,159.42,159.07,159.31,254131,1913353,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.12,0.576106761,351,0.002,,1.1308,
08/05/2018,159.25,159.28,158.77,158.85,547045,1913642,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.56888839,352,0.002,,1.1308,
09/05/2018,158.79,158.9,158.52,158.85,585280,1904655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.553849558,353,0.002,,1.1308,
10/05/2018,158.84,159.25,158.81,159.07,572673,1918102,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159070,159.07,158.88,0.553036467,354,0.002,,1.1308,
11/05/2018,158.92,159.16,158.79,158.85,421368,1918307,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.66,0.534670615,355,0.002,,1.1308,
14/05/2018,158.98,159.01,158.12,158.14,747329,1929042,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.93,0.539171587,356,0.002,,1.1308,
15/05/2018,158.13,158.17,157.61,157.76,832065,1924995,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.53,0.569803475,357,0.002,,1.1308,
16/05/2018,157.9,158.5,157.84,158.18,1085172,1875148,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158180,158.18,157.96,0.553031645,358,0.002,,1.1308,
17/05/2018,158.02,158.39,157.73,157.87,905263,1843946,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,157.61,0.556657285,359,0.002,,1.1308,
18/05/2018,157.82,158.82,157.8,158.67,777688,1843234,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158670,158.67,158.44,0.534511615,360,0.002,,1.1308,
21/05/2018,158.64,159.5,158.61,159.24,803279,1871866,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159240,159.24,159.04,0.538944029,361,0.002,,1.1308,
22/05/2018,159.38,159.43,158.74,158.9,958509,1844417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158900,158.9,158.7,0.519319426,362,0.002,,1.1308,
23/05/2018,159.06,159.84,159.03,159.76,1195176,1863265,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159760,159.76,159.6,0.565462348,363,0.002,,1.1308,
24/05/2018,159.7,160.29,159.31,160.22,1056314,1876523,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,160.09,0.647277117,364,0.002,,1.1308,
25/05/2018,160.09,161.34,160.05,161.02,1332111,1780634,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,160.91,0.791559221,365,0.002,,1.1308,
28/05/2018,160.75,162,160.29,161.93,857650,1738462,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,161.85,0.987281621,366,0.002,,1.1308,
29/05/2018,161.86,164.15,161.79,162.8,1721393,1748143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162800,162.8,162.75,1.223465978,367,0.002,,1.1308,
30/05/2018,163.04,163.06,161.41,162.02,1629582,1779932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.9,1.314722658,368,0.002,,1.1308,
31/05/2018,161.75,162.23,160.95,162.14,1468191,1737888,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162140,162.14,162.08,1.412873903,369,0.002,,1.1308,
01/06/2018,161.67,161.83,160.99,161.46,1225610,1671623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161460,161.46,161.39,1.456877712,370,0.002,,1.1308,
04/06/2018,161.16,161.32,160.68,160.81,1738616,1157406,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.89,160.81,1.464066597,371,0.002,,1.1308,
05/06/2018,160.68,161.66,160.68,161.45,1885827,1570825,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.46,161.45,1.493086624,372,0.002,,1.1308,
06/06/2018,161.07,161.31,159.83,160.16,1523991,1808065,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.24,160.16,1.474321878,373,0.002,,1.1308,
07/06/2018,160,160.48,159.39,159.64,1004209,1862327,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159640,159.57,159.64,1.470131853,374,0.002,,1.1308,
08/06/2018,160.23,161.13,160.18,160.4,959958,1931136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160400,160.4,157.96,1.465125137,375,0.002,,1.1308,
11/06/2018,160.22,160.22,159.55,159.74,623118,1863125,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,157.26,1.46042665,376,0.002,,1.1308,
12/06/2018,159.84,159.92,159.37,159.85,634990,1822424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159850,159.85,157.36,1.443576346,377,0.002,,1.1308,
13/06/2018,159.8,160.22,159.63,160.07,620454,1754419,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160070,160.07,157.57,1.42509064,378,0.002,,1.1308,
14/06/2018,160,160.85,159.45,160.71,953585,1726973,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,160.71,158.23,1.417937704,379,0.002,,1.1308,
15/06/2018,160.88,161.52,160.75,161.16,792238,1687653,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161160,161.16,158.66,1.410260023,380,0.002,,1.1308,
18/06/2018,161.17,161.41,161.02,161.15,456231,1677220,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,158.63,1.357774159,381,0.002,,1.1308,
19/06/2018,161.49,161.86,161.46,161.53,721501,1692878,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161530,161.53,159.01,1.272393152,382,0.002,,1.1308,
20/06/2018,161.43,161.69,161.31,161.51,521727,1690239,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161510,161.51,158.99,1.198633528,383,0.002,,1.1308,
21/06/2018,161.31,162.35,161.26,162.15,977018,1686721,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162150,162.15,159.63,1.098648715,384,0.002,,1.1308,
22/06/2018,162.15,162.24,161.8,162.1,536054,1673223,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.58,1.042144104,385,0.002,,1.1308,
25/06/2018,162.34,162.57,162.01,162.23,510179,1657188,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162230,162.23,159.69,1.017758485,386,0.002,,1.1308,
26/06/2018,162.05,162.37,161.75,162.09,598315,1676022,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,159.57,0.941054373,387,0.002,,1.1308,
27/06/2018,162.09,162.55,162.01,162.3,607009,1679646,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162300,162.3,159.75,0.924626411,388,0.002,,1.1308,
28/06/2018,162.42,162.66,162.18,162.46,512915,1690941,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162460,162.46,159.93,0.931625461,389,0.002,,1.1308,
29/06/2018,162.15,162.65,161.85,162.55,699207,1701640,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.01,0.961209655,390,0.002,,1.1308,
02/07/2018,162.57,162.89,162.42,162.63,460778,1697009,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162630,162.63,160.09,0.987834669,391,0.002,,1.1308,
03/07/2018,162.41,162.81,162.22,162.72,504751,1724820,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162720,162.72,160.19,0.98324429,392,0.002,,1.1308,
04/07/2018,162.6,162.87,162.37,162.55,316426,1714669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162550,162.55,160.02,1.002664284,393,0.002,,1.1308,
05/07/2018,162.37,162.78,162.06,162.7,608844,1732267,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162700,162.7,160.17,1.025362212,394,0.002,,1.1308,
06/07/2018,162.5,162.93,162.47,162.82,428971,1744581,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162820,162.82,160.29,1.061637572,395,0.002,,1.1308,
09/07/2018,162.67,162.73,162.35,162.61,406314,1744906,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162610,162.61,160.08,1.073915422,396,0.002,,1.1308,
10/07/2018,162.49,162.57,162.26,162.38,488689,1746617,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162380,162.38,159.85,1.08558617,397,0.002,,1.1308,
11/07/2018,162.59,162.8,162.4,162.53,547378,1740261,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160,1.056936296,398,0.002,,1.1308,
12/07/2018,162.55,162.82,162.45,162.77,412717,1754701,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162770,162.77,160.24,0.985311626,399,0.002,,1.1308,
13/07/2018,162.68,163.22,162.66,162.98,452726,1749464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.45,0.964359373,400,0.002,,1.1308,
16/07/2018,162.97,162.97,162.44,162.47,388742,1734623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162470,162.47,159.94,0.854117088,401,0.002,,1.1308,
17/07/2018,162.59,162.9,162.57,162.85,365314,1740173,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,160.32,0.736081517,402,0.002,,1.1308,
18/07/2018,162.75,163.2,162.75,162.95,429737,1739113,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162950,162.95,160.42,0.609754049,403,0.002,,1.1308,
19/07/2018,162.78,163.26,162.7,163.08,457413,1751602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163080,163.08,160.55,0.535902043,404,0.002,,1.1308,
20/07/2018,163.16,163.39,162.44,162.53,596602,1735680,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,160,0.4733223,405,0.002,,1.1308,
23/07/2018,162.41,162.54,161.97,162.1,570469,1729853,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162100,162.1,159.57,0.398934832,406,0.002,,1.1308,
24/07/2018,162.03,162.33,161.82,162.28,536468,1741016,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162280,162.28,159.75,0.351139573,407,0.002,,1.1308,
25/07/2018,162.34,162.47,161.9,162.37,441496,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162370,162.37,159.84,0.287039486,408,0.002,,1.1308,
26/07/2018,161.95,162.37,161.88,162.18,546245,1748690,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,159.65,0.285451689,409,0.002,,1.1308,
27/07/2018,162.05,162.23,161.97,162.07,450080,1763915,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162070,162.07,159.54,0.287387659,410,0.002,,1.1308,
30/07/2018,162.13,162.3,161.33,161.43,631434,1756400,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161430,161.43,158.9,0.35785239,411,0.002,,1.1308,
31/07/2018,161.9,162.05,161.41,161.58,692914,1751773,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161580,161.58,159.06,0.394610356,412,0.002,,1.1308,
01/08/2018,161.42,161.45,160.86,160.91,690866,1741154,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160910,160.91,158.42,0.503330574,413,0.002,,1.1308,
02/08/2018,161.16,161.55,161.05,161.26,679542,1737053,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161260,161.26,158.76,0.554023164,414,0.002,,1.1308,
03/08/2018,161.37,162.12,161.37,162.05,668423,1749996,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162050,162.05,159.55,0.55634971,415,0.002,,1.1308,
06/08/2018,162.01,162.38,161.83,162.35,352122,1748280,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162350,162.35,159.85,0.553330221,416,0.002,,1.1308,
07/08/2018,162.23,162.39,161.97,162.01,341621,1747934,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162010,162.01,159.51,0.551273374,417,0.002,,1.1308,
08/08/2018,162.04,162.27,161.96,162.11,347532,1749142,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162110,162.11,159.61,0.550394707,418,0.002,,1.1308,
09/08/2018,162.27,162.62,162.22,162.5,445903,1762896,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162500,162.5,160,0.545693137,419,0.002,,1.1308,
10/08/2018,162.69,163.45,162.69,163.34,754285,1780387,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163340,163.34,160.82,0.57593605,420,0.002,,1.1308,
13/08/2018,163.46,163.62,163.22,163.36,647393,1775057,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163360,163.36,160.84,0.610821032,421,0.002,,1.1308,
14/08/2018,163.35,163.35,163.11,163.21,434945,1797669,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163210,163.21,160.69,0.635288124,422,0.002,,1.1308,
15/08/2018,163.33,163.82,163.1,163.71,506862,1804577,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163710,163.71,161.19,0.689160117,423,0.002,,1.1308,
16/08/2018,163.41,163.67,163.36,163.49,402817,1814222,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163490,163.49,160.97,0.718886407,424,0.002,,1.1308,
17/08/2018,163.53,163.88,163.42,163.67,435264,1812704,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163670,163.67,161.15,0.752662386,425,0.002,,1.1308,
20/08/2018,163.65,163.74,163.42,163.73,354620,1819686,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163730,163.73,161.2,0.793437248,426,0.002,,1.1308,
21/08/2018,163.6,163.71,163.17,163.24,469569,1811959,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163240,163.24,160.71,0.803862965,427,0.002,,1.1308,
22/08/2018,163.36,163.45,162.91,163,597125,1805882,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163000,163,160.47,0.804985921,428,0.002,,1.1308,
23/08/2018,163.22,163.23,162.93,163.06,454718,1796933,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163060,163.06,160.53,0.804439142,429,0.002,,1.1308,
24/08/2018,163.01,163.16,162.8,163.09,500671,1737090,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163090,163.09,160.56,0.811865137,430,0.002,,1.1308,
27/08/2018,163.17,163.36,162.55,162.64,391910,1714445,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162640,162.64,160.11,0.806169337,431,0.002,,1.1308,
28/08/2018,162.67,162.87,162.35,162.52,815847,1644093,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162520,162.52,160,0.803804081,432,0.002,,1.1308,
29/08/2018,162.62,162.68,162.1,162.18,708192,1609136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162180,162.18,159.66,0.806914287,433,0.002,,1.1308,
30/08/2018,162.28,163.08,162.13,162.98,865703,1508913,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162980,162.98,160.46,0.80593879,434,0.002,,1.1308,
31/08/2018,162.92,163.32,162.83,163.27,1041441,1316976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163270,163.27,160.78,0.807574971,435,0.002,,1.1308,
03/09/2018,160.74,160.98,160.54,160.71,1251943,1112764,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.21,160.71,0.864389573,436,0.002,,1.1308,
04/09/2018,160.7,160.71,160.28,160.35,1466777,1629229,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160350,162.87,160.35,0.95718981,437,0.002,,1.1308,
05/09/2018,160.36,160.52,159.75,159.92,1209772,1737444,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159920,162.44,159.92,1.045936582,438,0.002,,1.1308,
06/09/2018,159.92,160.48,159.91,160.43,684379,1759564,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160430,162.62,160.43,1.100347369,439,0.002,,1.1308,
07/09/2018,160.42,160.43,159.83,159.95,568738,1761697,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159950,159.95,160.75,1.211963008,440,0.002,,1.1308,
10/09/2018,159.94,160.1,159.52,159.69,607667,1760041,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159690,159.69,160.49,1.330500783,441,0.002,,1.1308,
11/09/2018,159.67,159.67,159.23,159.3,612067,1766106,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,160.1,1.461317898,442,0.002,,1.1308,
12/09/2018,159.35,159.8,159.34,159.63,669389,1777739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159630,159.63,160.43,1.550414783,443,0.002,,1.1308,
13/09/2018,159.71,159.78,159.26,159.46,676492,1766562,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159460,159.46,160.25,1.636117151,444,0.002,,1.1308,
14/09/2018,159.5,159.54,159.01,159.17,558067,1757477,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159170,159.17,159.94,1.704644342,445,0.002,,1.1308,
17/09/2018,159.28,159.29,158.84,159.02,489765,1760897,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159020,159.02,159.77,1.762393543,446,0.002,,1.1308,
18/09/2018,159.07,159.26,158.66,158.74,650229,1760324,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.823924341,447,0.002,,1.1308,
19/09/2018,158.67,158.87,158.42,158.62,704493,1748417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158620,158.62,159.35,1.848319236,448,0.002,,1.1308,
20/09/2018,158.73,158.93,158.38,158.74,734225,1756067,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,159.47,1.855202325,449,0.002,,1.1308,
21/09/2018,158.75,159.1,158.68,159,530180,1743333,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159000,159,159.75,1.818763958,450,0.002,,1.1308,
24/09/2018,159.03,159.14,158.21,158.32,745994,1742465,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158320,158.32,159.03,1.789325571,451,0.002,,1.1308,
25/09/2018,158.21,158.21,157.75,157.87,783454,1727418,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,158.55,1.791674915,452,0.002,,1.1308,
26/09/2018,157.92,158.49,157.89,158.04,518047,1715582,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.773962138,453,0.002,,1.1308,
27/09/2018,158.56,158.79,158.02,158.06,861140,1712991,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,158.75,1.72731246,454,0.002,,1.1308,
28/09/2018,158.54,159.25,158.4,158.79,1054065,1714397,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158790,158.79,159.54,1.62490769,455,0.002,,1.1308,
01/10/2018,158.74,158.99,158.37,158.77,736060,1730254,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158770,158.77,159.51,1.5344253,456,0.002,,1.1308,
02/10/2018,159.06,159.78,159,159.52,901213,1739325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159520,159.52,160.31,1.421182958,457,0.002,,1.1308,
03/10/2018,159.17,159.46,158.21,158.93,840412,1746187,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,159.68,1.32259316,458,0.002,,1.1308,
04/10/2018,157.99,158.48,157.74,158.04,1039039,1759733,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158040,158.04,158.73,1.135417985,459,0.002,,1.1308,
05/10/2018,158.03,158.12,157.33,157.61,848352,1754632,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157610,157.61,158.26,0.833704184,460,0.002,,1.1308,
08/10/2018,157.56,158.23,157.5,157.95,591262,1737785,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157950,157.95,158.6,0.788620737,461,0.002,,1.1308,
09/10/2018,157.95,158.18,157.61,158.09,880493,1733297,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158090,158.09,158.74,0.750893246,462,0.002,,1.1308,
10/10/2018,158.1,158.16,157.45,157.88,759645,1724157,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,158.53,0.742423509,463,0.002,,1.1308,
