Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
15/07/1998,109.7031,109.875,109.6563,109.7344,34627,263559,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109734,109.7344,109.7813,0.17955703057942057,1183,0.004,,1
16/07/1998,109.7344,109.8125,109.5625,109.6094,55464,262148,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109609,109.6094,109.6406,0.1811691610912366,1184,0.004,,1
17/07/1998,109.6094,109.7188,109.5625,109.6094,26912,262339,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109609,109.6094,109.6563,0.17754837762473527,1185,0.004,,1
20/07/1998,109.6094,109.7344,109.5781,109.7031,18164,261779,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109703,109.7031,109.75,0.16648038342053448,1186,0.004,,1
21/07/1998,109.6719,109.8594,109.5938,109.7031,70719,268074,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109703,109.7031,109.75,0.16643393062668402,1187,0.004,,1
22/07/1998,109.7344,109.8594,109.5938,109.6719,41142,264041,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109672,109.6719,109.7188,0.14853233575165256,1188,0.004,,1
23/07/1998,109.6719,109.8281,109.6406,109.7188,32368,261622,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109719,109.7188,109.7656,0.1377029774448247,1189,0.004,,1
24/07/1998,109.7344,109.7813,109.6406,109.6563,25230,259314,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109656,109.6563,109.7031,0.13493934537599392,1190,0.004,,1
27/07/1998,109.6406,109.7188,109.5313,109.6406,25020,259571,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109641,109.6406,109.6875,0.13493934537599392,1191,0.004,,1
28/07/1998,109.5938,109.6875,109.5156,109.625,58265,254205,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109625,109.625,109.6719,0.1361647357572286,1192,0.004,,1
29/07/1998,109.6094,109.6875,109.4375,109.4688,67834,262698,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,109469,109.4688,109.5156,0.1446244126366814,1193,0.004,,1
