Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd
03/06/2004,105.83,105.86,105.77,105.84,680188,391216,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105840,105.84,105.55,0.1073359212867395,1154,0.011,,0.88354833,
04/06/2004,105.53,105.59,105.4,105.51,780087,426741,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105510,105.79,105.51,0.12635531910115477,1155,0.011,,0.88354833,
07/06/2004,105.47,105.56,105.46,105.53,417060,544722,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105530,105.81,105.53,0.13593748562667485,1156,0.011,,0.88354833,
08/06/2004,105.53,105.57,105.49,105.55,490255,577374,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105550,105.79,105.55,0.1414779134653727,1157,0.011,,0.88354833,
09/06/2004,105.56,105.575,105.455,105.465,468686,617275,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105465,105.47,105.14,0.1494802105024742,1158,0.011,,0.88354833,
10/06/2004,105.47,105.475,105.335,105.4,767645,728719,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105400,105.4,105.05,0.1670952821951526,1159,0.011,,0.88354833,
11/06/2004,105.37,105.37,105.23,105.24,469673,738424,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105240,105.24,104.89,0.20021072231998632,1160,0.011,,0.88354833,
14/06/2004,105.205,105.275,105.165,105.26,508320,714571,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105260,105.26,104.91,0.22410005205689712,1161,0.011,,0.88354833,
15/06/2004,105.205,105.51,105.185,105.5,789641,706248,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105500,105.5,105.15,0.22849471182482942,1162,0.011,,0.88354833,
16/06/2004,105.48,105.5,105.315,105.36,557463,703096,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105360,105.36,105.01,0.23966087150789162,1163,0.011,,0.88354833,
17/06/2004,105.335,105.35,105.23,105.315,650289,728580,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105315,105.32,104.965,0.2524917490373344,1164,0.011,,0.88354833,
18/06/2004,105.375,105.44,105.32,105.42,427960,728580,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105420,105.42,105.07,0.25632287581344704,1165,0.011,,0.88354833,
21/06/2004,105.395,105.45,105.34,105.44,312206,709313,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105440,105.44,105.09,0.2556353196748981,1166,0.011,,0.88354833,
22/06/2004,105.43,105.44,105.375,105.395,361690,715682,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105395,105.4,105.045,0.2559643529842249,1167,0.011,,0.88354833,
23/06/2004,105.375,105.455,105.37,105.455,567049,753229,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105455,105.46,105.055,0.2560683502478224,1168,0.011,,0.88354833,
24/06/2004,105.435,105.605,105.435,105.575,685801,687596,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105575,105.58,105.175,0.2511636252830312,1169,0.011,,0.88354833,
25/06/2004,105.575,105.635,105.535,105.565,433293,681180,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105565,105.57,105.185,0.24649628124034978,1170,0.011,,0.88354833,
28/06/2004,105.6,105.6,105.435,105.455,512144,682053,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105455,105.46,105.075,0.24126834990385992,1171,0.011,,0.88354833,
29/06/2004,105.43,105.475,105.395,105.47,425085,678341,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105470,105.47,105.06,0.23321788810468153,1172,0.011,,0.88354833,
30/06/2004,105.48,105.59,105.465,105.59,436128,654413,DU1 Comdty,Future,EUX,EUR,0.005,5,1000,105590,105.59,105.2,0.21947342283751747,1173,0.011,,0.88354833,
