Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,gbpusd,assetClass
22/05/2014,168.95,169.15,168.49,168.62,64365,239153,BP1 Curncy,Future,CME,USD,0.01,6.25,625,105388,168.62,168.5,0.564348592023953,6299,0.003,,1.33,,fx
23/05/2014,168.66,168.73,168.09,168.62,55260,237048,BP1 Curncy,Future,CME,USD,0.01,6.25,625,105388,168.62,168.5,0.5552377868860565,6300,0.003,,1.33,,fx
26/05/2014,168.66,168.73,168.09,168.16,55260,237048,BP1 Curncy,Future,CME,USD,0.01,6.25,625,105100,168.16,168.04,0.5480945782005205,6301,0.003,,1.33,,fx
27/05/2014,168.3,168.8,167.8,168.08,82661,235066,BP1 Curncy,Future,CME,USD,0.01,6.25,625,105050,168.08,167.96,0.549924237193454,6302,0.003,,1.33,,fx
28/05/2014,168.07,168.13,166.94,167.07,98200,231976,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104419,167.07,166.95,0.6003840437470838,6303,0.003,,1.33,,fx
29/05/2014,167.09,167.39,166.91,167.19,76737,228848,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104494,167.19,167.07,0.6425534997072689,6304,0.003,,1.33,,fx
30/05/2014,167.16,167.76,167.15,167.62,81795,230196,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104763,167.62,167.5,0.6552030219604005,6305,0.003,,1.33,,fx
02/06/2014,167.59,167.62,167.24,167.44,75139,227585,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104650,167.44,167.32,0.6794671932129424,6306,0.003,,1.33,,fx
03/06/2014,167.45,167.82,167.29,167.44,63124,227177,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104650,167.44,167.32,0.7040182289206921,6307,0.003,,1.33,,fx
04/06/2014,167.49,167.68,166.97,167.42,73953,230117,BP1 Curncy,Future,CME,USD,0.01,6.25,625,104638,167.42,167.3,0.7194145768047907,6308,0.003,,1.33,,fx
05/06/2014,167.36,168.25,167.21,168.14,130875,234542,BP1 Curncy,Future,CME,USD,0.01,6.25,625,105088,168.14,168.02,0.7083130193065592,6309,0.003,,1.33,,fx
