Date,PX_CLOSE_1D,near,far,FX_TO_USD,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2017-06-26,66.97,66.97,67.11,0.6485,1.3127257583567065,1.96,0.6697,1000.0,669.6999999999999,1312.6119999999999,851.2288819999999,7.136023664492941,120795.08546875005,141.90670455745894,101.26496018722352,101,101.0,9.0,66.92,291.8249999999834,2983.09999999983,3274.9249999998133,9666881.762500003,101,92,9
2017-06-27,67.045,67.045,67.19,0.6485,1.305315255657871,1.95,0.67045,1000.0,670.45,1307.3775,847.83430875,7.592856276018332,120836.02203125005,142.52315668777783,108.2157844734738,108,108.0,7.0,66.97,340.4625000000129,4912.387500000186,5252.8500000001995,9672134.612500003,108,101,7
2017-06-28,66.225,66.225,66.375,0.6485,1.2767896916302075,1.93,0.66225,1000.0,662.25,1278.1425,828.87541125,7.347532528811754,120901.68265625004,145.86231056597777,107.17280716111641,107,107.0,-1.0,67.045,531.7700000000048,-57431.16000000051,-56899.39000000051,9615235.222500002,107,108,-1
2017-06-29,66.335,66.335,66.485,0.6485,1.2253826613156955,1.85,0.66335,1000.0,663.35,1227.1975,795.8375787499999,7.542197815291186,120190.44028125003,151.02383135768713,113.90516109228524,114,114.0,7.0,66.225,499.3449999999974,7632.84499999996,8132.189999999958,9623367.412500001,114,107,7
2017-06-30,66.78,66.78,66.935,0.6485,1.1619061924210743,1.74,0.6678000000000001,1000.0,667.8000000000001,1161.9720000000002,753.538842,7.795935896421297,120292.09265625002,159.636220393069,124.45137409313482,124,124.0,10.0,66.335,2885.8250000000476,32898.405000000545,35784.23000000059,9659151.642500002,124,114,10
2017-07-03,66.78,66.78,66.935,0.6485,1.1021909997756336,1.65,0.6678000000000001,1000.0,667.8000000000001,1101.8700000000001,714.5626950000001,8.015582699683119,120739.39553125003,168.96963188268597,135.43900580906828,135,135.0,11.0,66.78,0.0,0.0,0.0,9659151.642500002,135,124,11
2017-07-04,66.875,66.875,67.035,0.6485,1.026819442089526,1.54,0.6687500000000001,1000.0,668.7500000000001,1029.8750000000002,667.8739375000001,8.4957056914779,120739.39553125003,180.78171456009244,153.58682413033105,154,154.0,19.0,66.78,1170.542499999986,8317.0124999999,9487.554999999888,9668639.197500002,154,135,19
2017-07-05,66.7,66.7,66.87,0.6485,0.9258459194990338,1.39,0.667,1000.0,667.0,927.1299999999999,601.2438049999998,9.236110926527406,120857.98996875003,201.01328107447205,185.6580961709056,186,186.0,32.0,66.875,-3631.599999999941,-17477.074999999717,-21108.674999999657,9647530.522500003,186,154,32
2017-07-06,66.405,66.405,66.57,0.6485,0.8918193015701098,1.34,0.66405,1000.0,664.0500000000001,889.8270000000001,577.0528095000001,9.086243998173211,120594.13153125004,208.98283405940165,189.88690216934666,190,190.0,4.0,66.7,-765.2300000000043,-35583.1950000002,-36348.42500000021,9611182.097500002,190,186,4
2017-07-07,67.095,67.095,67.255,0.6485,0.8622194229543012,1.29,0.67095,1000.0,670.95,865.5255000000001,561.29328675,8.400474829633168,120139.77621875003,214.04099969622527,179.8046030457661,180,180.0,-10.0,66.405,-4474.649999999985,85018.34999999971,80543.69999999974,9691725.797500001,180,190,-10
2017-07-10,66.915,66.915,67.085,0.6485,0.835425889383953,1.25,0.66915,1000.0,669.15,836.4375,542.42971875,9.13106601193542,121146.57246875002,223.34058824786695,203.93376544357614,204,204.0,24.0,67.095,-2801.519999999885,-21011.399999999136,-23812.91999999902,9667912.877500001,204,180,24
2017-07-11,66.94,66.94,67.12,0.6485,0.8311714624470087,1.24,0.6694,1000.0,669.4,830.0559999999999,538.2913159999999,9.939572714796354,120848.91096875002,224.50466388120225,223.14804314581244,223,223.0,19.0,66.915,308.0374999998949,3307.349999998872,3615.387499998767,9671528.265,223,204,19
2017-07-12,68.075,68.075,68.255,0.6485,0.8276146446180566,1.22,0.6807500000000001,1000.0,680.7500000000001,830.5150000000001,538.5889775,8.506360005078909,120894.10331250001,224.4644958641026,190.93758101786025,191,191.0,-32.0,66.94,-23553.520000000102,164138.59250000076,140585.07250000065,9812113.3375,191,223,-32
2017-07-13,69.06,69.06,69.245,0.6485,0.8894544207843951,1.29,0.6906,1000.0,690.6,890.874,577.7317889999999,8.05748124173778,122651.41671875001,212.29819624613046,171.0588733907962,171,171.0,-20.0,68.075,-12775.449999999992,122005.54749999991,109230.09749999992,9921343.435,171,191,-20
2017-07-14,68.54,68.54,68.73,0.6485,0.9142219825182232,1.33,0.6854000000000001,1000.0,685.4000000000001,911.5820000000002,591.1609270000001,8.27229948817417,124016.79293750001,209.78516555019203,173.54057176073871,174,174.0,3.0,69.06,-1011.6599999999922,-57664.61999999955,-58676.27999999954,9862667.155000001,174,171,3
2017-07-17,68.365,68.365,68.555,0.6485,0.9296095954680126,1.36,0.68365,1000.0,683.65,929.764,602.951954,8.477637381878417,123283.33943750002,204.4662740034839,173.33909278253302,173,173.0,-1.0,68.54,113.48750000000737,-19746.82500000128,-19633.337500001275,9843033.8175,173,174,-1
2017-07-18,68.27,68.27,68.46,0.6485,0.9404461707010088,1.38,0.6827,1000.0,682.6999999999999,942.1259999999999,610.9687109999999,8.707665322486838,123037.92271875002,201.38170826680852,175.35645176580493,175,175.0,2.0,68.365,-123.21499999999853,-10658.097499999873,-10781.31249999987,9832252.505,175,173,2
2017-07-19,67.895,67.895,68.085,0.6485,0.9339049737452928,1.38,0.6789499999999999,1000.0,678.9499999999999,936.9509999999998,607.6127234999998,8.807387562240722,122903.15631250001,202.27219009593378,178.1489571238118,178,178.0,3.0,68.27,-729.5625,-42557.8125,-43287.375,9788965.13,178,175,3
2017-07-20,67.935,67.935,68.105,0.6485,0.8845337754920477,1.3,0.67935,1000.0,679.35,883.1550000000001,572.7260175,8.100746037821544,122362.06412500002,213.64851671855473,173.0712375294282,173,173.0,-5.0,67.895,-129.70000000002028,4617.320000000722,4487.620000000701,9793452.750000002,173,178,-5
2017-07-21,67.43,67.43,67.6,0.6485,0.8242376780918508,1.22,0.6743000000000001,1000.0,674.3000000000001,822.6460000000001,533.485931,8.06943366054254,122418.15937500003,229.46839318804834,185.16799760222477,185,185.0,12.0,67.935,-3929.9099999999644,-56656.20249999949,-60586.11249999946,9732866.637500003,185,173,12
2017-07-24,67.54,67.54,67.715,0.6485,0.7639713672555213,1.13,0.6754000000000001,1000.0,675.4000000000001,763.202,494.936497,8.527698169921724,121660.83296875004,245.8109953624011,209.62019752985853,210,210.0,25.0,67.43,1783.3749999999907,13196.974999999931,14980.349999999922,9747846.987500003,210,185,25
2017-07-25,67.97,67.97,68.15,0.6485,0.7620086941671149,1.12,0.6797,1000.0,679.6999999999999,761.264,493.67970399999996,8.802980011715839,121848.08734375004,246.8160760032988,217.27169836271764,217,217.0,7.0,67.54,1951.9849999999662,58559.549999998984,60511.53499999895,9808358.5225,217,210,7
2017-07-26,67.91,67.91,68.11,0.6485,0.7519010905606377,1.11,0.6790999999999999,1000.0,679.0999999999999,753.8009999999999,488.83994849999993,10.051783060684302,122604.48153125001,250.8070011615469,252.10575657766654,252,252.0,35.0,67.97,-1361.8500000000515,-8443.47000000032,-9805.32000000037,9798553.2025,252,217,35
2017-07-27,67.15,67.15,67.35,0.6485,0.7496679820558027,1.12,0.6715000000000001,1000.0,671.5000000000001,752.0800000000002,487.72388000000007,9.576481386545542,122481.91503125001,251.12962488375595,240.49381783094526,240,240.0,-12.0,67.91,5914.319999999929,-124200.7199999985,-118286.39999999857,9680266.802500002,240,252,-12
2017-07-28,66.625,66.625,66.825,0.6485,0.7592250434837866,1.14,0.66625,1000.0,666.25,759.525,492.55196249999995,9.512865005451278,121003.33503125003,245.66613117747966,233.69887423028496,234,234.0,-6.0,67.15,2042.775000000022,-81711.00000000089,-79668.22500000086,9600598.5775,234,240,-6
2017-07-31,67.29,67.29,67.49,0.6485,0.7551820972363458,1.12,0.6729,1000.0,672.9000000000001,753.6480000000001,488.74072800000005,9.271384151581875,120007.48221875001,245.54426374457992,227.65351953933381,228,228.0,-6.0,66.625,-2587.515000000024,100913.08500000094,98325.57000000091,9698924.1475,228,234,-6
2017-08-01,66.19,66.19,66.4,0.6485,0.7889310806314455,1.19,0.6619,1000.0,661.9000000000001,787.6610000000001,510.7981585,8.800698024843006,121236.55184375001,237.3472766616288,208.88217089178633,209,209.0,-19.0,67.29,13553.650000000105,-162643.80000000127,-149090.15000000116,9549833.9975,209,228,-19
2017-08-02,65.555,65.555,65.765,0.6485,0.8379526140060927,1.28,0.6555500000000001,1000.0,655.5500000000001,839.1040000000002,544.158944,8.707330692044927,119372.92496875001,219.37142866983734,191.01395738146192,191,191.0,-18.0,66.19,7412.354999999893,-86065.67749999877,-78653.32249999887,9471180.675,191,209,-18
2017-08-03,65.57,65.57,65.78,0.6485,0.8873618671768903,1.35,0.6557,1000.0,655.6999999999999,885.1949999999999,574.0489574999999,8.952460169909102,118389.75843750002,206.23634428863159,184.6322657831635,185,185.0,-6.0,65.555,-58.36499999994692,1857.95249999831,1799.587499998363,9472980.2625,185,191,-6
2017-08-04,65.82,65.82,66.025,0.6485,0.929422984071124,1.41,0.6581999999999999,1000.0,658.1999999999999,928.0619999999999,601.8482069999999,8.928478292551516,118412.25328125,196.7477046604378,175.66576101700554,176,176.0,-9.0,65.57,-1459.125,29993.125,28534.0,9501514.2625,176,185,-9
2017-08-07,65.83,65.83,66.035,0.6485,0.9674849266627816,1.47,0.6583,1000.0,658.3,967.7009999999999,627.5540984999999,9.179935664784708,118768.92828125,189.2568761245211,173.73659469412328,174,174.0,-2.0,65.82,-12.970000000006635,1141.3600000005838,1128.3900000005772,9502642.6525,174,176,-2
2017-08-08,65.47,65.47,65.68,0.6485,1.0260633508640578,1.57,0.6547,1000.0,654.6999999999999,1027.879,666.5795314999999,9.530017999638725,118783.03315625,178.19784068219624,169.82286291980841,170,170.0,-4.0,65.83,933.8399999999984,-40622.039999999935,-39688.19999999994,9462954.4525,170,174,-4
2017-08-09,65.47,65.47,65.675,0.6485,1.0763858508854525,1.64,0.6547,1000.0,654.6999999999999,1073.7079999999999,696.2996379999998,9.565223608447088,118286.93065625001,169.8793510736394,162.49339794772467,162,162.0,-8.0,65.47,-0.0,0.0,0.0,9462954.4525,162,170,-8
2017-08-10,65.455,65.455,65.66,0.6485,1.11764998992816,1.71,0.65455,1000.0,654.55,1119.2804999999998,725.8534042499998,9.834447376244148,118286.93065625001,162.96256236267428,160.26467438536253,160,160.0,-2.0,65.47,19.455000000000737,-1575.8550000000596,-1556.4000000000588,9461398.0525,160,162,-2
2017-08-11,65.005,65.005,65.21,0.6485,1.1903063331147663,1.83,0.65005,1000.0,650.0500000000001,1189.5915000000002,771.4500877500001,9.855630394531488,118267.47565625001,153.30541474327546,151.09215051900816,151,151.0,-9.0,65.455,2626.4250000000166,-46692.00000000029,-44065.57500000027,9417332.4775,151,160,-9
2017-08-14,64.865,64.865,65.07,0.6485,1.2627334767558136,1.95,0.64865,1000.0,648.65,1264.8674999999998,820.2665737499999,10.107498967304915,117716.65596875,143.51024378646395,145.0529640869361,145,145.0,-6.0,65.005,544.7400000000022,-13709.290000000055,-13164.550000000054,9404167.927499998,145,151,-6
2017-08-15,64.69,64.69,64.895,0.6485,1.336949263554853,2.07,0.6469,1000.0,646.9,1339.0829999999999,868.3953254999999,10.348881273339481,117552.09909374999,135.36703347184243,140.08973577242688,140,140.0,-5.0,64.865,567.4374999999908,-16455.68749999973,-15888.24999999974,9388279.677499998,140,145,-5
2017-08-16,64.325,64.325,64.525,0.6485,1.3968476414125943,2.17,0.64325,1000.0,643.25,1395.8525,905.2103462499999,10.187558151243378,117353.49596874998,129.64223890602707,132.07378477125377,132,132.0,-8.0,64.69,1893.6199999999733,-33138.34999999953,-31244.72999999956,9357034.947499998,132,140,-8
2017-08-17,64.02,64.02,64.225,0.6485,1.3980798737268263,2.18,0.6402,1000.0,640.2,1395.6360000000002,905.0699460000001,10.59312069838599,116962.93684374998,129.23082614849082,136.89577393430994,137,137.0,5.0,64.325,-988.962500000022,-26108.610000000583,-27097.572500000606,9329937.374999998,137,132,5
2017-08-18,64.115,64.115,64.325,0.6485,1.402214706569611,2.19,0.64115,1000.0,641.15,1404.1184999999998,910.5708472499998,11.142081600007412,116624.21718749998,128.07813641268538,142.70570470870211,143,143.0,6.0,64.02,369.64499999999555,8440.227499999899,8809.872499999894,9338747.247499999,143,137,6
2017-08-21,64.215,64.215,64.425,0.6485,1.3895047978759112,2.16,0.64215,1000.0,642.15,1387.044,899.498034,11.437846780626947,116734.34059374999,129.77720482016085,148.43717843510404,148,148.0,5.0,64.115,324.2500000000276,9273.55000000079,9597.800000000818,9348345.0475,148,143,5
2017-08-22,64.285,64.285,64.5,0.6485,1.3589602336542397,2.11,0.64285,1000.0,642.85,1356.4134999999999,879.6341547499999,12.030239868788817,116854.31309375,132.84421990976585,159.81478306966144,160,160.0,12.0,64.215,544.7399999999469,6718.459999999345,7263.199999999292,9355608.247499999,160,148,12
2017-08-23,64.76,64.76,64.975,0.6485,1.3154711766715537,2.03,0.6476000000000001,1000.0,647.6,1314.628,852.5362579999999,11.903708580861938,116945.10309374999,137.17317239749585,163.2869469332125,163,163.0,3.0,64.285,924.1125000000164,49286.00000000089,50210.112500000905,9405818.36,163,160,3
2017-08-24,64.27,64.27,64.485,0.6485,1.2734500382767449,1.98,0.6426999999999999,1000.0,642.6999999999999,1272.5459999999998,825.2460809999999,11.76033290755595,117572.7295,142.46990347113206,167.54934941278742,168,168.0,5.0,64.76,-1588.8250000000294,-51795.69500000096,-53384.520000000986,9352433.839999998,168,163,5
2017-08-25,64.24,64.24,64.455,0.6485,1.2496598870574471,1.95,0.6424,1000.0,642.4,1252.6799999999998,812.3629799999999,12.089837508128713,116905.42299999998,143.90786616101093,173.98227180281566,174,174.0,6.0,64.27,-116.73000000000442,-3268.4400000001237,-3385.1700000001283,9349048.669999998,174,168,6
2017-08-28,64.285,64.285,64.5,0.6485,1.2018384181413444,1.87,0.64285,1000.0,642.85,1202.1295,779.58098075,12.42597335372708,116863.10837499998,149.90502752205578,186.271587757879,186,186.0,12.0,64.24,350.19000000001324,5077.755000000192,5427.945000000205,9354476.614999998,186,174,12
2017-08-29,64.8,64.8,65.01,0.6485,1.0823486422223407,1.67,0.648,1000.0,648.0,1082.1599999999999,701.7807599999999,11.898219160510717,116930.95768749999,166.6203526119753,198.24854719788564,198,198.0,12.0,64.285,4007.7300000000046,62119.81500000006,66127.54500000007,9420604.159999998,198,186,12
2017-08-30,64.86,64.86,65.075,0.6485,0.9366190527569176,1.44,0.6486,1000.0,648.5999999999999,933.9839999999998,605.6886239999999,12.516557472218278,117757.55199999998,194.41928960514866,243.3460212050693,243,243.0,45.0,64.8,1750.9500000000662,7704.180000000292,9455.130000000358,9430059.29,243,198,45
2017-08-31,64.78,64.78,64.99,0.6485,0.8427159960433328,1.3,0.6478,1000.0,647.8000000000001,842.1400000000001,546.12779,12.554562250035907,117875.741125,215.83911912814398,270.97656570871993,271,271.0,28.0,64.86,-1452.639999999969,-12606.839999999731,-14059.4799999997,9415999.809999999,271,243,28
2017-09-01,64.78,64.78,64.99,0.6485,0.7794202973924528,1.2,0.6478,1000.0,647.8000000000001,777.36,504.11796,12.908281098062577,117699.99762499999,233.4770965608922,301.3787992367496,301,301.0,30.0,64.78,0.0,0.0,0.0,9415999.809999999,301,271,30
2017-09-04,64.545,64.545,64.75,0.6485,0.6201259952520828,0.96,0.6454500000000001,1000.0,645.45,619.6320000000001,401.83135200000004,12.806039272211873,117699.99762499999,292.90894560412494,375.10034605885954,375,375.0,74.0,64.78,-11277.414999999972,-45871.64749999988,-57149.062499999854,9358850.747499999,375,301,74
2017-09-05,63.855,63.855,64.065,0.6485,0.5910141707162578,0.93,0.63855,1000.0,638.55,593.8515,385.11269775,12.263280163517615,116985.63434374999,303.7698705527816,372.521502782424,373,373.0,-2.0,64.545,894.9300000000061,-167799.37500000116,-166904.44500000117,9191946.302499998,373,375,-2
2017-09-06,63.815,63.815,64.02,0.6485,0.6001197797002324,0.94,0.63815,1000.0,638.15,599.861,389.00985849999995,12.304794420754371,114899.32878124999,295.36353969098707,363.438763528392,363,363.0,-10.0,63.855,259.39999999999446,-9675.619999999793,-9416.2199999998,9182530.082499998,363,373,-10
2017-09-07,63.805,63.805,64.01,0.6485,0.6003893181268464,0.94,0.63805,1000.0,638.05,599.7669999999999,388.9488994999999,12.651218939985823,114781.62603124998,295.10721377230686,373.3465972202654,373,373.0,10.0,63.815,-64.84999999998709,-2354.0549999995314,-2418.9049999995186,9180111.177499998,373,363,10
2017-09-08,63.74,63.74,63.94,0.6485,0.5757482088443894,0.9,0.6374000000000001,1000.0,637.4000000000001,573.6600000000001,372.01851000000005,12.678892090451193,114751.38971874998,308.4561295585802,391.08819813114707,391,391.0,18.0,63.805,-758.7449999999734,-15722.882499999449,-16481.62749999942,9163629.549999999,391,373,18
2017-09-11,64.29,64.29,64.49,0.6485,0.5145910997943404,0.8,0.6429,1000.0,642.9,514.32,333.53652,12.224340787617745,114545.369375,343.426768903747,419.8165858669848,420,420.0,29.0,63.74,10343.575000000079,139459.92500000107,149803.50000000114,9313433.05,420,391,29
2017-09-12,64.255,64.255,64.46,0.6485,0.4760383387791046,0.74,0.64255,1000.0,642.55,475.48699999999997,308.35331949999994,12.879648547163457,116417.91312500002,377.5471375296806,486.26744413698725,486,486.0,66.0,64.29,-1498.0350000004623,-9532.950000002942,-11030.985000003404,9302402.064999998,486,420,66
2017-09-13,64.385,64.185,64.385,0.6485,0.4271663415122037,0.66,0.64385,1000.0,643.85,424.94100000000003,275.5742385,12.905458185092408,116280.02581249998,421.9553556436662,544.552719823513,545,545.0,59.0,64.255,4973.995000000369,40972.230000003045,45946.22500000341,9348348.290000001,545,486,59
2017-09-14,64.58,64.375,64.58,0.6485,0.3707456450464856,0.57,0.6458,1000.0,645.8000000000001,368.106,238.71674099999998,13.486859101579364,116854.35362500002,489.5105099688003,660.1959276691471,660,660.0,115.0,64.385,14542.61249999949,68919.3374999976,83461.94999999709,9431810.239999998,660,545,115
2017-09-15,64.535,64.325,64.535,0.6485,0.349157557540445,0.54,0.64535,1000.0,645.35,348.48900000000003,225.99511650000002,14.196393752208964,117897.62799999998,521.6821930751763,740.6005826411103,741,741.0,81.0,64.58,-2363.7825000000894,-19260.45000000073,-21624.232500000817,9410186.007499998,741,660,81
2017-09-18,64.54,64.245,64.54,0.6485,0.33550235963544,0.52,0.6454000000000001,1000.0,645.4000000000001,335.60800000000006,217.64178800000002,20.0,117627.32509374998,540.4629606045598,1080.9259212091197,1081,1081.0,340.0,64.535,1102.4500000021305,2402.6925000046435,3505.142500006774,9413691.150000006,1081,741,340
2017-09-19,64.76,64.76,64.97,0.6485,0.3387277667797752,0.52,0.6476000000000001,1000.0,647.6,336.752,218.383672,14.007269752669337,117671.13937500009,538.8275519746737,754.7502870679713,755,755.0,-326.0,64.54,-46510.41999999976,154226.2699999992,107715.84999999945,9521407.000000006,755,1081,-326
2017-09-20,64.905,64.905,65.115,0.6485,0.3561041514139802,0.55,0.64905,1000.0,649.0500000000001,356.9775000000001,231.49990875000003,14.326483611729403,119017.58750000008,514.1150514600367,736.5460859285635,737,737.0,-18.0,64.76,-1692.5849999999534,70994.53749999806,69301.95249999811,9590708.952500004,737,755,-18
2017-09-21,64.375,64.375,64.57,0.6485,0.3482755135247545,0.54,0.64375,1000.0,643.75,347.625,225.4348125,12.7682899495036,119883.86190625007,531.7894808560238,679.0042283665706,679,679.0,-58.0,64.905,19934.890000000043,-253310.58500000052,-233375.69500000047,9357333.257500004,679,737,-58
2017-09-22,64.61,64.61,64.815,0.6485,0.3459939787350681,0.54,0.6461,1000.0,646.1,348.89400000000006,226.25775900000002,13.620454882979482,116966.66571875005,516.9620093282637,704.1257724270033,704,704.0,25.0,64.375,3809.9374999999905,103477.90249999973,107287.83999999972,9464621.097500004,704,679,25
2017-09-25,64.39,64.39,64.595,0.6485,0.343629766833802,0.53,0.6439,1000.0,643.9,341.267,221.3116495,13.838331467255328,118307.76371875005,534.575400734836,739.7631589609507,740,740.0,36.0,64.61,-5136.1199999999735,-100439.67999999947,-105575.79999999944,9359045.297500005,740,704,36
2017-09-26,64.12,64.12,64.325,0.6485,0.3478453918830262,0.54,0.6412000000000001,1000.0,641.2000000000002,346.2480000000001,224.54182800000007,13.968744283839653,116988.06621875007,521.0078997786998,727.7826121869015,728,728.0,-12.0,64.39,2101.139999999969,-129570.29999999808,-127469.15999999811,9231576.137500007,728,740,-12
2017-09-27,63.71,63.71,63.915,0.6485,0.3668465846294276,0.58,0.6371,1000.0,637.1,369.518,239.63242299999996,13.768606068472732,115394.70171875009,481.54878323268514,663.0255499083208,663,663.0,-65.0,64.12,17282.525000000154,-193564.28000000172,-176281.75500000158,9055294.382500006,663,728,-65
2017-09-28,64.395,64.395,64.59,0.6485,0.3662896167255359,0.57,0.64395,1000.0,643.95,367.0515,238.03289774999996,12.098071502502911,113191.17978125007,475.5274621751316,575.296523879849,575,575.0,-88.0,63.71,-39091.579999999725,294519.5174999979,255427.9374999982,9310722.320000004,575,663,-88
2017-09-29,64.55,64.55,64.75,0.6485,0.366804103013585,0.57,0.6455,1000.0,645.5,367.93499999999995,238.60584749999995,12.691808317277715,116384.02900000005,487.7668767107649,619.064370273026,619,619.0,44.0,64.395,4422.770000000032,57797.56250000042,62220.332500000455,9372942.652500004,619,575,44
2017-10-02,63.825,63.825,64.025,0.6485,0.3832804673529242,0.6,0.6382500000000001,1000.0,638.2500000000001,382.95000000000005,248.34307500000003,11.723789037323941,117161.78315625005,471.773908558755,553.09777772566,553,553.0,-66.0,64.55,31030.724999999755,-291030.5874999977,-259999.86249999795,9112942.790000007,553,619,-66
2017-10-03,63.215,63.215,63.42,0.6485,0.4363018832425234,0.69,0.6321500000000001,1000.0,632.1500000000001,436.18350000000004,282.86499975,11.550068864938398,113911.78487500008,402.7072454198183,465.12964170085496,465,465.0,-88.0,63.825,34811.47999999997,-218758.5049999998,-183947.02499999985,8928995.765000006,465,553,-88
2017-10-04,63.385,63.385,63.59,0.6485,0.4573193632328153,0.72,0.63385,1000.0,633.85,456.372,295.957242,11.814473834943978,111612.44706250008,377.12355443054196,445.5516366360709,446,446.0,-19.0,63.215,-2094.6549999999334,51263.924999998366,49169.26999999843,8978165.035000004,446,465,-19
2017-10-05,63.88,63.88,64.085,0.6485,0.4488607801843292,0.7,0.6388,1000.0,638.8000000000001,447.16,289.98326,11.625125925015684,112227.06293750006,387.01221214459093,449.9065700699754,450,450.0,4.0,63.385,1284.0300000000118,143169.3450000013,144453.3750000013,9122618.410000006,450,446,4
2017-10-06,64.12,64.12,64.33,0.6485,0.4330577328575225,0.68,0.6412000000000001,1000.0,641.2000000000002,436.01600000000013,282.75637600000005,12.11816027249237,114032.73012500007,403.28968611834256,488.7129052625216,489,489.0,39.0,63.88,6069.96000000005,70038.00000000058,76107.96000000063,9198726.370000007,489,450,39
2017-10-09,64.28,64.28,64.49,0.6485,0.4270394204922645,0.66,0.6428,1000.0,642.8000000000001,424.24800000000005,275.12482800000004,12.40006892344382,114984.07962500009,417.93421720921555,518.2413098859813,518,518.0,29.0,64.12,3009.0399999999354,50738.639999998915,53747.67999999885,9252474.050000006,518,489,29
2017-10-10,64.4,64.4,64.615,0.6485,0.4240403872129302,0.66,0.644,1000.0,644.0,425.04,275.63844,13.016162440683122,115655.92562500009,419.59287545307575,546.1489025850556,546,546.0,28.0,64.28,2178.9600000000823,40310.76000000153,42489.72000000161,9294963.770000009,546,518,28
2017-10-11,64.22,64.22,64.44,0.6485,0.4166050287594758,0.65,0.6422,1000.0,642.2,417.43000000000006,270.70335500000004,13.603251789642599,116187.04712500011,429.20431157936736,583.8574319614348,584,584.0,38.0,64.4,-4435.740000000168,-63734.58000000241,-68170.32000000258,9226793.450000007,584,546,38
2017-10-12,63.265,63.265,63.485,0.6485,0.4510928396546487,0.71,0.63265,1000.0,632.6500000000001,449.1815,291.29420275,11.847919814500974,115334.91812500008,395.9396274837127,469.1060957810414,469,469.0,-115.0,64.22,71221.51249999988,-361681.4199999993,-290459.9074999994,8936333.542500008,469,584,-115
2017-10-13,63.125,63.125,63.345,0.6485,0.491564085331411,0.78,0.63125,1000.0,631.25,492.375,319.3051875,12.142834957584352,111704.1692812501,349.8351221783708,424.7990150978314,425,425.0,-44.0,63.265,3994.760000000016,-42580.51000000017,-38585.75000000015,8897747.792500008,425,469,-44
2017-10-16,63.55,63.55,63.765,0.6485,0.5057729233437878,0.8,0.6355,1000.0,635.5,508.40000000000003,329.6974,11.83907376066417,111221.8474062501,337.3452365904314,399.3855138802823,399,399.0,-26.0,63.125,-7165.924999999951,117135.31249999921,109969.38749999927,9007717.180000007,399,425,-26
2017-10-17,63.72,63.72,63.93,0.6485,0.5117667925801082,0.8,0.6372,1000.0,637.2,509.76000000000005,330.57936,11.83118065966673,112596.4647500001,340.6034325615492,402.9740743938302,403,403.0,4.0,63.55,440.9800000000044,43987.75500000044,44428.735000000444,9052145.915000008,403,399,4
2017-10-18,63.505,63.505,63.715,0.6485,0.5224735240383784,0.82,0.63505,1000.0,635.05,520.741,337.7005385,12.065023278946864,113151.82393750011,335.065571527065,404.25739204476747,404,404.0,1.0,63.72,-139.4274999999976,-56189.282499999026,-56328.709999999024,8995817.20500001,404,403,1
2017-10-19,63.405,63.405,63.605,0.6485,0.5282883524374792,0.83,0.63405,1000.0,634.05,526.2615,341.28058274999995,11.792290525098943,112447.71506250012,329.4875851312995,388.5413328281555,389,389.0,-15.0,63.505,972.7500000000138,-26199.400000000373,-25226.650000000358,8970590.555000009,389,404,-15
2017-10-20,63.265,63.265,63.465,0.6485,0.5388013703160619,0.85,0.63265,1000.0,632.6500000000001,537.7525,348.73249625,12.078174376926702,112132.38193750012,321.5426814056194,388.36485756416585,388,388.0,-1.0,63.405,90.79000000000036,-35317.31000000014,-35226.52000000014,8935364.03500001,388,389,-1
2017-10-23,63.565,63.565,63.765,0.6485,0.5318652711490817,0.84,0.6356499999999999,1000.0,635.65,533.9459999999999,346.26398099999994,12.194623543052268,111692.05043750012,322.56329438290646,393.35379438062904,393,393.0,5.0,63.265,972.7499999999908,75485.39999999928,76458.14999999927,9011822.185000008,393,388,5
2017-10-24,63.69,63.69,63.89,0.6485,0.5056705119487473,0.79,0.6369,1000.0,636.9,503.151,326.2934235,12.497296920707354,112647.77731250011,345.2345931590623,431.44992180084057,431,431.0,38.0,63.565,3080.375,31857.5625,34937.9375,9046760.122500008,431,393,38
2017-10-25,63.2,63.2,63.385,0.6485,0.4785597315430365,0.76,0.632,1000.0,632.0,480.32,311.48751999999996,11.302714338788151,113084.5015312501,363.0466528201519,410.3412608479375,410,410.0,-21.0,63.69,6673.0649999999305,-136956.71499999857,-130283.64999999864,8916476.47250001,410,431,-21
