Date,PX_CLOSE_1D,forecast_combined,carry,EWMA_2/8,EWMA_4/16,EWMA_8/32,EWMA_16/64,EWMA_32/128,EWMA_64/256
2018-05-09,159.92,-20.0,-20.0,-20.0,-14.167201773347228,-5.950814729961304,0.6200286889554282,3.437986027827204,1.796910276026553
2018-05-10,157.61,-2.4771179191815187,8.572831967571663,-10.712956822162669,-8.276480601635036,-11.594648921884076,-10.95883693221668,-5.05080354711922,-1.8311417295218464
2018-05-11,159.74,7.795600080624467,13.121226931102488,-4.582989223685457,2.5530406138842747,3.957166655002958,-2.1318581790096527,-4.466218492330175,-3.3351690076236573
2018-05-12,162.85,20.0,18.073166984613604,20.0,20.0,15.754773156711796,8.450086889589898,1.9402784426266808,-1.1381576636461623
2018-06-02,158.86,-20.0,-20.0,-4.259039089140093,-12.664495040893025,-14.561061709293428,-11.833949003339084,-7.366145242777159,-4.283449779006765
2018-06-03,156.57,-20.0,-20.0,-18.892711308785405,-8.194419182216087,-5.008453487990365,-6.752666806537829,-6.743731979013136,-4.8082675751697455
2018-06-04,159.5,-3.0369669204383682,-3.451655866261193,3.390258182212301,5.830022450012317,4.720680804178005,-2.000769826271907,-7.538643480481949,-7.922761661935284
2018-06-06,160.16,0.7332048802739548,-0.9876618840763518,-7.757874111223852,3.773087530745711,8.886025335544272,6.119843736358352,0.4967944407185468,-3.3838270131732022
2018-06-07,162.82,-5.511838551841636,-20.0,5.859550102116854,10.02744602476916,13.611736147382627,13.063282181853634,6.774729778074966,-0.7853054085587876
2018-06-08,162.35,-10.776892513648212,-20.0,7.18720217940258,-1.6510687901287149,-0.8605012961462989,5.518913893427834,6.746061050831376,1.5703344030615656
2018-06-09,160.43,-19.397307279661476,-20.0,-14.478655446452718,-13.779673773831975,-7.032149702038562,-0.1881756381366944,3.098019036029433,1.7066020118739111
2018-06-11,159.7,7.886709864445103,13.672128975934797,-4.314983083083272,1.3843703456938352,3.321983551921842,-2.153152823716968,-4.49752039103719,-3.430493874189548
2018-06-12,163.55,20.0,20.0,20.0,20.0,17.264269190241308,9.448417692645677,2.598905090413726,-0.7563257715000566
2018-07-02,158.23,-20.0,-20.0,-6.637094816707143,-12.290952655988194,-14.470618522226331,-12.071534232952926,-7.6246562241932,-4.43164588571014
2018-07-03,156.81,-20.0,-20.0,-16.71548584228283,-10.399615876552122,-6.68782205557536,-7.532726662961485,-7.180767324577818,-5.077926854801543
2018-07-05,159.31,-2.786636700797469,-3.733022678664766,9.42586288992394,5.987284052960778,1.6249378989793453,-2.205922152722789,-6.889695030534452,-8.909920069438812
2018-07-06,159.64,-0.2671945288165144,0.8591944543169565,-13.032483274767474,-0.9789955212454358,6.521312207582189,5.4789920367572895,0.4307222140802106,-3.3808410121793204
2018-07-08,162.01,-11.195666766950344,-20.0,3.926499467516977,-1.0100112765919729,-0.5407208328606486,5.393408689094105,6.717297925734681,1.635092742706018
2018-07-09,159.95,-0.12253805188240664,8.336374846464098,-14.256018538305756,-14.540016078941004,-8.3980940523222,-1.1325763796638837,2.6930117281656982,1.5890360435988191
2018-07-11,159.5,7.2377864999418655,13.960842660527002,-6.072324428599272,-0.4134240083705672,2.348406280633657,-2.324327085112497,-4.560159598160727,-3.525344649855701
2018-07-12,163.17,-1.914033279657371,-20.0,17.91000763692438,20.0,18.04859659624073,10.401085091054124,3.2067728535155577,-0.4872451649209038
2018-08-01,161.8,-15.976619114025699,-20.0,0.3240022705601838,-2.8352197219295654,-3.952075172251387,-2.49426371095399,-1.1179438272936837,-1.081321439706499
2018-08-02,157.74,-20.0,-20.0,-10.671193064153236,-13.601051326560109,-15.185198542895202,-12.700967787812036,-8.078982491018598,-4.679751065084432
2018-08-03,157.21,-20.0,-20.0,-11.075556051566878,-9.947770221146492,-7.3821857666949455,-7.990554139711438,-7.492891554328207,-5.293935523480249
2018-08-05,158.85,-4.523569076164101,-4.076459276149797,2.643550581146075,3.920758750815727,1.4248427741694796,-2.056553571460635,-6.680305229310994,-8.756308481478033
2018-08-06,160.4,-13.905336453358377,-20.0,-6.567556911171173,-0.8489662444141273,5.627914953457853,5.1968283433597815,0.5054478357057585,-3.2524983854244427
2018-08-08,162.11,-10.941003992124328,-20.0,3.7370813295126974,-0.0977912853852221,-0.0861467095482227,5.446141012711137,6.835990490095644,1.7393057460218386
2018-08-10,157.95,-2.0671195924761063,8.725695124201915,-7.717955071917883,-8.37636889122307,-11.819705894433092,-11.31356796526022,-5.426435149934381,-2.042985752766791
2018-08-11,159.37,6.547911328084124,14.11714073250542,-7.360121916024109,-2.121021508109584,1.2999940172850688,-2.596106840414453,-4.681073029945128,-3.650215207290445
2018-09-01,161.3,-16.850839442012692,-20.0,-2.8905772764587345,-3.762211131160854,-4.299215447026019,-2.758556855672944,-1.2790570187754753,-1.155189497601104
2018-09-02,158.04,-20.0,-20.0,-7.598960522079962,-12.661972317314858,-15.256622561936808,-13.211182915339538,-8.553482794655043,-4.967493735255186
2018-09-03,156.98,-12.265735542771877,-5.00675569002951,-9.697623311485396,-10.088338770487203,-8.182855284246358,-8.54863372679641,-7.88124230053362,-5.558143303993851
2018-09-04,159.3,-3.3022673490224435,-3.193433107487611,1.6062944208198189,4.9809648306672525,4.617314239064596,-1.7673860365965333,-7.470198261516112,-8.034802240109615
2018-09-05,158.85,-5.232070475906992,-4.1913115864470525,0.5363637078986914,2.7541673906436746,1.308991451569835,-1.9978295292067505,-6.738371861752852,-8.950380334024983
2018-09-07,162.61,-6.226178554411522,-20.0,2.844208507958257,8.571987929683702,13.208750795871245,13.299902824949774,7.14411565302567,-0.5932930859698561
2018-09-08,162.5,-9.507555079213931,-20.0,7.747853125875246,2.488856136762857,1.1010134548318062,5.67516751042272,6.898940224638021,1.84149219742822
2018-09-10,158.09,-1.3805627103638494,8.955485092560874,-4.640661475678968,-7.6024033252459,-11.7578246709466,-11.628710363802076,-5.806459845894384,-2.262873173771735
2018-09-11,160.03,8.82832734492541,13.997478386140752,1.5541353979305048,0.7279381104372324,1.8652401602974693,-2.090700820291204,-4.248303315839913,-3.426973998799969
2018-10-01,161.07,-17.671980460684928,-20.0,-5.109613719877138,-4.937075500308892,-4.886797473693647,-3.142734015550461,-1.4938721467493965,-1.2598486166671177
2018-10-04,159.05,-4.137193133357979,-2.911787830953328,-1.7491521933161638,3.11647414254707,4.0040599691381455,-1.7353287840443363,-7.448625910156574,-8.145606521130087
2018-10-05,159.07,-4.425197973649085,-3.861349913701708,2.681262022171252,3.239253865676881,1.7066431592112703,-1.7324785715708926,-6.662286374124303,-9.03557672523557
