Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ewma_2d_8d_forecast,ewma_2d_8d_fcastxret,ewma_4d_16d_forecast,ewma_4d_16d_fcastxret,ewma_8d_32d_forecast,ewma_8d_32d_fcastxret,ewma_16d_64d_forecast,ewma_16d_64d_fcastxret,ewma_32d_128d_forecast,ewma_32d_128d_fcastxret,ewma_64d_256d_forecast,ewma_64d_256d_fcastxret
2018-03-01,159.45,160.09,159.44,159.7,959073,1394661,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159700,159.7,157.03,0.622855789,304,0.002,,1.1308,,9.930851573793966,0.013410887777318744,8.045353918804144,0.010915360479448154,-1.0654359640150104,-0.004030400738505809,-9.574778602696368,-0.016830060642562202,-10.576443988944803,-0.017410830022709878,-7.545588539633415,-0.012116747519683498
2018-03-02,159.9,160.21,159.58,159.77,912660,1237296,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159770,159.77,157.09,0.621302395,305,0.002,,1.1308,,9.891977938915275,0.0043529092684141185,8.899450594005561,0.0035264544415555257,0.15188959087763546,-0.0004670038665063719,-8.928316218694237,-0.00419683470375014,-10.557798595145323,-0.004635886532412671,-7.724807902189077,-0.003307396354254593
2018-03-05,157.35,157.69,156.72,157.19,1503345,1191336,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157190,159.88,157.19,0.683397883,306,0.002,,1.1308,,-11.92071226804242,-0.15973776730551117,-2.4278307180492336,-0.14371022427573668,-2.431736329426779,-0.0024527454745215073,-5.856055954693873,0.14417635253321168,-6.3631668362903735,0.1704895811195785,-4.606219038295493,0.12474184382329541
2018-03-06,156.82,157.05,156.24,156.57,1616680,1518433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156570,159.25,156.57,0.785907543,307,0.002,,1.1308,,-18.892711308785405,0.04701852284615047,-8.194419182216087,0.009576022935241069,-5.008453487990365,0.009591427725966167,-6.752666806537829,0.02309787322291651,-6.743731979013136,0.025098056100897517,-4.8082675751697455,0.01816817738878581
2018-03-07,156.75,156.99,156.59,156.81,936499,1646141,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156810,159.43,156.81,0.848464888,308,0.002,,1.1308,,-16.71548584228283,-0.028959894705938856,-10.399615876552122,-0.012560903134265904,-6.68782205557536,-0.007677261525948651,-7.532726662961485,-0.010350897576606016,-7.180767324577818,-0.010337201730620664,-5.077926854801543,-0.007370404407235281
2018-03-08,156.72,157.36,156.22,157.21,814860,1643068,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157210,159.36,157.21,0.878803543,309,0.002,,1.1308,,-11.075556051566878,-0.042638826203132224,-9.947770221146492,-0.02652794050520291,-7.3821857666949455,-0.01705968255997804,-7.990554139711438,-0.019214914005386188,-7.4928915543282075,-0.018317115807863917,-5.293935523480249,-0.012953068949178156
2018-03-09,157.15,157.25,156.88,156.98,527884,1645999,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,156980,156.98,156.54,0.915459812,310,0.002,,1.1308,,-9.697623311485396,0.01620366320119927,-10.088338770487205,0.01455369983374997,-8.182855284246358,0.010800220891418745,-8.54863372679641,0.011690270670655447,-7.8812423005336205,0.010962184705143393,-5.558143303993851,0.007745087274349797
2018-03-12,157.0,157.36,156.91,157.27,440187,1659071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157270,157.27,156.84,0.937498089,311,0.002,,1.1308,,-5.934418007667666,-0.017915089567657527,-8.841135817867174,-0.01863688523022938,-8.33978287779208,-0.01511675393318601,-8.881959116554171,-0.015792481722328063,-8.191094399680484,-0.014559563429448608,-5.794453708382377,-0.010267942146504536
2018-03-13,157.25,157.61,157.17,157.47,682426,1661423,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157470,157.47,157.12,0.941714217,312,0.002,,1.1308,,-2.6566290138709845,-0.00754678960725861,-7.177951628229848,-0.011243257859563026,-8.148098917227054,-0.010605688151322287,-9.095356292083416,-0.011295172781273458,-8.478306855010786,-0.01041660125857529,-6.035497946962695,-0.007368797238357622
2018-03-14,157.62,157.97,157.34,157.94,674070,1665428,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157940,157.94,157.63,0.94318609,313,0.002,,1.1308,,2.102705277936459,-0.00792922865637465,-4.34432285515731,-0.021423999906445057,-7.206656249692487,-0.02431959415188019,-8.925400435664594,-0.02714686897363972,-8.563457716165146,-0.025305164297040206,-6.170247474446635,-0.018014123547801877
2018-03-15,157.85,158.24,157.81,158.14,606465,1682407,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.85,0.938544973,314,0.002,,1.1308,,4.635034978676071,0.0026626633885478454,-1.9713838503701695,-0.005501231930045389,-6.228822196425986,-0.009125815182590494,-8.761441204049827,-0.011302267235233173,-8.710918006465157,-0.010843937844959134,-6.367545521936087,-0.007813406957637043
2018-03-16,158.24,158.35,157.98,158.19,466021,1692028,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158190,158.19,157.9,0.93789214,315,0.002,,1.1308,,5.111383983368379,0.0014654846903619052,-0.4039321810951627,-0.0006233033547396006,-5.374480483329689,-0.001969401225631321,-8.604557762319184,-0.002770153409653121,-8.870852971633312,-0.002754179210340905,-6.581544053172215,-0.00201326214807666
2018-03-19,158.16,158.3,157.67,158.23,655359,1697625,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158230,158.23,157.95,0.936491146,316,0.002,,1.1308,,4.890867526539136,0.0012924670291087003,0.632243781252878,-0.00010213848690691037,-4.619564158138804,-0.0013589937374875543,-8.438087910920045,-0.0021757526423460214,-9.023197833694523,-0.0022430881779207327,-6.796973656849033,-0.0016642124162516605
2018-03-20,158.12,158.17,157.91,158.06,501560,1712325,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158060,158.06,157.78,0.93680343,317,0.002,,1.1308,,2.7719692831020204,-0.005254676606911653,0.5554011104904992,-0.0006792734804587396,-4.251163501403665,0.004963192232089841,-8.363065458232965,0.009065758357178596,-9.190567506265435,0.009694391908791176,-7.013245348863281,0.007302569181977531
2018-03-21,158.0,158.1,157.75,157.88,490662,1728126,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157880,157.88,157.61,0.93810305,318,0.002,,1.1308,,0.2994811542644871,-0.003156740927232644,-0.1933112441986328,-0.0006324952542597461,-4.212180937023169,0.0048412592069638286,-8.392788128542826,0.009523926246248376,-9.391351435546282,0.010466292237934147,-7.243584059477833,0.007986740242917003
2018-03-22,158.09,159.0,158.05,158.96,948815,1750684,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158960,158.96,158.76,0.946603049,319,0.002,,1.1308,,8.155420575775336,0.002048642301783936,3.2868681173290075,-0.001322372331736284,-2.224260284706477,-0.028814006916550845,-7.063832981936513,-0.057412029255297065,-8.50647798903769,-0.06424283981751988,-6.723481770100884,-0.049550739702534215
2018-03-23,158.9,159.01,158.55,158.87,714821,1734038,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158870,158.87,158.67,0.951980392,320,0.002,,1.1308,,8.505849120787728,-0.004617437417084495,4.77598851838695,-0.0018609595530925957,-1.1082745580838171,0.0012593320685931999,-6.6117851251585105,0.0039994021664208675,-8.511557176486294,0.004816199163395583,-6.8820411286239,0.003806702059065524
2018-03-26,158.87,158.95,158.59,158.93,539218,1744061,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158930,158.93,158.74,0.960973812,321,0.002,,1.1308,,7.981819879572945,0.003212380860119532,5.664191161582953,0.0018037345697940182,-0.14874072915972933,-0.0004185590324480357,-6.16861564818213,-0.002497054871967353,-8.510181992639943,-0.003214536605961503,-7.041444699139977,-0.0025991217203838006
2018-03-27,158.77,159.42,158.73,159.23,733467,1768169,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159230,159.23,159.05,0.978757716,322,0.002,,1.1308,,9.287059742661178,0.015066670634063422,7.060884758787454,0.010691860243344588,1.0526261816678244,-0.00028076649309705765,-5.5452773661991115,-0.011644023749163134,-8.382300134881016,-0.01606401936570683,-7.125404003151706,-0.013291596361554338
2018-03-28,159.3,159.69,159.12,159.31,824206,1779021,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,0.997647232,323,0.002,,1.1308,,9.134075802712044,0.0046659849237772975,7.926766466246874,0.0035475147943422824,2.0984602347046235,0.0005288582210227007,-4.973022582036225,-0.002786046532035592,-8.304368028591789,-0.0042114175142286625,-7.257591709459016,-0.003579930416707046
2018-03-29,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.012649166,324,0.002,,1.1308,,7.891090804255548,0.0,8.131957626916153,0.0,2.892387297188423,0.0,-4.457054363749037,-0.0,-8.236529715594399,-0.0,-7.396804760203678,-0.0
2018-03-30,159.24,159.48,159.14,159.31,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.15,1.005556728,325,0.002,,1.1308,,6.511496134070069,0.0,7.957734439434996,0.0,3.4858299042755516,0.0,-3.9891501633087985,-0.0,-8.173645752769009,-0.0,-7.538851087539541,-0.0
2018-04-02,159.24,159.48,159.14,159.43,578411,1792763,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159430,159.43,159.25,0.999524887,326,0.002,,1.1308,,6.406568510802193,0.004904773938161044,8.07728048684522,0.005994150604056452,4.121222669734044,0.002625695741090208,-3.4804619251886426,-0.0030048209126675835,-8.073860810435825,-0.006156785451838025,-7.661252446279044,-0.005678627396301406
2018-04-03,159.57,159.61,159.07,159.3,702617,1811469,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.13,1.003153361,327,0.002,,1.1308,,4.260343319416785,-0.005223947227022598,7.279678631201018,-0.006586253925169589,4.348922876101996,-0.0033604650759918413,-3.1067916593523255,0.002837985638051084,-8.008809976122569,0.006583465504337742,-7.794655777902142,0.006247022630723135
2018-04-04,159.28,159.66,159.22,159.47,705993,1824071,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159470,159.47,159.29,1.004491248,328,0.002,,1.1308,,4.7999109231010975,0.004546505739489991,7.322693190331986,0.007768646373534248,4.793877795408519,0.004641035084351785,-2.6470807490316397,-0.00331547132510875,-7.892993588818183,-0.008546752642439752,-7.902674794417245,-0.008318213950051381
2018-04-05,159.22,159.26,158.89,159.11,720300,1838228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159110,159.11,158.87,0.978818505,329,0.002,,1.1308,,0.6166285677389698,-0.010835692809408354,5.352520206903794,-0.016530818012914318,4.373041530067448,-0.010822073157001455,-2.455423535227306,0.00597572627861896,-7.776135584855633,0.01781825855630822,-7.943693069364521,0.017840113663950174
2018-04-06,159.24,159.57,159.15,159.5,531413,1841032,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.29,0.963961963,330,0.002,,1.1308,,3.390258182212301,0.00151143951617237,5.830022450012317,0.013119746594760682,4.720680804178005,0.010718912681328747,-2.000769826271907,-0.006018573180432405,-7.538643480481949,-0.01906035370557187,-7.922761661935284,-0.019471059625743217
2018-04-09,159.44,159.49,159.24,159.3,487942,1850869,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159300,159.3,159.11,0.950737959,331,0.002,,1.1308,,1.6062944208198187,-0.004251107438510594,4.9809648306672525,-0.00731037297807165,4.617314239064596,-0.0059193489707559405,-1.7673860365965333,0.002508802289996046,-7.470198261516112,0.009452844489632252,-8.034802240109615,0.009934497381736733
2018-04-10,159.34,159.59,159.0,159.05,877264,1864940,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.88,0.8747975,332,0.002,,1.1308,,-1.7491521933161638,-0.002520863811707212,3.11647414254707,-0.007816956733627282,4.0040599691381455,-0.007246255867960835,-1.7353287840443363,0.002773675512549516,-7.448625910156574,0.011723474986685797,-8.145606521130087,0.01260954526068691
2018-04-11,159.17,159.65,159.17,159.5,665485,1875576,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159500,159.5,159.33,0.81795986,333,0.002,,1.1308,,2.404054374850261,-0.004948874485961812,4.074634114113679,0.008817437058447638,4.3017027905574645,0.011328682716831543,-1.34131738389857,-0.004909763928449571,-7.161837300396743,-0.021074389560328553,-8.05146761210451,-0.023046356079901405
2018-04-12,159.4,159.52,159.15,159.29,659304,1869372,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159290,159.29,159.12,0.771099432,334,0.002,,1.1308,,0.9176381818013584,-0.0031652126565426745,3.464181824525276,-0.0053647220311214775,4.146575742954815,-0.005663683924871917,-1.1795497427334383,0.0017659978095216342,-7.102022454874282,0.009429378263845276,-8.15807728959693,0.010600678360764596
2018-04-13,159.29,159.37,158.95,159.34,600233,1858559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.15,0.689160601,335,0.002,,1.1308,,0.9500257223564479,0.0002880401098001519,3.2628489753501744,0.001087382078135836,4.11907656459677,0.0013015806839583965,-1.0017023047946203,-0.0003702522891372321,-7.07396061554035,-0.0022292744223975187,-8.310539794348243,-0.002560762536755799
2018-04-16,159.24,159.27,158.74,159.15,622222,1880894,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159150,159.15,158.95,0.61169791,336,0.002,,1.1308,,-1.3330003867108773,-0.0011328284627068895,2.0457014341681052,-0.003890682222395514,3.6545163982231488,-0.004911664034601142,-0.9857163596522549,0.0011944485873664368,-7.066692124728294,0.008435123113798149,-8.440625605411238,0.009909643284335915
2018-04-17,159.09,159.45,158.95,159.34,584951,1898185,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.13,0.540964263,337,0.002,,1.1308,,0.4387116419305353,-0.0015913922304433754,2.287763213315844,0.0024422448789942486,3.671036362200227,0.004362916215283624,-0.8174781271553883,-0.0011767898732888838,-7.003599990261352,-0.008436515888773845,-8.550115203846671,-0.010076775777744977
2018-04-18,159.26,159.55,158.96,159.05,753065,1881742,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.85,0.497049629,338,0.002,,1.1308,,-2.5662433774807436,-0.0007984584922797259,0.7785968482702335,-0.004163746277529657,3.001361858071635,-0.0066813138260200505,-0.8972059556192749,0.001487816347904203,-6.972652362985183,0.012746604726846574,-8.619525741603455,0.015561274062479367
2018-04-19,159.03,159.04,158.06,158.17,1094636,1893155,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158170,158.17,157.94,0.494893254,339,0.002,,1.1308,,-12.136661797503388,0.014198643019070189,-4.308821928461148,-0.00430786058772602,0.5001382483684284,-0.016606088872072353,-1.5194949169910592,0.004964107142062135,-6.472308464621107,0.03857864872321359,-7.886918617517444,0.04769055424464785
2018-04-20,158.28,158.4,157.9,158.13,744536,1855601,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158130,158.13,157.89,0.499168642,340,0.002,,1.1308,,-13.680538174660688,0.0030692702276032707,-7.1493211983576535,0.00108966856634255,-1.2483208925522893,-0.0001264811907108297,-2.2049253702768263,0.00038426880368986894,-6.779917125154684,0.0016367979932021054,-8.153200762681244,0.001994542231147599
2018-04-23,157.88,157.97,157.62,157.8,861851,1896066,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157800,157.8,157.52,0.533359479,341,0.002,,1.1308,,-15.777159662810629,0.02854978560448947,-9.997887184334665,0.014919850726983935,-3.215926997116835,0.0026051090529453343,-3.0316668423371813,0.004601437881435119,-7.0606011592104165,0.014148944863726002,-8.319954049632441,0.017014837486149036
2018-04-24,157.88,158.04,157.43,157.76,759493,1896368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.47,0.557998507,342,0.002,,1.1308,,-14.791517443366972,0.003999280015924182,-11.506323261202347,0.0025343186779065077,-4.8118302200192575,0.0008151906203089805,-3.841962228465542,0.0007684833567399631,-7.4578125211910375,0.001789759482690751,-8.629743843822105,0.002108987084825819
2018-04-25,157.88,157.88,157.45,157.72,740999,1877478,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157720,157.72,157.43,0.571880815,343,0.002,,1.1308,,-13.042742582159363,0.0037503847473033063,-12.151485832227388,0.002917424761967602,-6.096246708507069,0.0012200380882399515,-4.605335646554459,0.0009741283540732334,-7.860866833362872,0.0018909260956363235,-8.949335399968103,0.0021880689259179795
2018-04-26,157.79,158.46,157.74,158.31,752359,1884107,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158310,158.31,158.05,0.587079779,344,0.002,,1.1308,,-3.4924975404672542,-0.04879037613158795,-8.366302610114909,-0.04545635709494157,-5.421601245394634,-0.022804879267177173,-4.527727396650117,-0.017227669486857347,-7.619247311152729,-0.029405981687066388,-8.687898875001956,-0.03347773196792543
2018-04-27,158.38,158.78,158.38,158.66,647938,1874575,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.589726773,345,0.002,,1.1308,,3.4212752367232917,-0.007721395610912267,-4.400612785612156,-0.018496657908787663,-4.296696226212411,-0.01198635863740821,-4.320857277318745,-0.010010135738914266,-7.565222340592479,-0.01684502911315404,-8.725273708573786,-0.01920765969459061
2018-04-30,158.64,158.91,158.38,158.66,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.592361095,346,0.002,,1.1308,,4.846625038613131,0.0,-2.118155088680047,-0.0,-3.4819984157547554,-0.0,-4.214114959601814,-0.0,-7.66418814801799,-0.0,-8.940104813004284,-0.0
2018-05-01,158.64,158.91,158.38,158.74,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,158.5,0.590054235,347,0.002,,1.1308,,5.565948646152991,0.0024437791698545337,-0.32762881859427306,-0.0010680222305208262,-2.648926518787456,-0.0017557032223649981,-4.044297512765496,-0.002124853124720824,-7.7305455566820624,-0.0038644589174432727,-9.13972092732361,-0.004507805275686824
2018-05-02,158.68,158.7,158.44,158.59,612130,1879635,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,158.35,0.587200136,348,0.002,,1.1308,,3.14443518069139,-0.005259495381901365,-0.1569362042086183,0.00030959003898919815,-2.321268264552293,0.002503080369271473,-4.006353790685154,0.003821624208862783,-7.821443487600121,0.0073049126464811145,-9.331041922728156,0.008636500813271155
2018-05-03,158.65,159.35,158.43,159.26,894937,1892778,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159260,159.26,159.06,0.585756491,349,0.002,,1.1308,,9.802345501153217,0.013284391014964411,3.4956991640324375,-0.0006630131585835992,-0.46316893893937083,-0.009806732689640062,-3.1256416450423474,-0.016925764800800935,-7.117903651547354,-0.03304349036315037,-8.738168216534858,-0.03942113681964682
2018-05-04,159.14,159.39,159.05,159.08,626752,1899452,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159080,159.08,158.87,0.580464469,350,0.002,,1.1308,,8.177212641674842,-0.011078878501867041,4.403332590509378,-0.003950934632209941,0.43466195904580585,0.0005234861798887083,-2.7493792061840896,0.0035326855212077604,-7.05160078511491,0.008044849034775549,-8.854057325127972,0.009876116281401894
2018-05-07,159.1,159.42,159.07,159.31,254131,1913353,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.12,0.576106761,351,0.002,,1.1308,,9.425862889923941,0.011822723834455397,5.987284052960778,0.006366397383813996,1.6249378989793453,0.0006284400966842642,-2.2059221527227892,-0.003975089372783029,-6.889695030534452,-0.010195299098418324,-8.909920069438812,-0.012801314965925199
2018-05-08,159.25,159.28,158.77,158.85,547045,1913642,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.56888839,352,0.002,,1.1308,,2.643550581146075,-0.02721672794780651,3.9207587508157267,-0.017287996135597165,1.4248427741694796,-0.004691930409456444,-2.056553571460635,0.006369494634690182,-6.680305229310994,0.01989366464155344,-8.756308481478033,0.0257269677480503
2018-05-09,158.79,158.9,158.52,158.85,585280,1904655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.553849558,353,0.002,,1.1308,,0.5363637078986914,0.0,2.7541673906436746,0.0,1.3089914515698353,0.0,-1.9978295292067503,-0.0,-6.738371861752852,-0.0,-8.950380334024983,-0.0
2018-05-10,158.84,159.25,158.81,159.07,572673,1918102,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159070,159.07,158.88,0.553036467,354,0.002,,1.1308,,2.6812620221712518,0.0007428392555096843,3.2392538656768806,0.0038143961343507383,1.7066431592112703,0.0018128934173457147,-1.7324785715708926,-0.0027669027159300578,-6.662286374124303,-0.009332337485587932,-9.03557672523557,-0.01239586826242063
2018-05-11,158.92,159.16,158.79,158.85,421368,1918307,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.66,0.534670615,355,0.002,,1.1308,,0.04641569680303046,-0.003708289714450562,2.0989863887833753,-0.004480014147538091,1.4750955709645612,-0.0023603539009647567,-1.6908851567790673,0.002396085281609232,-6.659846595682639,0.009214201309532192,-9.144495501336102,0.012496554218593971
2018-05-14,158.98,159.01,158.12,158.14,747329,1929042,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.93,0.539171587,356,0.002,,1.1308,,-9.16198795271398,-0.0002074607789118785,-2.570413397611325,-0.009381682946403581,-0.37675513106430386,-0.006593124679791294,-2.103724967384432,0.0075576233006808165,-6.313557215172018,0.02976701972259813,-8.55182435197449,0.04087246966288125
2018-05-15,158.13,158.17,157.61,157.76,832065,1924995,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.53,0.569803475,357,0.002,,1.1308,,-14.79005152271158,0.022015653357981665,-6.9136863128931205,0.006176534027395205,-2.4874420201165366,0.0009053177551816851,-2.8681238656699626,0.00505511248011928,-6.5313069958274355,0.015171061981568885,-8.63138036142123,0.020549470429683952
2018-05-16,157.9,158.5,157.84,158.18,1085172,1875148,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158180,158.18,157.96,0.553031645,358,0.002,,1.1308,,-8.950998857530237,-0.03937513716746495,-6.580867038654124,-0.018406112141324166,-3.0617329889655647,-0.006622246757410077,-3.1451435798316356,-0.0076357253016066376,-6.561466733551867,-0.017388114466580264,-8.61075349108098,-0.02297908057680752
2018-05-17,158.02,158.39,157.73,157.87,905263,1843946,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,157.61,0.556657285,359,0.002,,1.1308,,-9.951968378880201,0.01754210169322552,-7.864157009429153,0.01289713479569356,-4.167180802910861,0.006000361781384109,-3.6759235873022065,0.006163829243569483,-6.772054117776163,0.012859114220515283,-8.746849002700248,0.016875291327823626
2018-05-18,157.82,158.82,157.8,158.67,777688,1843234,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158670,158.67,158.44,0.534511615,360,0.002,,1.1308,,0.9170971556769336,-0.050431207342142265,-3.4810016820076912,-0.0398513055523101,-2.8876045896108558,-0.02111702440190423,-3.1521590135636175,-0.018627597832657918,-6.1351706940499975,-0.03431711721176171,-8.026083333851782,-0.04432431242262657
2018-05-21,158.64,159.5,158.61,159.24,803279,1871866,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159240,159.24,159.04,0.538944029,361,0.002,,1.1308,,9.565186956297847,0.00329454451840856,1.5139043258888776,-0.012505016441321693,-0.9687117763171393,-0.010373319569410065,-2.4413431307655564,-0.011323694697998229,-5.737002458740937,-0.022039751027974577,-7.753167999992366,-0.028832592804536542
2018-05-22,159.38,159.43,158.74,158.9,958509,1844417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158900,158.9,158.7,0.519319426,362,0.002,,1.1308,,6.7418181014283425,-0.02042303168262537,2.398109052887553,-0.003232400595341734,-0.2792858847234973,0.0020683371260225257,-2.1628696338508817,0.005212614069707914,-5.639049586863785,0.01224931446855009,-7.7703774538447785,0.016554114041681747
2018-05-23,159.06,159.84,159.03,159.76,1195176,1863265,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159760,159.76,159.6,0.565462348,363,0.002,,1.1308,,13.424510946146938,0.03648812817638928,6.501124005089614,0.012979067246590644,1.8195466680263856,-0.0015115535611214775,-1.1458972973295378,-0.011705902360677914,-4.858595129441096,-0.030519714567040633,-7.057061476325692,-0.042054906295194296
2018-05-24,159.7,160.29,159.31,160.22,1056314,1876523,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,160.09,0.647277117,364,0.002,,1.1308,,18.008971673431244,0.03865344914388846,10.579107312383906,0.01871880972922657,4.170020362514959,0.005239055253456068,-0.08318290425377448,-0.0032994038355758006,-4.3988609790321345,-0.013989445164890554,-6.879693211542689,-0.020319531040997957
2018-05-25,160.09,161.34,160.05,161.02,1332111,1780634,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,160.91,0.791559221,365,0.002,,1.1308,,20.0,0.08992121669420203,15.117412630687449,0.052822905067451985,6.950465983732023,0.020821472288178624,1.322099780980352,-0.00041534342406079037,-3.5713209312398977,-0.02196410425181451,-6.297061984457425,-0.03435123311218432
2018-05-28,160.75,162.0,160.29,161.93,857650,1738462,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,161.85,0.987281621,366,0.002,,1.1308,,20.0,0.11302943733697557,19.762589587964367,0.0854356321818745,9.990686024041093,0.03928036296855095,2.9334381620325303,0.007471809717377391,-2.6113341931645495,-0.020183219770390462,-5.617819082497803,-0.03558766864896408
2018-05-29,161.86,164.15,161.79,162.8,1721393,1748143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162800,162.8,162.75,1.223465978,367,0.002,,1.1308,,20.0,0.1074538380781842,20.0,0.10617830507953661,13.19556241975667,0.05367687791586448,4.692272061271906,0.015760459463770488,-1.6448955516299275,-0.014029894078016464,-5.023027167171225,-0.030182811102162616
2018-05-30,163.04,163.06,161.41,162.02,1629582,1779932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.9,1.314722658,368,0.002,,1.1308,,20.0,-0.09582309582309545,20.0,-0.09582309582309545,14.060741989720709,-0.06322198210939903,5.664062918938897,-0.022481401767764572,-1.0045861481702294,0.0078809492031409,-4.628978903402433,0.024066100678093
2018-05-31,161.75,162.23,160.95,162.14,1468191,1737888,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162140,162.14,162.08,1.412873903,369,0.002,,1.1308,,17.251747762819285,0.014812986051100374,20.0,0.014812986051100374,15.357366059872623,0.01041407874809271,6.834979424965674,0.004195084250539837,-0.43953194089936637,-0.0007440460299987131,-4.491377633593785,-0.0034284499963469074
2018-06-01,161.67,161.83,160.99,161.46,1225610,1671623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161460,161.46,161.39,1.456877712,370,0.002,,1.1308,,7.409218597182572,-0.07235221708842221,16.83126394565537,-0.08387813001109912,14.52635085158502,-0.06440735734990184,7.163670442038338,-0.028665264641522914,-0.04080884397193277,0.0018433558641393892,-4.227737530884238,0.01883641785397611
2018-06-04,161.16,161.32,160.68,160.81,1738616,1157406,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.89,160.81,1.464066597,371,0.002,,1.1308,,-1.713870174424665,-0.029827772130364753,11.146691750161585,-0.06775871153645509,12.747522065334088,-0.05847967331555992,7.048198184331835,-0.02883925298727202,0.17892423356505677,0.00016428681148121155,-4.046367628922168,0.01701987733850345
