Date,PX_CLOSE_1D,forecast_combined,carry,EWMA_2/8,EWMA_4/16,EWMA_8/32,EWMA_16/64,EWMA_32/128,EWMA_64/256
2017-06-10,64.12,2.619829362504026,12.11816027249237,1.7140329920077968,-3.85823919327644,-6.242248794745269,-9.010613156654346,-10.097406060995365,-8.290716281600048
2017-06-11,65.0,10.754452248667619,9.815786877729472,17.37212736495782,12.28129617967238,3.759711708695,-3.817877305217576,-8.26533894444597,-8.510826529423397
2017-06-12,65.565,9.257101237490115,9.87002958883553,-6.477723899160643,2.7180761552393915,8.60886538805757,6.195019916995085,-0.667901241877377,-5.025666730228487
2017-07-02,69.505,6.757967425663063,8.52109251882443,-9.489165111775682,-4.547909715784865,2.457076268948178,4.820582080901698,3.569935837161405,1.832958821666222
2017-07-03,65.865,-1.302506311262724,10.209903916394287,-16.251326354946254,-13.664189698712445,-11.243913090280405,-5.628814508813655,-0.9396768466215506,0.5804571892302157
2017-07-04,66.845,4.520630511913142,10.323635682724795,-4.974784868532311,-1.1802244230122094,-2.4584531336318527,-5.089580045359628,-4.069693046632907,-1.6290545414731683
2017-07-06,66.575,7.3821168549776015,9.96472918598144,11.114045139699012,4.738682659875064,-2.973819465668171,-6.249196776599044,-6.34925458671569,-4.388861019921729
2017-07-07,67.095,5.1079299345944085,8.400474829633168,1.5581508549573768,-2.799713919713202,-1.874278918848328,-0.7386332859259702,-2.1997686408075623,-2.810697492568198
2017-07-08,65.83,0.24279593195767685,9.179935664784708,-9.094990101600716,-12.005288638918456,-7.740759501447341,-2.888538906665819,-1.751917073803974,-2.062423233963263
2017-07-09,63.805,-2.546238005992251,12.651218939985824,-10.459183360413386,-9.74369426879887,-12.139362811876632,-13.16830200080277,-10.37404826999912,-7.051343461914892
2017-07-11,64.4,7.611171098043763,9.231636615683149,6.589745321541868,8.98403385910293,3.5967956959969247,-3.295251134434863,-7.766430819726745,-8.175650478203448
2017-07-12,66.055,10.18809375098515,9.280625324957306,-0.5536713116163062,3.4719222282412816,8.314892441099975,6.244123660859593,-0.4195825008238985,-4.840737237508343
2017-08-02,69.335,6.8144183225142525,8.743935622856483,-8.136957061049563,-5.162117093762806,1.479219667750411,4.431059010648626,3.5392709331352235,1.875013748836332
2017-08-03,66.155,-1.6932806177766917,10.294589459951862,-14.612412227162654,-14.743030401539402,-12.4328871819124,-6.549420355433109,-1.433541108717847,0.3926229534841113
2017-08-05,67.975,12.13169097385168,11.508839831903568,14.71675748622438,7.5575262300639,0.9489377667526396,-3.3257154431896008,-4.406657233385909,-2.7742023492963783
2017-08-06,67.165,9.05734255322239,9.18241469740168,14.999926280609976,7.958377033155606,-0.6502877136516916,-5.102099279183799,-5.865585130173045,-4.206604140035347
2017-08-08,65.47,-0.30057920246092495,9.530017999638725,-10.375904451027056,-12.533602420266334,-8.698753059813821,-3.642835746562439,-2.1105390015327914,-2.2140984534707715
2017-08-09,63.74,-2.955678797238339,12.678892090451193,-9.69435733001531,-10.368550007198705,-12.825845111126052,-13.78215850190893,-10.927826433041664,-7.430751285880433
2017-08-11,64.07,5.501811846344378,9.598487644745491,-0.8129421614378243,5.384821475034471,2.861037852126955,-3.2344408020957154,-7.716499563482542,-8.231456948754305
2017-08-12,65.82,9.882556227355765,9.464011849124484,-1.517828956375943,2.6276709282838357,7.723400843525591,6.248911392005335,-0.2637528934279995,-4.814673689078943
2017-09-01,69.52,9.135249919293347,7.277473605030577,8.694675529868134,4.133308730678037,1.549126555604933,0.5227962963773797,0.1728936485955408,0.0579846432384327
2017-09-02,69.475,7.280647740416333,8.794434063774196,-5.616601051848517,-4.8370574442220695,0.9118417256005528,4.154588697567606,3.5399399937477742,1.9286644311854697
2017-09-03,66.125,-1.7659093122681828,10.376496271630822,-12.529486223973736,-14.99326329253106,-13.37507056337679,-7.433748609831034,-1.9300408975845544,0.2035838698837233
2017-09-05,67.745,12.264340035641911,12.004347730383554,11.101139842033565,8.044202954914908,2.0178808478700896,-2.76137353985117,-4.248040003466946,-2.7767952247294727
2017-09-06,67.41,10.868533658589104,9.354281657634647,16.86104997682285,10.760849248665012,1.5172326445791702,-4.130526587838381,-5.599131517651337,-4.191880819926554
2017-09-08,65.47,-0.4794928222153146,9.565223608447088,-9.396083937146583,-12.478593889240752,-9.46360448230219,-4.3604649598684295,-2.486213039341358,-2.398047764068223
2017-09-10,64.28,4.284511998263848,12.40006892344382,5.027013596929177,-1.2266740937168017,-5.191611934011982,-8.759376083418843,-10.20171630375794,-8.498645645623673
2017-09-11,63.755,3.333255697628729,9.706747537976234,-6.331523782082564,1.5630823318599754,1.6162031136893635,-3.431951748586473,-7.769904345968383,-8.330425684995522
2017-10-01,69.11,8.991496739302034,7.4253566147448575,6.172943125140165,4.401973319956365,2.069506820580337,0.8049443492270436,0.2909017463743213,0.1028083696321979
2017-10-02,69.21,6.782809580729178,8.807088836969825,-6.2468464583238825,-5.398284533387486,0.088415062442572,3.7444968399095,3.475455354621712,1.9565635684408265
2017-10-03,66.085,-1.5482557707115132,10.667189843010144,-10.662557071628395,-14.758274758645522,-14.074486372426316,-8.25461520163122,-2.4250088089535646,0.0082064920919141
2017-10-04,66.585,4.1565976550895325,11.46628207458617,-7.489453687885649,-3.3482805211202344,-3.4098704826592945,-5.4357275023598,-4.290451871716197,-1.761549465889013
2017-10-05,67.81,12.369319317367978,12.060102391805644,9.421292578711755,8.394623925184439,2.9693501850780835,-2.2214137101993976,-4.107779191004092,-2.793678242812957
2017-10-07,66.915,5.858807558685649,9.13106601193542,1.3752657057924234,-1.9959621941027967,-1.6484640920855962,-0.7752427025271444,-2.238170541027318,-2.868341749803013
2017-10-08,65.455,-0.2585977039649367,9.834447376244148,-8.039686271802044,-12.071081494913525,-10.016550352236472,-5.018050624156632,-2.858252715290013,-2.586518920996532
2017-10-10,64.4,5.850672491291044,13.016162440683122,6.807452445861187,0.9737718345183792,-4.074351545198335,-8.437673549509935,-10.28727033644499,-8.712627080050403
2017-10-11,63.625,1.8494176545754462,9.666756108231324,-8.547695768053273,-1.278345343574795,0.3956799852102741,-3.754577417440766,-7.966391527543876,-8.55923503740281
2017-11-01,69.285,9.53155393541959,7.77287671007817,5.775869945653202,4.899476821452035,2.661995094348299,1.1375772062371028,0.4348832862183156,0.1586130424022662
2017-11-04,66.7,4.16104990101681,11.529906198683117,-6.035229580727878,-3.9208053758386607,-3.919472841070754,-5.694020790477786,-4.502895461582137,-1.8958444021943692
2017-11-05,67.085,8.738523844113832,11.423298999091582,-0.7669580657126858,4.099491570706616,1.9618547468066236,-2.1427051930686893,-3.8621187498165104,-2.6633668632278464
2017-11-07,66.94,6.68995903754146,9.939572714796354,1.4247348883241924,-1.3570206213788334,-1.4186833015047362,-0.7918427125252868,-2.2793671610986816,-2.9376183757234577
2017-11-08,65.005,-1.5259856053943335,9.855630394531488,-10.939264086363345,-13.150044683071464,-10.93407638621088,-5.7820967105719845,-3.256985890700981,-2.7501790155320944
2017-11-09,64.29,-0.07973226901058618,12.224340787617743,-0.6929400781925021,-6.563666567826183,-11.182081787112091,-12.972689804856698,-10.59584471881454,-7.276271915968901
2017-11-10,64.22,5.844096080710545,13.6032517896426,3.9891814021432817,1.088434358708359,-3.6042257890068674,-8.275085058735714,-10.393049603101462,-8.916159531667738
2017-11-12,65.675,9.522543151655686,9.96830670231812,-3.2161082270452908,1.3347198203102175,6.944849452617887,6.163675167698528,-0.15605206753463,-4.828026627125634
2017-12-01,69.88,10.928586470476617,7.852872328588133,8.586510547641854,6.611651418621783,3.7339263589343017,1.6741853828542792,0.6616882278236048,0.2460953134667383
2017-12-04,67.165,5.596329791572406,11.05374931185919,-0.0365521976395505,-1.89126897000538,-3.324130991034623,-5.449928630312352,-4.473150667209156,-1.9377587702446304
2017-12-05,66.49,5.205806499314416,11.159375042482573,-9.411515990476156,-1.016168510596355,0.1346160600253676,-2.554822133247393,-3.90364295126429,-2.675006834942804
2017-12-06,67.535,12.258556495292098,9.867797708324993,16.585711550007062,12.602594753812758,3.4293057445759625,-3.185767789910336,-5.343772306439768,-4.192865827425612
2017-12-07,68.075,9.720585788563072,8.506360005078909,12.002067287223444,4.121426686333868,0.9545249099335732,0.0784634070576468,-1.6749956208357282,-2.431550824282925
2017-12-09,64.255,1.218371820752354,12.879648547163455,1.2422086183675822,-4.764270418707353,-10.528544742916967,-13.0346490861749,-10.94439346870272,-7.58854848338987
2017-12-10,63.265,1.1205821348150595,11.847919814500974,-8.61938546138494,-3.9569974551416296,-4.711426943941213,-7.647774040503305,-9.187108659335705,-7.842171243125999
2017-12-12,65.745,9.50538393222665,9.9524417880815,-2.444592844356572,0.9331343945483296,6.458141838912,6.154386572774881,-0.0310151176569031,-4.846637259444157
2018-01-01,68.305,18.913793443666034,8.05373245100644,4.266019312777797,13.405725864828502,18.69045353690859,16.506597203322592,7.555530297405212,-1.0425194876864916
2018-01-02,65.815,6.531843279678394,11.456367871467611,-3.498650141711861,-6.117394297017628,-7.075398794892332,-0.2848232769276229,3.3354584707138253,-0.5519013702362857
2018-01-03,64.97,4.6716025972907484,12.650253652896588,-8.133151090517073,-4.792297307919184,-5.699663934192319,-5.120512128385032,-1.8828732120550449,-2.3486285282530983
2018-01-05,64.92,5.605222004572166,8.374336539233585,0.7370549200702627,1.9939240583923887,-1.4181255370230206,-2.952047771585536,-2.338090240448636,-2.374790877794572
2018-01-06,66.465,12.672095288333017,11.608074198424733,1.7510238839038434,2.003250574824605,4.7382750148867245,4.8137637921355125,2.281140421618555,-0.6506456060622374
2018-01-08,65.53,-0.7606200259917958,9.768702992595658,-13.297882545006065,-18.944811330728044,-12.539472586396064,-2.308666223061571,2.6799244503533286,1.6525246779876392
2018-01-10,69.245,11.924457146161428,-1.8592178726522692,14.11496797025897,15.9547087234283,13.963033040618557,10.300042839356433,7.0032938847897785,3.849227686139952
2018-01-11,65.775,-7.504566629264104,1.392488376221086,-9.653823141375549,-15.37535874917802,-14.142933264844649,-6.273408200023038,0.8495312284326637,2.6825195722753032
2018-02-01,67.775,14.984304385500256,7.558865668882127,-4.141115314606786,8.094112771755867,16.079447483424754,15.608202765825222,7.507638251050417,-0.8169531355189105
2018-02-02,65.26,3.608564433682916,11.52984461484998,-11.70568791158601,-9.564812879513743,-8.217183858931945,-1.1983917295442317,2.687377834645108,-0.6449299189026556
2018-02-03,65.34,6.457942666031716,12.511350507076688,-1.526108811591402,-2.9417249156906213,-5.084627951010952,-4.922802997733898,-1.9308362783993849,-2.364428866017659
2018-02-04,64.975,3.6779075129530105,11.236875673026278,-10.064174915810144,-6.931884988708024,-3.815846317434978,-2.4432123312244123,-1.4934745581434516,-2.38734118997562
2018-02-05,65.42,6.490582992504575,8.254903449567603,3.51666005421195,2.7395593698118947,-0.7182468003013681,-2.5813135461592,-2.218189412637655,-2.325138926101937
2018-02-07,66.635,9.408781957571025,7.697782491422794,1.021087352241767,2.429763451413309,3.360341634922623,4.064396391436304,3.2474968390218564,0.65113986191685
2018-02-08,64.99,-3.896843819766227,8.243709911326416,-18.162792968607054,-19.831108680563265,-13.486642188568371,-3.504656539870421,1.829751847751057,1.3087639674036102
2018-02-10,68.985,10.82790568333398,-1.5701587157023549,8.456892794160243,14.035865379512272,13.96361265105384,10.784027434171731,7.399999090772246,4.0782017438049305
2018-02-11,65.625,-8.291495579280374,1.0672413597093515,-10.027136826101108,-15.353068242339749,-14.802003904364264,-7.125218919552175,0.3577936324785707,2.5261679119464127
2018-03-01,67.46,12.861312989553563,8.215568041046955,-9.652173330355703,3.3725110265426466,13.734533274027363,15.024729775128032,7.611739971005513,-0.6681543413411256
2018-03-04,65.245,4.664921744480262,11.278161060234094,-5.648271410224081,-6.111418002403318,-4.015781728064559,-2.676632589507221,-1.621577244642738,-2.4474292492788035
2018-03-05,65.82,8.430893584021224,8.26447205722329,8.322782548283561,5.091340848505915,0.6241913501177708,-1.9751931308234576,-2.021585708448619,-2.269839069868436
2018-03-07,66.815,10.166955513772983,7.8447273364630545,2.762466548119204,3.0423635205289887,3.65873771087126,4.257138545975921,3.3994242296756387,0.7380392865600823
2018-03-08,65.225,-4.665334373423628,6.337280469566687,-13.312889765805338,-18.55940235149269,-14.10035543262043,-4.436623433885062,1.3289816471213234,1.1376351399516518
2018-03-09,67.695,13.476821582315257,6.781785954516575,2.4797413870630174,10.7098739193212,11.555987274262806,7.13263368697397,4.191530854027519,2.069365729488345
2018-03-10,68.87,9.659105768176275,-1.60966494880544,4.280578507752426,11.85722693661384,13.700219529734651,11.211162783356254,7.826668105085305,4.34044104780882
2018-03-12,64.725,-5.722806828786598,1.536057727201252,-2.3624804162811945,-4.748025985708908,-9.492304256019953,-10.337736748694851,-5.662098503647701,-1.2563018202673366
2018-04-01,67.185,10.704639362305713,8.325556947779482,-13.23816249600731,-0.8747481347973898,11.255165911596988,14.301444561166832,7.651534546337263,-0.556458720476929
2018-04-04,65.815,7.805086693507968,10.490439032989912,5.062873739904823,-1.2071662000347598,-2.282875854666488,-2.081695899814866,-1.402454684567501,-2.251543446573081
2018-04-05,66.225,10.674409012785715,8.268150732998716,12.999002387979942,8.192987344001006,2.4454567850667863,-1.1254208192974482,-1.7180466769946745,-2.171979656990044
2018-04-06,66.78,14.428843223453043,11.61747176282906,6.451735231285868,4.3096875894624365,5.521939579168325,5.147796283451351,2.503604949265125,-0.5278723882274217
2018-04-07,66.815,10.568222808900416,8.065748815450034,2.8782776108209958,3.287976644886544,3.885015712804652,4.459498633717253,3.574847810769559,0.8317463595158142
2018-04-09,67.165,9.424563647862486,6.240893944889752,-6.346551262913987,5.200289621299147,9.194492021149566,6.527077960508788,4.059591160951309,2.0433086349556557
2018-04-10,68.46,7.34241565173526,-0.9561174190638568,-2.9890761907132166,7.39913417149475,11.940514711106118,10.812002728210691,7.822221912721943,4.397917914874602
2018-04-12,64.805,-6.139253611398986,1.261749011640224,-2.504790605953991,-4.806076044931717,-9.46417149850294,-10.577314299573205,-5.986394592244913,-1.4397567126138957
2018-05-01,67.285,10.339580786456354,8.237981042982582,-11.196355858149694,-2.604049617202546,9.636223496646975,13.905021457610216,7.820555205782428,-0.4402407105089025
2018-05-02,64.905,0.8964988114918058,11.484895353781766,-17.144155218984597,-13.3356186107917,-10.097159318862651,-2.3290656190918466,2.1136078118909056,-0.8055777795425566
2018-05-03,65.125,6.416706621583905,13.058409118856376,-2.877091010895346,-3.3498967141798834,-5.2758441435871415,-5.081212631016141,-2.1050491638901043,-2.469370738720641
2018-05-04,66.135,10.728810152234209,10.473826424054767,11.744838918562468,3.369177545606582,-0.3146050878264291,-1.3868435798561405,-1.1762408181977209,-2.173573613613354
2018-05-06,66.54,13.814298373944963,11.756823578314714,3.2201729946855115,3.7842193376334343,5.43952800404456,5.229086806149498,2.6469864557251994,-0.446660478101651
2018-05-07,67.165,12.268996487314112,8.000924267350335,7.545595461428529,5.492826387133453,4.830124164301695,4.844259295063618,3.756680896094113,0.943773039577504
2018-05-09,67.18,8.188683258852366,6.09559029570609,-7.688099723266695,2.380724689916633,7.877784852068212,6.376902427071837,4.182363955571212,2.144558487800123
2018-05-10,68.05,5.23973186177699,0.3157407128807736,-9.800174797657444,2.272528386188668,9.510046717191134,10.054752220086886,7.672434281748185,4.402705721010798
2018-05-11,65.89,-6.717626095453023,1.0759359124976016,-4.673410911919023,-12.769047552326578,-14.255231572175129,-7.497953033440112,-0.0144822095099525,2.3739005374421667
2018-05-12,64.36,-7.720736860242768,1.5539732219847977,-7.914214764726708,-7.0798438684527225,-10.049105486641183,-10.753064267053738,-6.197036184506183,-1.61302819184966
2018-06-02,65.26,1.7654484756678765,11.106301466794942,-10.935834827592206,-12.407390403198358,-10.40092893759902,-2.931170941538944,1.7127341884763,-0.912806079120326
2018-06-03,65.06,6.178012290986869,13.409505794580967,-3.8863178000269385,-3.933126591153597,-5.6168706064430935,-5.3448187889111285,-2.3239080221856234,-2.6137710434535912
2018-06-04,65.945,11.153028253724848,11.023693903832262,9.072790286674037,4.441411892981958,0.6243397797273549,-1.0013094403998084,-1.0567278658618555,-2.1627949609177946
2018-06-06,66.545,13.845133226478312,12.087979926224277,2.014822331338317,3.427848841551916,5.41946217034987,5.379158178242841,2.8285896599003117,-0.3718447699901361
2018-06-07,67.645,15.026787233760846,8.063433890444179,14.177237301046508,9.255865300653834,6.5314835740403066,5.482532354915577,3.987366948163696,1.084312680176886
2018-06-08,64.93,-5.369104618274593,6.719082106712574,-14.831005928327368,-19.05201296637784,-15.12123994846078,-5.51505100850046,0.725455278176185,0.9157374205770582
2018-06-09,67.37,9.051664957676547,6.542539601029401,-4.390978475062544,1.8786420635670495,7.222976177275026,6.367444588674215,4.334731122909356,2.2529161936594906
2018-06-11,66.375,-3.438846586139238,0.6917624080639766,4.544740672388377,-7.194102254396049,-11.81516719123933,-6.978638762258495,-0.170364330307895,2.192650961618185
2018-06-12,64.54,-7.23665239413545,1.903902719290968,-5.932975655539034,-7.080368545224211,-10.227188786255368,-11.062973072440334,-6.542556240446328,-1.8155981542802384
2018-07-02,65.265,2.5132658355437285,11.419143255012642,-7.868573728204746,-11.647429108306683,-10.79498878419107,-3.5353594872576743,1.387977223228108,-1.0468201225473717
2018-07-03,65.69,8.907329290539835,12.338496149467392,5.789048871944656,0.3832896411877816,-3.5839499147403435,-4.371861652654,-2.043737775628801,-2.389880227521616
2018-07-05,66.355,11.883755470946818,8.194020510447984,14.12739340409066,10.375341612841716,4.11612406372661,-0.2974575366805736,-1.4318299152751954,-2.114363279164948
2018-07-06,66.74,15.24325517816193,12.66018652270769,4.439114481273474,4.436155023658826,5.858341640575176,5.660857112324161,3.050415303980568,-0.2647733238270585
2018-07-08,65.4,-2.802793013638626,6.047919716263441,-5.153009267529329,-14.363500135028447,-13.689579879648354,-5.647337785102399,0.3471626897998293,0.7410687038112386
2018-07-09,66.725,5.621328404720576,6.13819396317714,-10.940106075045588,-2.308950860831359,4.629879500054179,5.275115028558585,3.916068900659555,2.0984893036728973
2018-07-11,65.84,-4.156021412000001,1.3238458566272115,-1.4650481613882955,-7.298981707499566,-11.150223703641933,-6.959620814420131,-0.4893820559518151,1.940868910716716
2018-07-12,63.85,-9.984760250362765,1.1832447388348548,-12.739950253851047,-10.058898570765058,-10.937367634727227,-10.934094202706392,-6.496014601770104,-1.9213878545792016
2018-08-01,67.375,11.162575570007714,8.768874784810022,-7.957616918487874,-2.936430467551935,8.540641588614276,13.627667531051951,8.020755947484234,-0.3117952558368781
2018-08-02,64.955,1.6762076628508813,11.794158288353309,-10.364697080898786,-12.568844593092663,-11.569831332122522,-4.290326162747557,0.9292528172476936,-1.1945581450379168
2018-08-03,66.235,12.000588317130822,11.463786011886697,14.516510587221424,5.737396586153477,-0.9126088917910328,-3.1996982384071915,-1.678128356369356,-2.201520949419574
2018-08-05,66.015,11.190800473548778,8.823943474924214,8.293850313534714,9.199233861927514,4.541094750474768,0.1598565991437098,-1.2366773521444052,-2.057721426630668
2018-08-06,65.885,8.807010770603402,10.4645072962431,-7.5916323914264465,-1.06702854180106,3.0794495476231902,4.161761527743773,2.446731850219307,-0.2362455627854651
2018-08-08,65.24,-2.534296220721463,6.167597728020499,-4.6287352647997375,-13.002624912274278,-13.640353421078776,-6.231138927620411,-0.0392542033819449,0.5984897234390344
2018-08-10,67.505,1.7094591301515205,0.6097889439147498,-16.7325565291747,-3.62250385079147,6.157975874918713,8.65064977716909,7.156560065354017,4.229379538540857
2018-08-11,66.7,-0.18513095294678378,1.1647035456527328,8.06249594234554,-1.5990230957154523,-7.671215317709061,-5.587802365806053,-0.4296503178017555,1.6698188323118652
2018-09-01,66.98,9.33294063197535,8.719735870368883,-11.041506838597147,-5.263863490694035,6.442580288068021,12.58213445030302,7.823260482171189,-0.2234813282635768
2018-09-02,65.275,3.234701927924879,11.802589459880654,-4.804159633242547,-10.35722901681723,-11.118774113138578,-4.592947432152698,0.6200521303194342,-1.2921112372037762
