Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,ret_px,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,trades,pnl_usd,carry_pnl_usd,trade_pnl_usd,strategy_ret,current_position
2018-01-05,67.19,67.625,66.55,67.285,125662,157569,AD1 Curncy,Future,CME,USD,0.005,5,1000,67285,67.285,67.42,1.0409771851420195,8810,0.002,,0.6485,0.0014884274763711236,0.09999999999999432,0.0014884274763711236,0.1322968062182782,0.36372627925168977,67.4717463234388,67.59803449387238,-0.12628817043358254,-0.3472066156270061,-2.604049617202546,-2.604049617202546,-0.0013019991587368263,1.55,0.67285,672.8499999999999,1042.9174999999998,1608.1996915959905,9171896.684656892,114656.41865844245,71.29488909717206,-18.565542866198886,-13.292022148427264,-13,-9,-616.8080185042055,-616.8080185042055,0.0,-6.724525605732283e-05,-4.0
2018-01-08,67.275,67.49,66.92,67.375,85783,156207,AD1 Curncy,Future,CME,USD,0.005,5,1000,67375,67.375,67.515,1.0184321283159623,8811,0.002,,0.6485,0.001337593817344107,0.09000000000000341,0.001337593817344107,0.12558346534161455,0.3543775745467178,67.43304779406327,67.57179514165209,-0.13874734758881857,-0.391524062340258,-2.936430467551935,-2.936430467551935,-0.003483160668027414,1.51,0.67375,673.75,1017.3625,1568.7933693138011,9170092.521202767,114648.70855821116,73.08082173266651,-21.459675152953352,-15.364079547085758,-15,-2,-1804.163454124972,-1804.163454124972,0.0,-0.00019670560148622775,-13.0
2018-01-09,67.34,67.49,66.915,66.98,80533,155005,AD1 Curncy,Future,CME,USD,0.005,5,1000,66980,66.98,67.12,0.954041927792566,8812,0.002,,0.6485,-0.005862708719851506,-0.394999999999996,-0.005862708719851506,0.1272289537015271,0.35669167876686875,67.25182867643795,67.50217218381066,-0.2503435073727047,-0.7018484654258714,-5.263863490694035,-5.263863490694035,0.017215436507354364,1.42,0.6698000000000001,669.8000000000001,951.1160000000001,1466.6399383191983,9179228.98997686,114626.1565150346,78.15562192203677,-41.14005248278958,-29.45426873481229,-29,-14,9136.468774093972,9136.468774093972,0.0,0.0009963333252057107,-15.0
2018-01-10,67.0,67.27,66.905,67.145,66279,153804,AD1 Curncy,Future,CME,USD,0.005,5,1000,67145,67.145,67.29,0.8805655379656836,8813,0.002,,0.6485,0.002463421916990116,0.16499999999999204,0.002463421916990116,0.12182333458252549,0.3490319965025062,67.20909720586278,67.46015192689175,-0.25105472102897863,-0.7192885567646689,-5.394664175735016,-5.394664175735016,-0.012967116691019786,1.31,0.67145,671.45,879.5995000000001,1356.3600616808021,9171850.424055504,114740.36237471076,84.59432389399939,-45.63579685814832,-32.67300218320137,-33,-4,-7378.565921356621,-7378.565921356621,0.0,-0.0008038328632408616,-29.0
2018-01-11,67.14,67.49,66.6,67.005,119717,156060,AD1 Curncy,Future,CME,USD,0.005,5,1000,67005,67.005,67.145,0.8391621813766258,8814,0.002,,0.6485,-0.0020850398391540903,-0.14000000000000057,-0.0020850398391540903,0.11629774892941601,0.341024557663251,67.12745832351766,67.40660464137507,-0.2791463178574105,-0.8185519534726794,-6.139139651045095,-6.139139651045095,0.011248089725264872,1.25,0.6700499999999999,670.05,837.5625,1291.538164996145,9178974.556669228,114648.1303006938,88.76867397955367,-54.496328619857294,-39.016710270396786,-39,-6,7124.1326137240085,7124.1326137240085,0.0,0.0007767388568656946,-33.0
2018-01-12,67.005,67.42,66.91,67.005,98456,157524,AD1 Curncy,Future,CME,USD,0.005,5,1000,67005,67.005,67.145,0.7743110916503487,8815,0.002,,0.6485,0.0,0.0,0.0,0.11001138412242055,0.3316796408018143,67.07847499411059,67.3593570365074,-0.28088204239681147,-0.8468474028668058,-6.351355521501044,-6.351355521501044,-0.0,1.16,0.6700499999999999,670.05,777.2579999999999,1198.5474171164224,9178974.556669228,114737.18195836536,95.73019833826083,-60.80165237901031,-43.531014196960385,-44,-5,0.0,-0.0,0.0,0.0,-39.0
2018-01-15,67.005,67.42,66.91,67.005,98456,157524,AD1 Curncy,Future,CME,USD,0.005,5,1000,67005,67.005,67.14,0.6844766857383802,8816,0.002,,0.6485,0.0,0.0,0.0,0.10406482281850593,0.3225907977895618,67.04908499646635,67.31766797338888,-0.26858297692253075,-0.8325810245143372,-6.24435768385753,-6.24435768385753,-0.0,1.02,0.6700499999999999,670.05,683.451,1053.8951426368544,9178974.556669228,114737.18195836536,108.86963732586524,-67.98209563745492,-48.67186095348251,-49,-5,0.0,-0.0,0.0,0.0,-44.0
2018-01-16,67.0,67.175,65.89,65.975,187887,162176,AD1 Curncy,Future,CME,USD,0.005,5,1000,65975,65.975,66.115,0.6603390543143178,8817,0.002,,0.6485,-0.015371987165136991,-1.0300000000000011,-0.015371987165136991,0.15578564320669494,0.39469690042701744,66.61945099787981,67.15970703534313,-0.5402560374633225,-1.3687871297667313,-10.265903473250486,-10.265903473250486,0.09598818617078249,1.0,0.65975,659.75,659.75,1017.3477255204318,9256800.308404,114737.18195836536,112.78069344448645,-115.77957125473517,-82.89251957480931,-83,-34,77825.75173477264,77825.75173477264,0.0,0.008478697838662846,-49.0
2018-01-17,65.995,66.07,65.375,65.55,121356,164017,AD1 Curncy,Future,CME,USD,0.005,5,1000,65550,65.55,65.7,0.7618197512006467,8818,0.002,,0.6485,-0.0064418340280408826,-0.42499999999999716,-0.0064418340280408826,0.15712831114146805,0.39639413610883306,66.19167059872788,66.97032973706746,-0.7786591383395773,-1.9643558453795857,-14.732668840346893,-14.732668840346893,0.06613124632256806,1.16,0.6555,655.5,760.38,1172.521202775636,9311195.065535843,115710.00385505002,98.68478589652534,-145.38902701940432,-104.0914440912266,-104,-21,54394.75713184236,54394.75713184236,0.0,0.005876194291720738,-83.0
2018-01-18,65.645,65.865,65.375,65.715,104028,163820,AD1 Curncy,Future,CME,USD,0.005,5,1000,65715,65.715,65.86,0.8399872518791206,8819,0.002,,0.6485,0.002517162471395995,0.16500000000000625,0.002517162471395995,0.15010651053922663,0.3874358147348108,66.00100235923674,66.82264388564775,-0.821641526411014,-2.120716503644365,-15.905373777332738,-15.905373777332738,-0.03708452110842635,1.28,0.65715,657.15,841.152,1297.0732459521976,9284734.001542011,116389.93831919805,89.73274152590723,-142.72327940343413,-102.18289896496995,-102,2,-26461.063993832926,-26461.063993832926,0.0,-0.0028418547573742766,-104.0
2018-01-19,65.855,66.13,65.77,66.075,81999,162238,AD1 Curncy,Future,CME,USD,0.005,5,1000,66075,66.075,66.225,0.8833415251113931,8820,0.002,,0.6485,0.005478201323898535,0.35999999999999943,0.005478201323898535,0.14899805051007925,0.3860026560920006,66.03060141554204,66.73468578145389,-0.7040843659118536,-1.8240402100861215,-13.680301575645911,-13.680301575645911,-0.08713283968408525,1.34,0.6607500000000001,660.7500000000001,885.4050000000002,1365.3122590593682,9228111.025443323,116059.17501927515,85.00559066190038,-116.29021158707071,-83.25811311851558,-83,19,-56622.9760986892,-56622.9760986892,0.0,-0.006098502777708574,-102.0
2018-01-22,66.085,66.255,65.775,65.835,67575,161941,AD1 Curncy,Future,CME,USD,0.005,5,1000,65835,65.835,65.99,0.9368926032294972,8821,0.002,,0.6485,-0.003632236095346353,-0.2400000000000091,-0.003632236095346353,0.1440576153473725,0.3795492265139958,65.95236084932522,66.62884039540049,-0.6764795460752708,-1.7823236060535768,-13.367427045401826,-13.367427045401826,0.04969008517828467,1.42,0.65835,658.35,934.857,1441.5682343870471,9258828.064764835,115351.38781804155,80.01798670812748,-106.9634599640827,-76.58061437586673,-77,6,30717.039321512348,30717.039321512348,0.0,0.0033286378151303926,-83.0
2018-01-23,65.815,66.235,65.625,65.82,87079,160297,AD1 Curncy,Future,CME,USD,0.005,5,1000,65820,65.82,65.97,0.9799979591744956,8822,0.002,,0.6485,-0.00022784233310546576,-0.015000000000000568,-0.00022784233310546576,0.13628287938264966,0.36916511127495466,65.89941650959513,66.53368270182395,-0.6342661922288215,-1.7181097911400929,-12.885823433550696,-12.885823433550696,0.0030456657656414547,1.49,0.6581999999999999,658.1999999999999,980.7179999999998,1512.2868157286043,9260609.097918266,115735.35080956045,76.5300269802328,-98.61524150321509,-70.60369759613775,-71,6,1781.033153431062,1781.033153431062,0.0,0.00019236053860951553,-77.0
2018-01-24,65.91,66.31,65.755,65.905,99915,166058,AD1 Curncy,Future,CME,USD,0.005,5,1000,65905,65.905,66.06,1.0131284880603926,8823,0.002,,0.6485,0.0012914007900335367,0.08500000000000796,0.0012914007900335367,0.1293067777943984,0.3595925163214585,65.90164990575707,66.45972003102113,-0.5580701252640665,-1.551951444854816,-11.63963583641112,-11.63963583641112,-0.01664076256232003,1.54,0.65905,659.0500000000001,1014.9370000000001,1565.0531996915963,9251303.006939083,115757.61372397834,73.96401205197952,-86.09141652849648,-61.637250444728984,-62,9,-9306.0909791836,-9306.0909791836,0.0,-0.0010049113271907307,-71.0
2018-01-25,65.865,66.2,65.765,65.915,85416,165046,AD1 Curncy,Future,CME,USD,0.005,5,1000,65915,65.915,66.065,1.02351323065194,8824,0.002,,0.6485,0.00015173355587605464,0.010000000000005116,0.00015173355587605464,0.12232262764334985,0.3497465191297118,65.90698994345425,66.39563532148924,-0.4886453780349882,-1.3971415047986868,-10.478561285990152,-10.478561285990152,-0.0017661233345610146,1.55,0.6591500000000001,659.1500000000001,1021.6825000000001,1575.454895913647,9250346.954510402,115641.28758673854,73.40183961259974,-76.9145674885046,-55.06707463185659,-55,7,-956.052428682062,-956.052428682062,0.0,-0.00010334246191752233,-62.0
2018-01-26,65.95,66.2,65.83,65.92,60763,163768,AD1 Curncy,Future,CME,USD,0.005,5,1000,65920,65.92,66.07,1.0253759473088917,8825,0.002,,0.6485,7.585526814835042e-05,0.0049999999999954525,7.585526814835042e-05,0.11571194506803363,0.3401645852643006,65.91219396607255,66.33967822484344,-0.4274842587708889,-1.2566983080814917,-9.425237310611188,-9.425237310611188,-0.0007948540761577066,1.56,0.6592,659.2,1028.352,1585.7393986121822,9249922.898997681,115629.33693138004,72.91824686488667,-68.72717809752871,-49.20530361298785,-49,6,-424.05551272127974,-424.05551272127974,0.0,-4.5842119739575107e-05,-55.0
2018-01-29,65.84,66.26,65.8,66.08,65732,163784,AD1 Curncy,Future,CME,USD,0.005,5,1000,66080,66.08,66.23,1.0108525691973946,8826,0.002,,0.6485,0.0024271844660193054,0.1599999999999966,0.0024271844660193054,0.11084102911841012,0.33292796385766416,65.97931637964354,66.30912784545009,-0.3298114658065572,-0.990639122004064,-7.42979341503048,-7.42979341503048,-0.02287678958886105,1.53,0.6607999999999999,660.8,1011.024,1559.0192752505784,9237833.461834999,115624.03623747102,74.1645969828609,-55.10276342916493,-39.45088798203106,-39,10,-12089.437162682858,-12089.437162682858,0.0,-0.0013069770737216485,-49.0
2018-01-30,66.22,66.345,65.845,66.145,76203,163864,AD1 Curncy,Future,CME,USD,0.005,5,1000,66145,66.145,66.305,0.9734443572454512,8827,0.002,,0.6485,0.0009836561743341576,0.06499999999999773,0.0009836561743341576,0.10507800051741496,0.3241573699878116,66.04558982778612,66.28981868716184,-0.24422885937572403,-0.7534268290272318,-5.650701217704238,-5.650701217704238,-0.007308362166721999,1.47,0.66145,661.4499999999999,972.3314999999999,1499.35466461064,9233924.441017728,115472.91827293749,77.01507921938142,-43.5189201926547,-31.15742185646294,-31,8,-3909.020817270488,-3909.020817270488,0.0,-0.00042315341940511687,-39.0
2018-01-31,66.1,66.33,65.61,66.05,178084,165557,AD1 Curncy,Future,CME,USD,0.005,5,1000,66050,66.05,66.21,0.9145908465828044,8828,0.002,,0.6485,-0.0014362385667850974,-0.09499999999999886,-0.0014362385667850974,0.09988594643539253,0.31604738004829674,66.04735389667167,66.26160472396633,-0.21425082729466283,-0.6779073038413485,-5.084304778810114,-5.084304778810114,0.00811575501824634,1.38,0.6605,660.5,911.4899999999999,1405.5358519660754,9238465.690053966,115424.0555127216,82.12103259498181,-41.75283584634872,-29.892991701294736,-30,1,4541.2490362374165,4541.2490362374165,0.0,0.0004918005410640871,-31.0
2018-02-01,65.74,65.88,65.175,65.815,150668,167790,AD1 Curncy,Future,CME,USD,0.005,5,1000,65815,65.815,65.975,0.8546610926675918,8829,0.002,,0.6485,-0.003557910673732012,-0.23499999999999943,-0.003557910673732012,0.0974718412226686,0.3122048065335776,65.954412338003,66.209062991735,-0.2546506537319999,-0.8156525729356837,-6.117394297017628,-6.117394297017628,0.018089502241035182,1.3,0.65815,658.15,855.595,1319.3446414803393,9249336.931380102,115480.82112567459,87.52892723777016,-53.54489603084062,-38.33553099451524,-38,-8,10871.241326137213,10871.241326137213,0.0,0.0011767366671980042,-30.0
2018-02-02,65.8,66.195,65.115,65.26,136929,167278,AD1 Curncy,Future,CME,USD,0.005,5,1000,65260,65.26,65.43,0.8034181144666512,8830,0.002,,0.6485,-0.008432728101496534,-0.5549999999999926,-0.008432728101496534,0.10885309304846985,0.3299289212064772,65.6766474028018,66.09740852211911,-0.4207611193173051,-1.2753083839351658,-9.564812879513743,-9.564812879513743,0.05158632279639519,1.23,0.6526000000000001,652.6,802.698,1237.7764070932922,9281858.134155737,115616.71164225129,93.40678250101529,-89.341839629965,-63.96439466926654,-64,-26,32521.202775635655,32521.202775635655,0.0,0.0035160577473722903,-38.0
2018-02-05,65.18,65.285,64.775,64.905,117764,170639,AD1 Curncy,Future,CME,USD,0.005,5,1000,64905,64.905,65.075,0.7729342360898961,8831,0.002,,0.6485,-0.005439779344161844,-0.355000000000004,-0.005439779344161844,0.1097813042350392,0.3313326187308446,65.36798844168109,65.95712516657568,-0.5891367248945869,-1.7780824814388934,-13.3356186107917,-13.3356186107917,0.052030471532752025,1.19,0.64905,649.0500000000001,772.3695,1191.0092521202776,9316892.829606779,116023.22667694672,97.41589032192488,-129.91011599639043,-93.00929962422993,-93,-29,35034.69545104126,35034.69545104126,0.0,0.0037745346831060955,-64.0
2018-02-06,64.92,65.335,64.86,65.26,105188,179093,AD1 Curncy,Future,CME,USD,0.005,5,1000,65260,65.26,65.425,0.7452696379968213,8832,0.002,,0.6485,0.005469532393498344,0.355000000000004,0.005469532393498344,0.11065934184395616,0.33265498920646924,65.32479306500866,65.87511044109618,-0.55031737608752,-1.6543187204264478,-12.407390403198358,-12.407390403198358,-0.07293959797906459,1.14,0.6526000000000001,652.6,743.9639999999999,1147.207401696222,9265983.037779484,116461.16037008475,101.51709289696808,-125.9562204170438,-90.1785034556499,-90,3,-50909.79182729433,-50909.79182729433,0.0,-0.005464245726377319,-93.0
2018-02-07,65.315,65.48,65.24,65.265,71629,178184,AD1 Curncy,Future,CME,USD,0.005,5,1000,65265,65.265,65.43,0.7279365814775929,8833,0.002,,0.6485,7.661661048108392e-05,0.0049999999999954525,7.661661048108392e-05,0.10467910714968826,0.32354150761484723,65.3008758390052,65.80333274214368,-0.50245690313848,-1.5529905477742245,-11.647429108306683,-11.647429108306683,-0.0009506121976085874,1.12,0.6526500000000001,652.6500000000001,730.9680000000002,1127.1673091750197,9265289.128758667,115824.78797224356,102.75740524893008,-119.68595929904544,-85.68930266806633,-86,4,-693.9090208166396,-693.9090208166396,0.0,-7.488779312323553e-05,-90.0
2018-02-08,65.265,65.39,64.88,64.955,70754,183457,AD1 Curncy,Future,CME,USD,0.005,5,1000,64955,64.955,65.125,0.7361109517728895,8834,0.002,,0.6485,-0.004749865931203634,-0.3100000000000023,-0.004749865931203634,0.10421537162808357,0.3228240567678988,65.16252550340312,65.70352889012678,-0.5410033867236592,-1.6758459457456885,-12.568844593092663,-12.568844593092663,0.05532372670765544,1.13,0.64955,649.55,733.9914999999999,1131.829606784888,9306399.383191975,115816.11410948334,102.32645745897597,-128.61253415635764,-92.08029438687088,-92,-6,41110.254433307935,41110.254433307935,0.0,0.004437017977745045,-86.0
2018-02-09,65.005,65.415,64.94,65.275,71156,182876,AD1 Curncy,Future,CME,USD,0.005,5,1000,65275,65.275,65.445,0.7094133726678857,8835,0.002,,0.6485,0.004926487568316595,0.3200000000000074,0.004926487568316595,0.1041172434319712,0.3226720369538879,65.20751530204187,65.65311372658245,-0.4455984245405773,-1.380963868908964,-10.35722901681723,-10.35722901681723,-0.061920256635974266,1.09,0.65275,652.75,711.4975000000001,1097.1434078643024,9261002.313030062,116329.99228989969,106.02988766650611,-109.81758291894084,-78.62402704651794,-79,13,-45397.07016191316,-45397.07016191316,0.0,-0.004878048780487921,-92.0
2018-02-12,65.275,65.505,65.195,65.345,50172,186088,AD1 Curncy,Future,CME,USD,0.005,5,1000,65345,65.345,65.515,0.661127320052697,8836,0.002,,0.6485,0.0010723860589811895,0.06999999999999318,0.0010723860589811895,0.09875414919240512,0.3142517290205499,65.26250918122513,65.61686505286687,-0.35435587164174365,-1.1276178901105465,-8.457134175829099,-8.457134175829099,-0.01110694800731025,1.01,0.65345,653.4499999999999,659.9844999999999,1017.7093292212797,9252474.942174243,115762.52891287579,113.74812590295674,-96.19831630104066,-68.87329716831702,-69,10,-8527.370855820296,-8527.370855820296,0.0,-0.0009207827152599282,-79.0
2018-02-13,65.36,65.5,64.49,64.495,116063,197616,AD1 Curncy,Future,CME,USD,0.005,5,1000,64495,64.495,64.675,0.6828529002062645,8837,0.002,,0.6485,-0.013007881245695851,-0.8499999999999943,-0.013007881245695851,0.13247014112795027,0.36396447783808555,64.95550550873509,65.48488092900018,-0.5293754202650973,-1.454470016990496,-10.908525127428721,-10.908525127428721,0.11000939703810078,1.06,0.64495,644.95,683.647,1054.1973785659216,9342914.417887427,115655.93677717804,109.70994533728656,-119.67736954406219,-85.68315282293065,-86,-17,90439.47571318367,90439.47571318367,0.0,0.009774625306029875,-69.0
2018-02-14,64.61,65.02,64.525,64.965,94148,199785,AD1 Curncy,Future,CME,USD,0.005,5,1000,64965,64.965,65.135,0.6459678139454637,8838,0.002,,0.6485,0.007287386619117653,0.46999999999999886,0.007287386619117653,0.13725013349941234,0.3704728512312506,64.95930330524106,65.42371846676487,-0.464415161523803,-1.253574074268436,-9.40180555701327,-9.40180555701327,-0.07949464004793275,0.99,0.6496500000000001,649.6500000000001,643.1535000000001,991.755589822668,9280585.967617573,116786.43022359285,117.75726945433702,-110.71309503344949,-79.2651699932133,-79,7,-62328.45026985337,-62328.45026985337,0.0,-0.006671199957747956,-86.0
2018-02-15,64.98,65.35,64.83,65.28,77991,201256,AD1 Curncy,Future,CME,USD,0.005,5,1000,65280,65.28,65.455,0.5955549232887869,8839,0.002,,0.6485,0.004848764719464382,0.3149999999999977,0.004848764719464382,0.13519472087782242,0.3676883474871381,65.08758198314464,65.40681041185135,-0.3192284287067082,-0.8682038223087147,-6.5115286673153605,-6.5115286673153605,-0.045587143084110125,0.91,0.6528,652.8000000000001,594.0480000000001,916.0339244410179,9242212.798766378,116007.32459521967,126.64086067119146,-82.46255947139535,-59.03916598665031,-59,20,-38373.168851194794,-38373.168851194794,0.0,-0.004134778664309448,-79.0
2018-02-16,65.31,65.5,65.02,65.28,87562,200564,AD1 Curncy,Future,CME,USD,0.005,5,1000,65280,65.28,65.455,0.5312044490152016,8840,0.002,,0.6485,0.0,0.0,0.0,0.12788689812766985,0.3576127767958939,65.16454918988678,65.39189153986884,-0.22734234998205238,-0.6357221126688298,-4.767915845016224,-4.767915845016224,-0.0,0.81,0.6528,652.8000000000001,528.7680000000001,815.3708558211259,9242212.798766378,115527.65998457973,141.68725698226808,-67.55529176026415,-48.36629021797857,-48,11,0.0,-0.0,0.0,0.0,-59.0
2018-02-19,65.31,65.5,65.02,65.39,87562,200564,AD1 Curncy,Future,CME,USD,0.005,5,1000,65390,65.39,65.57,0.4448618699329493,8841,0.002,,0.6485,0.001685049019607865,0.10999999999999943,0.001685049019607865,0.12162814687752553,0.3487522715015997,65.25472951393208,65.39166900576662,-0.13693949183453924,-0.39265548363291763,-2.9449161272468825,-2.9449161272468825,-0.008034171920217392,0.68,0.6539,653.9000000000001,444.6520000000001,685.6622976098691,9234070.932922123,115527.65998457973,168.49061175930825,-49.619071985968006,-35.52483267390325,-36,12,-8141.865844255934,-8141.865844255934,0.0,-0.0008809433434969908,-48.0
2018-02-20,65.365,65.845,65.265,65.55,118671,203291,AD1 Curncy,Future,CME,USD,0.005,5,1000,65550,65.55,65.73,0.4355288930181112,8842,0.002,,0.6485,0.0024468573176326114,0.1599999999999966,0.0024468573176326114,0.11643743623549706,0.34122930154882225,65.37283770835924,65.41029618155878,-0.03745847319953555,-0.10977507801795879,-0.8233130851346909,-0.8233130851346909,-0.007205789575768325,0.66,0.6555,655.5,432.63,667.124132613724,9225188.897455662,115425.88666152654,173.02010378383366,-14.24497154365925,-10.198704052266764,-10,26,-8882.035466460875,-8882.035466460875,0.0,-0.0009618764606619882,-36.0
2018-02-21,65.535,65.78,65.385,65.515,68044,206768,AD1 Curncy,Future,CME,USD,0.005,5,1000,65515,65.515,65.695,0.4354913891076555,8843,0.002,,0.6485,-0.0005339435545385074,-0.03499999999999659,-0.0005339435545385074,0.11020973697952423,0.33197851885253693,65.42970262501555,65.42261427784598,0.007088347169570852,0.02135182479297541,0.16013868594731556,0.16013868594731556,0.00043960271517488165,0.66,0.65515,655.15,432.399,666.7679259830378,9225728.604471853,115314.86121819579,172.94602323317113,2.7695348900373933,1.9828517466215168,2,12,539.7070161911579,539.7070161911579,0.0,5.8503627642791234e-05,-10.0
2018-02-22,65.565,66.0,65.45,65.595,96824,205356,AD1 Curncy,Future,CME,USD,0.005,5,1000,65595,65.595,65.775,0.4339179069673404,8844,0.002,,0.6485,0.0012210944058612672,0.0799999999999983,0.0012210944058612672,0.10459839984549588,0.3234167587579467,65.49582157500933,65.44289495104057,0.05292662396875869,0.163648365570228,1.22736274177671,1.22736274177671,0.00019554445357224134,0.66,0.65595,655.95,432.9270000000001,667.5821125674636,9225975.327679254,115321.60755589817,172.74520300189164,21.202102598517605,15.179670175215454,15,13,246.72320740169098,246.72320740169098,0.0,2.6742950934205937e-05,2.0
2018-02-23,65.62,65.85,65.54,65.695,81320,201555,AD1 Curncy,Future,CME,USD,0.005,5,1000,65695,65.695,65.87,0.4199437462171861,8845,0.002,,0.6485,0.0015245064410396303,0.09999999999999432,0.0015245064410396303,0.09948497282682037,0.31541238534150867,65.57549294500559,65.47255436856521,0.10293857644037985,0.3263618717093954,2.4477140378204654,2.4477140378204654,0.0018711224053306547,0.64,0.6569499999999999,656.9499999999999,420.448,648.3392444101773,9228288.357748644,115324.69159599068,177.87707992427113,43.539222553715135,31.171957355630703,31,16,2313.0300693907707,2313.0300693907707,0.0,0.00025070846032411854,15.0
2018-02-26,65.68,65.715,65.35,65.405,62093,201329,AD1 Curncy,Future,CME,USD,0.005,5,1000,65405,65.405,65.585,0.4144467195192474,8846,0.002,,0.6485,-0.004414338990790689,-0.28999999999999204,-0.004414338990790689,0.09865335267401901,0.31409131263697665,65.50729576700336,65.46460679579283,0.04268897121052362,0.13591261360311188,1.0193446020233392,1.0193446020233392,-0.010805039515456596,0.63,0.65405,654.0500000000001,412.05150000000003,635.3916730917502,9214425.597532762,115353.60447185807,181.54723984744612,18.50591989507307,13.249335012453328,13,-18,-13862.760215882427,-13862.760215882427,0.0,-0.0015022027572688917,31.0
2018-02-27,65.42,65.62,65.29,65.465,65852,201533,AD1 Curncy,Future,CME,USD,0.005,5,1000,65465,65.465,65.645,0.4084719492453212,8847,0.002,,0.6485,0.0009173610580230918,0.060000000000002274,0.0009173610580230918,0.09351533361055854,0.3058027691348764,65.49037746020201,65.46465305511131,0.025724405090699065,0.08412090303653574,0.6309067727740181,0.6309067727740181,0.0009351070426022579,0.62,0.6546500000000001,654.6500000000001,405.88300000000004,625.8797224363917,9215628.373168845,115180.31996915954,184.0294801703938,11.610544542958332,8.312582957176977,8,-5,1202.7756360833148,1202.7756360833148,0.0,0.00013053180834249372,13.0
2018-02-28,65.475,65.535,64.92,64.965,96726,211410,AD1 Curncy,Future,CME,USD,0.005,5,1000,64965,64.965,65.14,0.4099459313783008,8848,0.002,,0.6485,-0.007637668983426216,-0.5,-0.007637668983426216,0.10197396422620403,0.31933362526706144,65.28022647612121,65.40587034274527,-0.1256438666240598,-0.3934564251383886,-2.950923188537914,-2.950923188537914,-0.004818657089849649,0.63,0.6496500000000001,649.6500000000001,409.27950000000004,631.1171935235159,9209460.292983802,115195.35466461057,182.52609158289127,-53.862047616514886,-38.56259604354573,-39,-47,-6168.080185042406,-6168.080185042406,0.0,-0.0006693065231450384,8.0
2018-03-01,65.0,65.34,64.9,64.97,105924,213112,AD1 Curncy,Future,CME,USD,0.005,5,1000,64970,64.97,65.145,0.4070736010276755,8849,0.002,,0.6485,7.696451935657045e-05,0.0049999999999954525,7.696451935657045e-05,0.09646320940316597,0.31058526913420403,65.15613588567273,65.35459147889289,-0.19845559322016015,-0.6389729743892245,-4.792297307919184,-4.792297307919184,-0.00022711638486397887,0.63,0.6497,649.7,409.31100000000004,631.1657671549731,9209159.599074781,115118.25366229753,182.3898881290753,-87.40665698726488,-62.578898390843506,-63,-24,-300.6939090205438,-300.6939090205438,0.0,-3.265054622686483e-05,-39.0
2018-03-02,64.98,65.37,64.925,65.34,92444,213547,AD1 Curncy,Future,CME,USD,0.005,5,1000,65340,65.34,65.515,0.3920866188148343,8850,0.002,,0.6485,0.005694936124365224,0.37000000000000455,0.005694936124365224,0.09864898186785988,0.31408435470086676,65.22968153140363,65.35287483431725,-0.12319330291362007,-0.39222998875874954,-2.9417249156906213,-2.9417249156906213,-0.027291827057567174,0.6,0.6534000000000001,653.4000000000001,392.04,604.5335389360063,9173215.111796446,115114.49498843477,190.4187072747677,-56.01594556037831,-40.10468179787123,-40,23,-35944.487278335066,-35944.487278335066,0.0,-0.00390312350346782,-63.0
2018-03-05,65.285,65.38,65.1,65.125,64181,211958,AD1 Curncy,Future,CME,USD,0.005,5,1000,65125,65.125,65.305,0.3657273574495066,8851,0.002,,0.6485,-0.0032904805632079093,-0.2150000000000034,-0.0032904805632079093,0.0958152531182459,0.3095403901242064,65.18780891884218,65.32606603027992,-0.13825711143773844,-0.44665289522398444,-3.3498967141798834,-3.3498967141798834,0.009679688657384415,0.56,0.65125,651.25,364.70000000000005,562.3747108712414,9186476.484194288,114665.18889745558,203.89463942966802,-68.3025982664337,-48.901325185889704,-49,-9,13261.372397841384,13261.372397841384,0.0,0.00144566242437591,-40.0
2018-03-06,65.125,65.235,64.795,65.06,122126,218050,AD1 Curncy,Future,CME,USD,0.005,5,1000,65060,65.06,65.24,0.3276780686187047,8852,0.002,,0.6485,-0.0009980806142033671,-0.06499999999999773,-0.0009980806142033671,0.09086442862536773,0.3014372714601957,65.13668535130532,65.29476414436463,-0.1580787930593175,-0.5244168788204796,-3.933126591153597,-3.933126591153597,0.0033434669700064994,0.5,0.6506000000000001,650.6,325.3,501.6191210485737,9191387.818041628,114830.9560524286,228.92061174300628,-90.03737453095663,-64.46236369584517,-64,-15,4911.3338473398435,4911.3338473398435,0.0,0.0005346265084104875,-49.0
