Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,NAME,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
04/05/2012,1386.5,1389,1361.5,1362.5,2074698,2833205,Future,CME,USD,0.25,12.5,50,69300,ES1 Index,15.56349896389691,3692,0.001,,1
07/05/2012,1354,1370.25,1342.5,1365.75,1606353,2826296,Future,CME,USD,0.25,12.5,50,68125,ES1 Index,14.630639938130793,3693,0.001,,1
08/05/2012,1365.25,1368,1343.75,1358.5,2306906,2832476,Future,CME,USD,0.25,12.5,50,68287.5,ES1 Index,14.095655358983338,3694,0.001,,1
09/05/2012,1359,1360.75,1339.25,1351,2523171,2856301,Future,CME,USD,0.25,12.5,50,67925,ES1 Index,14.823700055403693,3695,0.001,,1
10/05/2012,1351.25,1363.75,1345.75,1357.5,1836066,2842146,Future,CME,USD,0.25,12.5,50,67550,ES1 Index,15.072913067240192,3696,0.001,,1
11/05/2012,1357.5,1363.25,1344,1350,1839116,2859612,Future,CME,USD,0.25,12.5,50,67875,ES1 Index,15.621479603393913,3697,0.001,,1
14/05/2012,1346,1351,1333.25,1334,1912794,2870892,Future,CME,USD,0.25,12.5,50,67500,ES1 Index,17.578840263204437,3698,0.001,,1
15/05/2012,1334.5,1347,1325.5,1328.25,2395350,2929667,Future,CME,USD,0.25,12.5,50,66700,ES1 Index,19.485705230568243,3699,0.001,,1
16/05/2012,1328.75,1339.75,1320.75,1322.5,2281345,2941326,Future,CME,USD,0.25,12.5,50,66412.5,ES1 Index,21.787453384901738,3700,0.001,,1
17/05/2012,1323,1330.75,1300.5,1301.25,2883903,2927847,Future,CME,USD,0.25,12.5,50,66125,ES1 Index,25.460140415937953,3701,0.001,,1
18/05/2012,1302,1310.5,1289.75,1290.75,2775704,2957278,Future,CME,USD,0.25,12.5,50,65062.5,ES1 Index,29.631444446723936,3702,0.001,,1
21/05/2012,1291.75,1316,1287.25,1315.75,2041257,2928492,Future,CME,USD,0.25,12.5,50,64537.5,ES1 Index,31.132863799089,3703,0.001,,1
22/05/2012,1315.25,1326.5,1307.5,1314.75,2449047,2942926,Future,CME,USD,0.25,12.5,50,65787.5,ES1 Index,32.137967551365705,3704,0.001,,1
23/05/2012,1315.5,1319,1294,1315.75,2555000,2971911,Future,CME,USD,0.25,12.5,50,65737.5,ES1 Index,32.985713447884926,3705,0.001,,1
24/05/2012,1315.75,1323.5,1306,1322.5,2171122,2962701,Future,CME,USD,0.25,12.5,50,65787.5,ES1 Index,33.477837818463065,3706,0.001,,1
25/05/2012,1322.5,1329.75,1312,1315,1519593,2951359,Future,CME,USD,0.25,12.5,50,66125,ES1 Index,34.073930039440086,3707,0.001,,1
29/05/2012,1322,1334.25,1317.5,1333.5,2235310,2959600,Future,CME,USD,0.25,12.5,50,65750,ES1 Index,34.18926488435604,3708,0.001,,1
30/05/2012,1333.5,1334.25,1308,1308.5,2313601,2979748,Future,CME,USD,0.25,12.5,50,66675,ES1 Index,34.951996843280206,3709,0.001,,1
31/05/2012,1309,1319,1297.25,1309.25,2745153,2961742,Future,CME,USD,0.25,12.5,50,65425,ES1 Index,34.81224042391812,3710,0.001,,1
01/06/2012,1306.25,1307.5,1273.5,1274,3276495,3008101,Future,CME,USD,0.25,12.5,50,65462.5,ES1 Index,35.87727344711914,3711,0.001,,1
04/06/2012,1275,1281.5,1262,1273,2334031,2960597,Future,CME,USD,0.25,12.5,50,63700,ES1 Index,36.17049326913731,3712,0.001,,1
05/06/2012,1273.25,1286.75,1267.5,1285,2034610,2921466,Future,CME,USD,0.25,12.5,50,63650,ES1 Index,35.3922013537736,3713,0.001,,1
06/06/2012,1285.25,1315.75,1283,1315.5,2836135,2773548,Future,CME,USD,0.25,12.5,50,64250,ES1 Index,32.38440339627597,3714,0.001,,1
07/06/2012,1315.25,1329.5,1312,1316.75,2577317,2482306,Future,CME,USD,0.25,12.5,50,65775,ES1 Index,28.959713396361618,3715,0.001,,1
08/06/2012,1316.25,1329.5,1305.5,1328.75,1334013,2040231,Future,CME,USD,0.25,12.5,50,65837.5,ES1 Index,25.98767736831079,3716,0.001,,1
11/06/2012,1342,1349,1306.25,1307,1171295,1550720,Future,CME,USD,0.25,12.5,50,66437.5,ES1 Index,24.723609667672296,3717,0.001,,1
12/06/2012,1307.5,1327.25,1303.75,1326.75,817732,1176759,Future,CME,USD,0.25,12.5,50,65350,ES1 Index,22.862510251488644,3718,0.001,,1
13/06/2012,1326.25,1327.75,1310.25,1315.5,510825,990778,Future,CME,USD,0.25,12.5,50,66337.5,ES1 Index,21.26776218441331,3719,0.001,,1
14/06/2012,1315.75,1334.5,1311.75,1333,485343,865042,Future,CME,USD,0.25,12.5,50,65775,ES1 Index,20.335380702921757,3720,0.001,,1
15/06/2012,1332.25,1339.75,1331.25,1336.47,72958,,Future,CME,USD,0.25,12.5,50,66650,ES1 Index,18.923631901217174,3721,0.001,,1
18/06/2012,1345.25,1347.5,1327.25,1341,2069087,2571236,Future,CME,USD,0.25,12.5,50,66823.5,ES1 Index,18.304314910227184,3722,0.001,,1
19/06/2012,1340.75,1357,1336.5,1350.5,1771063,2577825,Future,CME,USD,0.25,12.5,50,67050,ES1 Index,19.303939865549808,3723,0.001,,1
20/06/2012,1350,1355.5,1338.75,1350.75,2359064,2619510,Future,CME,USD,0.25,12.5,50,67525,ES1 Index,20.42763065881016,3724,0.001,,1
21/06/2012,1350.75,1353.25,1317.5,1318.25,2708047,2649917,Future,CME,USD,0.25,12.5,50,67537.5,ES1 Index,20.390136569742765,3725,0.001,,1
22/06/2012,1318.5,1331.75,1318.25,1326.75,1858689,2652686,Future,CME,USD,0.25,12.5,50,65912.5,ES1 Index,20.260558218685848,3726,0.001,,1
25/06/2012,1325.5,1326.5,1302.5,1306.5,1840378,2713459,Future,CME,USD,0.25,12.5,50,66337.5,ES1 Index,19.646228501489976,3727,0.001,,1
26/06/2012,1306.75,1318,1303.25,1315.5,1810326,2727651,Future,CME,USD,0.25,12.5,50,65325,ES1 Index,19.647282958874754,3728,0.001,,1
27/06/2012,1315.75,1328.5,1312,1325.5,1615882,2747945,Future,CME,USD,0.25,12.5,50,65775,ES1 Index,19.699675614911936,3729,0.001,,1
28/06/2012,1325.75,1327.75,1306.75,1322.5,2290787,2740099,Future,CME,USD,0.25,12.5,50,66275,ES1 Index,19.713251110173466,3730,0.001,,1
29/06/2012,1322,1359.5,1316,1356.5,2484771,2718455,Future,CME,USD,0.25,12.5,50,66125,ES1 Index,21.135925245879797,3731,0.001,,1
02/07/2012,1358.75,1362.25,1349.5,1357.5,1687967,2714985,Future,CME,USD,0.25,12.5,50,67825,ES1 Index,22.415218104361195,3732,0.001,,1
03/07/2012,1358.25,1369.5,1355.25,1368,1043774,2713523,Future,CME,USD,0.25,12.5,50,67875,ES1 Index,24.185309645858958,3733,0.001,,1
05/07/2012,1366.5,1375,1357,1361.5,1880977,2743266,Future,CME,USD,0.25,12.5,50,68400,ES1 Index,25.186444819904075,3734,0.001,,1
06/07/2012,1361.5,1364,1342.25,1351.75,1952810,2752042,Future,CME,USD,0.25,12.5,50,68075,ES1 Index,25.520392225291808,3735,0.001,,1
09/07/2012,1349.25,1350.25,1341,1349.25,1468459,2750846,Future,CME,USD,0.25,12.5,50,67587.5,ES1 Index,23.412448312797032,3736,0.001,,1
10/07/2012,1349,1356.5,1330.5,1335.5,2019424,2779384,Future,CME,USD,0.25,12.5,50,67462.5,ES1 Index,20.241331132101603,3737,0.001,,1
11/07/2012,1335,1342.5,1327.75,1336.25,1910327,2786227,Future,CME,USD,0.25,12.5,50,66775,ES1 Index,17.711811812066163,3738,0.001,,1
12/07/2012,1336.5,1339.5,1319.75,1329.25,1904845,2796788,Future,CME,USD,0.25,12.5,50,66812.5,ES1 Index,17.31835089337449,3739,0.001,,1
13/07/2012,1329.25,1353.25,1328.75,1351.75,1758313,2805218,Future,CME,USD,0.25,12.5,50,66462.5,ES1 Index,17.223035282223286,3740,0.001,,1
16/07/2012,1351.25,1352.5,1343,1347.5,1546166,2793770,Future,CME,USD,0.25,12.5,50,67587.5,ES1 Index,17.298676086125965,3741,0.001,,1
17/07/2012,1347.25,1360.5,1339.25,1358.5,1970476,2788070,Future,CME,USD,0.25,12.5,50,67375,ES1 Index,16.652895473941907,3742,0.001,,1
18/07/2012,1358.5,1370.5,1352.5,1367.25,1797476,2791638,Future,CME,USD,0.25,12.5,50,67925,ES1 Index,17.37701003239716,3743,0.001,,1
19/07/2012,1367.25,1376,1366,1372,1742592,2804013,Future,CME,USD,0.25,12.5,50,68362.5,ES1 Index,17.660710942636488,3744,0.001,,1
20/07/2012,1371.5,1372,1357,1358.25,1799655,2809562,Future,CME,USD,0.25,12.5,50,68600,ES1 Index,17.80022549480834,3745,0.001,,1
23/07/2012,1355.5,1356.75,1332,1343.75,2078031,2825947,Future,CME,USD,0.25,12.5,50,67912.5,ES1 Index,17.73510525293523,3746,0.001,,1
24/07/2012,1343.75,1346.5,1323.75,1329.5,2110235,2838586,Future,CME,USD,0.25,12.5,50,67187.5,ES1 Index,17.96569068157485,3747,0.001,,1
25/07/2012,1331,1340,1321.25,1335,1840145,2832270,Future,CME,USD,0.25,12.5,50,66475,ES1 Index,17.985451296330975,3748,0.001,,1
26/07/2012,1334.75,1358.75,1327.75,1354.75,2275647,2803798,Future,CME,USD,0.25,12.5,50,66750,ES1 Index,18.074930843556768,3749,0.001,,1
27/07/2012,1354.75,1385,1352.75,1382.5,2495264,2786322,Future,CME,USD,0.25,12.5,50,67737.5,ES1 Index,18.934277778657226,3750,0.001,,1
30/07/2012,1379.25,1387.5,1375.75,1380.5,1483220,2739745,Future,CME,USD,0.25,12.5,50,69125,ES1 Index,19.72560729946431,3751,0.001,,1
31/07/2012,1380,1386.5,1371,1374.5,1774239,2732125,Future,CME,USD,0.25,12.5,50,69025,ES1 Index,18.429041845214613,3752,0.001,,1
01/08/2012,1372,1381.5,1367.75,1370.5,1789642,2745910,Future,CME,USD,0.25,12.5,50,68725,ES1 Index,17.314745642544036,3753,0.001,,1
02/08/2012,1370,1383,1349.25,1362,2827731,2818329,Future,CME,USD,0.25,12.5,50,68525,ES1 Index,16.434212282085802,3754,0.001,,1
03/08/2012,1362.25,1390.5,1360,1389,1943890,2799500,Future,CME,USD,0.25,12.5,50,68100,ES1 Index,16.462849591306647,3755,0.001,,1
06/08/2012,1390.25,1395.75,1387.25,1390,1164883,2789278,Future,CME,USD,0.25,12.5,50,69450,ES1 Index,17.741782135192853,3756,0.001,,1
07/08/2012,1390,1403.25,1387.5,1397,1459898,2802895,Future,CME,USD,0.25,12.5,50,69500,ES1 Index,19.357481327193472,3757,0.001,,1
08/08/2012,1396.5,1400.25,1390.5,1398.25,1227651,2808926,Future,CME,USD,0.25,12.5,50,69850,ES1 Index,20.782439502281104,3758,0.001,,1
09/08/2012,1398.5,1403.75,1393.75,1400.5,1179236,2820919,Future,CME,USD,0.25,12.5,50,69912.5,ES1 Index,22.23161693773015,3759,0.001,,1
10/08/2012,1400.25,1402.75,1392,1402.5,1241893,2839596,Future,CME,USD,0.25,12.5,50,70025,ES1 Index,23.48149981011927,3760,0.001,,1
13/08/2012,1400.5,1404,1394.25,1402.5,1202738,2852295,Future,CME,USD,0.25,12.5,50,70125,ES1 Index,24.4244668996608,3761,0.001,,1
14/08/2012,1402,1409.5,1397.25,1401.5,1435041,2884729,Future,CME,USD,0.25,12.5,50,70125,ES1 Index,24.47170985715179,3762,0.001,,1
15/08/2012,1401.25,1405.75,1397,1403.5,1102404,2897590,Future,CME,USD,0.25,12.5,50,70075,ES1 Index,24.371888690304946,3763,0.001,,1
16/08/2012,1403.5,1415.5,1401.75,1413,1482299,2902712,Future,CME,USD,0.25,12.5,50,70175,ES1 Index,23.990914078721687,3764,0.001,,1
17/08/2012,1413.75,1416.75,1410.75,1415.25,1138845,2935039,Future,CME,USD,0.25,12.5,50,70650,ES1 Index,24.728412302435974,3765,0.001,,1
20/08/2012,1415,1418,1409.5,1414.75,1110701,2955045,Future,CME,USD,0.25,12.5,50,70762.5,ES1 Index,24.93154377489009,3766,0.001,,1
21/08/2012,1414.75,1424.75,1408,1412.5,1730302,2953918,Future,CME,USD,0.25,12.5,50,70737.5,ES1 Index,25.26770418932549,3767,0.001,,1
22/08/2012,1412.75,1414.25,1404.25,1412.25,1671976,2972094,Future,CME,USD,0.25,12.5,50,70625,ES1 Index,25.71054015378234,3768,0.001,,1
23/08/2012,1412.25,1418,1398,1400,1592209,2962988,Future,CME,USD,0.25,12.5,50,70612.5,ES1 Index,25.747269272667577,3769,0.001,,1
24/08/2012,1399.75,1412,1395.25,1409.75,1571472,2995536,Future,CME,USD,0.25,12.5,50,70000,ES1 Index,25.514526091344795,3770,0.001,,1
27/08/2012,1410,1416,1407,1408.25,929925,2991505,Future,CME,USD,0.25,12.5,50,70487.5,ES1 Index,24.095197481363556,3771,0.001,,1
28/08/2012,1408.25,1412,1403.25,1407.75,1209952,3006498,Future,CME,USD,0.25,12.5,50,70412.5,ES1 Index,20.69897340447674,3772,0.001,,1
29/08/2012,1407.25,1412.5,1404.75,1407.25,959177,3029887,Future,CME,USD,0.25,12.5,50,70387.5,ES1 Index,16.879301920771553,3773,0.001,,1
30/08/2012,1407,1407.75,1395.25,1397,1217187,3031988,Future,CME,USD,0.25,12.5,50,70362.5,ES1 Index,14.478791961551629,3774,0.001,,1
31/08/2012,1397,1412.25,1395.5,1405,2046718,3031853,Future,CME,USD,0.25,12.5,50,69850,ES1 Index,14.164583180097114,3775,0.001,,1
04/09/2012,1406.25,1409.5,1394.5,1406,1680036,3014306,Future,CME,USD,0.25,12.5,50,70250,ES1 Index,13.68696155711294,3776,0.001,,1
05/09/2012,1406.25,1408.25,1397.25,1403.5,1429011,2997724,Future,CME,USD,0.25,12.5,50,70300,ES1 Index,12.62139387439243,3777,0.001,,1
06/09/2012,1403.5,1432.25,1403.25,1431,2040127,3026244,Future,CME,USD,0.25,12.5,50,70175,ES1 Index,12.289477206098317,3778,0.001,,1
07/09/2012,1431,1438.75,1430.5,1438.25,1468529,2996654,Future,CME,USD,0.25,12.5,50,71550,ES1 Index,10.920641769871741,3779,0.001,,1
10/09/2012,1436.75,1438,1425.75,1426.5,1096354,2983055,Future,CME,USD,0.25,12.5,50,71912.5,ES1 Index,10.97060466272771,3780,0.001,,1
11/09/2012,1425.5,1437.5,1421.5,1430.5,1429945,2840731,Future,CME,USD,0.25,12.5,50,71325,ES1 Index,11.16726988416855,3781,0.001,,1
12/09/2012,1430.5,1440.25,1428.5,1439.5,1725227,2672629,Future,CME,USD,0.25,12.5,50,71525,ES1 Index,12.31790701915381,3782,0.001,,1
13/09/2012,1438.25,1464.25,1435,1457.25,2599658,2218039,Future,CME,USD,0.25,12.5,50,71975,ES1 Index,15.032381714125577,3783,0.001,,1
14/09/2012,1456.5,1474.75,1456.5,1465.75,1291413,1766092,Future,CME,USD,0.25,12.5,50,72862.5,ES1 Index,17.99425255461218,3784,0.001,,1
17/09/2012,1465.75,1465.75,1457.5,1460.75,668585,1489414,Future,CME,USD,0.25,12.5,50,73287.5,ES1 Index,19.795164603150557,3785,0.001,,1
18/09/2012,1460.5,1463.25,1455.75,1459.25,762526,1149736,Future,CME,USD,0.25,12.5,50,73037.5,ES1 Index,21.06484037440468,3786,0.001,,1
19/09/2012,1460,1465.5,1457.75,1459.5,457469,962427,Future,CME,USD,0.25,12.5,50,72962.5,ES1 Index,21.99645804819057,3787,0.001,,1
20/09/2012,1459.75,1461.75,1450,1460.5,309519,878835,Future,CME,USD,0.25,12.5,50,72975,ES1 Index,22.791866239204708,3788,0.001,,1
21/09/2012,1460.75,1469.25,1460.25,1467.17,60974,,Future,CME,USD,0.25,12.5,50,73025,ES1 Index,24.078738671266102,3789,0.001,,1
24/09/2012,1450.25,1454.5,1444.75,1451.5,1257245,2803075,Future,CME,USD,0.25,12.5,50,73358.5,ES1 Index,24.380651262817416,3790,0.001,,1
25/09/2012,1451.75,1457,1435,1437.25,1811493,2824334,Future,CME,USD,0.25,12.5,50,72575,ES1 Index,24.237695971340127,3791,0.001,,1
26/09/2012,1436.75,1439.75,1424,1427,1778971,2893511,Future,CME,USD,0.25,12.5,50,71862.5,ES1 Index,23.969576675425778,3792,0.001,,1
27/09/2012,1427.5,1444.5,1427.5,1441,1754731,2919321,Future,CME,USD,0.25,12.5,50,71350,ES1 Index,23.73419082952786,3793,0.001,,1
28/09/2012,1441,1443.5,1429,1434.25,2098950,2920153,Future,CME,USD,0.25,12.5,50,72050,ES1 Index,22.7864888182838,3794,0.001,,1
01/10/2012,1432.75,1451.5,1427.75,1437,1901880,2907028,Future,CME,USD,0.25,12.5,50,71712.5,ES1 Index,22.26087481806968,3795,0.001,,1
02/10/2012,1436.5,1446,1432.25,1441,1609875,2903044,Future,CME,USD,0.25,12.5,50,71850,ES1 Index,21.615423451764666,3796,0.001,,1
03/10/2012,1440.25,1448.75,1435.5,1444.75,1540216,2861212,Future,CME,USD,0.25,12.5,50,72050,ES1 Index,20.879189743197085,3797,0.001,,1
04/10/2012,1444,1457.75,1444,1455.75,1565475,2861644,Future,CME,USD,0.25,12.5,50,72237.5,ES1 Index,20.229633733686,3798,0.001,,1
05/10/2012,1455.75,1466,1451.25,1455.5,1679196,2864399,Future,CME,USD,0.25,12.5,50,72787.5,ES1 Index,18.466284980988416,3799,0.001,,1
08/10/2012,1457.25,1457.25,1447.5,1449.75,961104,2862707,Future,CME,USD,0.25,12.5,50,72775,ES1 Index,16.890881099942806,3800,0.001,,1
09/10/2012,1449.75,1454.5,1435.25,1436,1954989,2877110,Future,CME,USD,0.25,12.5,50,72487.5,ES1 Index,15.10909872667462,3801,0.001,,1
10/10/2012,1437,1437.75,1425,1426.25,1672672,2881331,Future,CME,USD,0.25,12.5,50,71800,ES1 Index,13.093314680874252,3802,0.001,,1
11/10/2012,1425.75,1439.25,1421.25,1428.5,1582367,2894922,Future,CME,USD,0.25,12.5,50,71312.5,ES1 Index,13.216185380020368,3803,0.001,,1
12/10/2012,1428.25,1434.5,1420,1421.5,1620801,2897739,Future,CME,USD,0.25,12.5,50,71425,ES1 Index,13.986227070433737,3804,0.001,,1
15/10/2012,1423.5,1436.5,1416.5,1435.5,1524636,2900680,Future,CME,USD,0.25,12.5,50,71075,ES1 Index,13.613208573504338,3805,0.001,,1
16/10/2012,1436,1451.5,1434.5,1449.25,1621207,2899774,Future,CME,USD,0.25,12.5,50,71775,ES1 Index,13.299297826040636,3806,0.001,,1
17/10/2012,1449.25,1457.75,1446.25,1457,1534392,2940616,Future,CME,USD,0.25,12.5,50,72462.5,ES1 Index,13.421723287233272,3807,0.001,,1
18/10/2012,1457,1459.75,1447.75,1451.5,1805789,3013923,Future,CME,USD,0.25,12.5,50,72850,ES1 Index,13.27574847855018,3808,0.001,,1
19/10/2012,1451.25,1453.5,1423.5,1424,2399785,2938325,Future,CME,USD,0.25,12.5,50,72575,ES1 Index,13.33025184804849,3809,0.001,,1
22/10/2012,1424.5,1431.25,1416.75,1430,1777659,2932032,Future,CME,USD,0.25,12.5,50,71200,ES1 Index,13.182063166758255,3810,0.001,,1
23/10/2012,1430.75,1433.25,1402,1406.75,2301468,2960009,Future,CME,USD,0.25,12.5,50,71500,ES1 Index,14.625843200732476,3811,0.001,,1
24/10/2012,1406.5,1415,1401.75,1405.25,1756752,2964441,Future,CME,USD,0.25,12.5,50,70337.5,ES1 Index,15.766280929008625,3812,0.001,,1
25/10/2012,1406.25,1416.75,1399.5,1408.25,1807809,2975347,Future,CME,USD,0.25,12.5,50,70262.5,ES1 Index,16.247320732942292,3813,0.001,,1
26/10/2012,1409.75,1412.5,1394.5,1407.5,2089836,2992766,Future,CME,USD,0.25,12.5,50,70412.5,ES1 Index,15.991032643300633,3814,0.001,,1
29/10/2012,1406.25,1407,1397,1407.5,181669,2978558,Future,CME,USD,0.25,12.5,50,70375,ES1 Index,16.4543750514095,3815,0.001,,1
30/10/2012,1399.25,1412.25,1393,1407.5,178848,2985990,Future,CME,USD,0.25,12.5,50,70375,ES1 Index,17.17318646414965,3816,0.001,,1
