Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
22/02/2010,120.5,120.7188,120.0938,120.4688,10554,53659,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120469,120.47,118.969,1.2079066023497091,16,0.003,,1
23/02/2010,120.5938,122.5313,120.4688,122.4063,39668,42162,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122406,122.41,120.906,1.28570713990396,17,0.003,,1
24/02/2010,120.7813,121.4688,120.5,120.9688,39758,46763,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120969,122.47,120.969,1.3355940686700785,18,0.003,,1
25/02/2010,121.375,122.125,121.375,121.9688,24951,55169,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121969,123.5,121.969,1.3562960036806233,19,0.003,,1
26/02/2010,122,123.125,121.9688,123.0625,25507,62437,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,123063,124.59,123.063,1.3629600811958382,20,0.003,,1
01/03/2010,122.25,122.8125,122,122.5313,14592,64736,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122531,124.06,122.531,1.4042678829554005,21,0.003,,1
02/03/2010,122.25,122.4375,121.5938,122.2813,11332,65303,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122281,123.81,122.281,1.5010975552686059,22,0.003,,1
03/03/2010,122.2813,122.5,121.5625,121.9688,13522,68404,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,121969,123.5,121.969,1.5840115068290155,23,0.003,,1
04/03/2010,121.875,122.9375,121.625,122.5313,16163,68228,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,122531,124.06,122.531,1.563407854794583,24,0.003,,1
05/03/2010,122.4375,122.5,120.6563,120.9375,13299,70308,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120938,122.47,120.938,1.276892341872776,25,0.003,,1
08/03/2010,120.5625,120.5938,119.9063,120.25,8493,66809,WN1 Comdty,Future,CBT,USD,0.031,31.25,1000,120250,121.78,120.25,1.311996352027453,26,0.003,,1
