Date,AD1_alpha_forecast,AD1_one_perc_change,AD1_block_value,AD1_price_volatility,AD1_cash_vol_daily,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_subsystem_position,AD1_alpha_trades_needed,AD1_alpha_target_pos,AD1_daily_instrument_pnls,AD1_daily_current_pnls,RX1_alpha_forecast,RX1_one_perc_change,RX1_block_value,RX1_price_volatility,RX1_cash_vol_daily,RX1_std_dev,RX1_icv,RX1_ivv,RX1_vol_scalar,RX1_alpha_subsystem_position,RX1_alpha_trades_needed,RX1_alpha_target_pos,RX1_daily_instrument_pnls,RX1_daily_current_pnls,AUM
2025-01-23,-5.356611285229849,0.62895,628.95,0.55,33264.715419906046,0.3436232190276844,345.92250000000007,224.33074125000005,148.28424867029247,-79.43010798491179,-235.76825588045477,-59.09600034077437,-148286.4445360128,17667.225553968292,4.472033754722936,1.6532,1653.2,0.33,33264.715419906046,0.5532018920024147,545.556,616.9147248,53.92109165604737,24.113694197735313,-38.81188606473417,26.910882724672607,-64163.81004221846,49292.07659205508,2448726.9790142523
2025-01-24,-3.766470635590069,0.6314500000000001,631.45,0.6,30609.087237678155,0.3802020296126893,378.87,245.697195,124.58053189283726,-46.92289151405636,-183.1948799567504,-34.910631286457935,-115678.40694869023,37071.062167573116,8.289191750970405,1.6507,1650.7,0.34,30609.087237678155,0.5639674931368778,561.238,634.6479304000001,48.23002766019601,39.978794742997124,-9.304756722862578,44.616334933184795,-15359.361922429262,-13480.272914011843,2317689.2101431326
2025-01-27,-1.67217922256908,0.6285000000000001,628.5000000000001,0.63,28971.11512678916,0.3964033089185849,395.9550000000001,256.77681750000005,112.82605419310936,-18.86653835861705,-138.61723643164834,-14.036704538811087,-87120.93309729133,-36751.2569083872,8.074045645733401,1.6491,1649.1,0.34,28971.11512678916,0.5569613990051747,560.694,634.0327752,45.69340302265996,36.893062171384905,-7.057370276930456,41.17265738326555,-11638.309323686044,-7716.804425631197,2218929.967722155
2025-01-28,-1.3543590071678002,0.62555,625.5500000000001,0.64,27736.62459652694,0.3981988615272551,400.35200000000003,259.628272,106.83206564085957,-14.468897035503982,-123.59091358752433,-10.764859394414964,-77312.29599467634,-33283.68598696745,6.690135254786195,1.6508000000000003,1650.8000000000002,0.33,27736.62459652694,0.5516345408406861,544.7640000000001,616.0191312000002,45.02558961520599,30.12272844522248,-12.076438077791664,33.61696494486829,-19935.783978818527,7767.87851385292,2121681.8877486605
2025-01-29,-2.465960213224493,0.6232500000000001,623.2500000000001,0.64,26521.023596858256,0.3983687571270304,398.8800000000001,258.67368000000005,102.52695054579287,-25.282738082916048,-125.64242277454912,-18.810357133689543,-78306.63999423759,-24571.375097397366,7.045424040262728,1.6518000000000002,1651.8000000000002,0.33,26521.023596858256,0.5430445039913683,545.094,616.3922952,43.026208801414384,30.313788585084872,-11.19540155425127,33.83018806095472,-18492.564287312343,4502.558961520343,2024882.6834671106
2025-01-30,-3.6661071369991727,0.6239,623.9,0.64,25311.033543338883,0.399099820414558,399.296,258.94345599999997,97.74733810356994,-35.8352213844169,-129.18835525579905,-26.661404710006174,-80600.6148440929,6664.251785476304,7.607929592887469,1.6566999999999998,1656.6999999999998,0.35,25311.033543338883,0.585007122448338,579.8449999999999,655.688726,38.60220946263286,29.36828917216052,-10.251198085283242,32.77501071613114,-16983.159867888757,21082.842312692217,1927298.908755129
2025-01-31,-4.327476548104023,0.62165,621.6500000000001,0.64,24091.236359439114,0.3993747195991917,397.85600000000005,258.009616,93.37340496425185,-40.407122019941966,-127.81023688640677,-30.062898782836825,-79453.23376043509,-21993.151073303376,10.116522180462736,1.655,1655.0,0.36,24091.236359439114,0.5898451774112756,595.8,673.73064,35.75796457682126,36.1746241769613,1.7686711188559556,40.37088058148881,-2927.1507017066087,-6562.375608647103,1844918.5242929873
2025-02-03,-5.413685373130043,0.6184000000000001,618.4000000000001,0.66,23061.481553662343,0.4084243095788239,408.14400000000006,264.68138400000004,87.12921628693894,-47.16901637848853,-128.46715314984732,-35.093748185595466,-79444.08750786573,-30346.356613381453,9.716009015158498,1.6528,1652.8,0.35,23061.481553662343,0.5712121613861053,578.4799999999999,654.1451839999999,35.254377954210156,34.25318540269109,2.4685903325819964,38.226554909403255,-4080.086101691557,-7866.752206900636,1761394.35068343
2025-02-04,-7.123402409605938,0.62605,626.05,0.66,22017.429383542876,0.4145050260912808,413.193,267.95566049999996,82.16818164042061,-58.53170230903106,-130.67680280485806,-43.547586517919115,-81810.21239598129,66653.85045950771,7.60761931445998,1.6549,1654.9,0.33,22017.429383542876,0.554173558838237,546.1170000000001,617.5491036000001,35.652920966433854,27.123385016115737,-4.984680276224992,30.269697677985164,-8249.147389124728,7403.419370384413,1671334.990898324
2025-02-05,-4.446286824723148,0.62865,628.6500000000001,0.67,20891.687386229052,0.4238857943537605,421.1955000000001,273.14528175000004,76.48562425233636,-34.00770233938884,-107.46991218092592,-25.301730540505304,-67560.96029253911,21363.727226509778,7.992044545262154,1.6551,1655.1,0.35,20891.687386229052,0.5788474179915287,579.285,655.055478,31.893004620028613,25.489031360552033,-7.2071619680577825,28.44575899837607,-11928.573773332468,713.0584193280285,1591845.4568324524
2025-02-06,-2.564832487228548,0.6282500000000001,628.2500000000001,0.68,19898.068210405658,0.4289471606793837,427.2100000000001,277.04568500000005,71.8223357653293,-18.421226007955347,-90.19101640225514,-13.70539214991878,-56662.506054716905,-3059.424970093389,8.043873050400563,1.6636000000000002,1663.6000000000001,0.4,19898.068210405658,0.6666750832668294,665.44,752.4795520000001,26.44333411787601,21.270682267352058,-8.154923209663718,23.738081410364895,-13566.53025159658,27109.053927025045,1521616.420526139
2025-02-07,-1.474366998098254,0.62745,627.4499999999999,0.69,19020.205256576737,0.4348493992041723,432.94049999999993,280.76191424999996,67.74496215907867,-9.988093649476061,-79.25347744053948,-7.431141675210191,-49727.59442006674,-5745.786861226732,11.04862936108124,1.6675,1667.5,0.45,19020.205256576737,0.7540749299520809,750.375,848.52405,22.41563483860798,24.766204122511965,1.195749682847346,27.639083800723355,-1993.9125961479372,10312.900305971283,1469894.9135099242
2025-02-10,-0.9379824079470102,0.6281,628.1,0.71,18373.686418874055,0.4438958210979509,445.951,289.1992235,63.53297286385713,-5.959281087087277,-72.1786672878716,-4.433705128792934,-45335.4209235124,4403.422540340441,14.408956366034984,1.6635,1663.5,0.47,18373.686418874055,0.7835555713002306,781.8449999999999,884.1103259999999,20.78211946918722,29.944865262524473,11.002834794369335,33.41846963297731,-18303.21568043338,-8966.25393544332,1406256.2769059783
2025-02-11,-0.5455247410495384,0.6295000000000001,629.5000000000001,0.73,17578.20346132473,0.4584132051488949,459.5350000000001,298.00844750000005,58.98558785426621,-3.2178097539853368,-65.92702332082223,-2.394050456965091,-41501.061180457604,8894.616200940034,12.336470416861122,1.6602000000000001,1660.2,0.46,17578.20346132473,0.766294547361322,763.692,863.5829136,20.354969030184773,25.11084732769988,7.2415861485258475,28.023705617713066,-12022.481323782635,-6858.099424831451,1352732.734401738
2025-02-12,0.3338897171115823,0.62875,628.75,0.74,16909.159180021725,0.4638792946319174,465.275,301.73083749999995,56.04054037075918,1.8711360171172988,-57.593462657530935,1.3921251967352706,-36211.88964592278,-4423.919089070133,8.978706859657997,1.6612,1661.2,0.46,16909.159180021725,0.7580760735676548,764.152,864.1030816000001,19.568451426781397,17.569938905852645,-0.7469172112532192,19.608051818931553,-1240.7788713338537,2035.4969030183615,1315280.0658844814
2025-02-13,0.5906867976312724,0.63035,630.3499999999999,0.74,16441.00082355602,0.46935487638693,466.45899999999995,302.49866149999997,54.350656436064995,3.210421519937674,-53.65198675992555,2.38855361083363,-33819.529854119064,8966.486459321279,8.200706077303836,1.6654,1665.4,0.47,16441.00082355602,0.7802403475740556,782.7379999999999,885.1201304,18.574880695715358,15.232713700654665,-2.5687429368507892,16.999708489930608,-4277.984487031318,8218.749599247942,1277182.551543331
2025-02-14,1.3966390328300669,0.63035,630.3499999999999,0.69,15964.781894291638,0.435046261894259,434.9414999999999,282.05956274999994,56.600746801986034,7.905081227098528,-48.46927600310369,5.881380432961305,-30552.608128556403,0.0,9.831738613634895,1.6647,1664.7,0.48,15964.781894291638,0.7968724280894688,799.056,903.5725248000001,17.668511885999784,17.37121905550512,0.8113997702283555,19.386280465943713,-1350.737197499152,-1300.2416486999484,1245279.2062172755
2025-02-17,1.9060063324550809,0.636,636.0,0.69,15565.990077715944,0.4359830845206487,438.84,284.58774,54.69662915807949,10.425212153924672,-48.84438895946607,7.756357842519957,-31065.031378220556,31979.42194312238,9.830234919912856,1.6636000000000002,1663.6000000000001,0.48,15565.990077715944,0.8062516149746636,798.528,902.9754624000001,17.238552680427677,16.945902252789754,1.243115028113582,18.911626914113366,-2068.046160769758,-1943.536307459715,1212146.128678285
2025-02-18,4.176184940075094,0.635,635.0,0.7,15151.826608478565,0.4416170097736826,444.5,288.25825,52.563375405486454,21.95143767679061,-38.364759526547275,16.331869631532218,-24361.62229935744,-5469.662915808027,8.761275929345489,1.6642,1664.1999999999998,0.5,15151.826608478565,0.8238037792152277,832.0999999999999,940.93868,16.102884205460196,14.108181178233608,-1.4938224855189706,15.744730194908707,-2486.0193804006617,1034.31316082521,1185298.4869985268
2025-02-19,5.427303037058564,0.63495,634.95,0.73,14816.231087481587,0.462607374910335,463.5135,300.58850474999997,49.29074416802557,26.75158055220019,-32.66019947464952,19.90317593083694,-20737.593656428824,-262.8168770275667,8.521153046600151,1.6651,1665.1000000000001,0.5,14816.231087481587,0.8286836951752721,832.5500000000001,941.4475400000001,15.737712892086993,13.410346015692557,-1.1369380519473022,14.965946153512894,-1893.1155502974477,1449.2595784914727,1162667.7777918007
2025-02-20,5.965686698967393,0.6404000000000001,640.4000000000001,0.8,14533.34722239751,0.5143509664176179,512.32,332.23952,43.74358361220094,26.09605149204752,-29.875281857942213,19.415462310083356,-19132.13050182618,26863.455571574366,8.788555991076821,1.6607,1660.7,0.48,14533.34722239751,0.7933647752764121,797.136,901.4013888,16.123058387723564,14.169840138790931,0.07582870280368681,15.81354159489068,-125.92872674608203,-6924.593672518241,1143409.7185632284
2025-02-21,7.855300782330004,0.6355,635.5,0.81,14292.621482040355,0.5150406941734963,514.755,333.81861749999996,42.81553134776959,33.63288768920093,-18.72071517143545,25.022868440765492,-11897.014491447235,-21434.35596997886,4.913100996742305,1.6662000000000001,1666.2,0.45,14292.621482040355,0.7500217774501335,749.7900000000001,847.8625320000001,16.85723916626658,8.282131855010777,-6.880199237531537,9.242859150192027,-11463.78796957507,8867.682113248144,1120048.916102206
2025-02-24,6.926738422628714,0.63575,635.75,0.79,14000.611451277577,0.5013002260668696,502.2425,325.70426125,42.985656366746646,29.775039757745855,-20.662901768006677,22.152629579762916,-13136.439799010277,1070.388283694483,6.591744908708441,1.6640000000000001,1664.0000000000002,0.41,14000.611451277577,0.6852838827689205,682.24,771.476992,18.14780167971306,11.962567932649906,-3.5070133534292864,13.350225812837294,-5835.670220106387,-3708.5926165786286,1101076.8060830894
2025-02-25,6.719147562275966,0.6343,634.3,0.8,13763.460076038618,0.5081639335109787,507.44,329.07484,41.824710986833935,28.102640487008205,-22.07729184441254,20.908364522334107,-14003.626216910943,-6232.920173178398,5.642555414741684,1.6627,1662.7,0.38,13763.460076038618,0.6320395557106327,631.826,714.4688408000001,19.263905281897937,10.869765305744414,-6.017143598502292,12.130658081210766,-10004.704661229767,-2359.214218362615,1077068.4752049488
2025-02-26,5.946285089092123,0.6309,630.9,0.8,13463.355940061861,0.5076993040386663,504.72,327.31092,41.13323179092791,24.45899228645647,-23.62722072571032,18.197490261123615,-14906.413555850735,-14220.401735523383,4.240167669858484,1.6568,1656.8,0.35,13463.355940061861,0.5728656037701346,579.88,655.728304,20.531912162299864,8.705875015095808,-9.548148765051016,9.715756516846922,-15819.372873936562,-11365.704116319848,1046342.6887751615
2025-02-27,3.962166884417222,0.6244,624.4,0.83,13079.283609689519,0.5184518621061679,518.252,336.08642199999997,38.9164296845337,15.419338895581081,-29.661243652615582,11.471988138312327,-18520.48053669321,-26736.600664103375,-0.9879876783066456,1.6531,1653.1,0.35,13079.283609689519,0.5733038751973104,578.5849999999999,654.2639179999999,19.990837412631887,-1.9750701042711807,-22.7360903986665,-2.2041782363666376,-37585.03103803548,-7596.8075000510435,990237.1772004329
2025-02-28,0.2321837633295712,0.61985,619.85,0.89,12377.964715005412,0.5510973900513136,551.6665,357.75572525,34.59892837873015,0.8033309398143865,-38.3187514653118,0.5976782192219037,-23751.878095773503,-17706.975506462768,-5.143079127011177,1.6522000000000001,1652.2,0.34,12377.964715005412,0.5647852098951037,561.748,635.2246384000001,19.485964439576765,-10.02178569788693,-31.175150251473703,-11.184312838841814,-51507.583245484646,-1799.175367136938,914977.7158591747
2025-03-03,-3.433223435050276,0.6223,622.3,0.91,11437.221448239685,0.5672941623661506,566.293,367.24101049999996,31.14363897612597,-10.692307118558087,-42.55400487493737,-7.9550764962072185,-26481.35723367364,8476.737452788799,-7.29848924614492,1.6303999999999998,1630.3999999999999,0.48,11437.221448239685,0.785373159703639,782.5919999999999,884.9550335999999,12.92407073126985,-9.432619124858931,-30.012767382919332,-10.526802943342567,-48932.81594111194,-42479.40247827748,839563.5426843892
2025-03-04,-4.719307902081611,0.6247,624.7,0.91,10494.544283554866,0.5695621124934901,568.4770000000001,368.65733450000005,28.466934742498292,-13.434423007831374,-41.138849693952515,-9.995210717826543,-25699.439403812015,7474.473354270295,-14.233339558435018,1.6296000000000002,1629.6000000000001,0.59,10494.544283554866,0.9656129314151484,961.464,1087.2234912000001,9.652609944963324,-13.738887497178974,-28.256669178121584,-15.332598446851735,-46047.068092667236,-1033.9256585013823,767817.0351879098
2025-03-05,-4.60917089632139,0.634,634.0,0.89,9597.712939848874,0.566897771490914,564.26,365.92260999999996,26.228805429237823,-12.089304662971944,-37.46137741174942,-8.994442669251127,-23750.513279049144,26474.249310523403,-16.980911243552008,1.6355000000000002,1635.5000000000002,0.65,9597.712939848874,1.0573603926678827,1063.0750000000003,1202.1252100000004,7.983954466647339,-13.557482217069907,-24.78276009921334,-15.130150154250016,-40532.2041422636,5695.039867528394,703534.3177665971
2025-03-06,-1.0049840559346468,0.6337,633.7,0.89,8794.178972082465,0.5627480934260759,563.993,365.7494605,24.04427052348985,-2.41641085126867,-28.026615102581715,-1.7978096733438909,-17760.46599050596,-786.8641628771645,-16.91492234603851,1.6454,1645.3999999999999,0.66,8794.178972082465,1.082496651257061,1085.964,1228.0080911999999,7.16133634224581,-12.113344812295132,-21.502447277168706,-13.518492810521368,-35380.12674985328,7904.114921980711,650393.7250262379
