Date,AD1_alpha_forecast,AD1_one_perc_change,AD1_ block_value,AD1_ price_volatility,AD1_cash_vol_daily,AD1_std_dev,AD1_icv,AD1_ivv,AD1_vol_scalar,AD1_alpha_subsystem_position,AD1_alpha_trades_needed,AD1_alpha_target_pos,AD1_daily_instrument_pnls,AD1_daily_current_pnls,RX1_alpha_forecast,RX1_one_perc_change,RX1_ block_value,RX1_ price_volatility,RX1_cash_vol_daily,RX1_std_dev,RX1_icv,RX1_ivv,RX1_vol_scalar,RX1_alpha_subsystem_position,RX1_alpha_trades_needed,RX1_alpha_target_pos,RX1_daily_instrument_pnls,RX1_daily_current_pnls,AUM
2025-02-07,-1.474366998098254,0.62745,627.4499999999999,0.69,123910.51187499997,0.4348493992041723,432.94049999999993,280.76191424999996,441.33661150588193,-65.06921350567825,3.6955324310794504,-4.841149484822462,-627.4500000000031,-387.2919587858231,11.04862936108124,1.6675,1667.5,0.45,123910.51187499997,0.7540749299520809,750.375,848.52405,146.03064211910078,161.34384401346435,2.146817842108172,12.003981994601748,-1667.4999999999898,-4681.552977894518,9910545.999999998
2025-02-10,-0.9379824079470102,0.6281,628.1,0.71,123881.82499999998,0.4438958210979509,445.951,289.1992235,428.3615408808315,-40.1795589587294,1.8517902982929941,-2.9893591865294677,-628.1000000000034,194.30834712442984,14.408956366034984,1.6635,1663.5,0.47,123881.82499999998,0.7835555713002306,781.8449999999999,884.1103259999999,140.1203236257643,201.8987629118339,3.0172859660386955,15.021267960640444,-1663.499999999999,6008.507184256263,9908254.399999999
2025-02-11,-0.5455247410495384,0.6295000000000001,629.5000000000001,0.73,123853.18,0.4584132051488949,459.5350000000001,298.00844750000005,415.6029167595995,-22.672167354471338,1.3025499353568002,-1.6868092511726676,-629.5000000000001,236.1532951641744,12.336470416861122,1.6602000000000001,1660.2,0.46,123853.18,0.766294547361322,763.692,863.5829136,143.41782132267514,176.92697099978562,-1.857901318256392,13.163366642384052,-1660.2000000000032,4343.910991986528,9905964.7
2025-02-12,0.3338897171115823,0.62875,628.75,0.74,123824.55875,0.4638792946319174,465.275,301.73083749999995,410.3808539291249,13.702194722640508,2.7062525385371217,1.0194432873644539,-628.7500000000036,76.45824655233695,8.978706859657997,1.6612,1661.2,0.46,123824.55875,0.7580760735676548,764.152,864.1030816000001,143.2983649597946,128.66340124422828,-3.5908095898134658,9.572557052570586,-1661.200000000008,-957.2557052570041,9903674.75
2025-02-13,0.5906867976312724,0.63035,630.3499999999999,0.74,123795.93437500001,0.46935487638693,466.45899999999995,302.49866149999997,409.2445690871264,24.173536396206472,0.7790678205133077,1.7985111078777616,-630.3499999999999,-287.76177726043574,8.200706077303836,1.6654,1665.4,0.47,123795.93437500001,0.7802403475740556,782.7379999999999,885.1201304,139.86342658262063,114.69788523686358,-1.0390343909479345,8.533522661622651,-1665.4000000000053,-3584.079517881407,9901379.0
2025-02-14,1.3966390328300669,0.63035,630.3499999999999,0.69,123767.2375,0.435046261894259,434.9414999999999,282.05956274999994,438.79823216523806,61.28427385788012,2.76103886714852,4.559549975026282,-630.3499999999999,0.0,9.831738613634895,1.6647,1664.7,0.48,123767.2375,0.7968724280894688,799.056,903.5725248000001,136.97543263325218,134.67066501396909,1.4859748154166486,10.0194974770393,-1664.7000000000105,701.3648233926826,9899083.95
2025-02-17,1.9060063324550809,0.636,636.0,0.69,123738.549375,0.4359830845206487,438.84,284.58774,434.799297309856,82.8730214019605,1.6062028172795797,6.165752792305861,-636.0000000000027,-3483.650327652841,9.830234919912856,1.6636000000000002,1663.6000000000001,0.48,123738.549375,0.8062516149746636,798.528,902.9754624000001,137.03423240994593,134.70786966597046,0.0027680261089031433,10.022265503148203,-1663.6000000000024,1102.4492053461543,9896784.35
2025-02-18,4.176184940075094,0.635,635.0,0.7,123709.804375,0.4416170097736826,444.5,288.25825,429.1631007091732,179.226447801758,7.168694924144937,13.334447716450798,-635.0000000000051,1333.4447716450989,8.761275929345489,1.6642,1664.1999999999998,0.5,123709.804375,0.8238037792152277,832.0999999999999,940.93868,131.47488460672062,115.18877418183372,-1.4522207040197728,8.57004479912843,-1664.199999999994,-514.2026879474818,9894485.15
2025-02-19,5.427303037058564,0.63495,634.95,0.73,123681.06437500002,0.462607374910335,463.5135,300.58850474999997,411.46305470951324,223.31346864623356,3.2800743508289774,16.614522067279776,-634.9499999999963,83.07261033644137,8.521153046600151,1.6651,1665.1000000000001,0.5,123681.06437500002,0.8286836951752721,832.5500000000001,941.4475400000001,131.37329391184133,111.9451943658784,-0.2413223383070786,8.328722460821352,-1665.0999999999954,-749.5850214739501,9892185.1
2025-02-20,5.965686698967393,0.6404000000000001,640.4000000000001,0.8,123652.31375,0.5143509664176179,512.32,332.23952,372.1782217539924,222.02986671631294,-0.09549998358609102,16.519022083693685,-640.3999999999996,-9002.867035613202,8.788555991076821,1.6607,1660.7,0.48,123652.31375,0.7933647752764121,797.136,901.4013888,137.1778602589169,120.5595305621603,0.6409066130033754,8.969629073824727,-1660.6999999999914,3946.6367924828596,9889884.0
