Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,target_contracts,trades,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,tickValue,tickSize,sharpe_usd
2018-04-13,159.29,159.37,158.95,159.34,600233,1858559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.15,0.689160601,335,0.002,,1.1308,,0.05000000000001137,0.00031389289974259604,0.17911813321717243,0.42322350267579945,159.3254563644997,159.1413344482264,0.18412191627331254,0.4350465300466899,3.2628489753501744,3.2628489753501744,0.001087382078135836,0.43250947721852645,1.5934000000000001,1593.4,689.160601,1062.699461835004,4977255.204317644,62199.30609097904,19,1,900.0000000002046,-50.00000000001137,1387.8180416348569,-77.1010023130476,1310.7170393218094,0.00026341070377148206,10,0.01,-2.391937416444689
2018-04-16,159.24,159.27,158.74,159.15,622222,1880894,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159150,159.15,158.95,0.61169791,336,0.002,,1.1308,,-0.18999999999999773,-0.0011924187272498443,0.17138742331354143,0.4139896415534348,159.25527381869983,159.14235392490562,0.11291989379421352,0.272760191222414,2.0457014341681052,2.0457014341681052,-0.003890682222395514,0.384353069431354,1.5915000000000001,1591.5000000000002,611.69791,943.2504394757132,4969930.609097906,62215.69005397055,13,-6,-3609.999999999957,-1139.9999999999864,-5566.6923670007045,-1757.9028527370647,-7324.595219737769,-0.0014716133529548306,10,0.01,-2.391937416444689
2018-04-17,159.09,159.45,158.95,159.34,584951,1898185,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159340,159.34,159.13,0.540964263,337,0.002,,1.1308,,0.18999999999999773,0.0011938422871504706,0.1640745896209175,0.4050612171276306,159.2891642912199,159.16560640432849,0.12355788689140468,0.30503509510877924,2.287763213315844,2.287763213315844,0.0024422448789942486,0.3395031147232333,1.5934000000000001,1593.4,540.964263,834.1777378565921,4972567.463377012,62124.132613723836,17,4,2469.9999999999704,-759.9999999999909,3808.78951426364,-1171.935235158043,2636.854279105597,0.0005305615885820614,10,0.01,-2.391937416444689
2018-04-18,159.26,159.55,158.96,159.05,753065,1881742,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159050,159.05,158.85,0.497049629,338,0.002,,1.1308,,-0.28999999999999204,-0.0018200075310655928,0.1597516388305974,0.3996894279695141,159.19349857473193,159.15200565087807,0.04149292385386616,0.1038129131026978,0.7785968482702335,0.7785968482702335,-0.004163746277529657,0.31251155548569626,1.5905000000000002,1590.5000000000002,497.049629,766.4604919043948,4960046.260601376,62157.09329221265,6,-11,-4929.9999999998645,-3189.9999999999127,-7602.1588280645565,-4919.043947571184,-12521.20277563574,-0.002518055887195995,10,0.01,-2.391937416444689
2018-04-19,159.03,159.04,158.06,158.17,1094636,1893155,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158170,158.17,157.94,0.494893254,339,0.002,,1.1308,,-0.8800000000000239,-0.0055328513046213335,0.1929758745694863,0.4392901940283738,158.78409914483916,159.03647557430415,-0.25237642946498795,-0.5745095904614864,-4.308821928461148,-4.308821928461148,-0.00430786058772602,0.31288692798887274,1.5816999999999999,1581.6999999999998,494.89325399999996,763.1353184271395,4896268.311488036,62000.578257517205,-35,-41,-5280.000000000144,-36080.00000000098,-8141.865844256197,-55636.08326908402,-63777.94911334022,-0.012858337556232292,10,0.01,-2.391937416444689
2018-04-20,158.28,158.4,157.9,158.13,744536,1855601,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158130,158.13,157.89,0.499168642,340,0.002,,1.1308,,-0.03999999999999204,-0.00025289245748238987,0.1826312327008654,0.4273537559222633,158.5224594869035,158.92983138909187,-0.40737190218837327,-0.9532428264476871,-7.1493211983576535,-7.1493211983576535,0.00108966856634255,0.3156697919433378,1.5813,1581.3,499.16864200000003,769.7280524286816,4897070.161912091,61203.353893600455,-57,-22,1399.9999999997215,-879.9999999998249,2158.8280647644124,-1356.9776407090594,801.850424055353,0.00016376766407469627,10,0.01,-2.391937416444689
2018-04-23,157.88,157.97,157.62,157.8,861851,1896066,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157800,157.8,157.52,0.533359479,341,0.002,,1.1308,,-0.3299999999999841,-0.002086890533105623,0.1786457606629802,0.4226650691303697,158.23347569214212,158.79691004919871,-0.5634343570565932,-1.3330516245779553,-9.997887184334665,-9.997887184334665,0.014919850726983935,0.3379971349809886,1.578,1578.0,533.359479,822.4510084811102,4917424.82652273,61213.37702390114,-74,-17,18809.999999999094,-5609.999999999729,29005.397070160518,-8650.732459521556,20354.66461063896,0.004156498464929356,10,0.01,-2.391937416444689
2018-04-24,157.88,158.04,157.43,157.76,759493,1896368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.47,0.557998507,342,0.002,,1.1308,,-0.040000000000020464,-0.0002534854245882512,0.16907571954606246,0.41118818021200765,158.04408541528528,158.67492063164593,-0.6308352163606514,-1.5341764348269795,-11.506323261202347,-11.506323261202347,0.0025343186779065077,0.35370087918356996,1.5776,1577.6,557.9985069999999,860.4448835774864,4921495.759444861,61467.81033153413,-82,-8,2960.0000000015143,-320.0000000001637,4564.379336933715,-493.4464148036449,4070.9329221300704,0.0008278586995723854,10,0.01,-2.391937416444689
2018-04-25,157.88,157.88,157.45,157.72,740999,1877478,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157720,157.72,157.43,0.571880815,343,0.002,,1.1308,,-0.03999999999999204,-0.00025354969574031827,0.16002297794897796,0.40002872140507356,157.91445124917118,158.56257702792288,-0.6481257787517052,-1.6201981109636518,-12.151485832227388,-12.151485832227388,0.002917424761967602,0.3625924518133401,1.5772,1577.2,571.880815,881.8516808018504,4926368.542791043,61518.69699306076,-85,-3,3279.9999999993474,-119.99999999997613,5057.825751733767,-185.04240555123536,4872.783346182531,0.0009901021121132036,10,0.01,-2.391937416444689
2018-04-26,157.79,158.46,157.74,158.31,752359,1884107,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158310,158.31,158.05,0.587079779,344,0.002,,1.1308,,0.5900000000000034,0.0037408064925184004,0.17018930346524963,0.41254006286086886,158.07267074950272,158.53286208346137,-0.4601913339586474,-1.1155070146819879,-8.366302610114909,-8.366302610114909,-0.04545635709494157,0.37084187922430667,1.5831,1583.1,587.0797789999998,905.2887879722434,4823562.066306848,61579.60678488805,-57,28,-50150.00000000029,-16520.000000000095,-77332.30531996962,-25474.17116422528,-102806.47648419489,-0.02086861256749372,10,0.01,-2.391937416444689
2018-04-27,158.38,158.78,158.38,158.66,647938,1874575,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.589726773,345,0.002,,1.1308,,0.3499999999999943,0.002210852125576368,0.16761150327793864,0.4094038388656592,158.30760244970162,158.54781948540708,-0.24021703570545583,-0.5867483714149542,-4.400612785612156,-4.400612785612156,-0.018496657908787663,0.37169215492247576,1.5866,1586.6,589.726773,909.3705057825752,4777686.969930596,60294.525828835605,-29,28,-19949.999999999676,-9799.99999999984,-30763.2999228985,-15111.796453353647,-45875.09637625214,-0.009510626326692284,10,0.01,-2.391937416444689
2018-04-30,158.64,158.91,158.38,158.66,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158660,158.66,158.42,0.592361095,346,0.002,,1.1308,,0.0,0.0,0.15855142201967168,0.3981851604714466,158.44856146982096,158.56101719300622,-0.11245572318526342,-0.2824206784906729,-2.118155088680047,-2.118155088680047,-0.0,0.3733525116601538,1.5866,1586.6,592.361095,913.4326831148805,4777686.969930596,59721.08712413245,-14,15,-0.0,0.0,-0.0,0.0,0.0,0.0,10,0.01,-2.391937416444689
2018-05-01,158.64,158.91,158.38,158.74,606831,1886237,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158740,158.74,158.5,0.590054235,347,0.002,,1.1308,,0.0800000000000125,0.0005042228665070869,0.15032702082941926,0.38772028684274346,158.56513688189258,158.58207399382903,-0.01693711193644276,-0.04368384247923641,-0.32762881859427306,-0.32762881859427306,-0.0010680222305208262,0.37171112196043843,1.5874000000000001,1587.4,590.054235,909.8754587509637,4774479.568234373,59721.08712413245,-2,12,-1120.000000000175,-960.0000000001501,-1727.0624518121435,-1480.3392444104088,-3207.4016962225523,-0.0006713293935766464,10,0.01,-2.391937416444689
2018-05-02,158.68,158.7,158.44,158.59,612130,1879635,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158590,158.59,158.35,0.587200136,348,0.002,,1.1308,,-0.15000000000000568,-0.0009449414136324386,0.14341745213593723,0.3787049671392458,158.57508212913555,158.58300646514326,-0.007924336007704369,-0.020924827227815777,-0.1569362042086183,-0.1569362042086183,0.00030959003898919815,0.37026302793366545,1.5859,1585.9,587.200136,905.4743808789516,4775173.47725519,59680.99460292966,-1,1,300.00000000001137,150.00000000000568,462.606013878198,231.303006939099,693.909020817297,0.00014533710133226272,10,0.01,-2.391937416444689
2018-05-03,158.65,159.35,158.43,159.26,894937,1892778,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159260,159.26,159.06,0.585756491,349,0.002,,1.1308,,0.6699999999999875,0.004224730436975799,0.15993002229075054,0.39991251829712776,158.84904927748133,158.66265276336168,0.1863965141196502,0.46609322187099167,3.4956991640324375,3.4956991640324375,-0.0006630131585835992,0.3677988766796434,1.5926,1592.6,585.756491,903.2482513492675,4749344.641480325,59689.66846568987,23,24,-669.9999999999875,-16079.9999999997,-1033.1534309945837,-24795.68234387001,-25828.835774864594,-0.005408983756902425,10,0.01,-2.391937416444689
2018-05-04,159.14,159.39,159.05,159.08,626752,1899452,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159080,159.08,158.87,0.580464469,350,0.002,,1.1308,,-0.1799999999999784,-0.0011302273012682162,0.15303650757233117,0.3911988082450293,158.9414295664888,158.7117524382603,0.22967712822850217,0.587111012067917,4.403332590509378,4.403332590509378,-0.003950934632209941,0.36488840143324114,1.5908000000000002,1590.8000000000002,580.4644690000001,895.0878473400156,4744626.060138768,59366.80801850406,29,6,-4139.999999999503,1079.9999999998704,-6383.962991518124,1665.3816499612497,-4718.581341556875,-0.000993522622120373,10,0.01,-2.391937416444689
2018-05-07,159.1,159.42,159.07,159.31,254131,1913353,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159310,159.31,159.12,0.576106761,351,0.002,,1.1308,,0.22999999999998977,0.0014458134272063994,0.14762372337923194,0.38421832775029346,159.08885773989329,158.78213450434734,0.30672323554594527,0.7983045403947704,5.987284052960778,5.987284052960778,0.006366397383813996,0.3616262387797376,1.5931,1593.1,576.1067609999999,888.3681742482651,4751010.0231302865,59307.8257517346,40,11,6669.9999999997035,-2529.999999999887,10285.273708557754,-3901.3107170391477,6383.962991518606,0.0013455144642804352,10,0.01,-2.391937416444689
2018-05-08,159.25,159.28,158.77,158.85,547045,1913642,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.56888839,352,0.002,,1.1308,,-0.46000000000000796,-0.0028874521373423168,0.15108190049386844,0.38869255266067093,158.99331464393597,158.79011868030648,0.2031959636294971,0.5227678334420969,3.9207587508157267,3.9207587508157267,-0.017287996135597165,0.35812929807994964,1.5885,1588.5,568.88839,877.237301464919,4713415.574402452,59387.625289128584,27,-13,-18400.00000000032,-5980.000000000104,-28373.16885119556,-9221.279876638557,-37594.44872783412,-0.007912938205730064,10,0.01,-2.391937416444689
2018-05-09,158.79,158.9,158.52,158.85,585280,1904655,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.64,0.553849558,353,0.002,,1.1308,,0.0,0.0,0.14291531127798365,0.3780414147656096,158.93598878636158,158.79716354144688,0.13882524491469894,0.36722231875248995,2.7541673906436746,2.7541673906436746,0.0,0.3486619817437835,1.5885,1588.5,553.8495580000001,854.0471210485739,4713415.574402452,58917.69468003066,19,-8,0.0,-0.0,0.0,-0.0,0.0,0.0,10,0.01,-2.391937416444689
2018-05-10,158.84,159.25,158.81,159.07,572673,1918102,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159070,159.07,158.88,0.553036467,354,0.002,,1.1308,,0.21999999999999886,0.0013849543594586233,0.13780637553322775,0.37122281117036404,158.98959327181694,158.82926194833547,0.16033132348147205,0.4319005154235841,3.2392538656768806,3.2392538656768806,0.0038143961343507383,0.3476686157037782,1.5907,1590.7,553.036467,852.7933184271396,4718843.48496529,58917.69468003066,22,3,4179.999999999978,-659.9999999999966,6445.6437933692805,-1017.7332305319917,5427.910562837289,0.0011515875222874693,10,0.01,-2.391937416444689
2018-05-11,158.92,159.16,158.79,158.85,421368,1918307,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158850,158.85,158.66,0.534670615,355,0.002,,1.1308,,-0.21999999999999886,-0.0013830389136857413,0.13297359847737758,0.3646554517313262,158.93375596309016,158.83170171911954,0.10205424397062757,0.27986485183778337,2.0989863887833753,2.0989863887833753,-0.004480014147538091,0.336588363235757,1.5885,1588.5,534.670615,824.4728064764843,4709005.397070147,58985.54356206613,15,-7,-4839.9999999999745,-1539.999999999992,-7463.377023901272,-2374.710871241314,-9838.087895142586,-0.002084851495178368,10,0.01,-2.391937416444689
2018-05-14,158.98,159.01,158.12,158.14,747329,1929042,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158140,158.14,157.93,0.539171587,356,0.002,,1.1308,,-0.710000000000008,-0.004469625432798274,0.1530344850461686,0.3911962232002868,158.61625357785408,158.75032504628194,-0.13407146842786233,-0.3427217863481767,-2.570413397611325,-2.570413397611325,-0.009381682946403581,0.3409457360566587,1.5814,1581.3999999999999,539.1715869999999,831.4133955281418,4656453.3538935855,58862.56746337684,-18,-33,-10650.00000000012,-23430.000000000262,-16422.51349267559,-36129.5296838863,-52552.043176561885,-0.011159902940280925,10,0.01,-2.391937416444689
2018-05-15,158.13,158.17,157.61,157.76,832065,1924995,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157760,157.76,157.53,0.569803475,357,0.002,,1.1308,,-0.37999999999999545,-0.002402934109017263,0.1525677561247539,0.39059922698944743,158.27375214671244,158.63381621730758,-0.36006407059514345,-0.9218248417190827,-6.9136863128931205,-6.9136863128931205,0.006176534027395205,0.36118374429513184,1.5776,1577.6,569.8034749999999,878.6483808789513,4650593.677717796,58205.66692366982,-46,-28,6839.999999999918,-10639.999999999873,10547.417116422388,-16407.093292212605,-5859.676175790217,-0.001258398985333018,10,0.01,-2.391937416444689
2018-05-16,157.9,158.5,157.84,158.18,1085172,1875148,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158180,158.18,157.96,0.553031645,358,0.002,,1.1308,,0.4200000000000159,0.002662271805274008,0.15385598552341656,0.3922448030546951,158.23625128802746,158.58042607409493,-0.34417478606746954,-0.8774489384872165,-6.580867038654124,-6.580867038654124,-0.018406112141324166,0.3496217252497155,1.5818,1581.8000000000002,553.031645,852.7858828064766,4620154.202004611,58132.42097147245,-45,1,-19320.00000000073,-420.0000000000159,-29791.82729375595,-647.6484194294771,-30439.475713185428,-0.006545288155150788,10,0.01,-2.391937416444689
2018-05-17,158.02,158.39,157.73,157.87,905263,1843946,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,157870,157.87,157.61,0.556657285,359,0.002,,1.1308,,-0.3100000000000023,-0.0019597926412947553,0.15073404035998872,0.38824482013284956,158.08975077281647,158.4968465359661,-0.40709576314964124,-1.048554267923887,-7.864157009429153,-7.864157009429153,0.01289713479569356,0.3526048552606575,1.5787,1578.7,556.657285,858.3766923670008,4637841.17193522,57751.92752505763,-53,-8,13950.000000000102,-2480.000000000018,21511.17964533555,-3824.20971472632,17686.96993060923,0.003828220695087436,10,0.01,-2.391937416444689
2018-05-18,157.82,158.82,157.8,158.67,777688,1843234,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158670,158.67,158.44,0.534511615,360,0.002,,1.1308,,0.799999999999983,0.005067460568822346,0.17718084898917705,0.42092855568276316,158.32185046368988,158.5172175317348,-0.19536706804490223,-0.4641335576010255,-3.4810016820076912,-3.4810016820076912,-0.0398513055523101,0.33686999117665595,1.5867,1586.7,534.511615,824.2276252891288,4536684.656900527,57973.014649190256,-24,29,-42399.9999999991,-23199.999999999505,-65381.649961448114,-35774.86507324519,-101156.51503469331,-0.02181112101182283,10,0.01,-2.391937416444689
2018-05-21,158.64,159.5,158.61,159.24,803279,1871866,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159240,159.24,159.04,0.538944029,361,0.002,,1.1308,,0.5700000000000216,0.0035923615050106328,0.18516566796273637,0.43030880535115285,158.68911027821395,158.6022507632954,0.08685951491855803,0.201853910118517,1.5139043258888776,1.5139043258888776,-0.012505016441321693,0.33844764443607134,1.5924,1592.4,538.944029,831.062496530455,4485705.47417115,56708.55821125659,10,34,-13680.000000000518,-19380.000000000735,-21094.834232845828,-29884.34849653159,-50979.18272937742,-0.011237100787209334,10,0.01,-2.391937416444689
2018-05-22,159.38,159.43,158.74,158.9,958509,1844417,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,158900,158.9,158.7,0.519319426,362,0.002,,1.1308,,-0.3400000000000034,-0.0021351419241396608,0.18140536158637235,0.42591708299429876,158.77346616692836,158.6372800852606,0.13618608166774493,0.31974787371834035,2.398109052887553,2.398109052887553,-0.003232400595341734,0.3268215393329138,1.5890000000000002,1589.0000000000002,519.3194260000001,800.8009653045492,4484132.6137239635,56071.31842713937,17,7,-3400.000000000034,2380.0000000000236,-5242.868157286098,3670.007710100268,-1572.8604471858298,-0.00035063836808778813,10,0.01,-2.391937416444689
2018-05-23,159.06,159.84,159.03,159.76,1195176,1863265,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159760,159.76,159.6,0.565462348,363,0.002,,1.1308,,0.8599999999999852,0.005412208936437901,0.21157804474386438,0.4599761349720922,159.16807970015702,158.7693647811123,0.3987149190447212,0.8668165340119486,6.501124005089614,6.501124005089614,0.012979067246590644,0.35394488482724085,1.5976,1597.6,565.4623479999999,871.9542760215882,4473523.515805691,56051.65767154955,42,25,14619.999999999749,-21499.99999999963,22544.333076329607,-33153.43099460236,-10609.09791827275,-0.002365919751303285,10,0.01,-2.391937416444689
2018-05-24,159.7,160.29,159.31,160.22,1056314,1876523,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,160.09,0.647277117,364,0.002,,1.1308,,0.46000000000000796,0.0028793189784677153,0.2115792315144667,0.45997742500525685,159.5888478200942,158.94002774804025,0.648820072053951,1.4105476416511875,10.579107312383906,10.579107312383906,0.01871880972922657,0.403992708151292,1.6022,1602.2,647.2771170000001,998.1142898997689,4491256.746337688,55919.04394757113,59,17,19320.000000000335,-7820.0000000001355,29791.827293755337,-12058.596761758112,17733.230531997226,0.0039640409778428165,10,0.01,-2.391937416444689
2018-05-25,160.09,161.34,160.05,161.02,1332111,1780634,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161020,161.02,160.91,0.791559221,365,0.002,,1.1308,,0.8000000000000114,0.00499313444014482,0.23473711089206406,0.484496760455696,160.16130869205654,159.18473036591786,0.9765783261386787,2.015655017424993,15.117412630687449,15.117412630687449,0.052822905067451985,0.4915906229039871,1.6102,1610.2,791.559221,1220.6001865844257,4550470.316114096,56140.7093292211,70,11,47200.00000000067,-8800.000000000126,72783.34618350142,-13569.776407093486,59213.56977640793,0.013184187215458689,10,0.01,-2.391937416444689
2018-05-28,160.75,162.0,160.29,161.93,857650,1738462,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161930,161.93,161.85,0.987281621,366,0.002,,1.1308,,0.9099999999999966,0.0056514718668487784,0.26681078057357377,0.5165372983372777,160.8687852152339,159.50770326404518,1.361081951188737,2.635011945061916,19.762589587964367,19.762589587964367,0.0854356321818745,0.6096965485086149,1.6193000000000002,1619.3000000000002,987.2816210000002,1522.4080508866618,4643084.040092507,56880.8789514262,74,4,63699.99999999976,-3639.9999999999864,98226.67694679994,-5612.9529683885685,92613.72397841138,0.020352560844194116,10,0.01,-2.391937416444689
2018-05-29,161.86,164.15,161.79,162.8,1721393,1748143,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162800,162.8,162.75,1.223465978,367,0.002,,1.1308,,0.8700000000000045,0.00537269190390921,0.2933020897317594,0.5415737158797124,161.64127112914036,159.89503229180457,1.7462388373357953,3.2243788539465386,24.18284140459904,20.0,0.10617830507953661,0.7515147285012284,1.6280000000000001,1628.0,1223.4659779999997,1886.6090639938316,4758457.979953726,58038.550501156344,62,-12,64380.000000000335,10440.000000000055,99275.25057825804,16098.689282960764,115373.93986121881,0.02484855730910271,10,0.01,-2.391937416444689
2018-05-30,163.04,163.06,161.41,162.02,1629582,1779932,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162020,162.02,161.9,1.314722658,368,0.002,,1.1308,,-0.7800000000000011,-0.0047911547911547725,0.3103344092057184,0.5570766636700181,161.79276267748423,160.14502849276874,1.647734184715489,2.95782302898891,22.183672717416822,20.0,-0.09582309582309545,0.8114570164177262,1.6202,1620.2,1314.722658,2027.3286939090208,4680277.563608313,59480.72474942158,59,-3,-48360.00000000007,-2340.0000000000036,-74572.0894371628,-3608.326908249813,-78180.41634541261,-0.016429779704847342,10,0.01,-2.391937416444689
2018-05-31,161.75,162.23,160.95,162.14,1468191,1737888,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162140,162.14,162.08,1.412873903,369,0.002,,1.1308,,0.11999999999997613,0.0007406493025550187,0.29433795465405765,0.5425292200923907,161.93165760649055,160.37973102303124,1.5519265834593057,2.860540088873035,21.45405066654776,20.0,0.014812986051100374,0.871391330331812,1.6214,1621.3999999999999,1412.873903,2178.6798812644565,4692120.277563592,58503.469545103915,54,-5,7079.999999998591,599.9999999998806,10917.501927522886,925.2120277561768,11842.713955279063,0.0025303443640527995,10,0.01,-2.391937416444689
2018-06-01,161.67,161.83,160.99,161.46,1225610,1671623,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161460,161.46,161.39,1.456877712,370,0.002,,1.1308,,-0.6799999999999784,-0.004193906500554956,0.3034223895376205,0.5508378976955203,161.74299456389434,160.5068214909099,1.2361730729844282,2.2441685260873827,16.83126394565537,16.83126394565537,-0.08387813001109912,0.9023149461166853,1.6146,1614.6000000000001,1456.8777120000002,2246.5346368542796,4625011.565150334,58651.50346954491,44,-10,-36719.999999998836,-6799.9999999997835,-56622.97609868749,-10485.736314571755,-67108.71241325924,-0.014302427994899097,10,0.01,-2.391937416444689
2018-06-04,161.16,161.32,160.68,160.81,1738616,1157406,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160810,160.89,160.81,1.464066597,371,0.002,,1.1308,,-0.6500000000000057,-0.004025764895330131,0.30985901713018194,0.5566498155305379,161.36979673833662,160.54248955080286,0.8273071875337621,1.4862255666882114,11.146691750161585,11.146691750161585,-0.06775871153645509,0.9104325582986134,1.6081,1608.1000000000001,1464.0665970000002,2257.620041634542,4565875.096376239,57812.644564379174,29,-15,-28600.00000000025,-9750.000000000085,-44101.77332305359,-15034.695451040996,-59136.46877409458,-0.0127862315458172,10,0.01,-2.391937416444689
2018-06-05,160.68,161.66,160.68,161.45,1885827,1570825,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161450,161.46,161.45,1.493086624,372,0.002,,1.1308,,0.6399999999999864,0.0039798519992537695,0.3152504216096306,0.561471656995819,161.40187804300197,160.64925548600252,0.7526225569994551,1.3404462141978781,10.053346606484086,10.053346606484086,0.044362183446946084,0.9247981567048622,1.6144999999999998,1614.4999999999998,1493.0866239999998,2302.369505011565,4598442.559753262,57073.438704702996,25,-4,18559.999999999603,2559.9999999999454,28619.892058596153,3947.5713184270558,32567.46337702321,0.007132797698051522,10,0.01,-2.391937416444689
2018-06-06,161.07,161.31,159.83,160.16,1523991,1808065,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160160,160.24,160.16,1.474321878,373,0.002,,1.1308,,-1.289999999999992,-0.007990089811086953,0.3881612096307306,0.6230258498896579,160.90512682580118,160.59169601706105,0.3134308087401223,0.5030783374327614,3.773087530745711,3.773087530745711,-0.08032714228779408,0.9205306431068933,1.6016,1601.6,1474.3218780000002,2273.4338905165773,4518874.325366216,57480.531996915786,10,-15,-32249.9999999998,-19349.99999999988,-49730.14649190409,-29838.087895142453,-79568.23438704654,-0.01730330070521005,10,0.01,-2.391937416444689
2018-06-07,160.0,160.48,159.39,159.64,1004209,1862327,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159640,159.57,159.64,1.470131853,374,0.002,,1.1308,,-0.5200000000000102,-0.0032467532467532756,0.3817957388398808,0.6178962201210498,160.3990760954807,160.47973177975976,-0.08065568427906555,-0.1305327361660581,-0.9789955212454358,-0.9789955212454358,-0.012250284190732937,0.9209044431220247,1.5963999999999998,1596.3999999999999,1470.131853,2266.972787972244,4501233.616036994,56485.9290670777,-2,-12,-5200.000000000102,-6240.000000000123,-8018.504240555285,-9622.205088666342,-17640.709329221627,-0.003903784008817727,10,0.01,-2.391937416444689
2018-06-08,160.23,161.13,160.18,160.4,959958,1931136,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160400,160.4,157.96,1.465125137,375,0.002,,1.1308,,0.7600000000000193,0.004760711601102585,0.3923797529566456,0.6264022293675571,160.39944565728842,160.47035157037627,-0.07090591308784155,-0.11319549925521696,-0.8489662444141273,-0.8489662444141273,-0.0046607153354206185,0.9134196614713217,1.604,1604.0,1465.125137,2259.25233153431,4498889.745566678,56265.42020046243,-2,0,-1520.0000000000387,-0.0,-2343.870470316174,-0.0,-2343.870470316174,-0.0005207173566742754,10,0.01,-2.391937416444689
2018-06-11,160.22,160.22,159.55,159.74,623118,1863125,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159740,159.74,157.26,1.46042665,376,0.002,,1.1308,,-0.6599999999999966,-0.004114713216957555,0.39471598252655643,0.6282642616977003,160.13566739437306,160.38442785621433,-0.24876046184127176,-0.3959487702978193,-2.9696157772336447,-2.9696157772336447,0.0034932526266416276,0.9142523162639289,1.5974000000000002,1597.4,1460.42665,2252.0071703932153,4495836.545875083,56236.12181958348,-7,-5,1319.9999999999932,-3299.9999999999827,2035.4664610639834,-5088.666152659958,-3053.199691595975,-0.0006786562606040027,10,0.01,-2.391937416444689
2018-06-12,159.84,159.92,159.37,159.85,634990,1822424,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159850,159.85,157.36,1.443576346,377,0.002,,1.1308,,0.10999999999998522,0.000688619005884572,0.37403403752512077,0.6115832220762116,160.02140043662382,160.32155399077735,-0.30015355415352474,-0.49078121066591573,-3.680859079994368,-3.680859079994368,-0.002044933864377773,0.9030818554895215,1.5985,1598.5,1443.576346,2226.02366383963,4494988.434849639,56197.95682343854,-9,-2,-769.9999999998965,219.99999999997044,-1187.3554356205036,339.24441017728674,-848.1110254432169,-0.0001886436521410807,10,0.01,-2.391937416444689
