Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_pct_for_sig,ret_net_for_var,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,volatility_scaler,subsystem_position,portfolio_instr_position,target_contracts,current_position,trades,strategy_ret,cumulative_pnl_usd,pdm_used,eff_multiplier
2017-01-17,163.73,164.45,163.71,163.9,877774,1718181,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163900,163.9,160.73,0.688355044,12,0.002,,1.1308,,0.001956229367893414,0.3199999999999932,0.9660791092013876,0.982893233877102,163.60333625165543,163.94605583206243,-0.34271958040699246,-0.3486844436349483,-1.848027551265226,-1.848027551265226,-0.0044288900994832,0.42,1.639,1639.0,688.38,608.7548638132296,9975424.47824549,124813.07481429077,205.0301069176908,-37.89012864227476,-30.31210291381981,-30,-30,4,-0.0009635916461563736,-24575.5217545107,1.6,0.8
2017-01-18,163.81,163.82,163.04,163.42,789279,1719604,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163420,163.42,160.27,0.661785967,13,0.002,,1.1308,,-0.0029286150091519803,-0.4800000000000182,0.9263126708661784,0.9624513862352625,163.56259486239867,163.91417366042228,-0.3515787980236098,-0.36529512352706983,-1.93606415469347,-1.93606415469347,0.005412161223961721,0.4,1.6341999999999999,1634.1999999999998,653.68,578.0686239830208,9988158.825610187,124692.80597806862,215.70588820217847,-41.76204381045548,-33.409635048364386,-33,-33,-3,0.0012765719787132107,-11841.174389813095,1.6,0.8
2017-01-19,163.0,163.15,162.62,163.03,870073,1724167,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163030,163.03,159.89,0.548840292,14,0.002,,1.1308,,-0.0023864888018602093,-0.38999999999998636,0.8844633373058439,0.9404591098531844,163.4442404485323,163.86058737797245,-0.4163469294401523,-0.44270604120698925,-2.346342018397043,-2.346342018397043,0.004620395424858918,0.34,1.6303,1630.3000000000002,554.3020000000001,490.18570923240196,9999540.148567384,124851.98532012734,254.70343783713562,-59.76213784274505,-47.80971027419604,-48,-48,-15,0.0011394815757250184,-459.8514326158911,1.6,0.8
2017-01-20,163.18,163.28,162.2,162.29,726842,1728202,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162290,162.29,159.15,0.539440142,15,0.002,,1.1308,,-0.004539041894130014,-0.7400000000000091,0.8662545082622856,0.9307279453536815,163.18774257108066,163.76540026415594,-0.577657693075281,-0.6206514975283869,-3.2894529369004504,-3.2894529369004504,0.010650144719461753,0.33,1.6229,1622.9,535.557,473.6089494163424,10030951.538733639,124994.25185709231,263.9186865263641,-86.81480984970578,-69.45184787976463,-69,-69,-21,0.0031412834689957835,30951.538733638823,1.6,0.8
2017-01-23,162.77,163.38,162.45,163.13,794009,1708741,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163130,163.13,159.98,0.539948454,16,0.002,,1.1308,,0.005175919650009186,0.8400000000000034,0.8575704807886488,0.9260510141394203,163.17491088861829,163.7268911572374,-0.5519802686191042,-0.5960581654694906,-3.1591082769883,-3.1591082769883,-0.017025944093883468,0.33,1.6313,1631.3,538.3290000000001,476.06031128404675,9979695.790590731,125386.8942341705,263.38447306386985,-83.20600688862733,-66.56480551090186,-67,-67,2,-0.005109759322930463,-20304.209409268573,1.6,0.8
2017-01-24,163.14,163.23,162.48,162.76,723034,1715412,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162760,162.76,159.63,0.551983393,17,0.002,,1.1308,,-0.002268129712499234,-0.37000000000000455,0.8186153196649383,0.9047736289619289,163.08270846892532,163.66829169316242,-0.585583224237098,-0.6472151768050018,-3.4302404370665096,-3.4302404370665096,0.007165267348039423,0.34,1.6276,1627.6,553.384,489.3738945879024,10001618.32331093,124746.19738238415,254.90979139259537,-87.4401874239069,-69.95214993912553,-70,-70,-3,0.002196713525162543,1618.3233109302819,1.6,0.8
2017-01-25,162.44,162.49,161.52,161.76,1048098,1741948,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161760,161.76,158.64,0.647763589,18,0.002,,1.1308,,-0.0061440157286802854,-1.0,0.828419896980347,0.9101757506000404,162.78877325360858,163.5526376511526,-0.7638643975440118,-0.8392493395263808,-4.448021499489818,-4.448021499489818,0.02107545119849177,0.4,1.6176,1617.6,647.04,572.1966749204103,10063521.40077821,125020.22904138663,218.49170839515335,-97.18558164019021,-77.74846531215218,-78,-78,-8,0.006189306116891235,63521.40077820979,1.6,0.8
2017-01-26,161.6,161.88,161.31,161.43,875402,1719559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161430,161.43,158.32,0.757355707,19,0.002,,1.1308,,-0.002040059347180878,-0.3299999999999841,0.7895269295760033,0.888553278974313,162.48682364169557,163.42399294502215,-0.9371693033265842,-1.0547136851584076,-5.58998253133956,-5.58998253133956,0.009074227836495708,0.47,1.6143,1614.3000000000002,758.721,670.9594977007429,10086284.046692606,125794.01750972762,187.48377203214355,-104.80310105693309,-83.84248084554648,-84,-84,-6,0.0022618967067169512,86284.04669260606,1.6,0.8
2017-01-27,161.54,161.93,161.49,161.85,699866,1720039,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161850,161.85,158.74,0.812758062,20,0.002,,1.1308,,0.0026017468871957217,0.4199999999999875,0.7563849333827053,0.8697039343263345,162.34530727687434,163.32859943320264,-0.9832921563283037,-1.1306056205091837,-5.992209788698673,-5.992209788698673,-0.014543719650391161,0.5,1.6185,1618.5,809.25,715.6437920056597,10055084.895649098,126078.55058365758,176.17500772320048,-105.56776058030263,-84.45420846424211,-84,-84,0,-0.0030932255029778393,55084.89564909786,1.6,0.8
2017-01-30,161.93,162.22,161.35,162.07,814240,1708279,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162070,162.07,158.96,0.842975484,21,0.002,,1.1308,,0.001359283286994195,0.21999999999999886,0.7181154775241807,0.8474169443220856,162.28412788201337,163.2523206796752,-0.9681927976618283,-1.1425223488260088,-6.0553684487778465,-6.0553684487778465,-0.008145110617941124,0.52,1.6207,1620.7,842.764,745.2812168376371,10038742.483197736,125688.56119561373,168.6458189955907,-102.12125713641996,-81.69700570913596,-82,-82,2,-0.001625288361158766,38742.48319773562,1.6,0.8
2017-01-31,162.07,162.29,161.49,162.13,1001325,1717559,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162130,162.13,159.01,0.846005319,22,0.002,,1.1308,,0.0003702104029124076,0.060000000000002274,0.6794930192796304,0.8243136655907327,162.24987724156597,163.18430124454335,-0.93442400297738,-1.1335782020643057,-6.00796447094082,-6.00796447094082,-0.002241760393205127,0.52,1.6213,1621.3,843.076,745.5571276972055,10034391.581181465,125484.2810399717,168.30941101395368,-101.11969614968092,-80.89575691974474,-81,-81,1,-0.0004334110595579195,34391.58118146472,1.6,0.8
2017-02-01,161.9,162.02,161.51,161.61,737846,1700070,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161610,161.61,158.48,0.875672503,23,0.002,,1.1308,,-0.003207302781718213,-0.5199999999999818,0.6573798831023521,0.8107896663761521,162.10768229899577,163.08888904790436,-0.9812067489085905,-1.2101865497301199,-6.413988713569635,-6.413988713569635,0.019269361160112686,0.54,1.6161,1616.1000000000001,872.6940000000002,771.7492041032898,10071639.547223203,125429.89476476831,162.5267562284145,-104.2444780102134,-83.39558240817072,-83,-83,-2,0.0037120303448785114,71639.54722320288,1.6,0.8
2017-02-02,161.94,162.56,161.63,162.37,856473,1691350,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162370,162.37,159.24,0.82122226,24,0.002,,1.1308,,0.004702679289647849,0.7599999999999909,0.6530674569887107,0.8081258917945339,162.16597512144116,163.04532001469804,-0.8793448932568708,-1.0881285975186208,-5.76708156684869,-5.76708156684869,-0.03016293188733897,0.51,1.6237000000000001,1623.7,828.087,732.3019101521047,10015856.031128403,125895.49434029004,171.9174736470926,-99.14620932893432,-79.31696746314746,-79,-79,4,-0.005538672808259828,15856.0311284028,1.6,0.8
2017-02-03,162.15,162.68,162.01,162.49,657266,1685955,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162490,162.49,159.36,0.785932143,25,0.002,,1.1308,,0.0007390527806860892,0.12000000000000455,0.6185448917460777,0.7864762499567789,162.2379806500098,163.01166425623148,-0.773683606221681,-0.9837342275296922,-5.213791405907369,-5.213791405907369,-0.004262177668423012,0.48,1.6249000000000002,1624.9000000000003,779.9520000000001,689.7347010965689,10007472.585779976,125198.20038910504,181.51645870515105,-94.63889524276564,-75.71111619421252,-76,-76,3,-0.0008370173575150441,7472.5857799761,1.6,0.8
2017-02-06,162.5,163.48,162.44,163.19,938640,1713899,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163190,163.19,160.05,0.716438413,26,0.002,,1.1308,,0.0043079574127637965,0.6999999999999886,0.611596519219262,0.7820463664126712,162.4495405055632,163.02247248312653,-0.5729319775633428,-0.7326061499287336,-3.8828125946222882,-3.8828125946222882,-0.022460791335682826,0.44,1.6319,1631.8999999999999,718.036,634.9805447470817,9960426.246904844,125093.40732224971,197.00352767827795,-76.49277784542382,-61.194222276339055,-61,-61,15,-0.004701120934568628,-39573.75309515558,1.6,0.8
2017-02-07,163.49,163.74,162.97,163.38,965267,1705739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163380,163.38,160.2,0.721030975,27,0.002,,1.1308,,0.001164287027391353,0.18999999999999773,0.5804885992614639,0.761898024187925,162.6563092821047,163.0441408174825,-0.38783153537781345,-0.5090333916946258,-2.697876975981517,-2.697876975981517,-0.004520708333710491,0.44,1.6338,1633.8,718.872,635.7198443579766,9950176.86593562,124505.32808631056,195.84936539467387,-52.83774936588819,-42.27019949271056,-42,-42,19,-0.0010290102767851078,-49823.13406438008,1.6,0.8
2017-02-08,163.53,164.41,163.44,164.22,993921,1701976,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164220,164.22,161.02,0.770075105,28,0.002,,1.1308,,0.005141388174807249,0.8400000000000034,0.5872513776797634,0.7663232853566199,163.00379610830365,163.1154050103624,-0.11160890205874807,-0.14564206020023157,-0.7719029190612273,-0.7719029190612273,-0.01387083278139611,0.47,1.6422,1642.2,771.834,682.5557127697205,9918977.71489211,124377.21082419525,182.22279661170668,-14.06583086240767,-11.252664689926137,-11,-11,31,-0.0031355373340467224,-81022.28510789014,1.6,0.8
2017-02-09,164.21,164.46,163.97,164.23,771865,1715433,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164230,164.23,161.01,0.80645996,29,0.002,,1.1308,,6.089392278640915e-05,0.009999999999990905,0.5555134653727491,0.745327757012141,163.27628586201394,163.1829562218556,0.09332964015834477,0.1252195953797337,0.6636638555125887,0.6636638555125887,-4.700419675191821e-05,0.49,1.6422999999999999,1642.3,804.727,711.6439688715953,9918880.438627519,123987.22143615138,174.22647680517738,11.562781532889861,9.250225226311889,9,9,20,-9.807085708570855e-06,-81119.56137248129,1.6,0.8
2017-02-10,163.96,164.17,163.76,163.91,639537,1730715,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163910,163.91,160.7,0.831093657,30,0.002,,1.1308,,-0.0019484868781586284,-0.3199999999999932,0.5310208456228706,0.7287117712942961,163.41711122601083,163.2270194811371,0.19009174487374025,0.2608599893152682,1.3825579433709214,1.3825579433709214,-0.001293140313974443,0.51,1.6391,1639.1,835.9409999999999,739.2474354439335,9916333.56915458,123986.00548284399,167.71922300736534,23.188154402483196,18.55052352198656,19,19,10,-0.00025676985307949426,-83666.43084542081,1.6,0.8
2017-02-13,163.93,164.03,163.68,163.76,512868,1743253,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163760,163.76,160.56,0.846974419,31,0.002,,1.1308,,-0.0009151363553169256,-0.15000000000000568,0.5035332323459587,0.7096007555984976,163.49330873134176,163.25932133076518,0.23398740057658074,0.32974514010942546,1.7476492425799548,1.7476492425799548,-0.0012652290373109294,0.52,1.6376,1637.6,851.552,753.052706048815,9913813.229571983,123954.16961443225,164.6022497745293,28.766699714541268,23.013359771633016,23,23,4,-0.0002541604278456478,-86186.77042801678,1.6,0.8
2017-02-14,163.97,164.07,163.26,163.42,740039,1754219,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163420,163.42,160.22,0.851208357,32,0.002,,1.1308,,-0.002076209086467995,-0.3400000000000034,0.48256386843536647,0.6946681714569672,163.4770179021547,163.26905943193094,0.20795847022375824,0.29936375203083665,1.5866278857634342,1.5866278857634342,-0.0036284852374034115,0.52,1.6341999999999999,1634.1999999999998,849.7839999999999,751.489211177927,9906897.77148921,123922.6653696498,164.9027870611826,26.163936039138196,20.93114883131056,21,21,-2,-0.0006975578339669703,-93102.22851078957,1.6,0.8
2017-02-15,163.52,163.55,163.13,163.3,665674,1746602,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163300,163.3,160.11,0.847630619,33,0.002,,1.1308,,-0.0007343042467260474,-0.11999999999997613,0.4572577133848058,0.6762083357847682,163.43768059056475,163.27093461787453,0.1667459726902223,0.24658964385096874,1.3069251124101342,1.3069251124101342,-0.0011650675944900597,0.52,1.6330000000000002,1633.0000000000002,849.1600000000002,750.9373894587903,9904669.260700388,123836.22214361513,164.90885109991046,21.55235187611766,17.241881500894127,17,17,-4,-0.00022494537040999857,-95330.73929961212,1.6,0.8
2017-02-16,163.48,163.88,163.32,163.84,754372,1748981,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163840,163.84,160.65,0.845453133,34,0.002,,1.1308,,0.003306797305572484,0.539999999999992,0.44830324239103203,0.6695545103955555,163.5270849037726,163.30542342891246,0.22166147486012733,0.33105814600393846,1.7546081738208739,1.7546081738208739,0.004321736440302848,0.52,1.6384,1638.4,851.9680000000001,753.4205871949063,9912787.407145383,123808.36575875485,164.32835505558893,28.83318749710751,23.06654999768601,23,23,6,0.0008196282209246144,-87212.59285461716,1.6,0.8
2017-02-17,163.79,164.64,163.62,164.43,751339,1742367,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164430,164.43,161.23,0.890519511,35,0.002,,1.1308,,0.00360107421875,0.5900000000000034,0.4428868509104359,0.6654974462088009,163.72773270293425,163.37357958473595,0.35415311819829753,0.5321630010991528,2.82046390582551,2.82046390582551,0.006318474258754368,0.54,1.6443,1644.3000000000002,887.9220000000001,785.2157764414575,9924787.760877253,123909.8425893173,157.80355706920201,44.50792369245603,35.60633895396483,36,36,13,0.0012105932709926934,-75212.23912274651,1.6,0.8
2017-02-20,164.28,164.68,164.18,164.58,597814,1722583,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164580,164.58,161.38,0.937918795,36,0.002,,1.1308,,0.0009122422915526229,0.15000000000000568,0.4201632373477097,0.6481999979541112,163.91712543561553,163.44669597353985,0.4704294620756855,0.7257473982728848,3.8464612108462894,3.8464612108462894,0.0025729464566917244,0.57,1.6458000000000002,1645.8000000000002,938.106,829.5949770074284,9929563.141139016,124059.84701096568,149.54266895212265,57.52100754907675,46.016806039261404,46,46,10,0.00048115691507136764,-70436.85886098444,1.6,0.8
2017-02-21,164.57,164.64,164.09,164.41,692504,1701228,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164410,164.41,161.22,0.962182762,37,0.002,,1.1308,,-0.001032932312553303,-0.17000000000001592,0.3990138731667527,0.6316754492354065,164.02665311658987,163.50507803574956,0.5215750808403072,0.8257010486502726,4.376215557846445,4.376215557846445,-0.003973134073666036,0.59,1.6441,1644.1,970.0189999999999,857.8165900247611,9922647.68305624,124119.5392642377,144.69239777777548,63.32051222572075,50.6564097805766,51,51,5,-0.0006964513931255023,-77352.3169437591,1.6,0.8
2017-02-22,164.35,165.53,164.31,164.99,1140900,1712331,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164990,164.99,161.78,1.033838801,38,0.002,,1.1308,,0.0035277659509762582,0.5800000000000125,0.39562933948206414,0.6289907308395444,164.24073020179213,163.5950733063102,0.6456568954819204,1.026496677653947,5.440432391565919,5.440432391565919,0.01543826423910326,0.63,1.6499000000000001,1649.9,1039.4370000000001,919.2049876193846,9948806.154934557,124033.09603820302,134.9351860670728,73.41057570412771,58.72846056330217,59,59,8,0.002636239108134878,-51193.845065442845,1.6,0.8
2017-02-23,165.1,165.8,164.84,165.64,781978,1693507,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,165640,165.64,162.4,1.147469244,39,0.002,,1.1308,,0.003939632705012297,0.6499999999999773,0.39708180761816714,0.630144275240335,164.5516790458383,163.71900825744294,0.8326707883953759,1.3213970532030905,7.003404381976379,7.003404381976379,0.021433305379221362,0.69,1.6563999999999999,1656.3999999999999,1142.9159999999997,1010.7145383799077,9982720.198089844,124360.07693668197,123.04174147531404,86.17110714142191,68.93688571313753,69,69,10,0.0034088555578566495,-17279.801910156384,1.6,0.8
2017-02-24,165.72,166.4,165.6,166.21,841355,1651201,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166210,166.21,162.95,1.272212901,40,0.002,,1.1308,,0.003441197778314642,0.5700000000000216,0.3931800882874567,0.6270407389376361,164.92019481342982,163.86997745396155,1.0502173594682631,1.6748789899163394,8.876858646556599,8.876858646556599,0.024100099599896143,0.77,1.6621000000000001,1662.1000000000001,1279.8170000000002,1131.7801556420236,10017500.884329675,124784.00247612305,110.25463015415478,97.87147670068087,78.2971813605447,78,78,9,0.00348408906086406,17500.884329674765,1.6,0.8
2017-02-27,166.22,166.32,165.9,166.08,640091,1624074,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166080,166.08,162.84,1.378103407,41,0.002,,1.1308,,-0.0007821430720172939,-0.12999999999999545,0.37284062405570223,0.6106067671224273,165.1779292993343,164.0039182143275,1.1740110850067822,1.9226958301485573,10.190287899787354,10.190287899787354,-0.006942973491681056,0.83,1.6608,1660.8,1378.464,1219.0166253979482,10008533.781393701,125218.76105412094,102.72112655825613,104.67578530191228,83.74062824152983,84,84,6,-0.0008951437129395626,8533.78139370121,1.6,0.8
2017-02-28,166.04,166.22,165.7,166.05,964851,1528464,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,166050,166.05,162.81,1.457088993,42,0.002,,1.1308,,-0.00018063583815031148,-0.030000000000001137,0.3527357254580967,0.5939155878221221,165.37172278837113,164.12792317103495,1.2437996173361796,2.094236357555744,11.099452695045443,11.099452695045443,-0.001840731195771066,0.88,1.6605,1660.5,1461.24,1292.2178988326848,10006305.270604879,125106.67226742127,96.81546152582736,107.45986353549128,85.96789082839302,86,86,2,-0.00022266106479702907,6305.270604878664,1.6,0.8
2017-03-01,165.78,165.9,164.75,164.93,1406475,1372386,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.7,1.422931013,43,0.002,,1.1308,,-0.00674495633845229,-1.1200000000000045,0.40147433489279477,0.6336200240623672,165.2735621687331,164.17653388794193,1.0970282807911644,1.7313661802506166,9.176240755328267,9.176240755328267,-0.07486532380879812,0.86,1.6493000000000002,1649.3000000000002,1418.3980000000001,1254.3314467633534,9921126.636009902,125078.81588256099,99.71751581714015,91.50319326613325,73.20255461290661,73,73,-13,-0.008512496100354164,-78873.36399009824,1.6,0.8
2017-03-02,164.99,164.99,164.42,164.61,1294596,1163974,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164610,164.61,161.4,1.343974206,44,0.002,,1.1308,,-0.0019402170617837111,-0.3199999999999932,0.38530815462831913,0.6207319507068403,165.1261039090146,164.2028045614,0.9232993476146021,1.487436479728846,7.883413342562883,7.883413342562883,-0.017803898876522953,0.82,1.6461000000000001,1646.1000000000001,1349.8020000000001,1193.6699681641317,9900468.694729393,124014.08295012377,103.89310802621418,81.90323140141838,65.52258512113471,66,66,-7,-0.0020822172761638274,-99531.30527060665,1.6,0.8
2017-03-03,161.59,161.6,160.63,160.71,1535914,1224904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.98,160.71,1.433094786,45,0.002,,1.1308,,-0.023692363768908375,-3.9000000000000057,1.1866428489727368,1.0893313770257134,164.14474748478915,163.99111943646668,0.15362804832247434,0.14102967339648015,0.7474572690013448,0.7474572690013448,-0.18677669665266572,0.89,1.6071000000000002,1607.1000000000001,1430.3190000000002,1264.8735408560312,9672842.235585425,123755.85868411743,97.84049921730745,7.313159234269685,5.850527387415749,6,6,-60,-0.02299148314717143,-327157.76441457495,1.6,0.8
