Date,FinalForecast,Multiplier,EWMA002_forecast,EWMA004_forecast,EWMA008_forecast,EWMA016_forecast,EWMA_NORM_forecast
2021-12-19,10.817215015494828,1.0633986305917116,9.598484571311642,7.245535152755675,2.8275439712835304,4.499878332916194,20.0
2021-12-20,9.394756365776471,1.0634423435581293,10.137590214508396,8.216433813997371,3.941689107027642,4.999459965192508,20.0
2021-12-21,10.059535654946144,1.0634843891491903,14.437257200322472,10.790861969682435,5.666405094522395,5.6851890458121375,20.0
2021-12-22,12.035029953275412,1.0635463887262324,9.595212543100727,10.024783473850007,6.229319281970969,6.093735372549485,20.0
2021-12-23,11.048486997215969,1.0635192633462474,9.9125312511465,10.565493927125283,7.165080614722456,6.693795660176434,20.0
2021-12-24,11.557770714102627,1.0635286890681,4.534495565598021,8.536964848075039,7.002324314732897,6.868917462547024,20.0
2021-12-25,9.984649087149307,1.0634932184489365,2.56207405656133,7.235490718121991,6.946526481259504,7.148047822902552,20.0
2021-12-26,9.335775986240897,1.063490659394685,1.690739078575194,6.252871624353417,6.857133133952693,7.398574985218585,20.0
2021-12-27,8.975693299621382,1.063487936554178,0.4387619196964592,5.121564958407845,6.592505114433478,7.562297382918263,20.0
2021-12-28,8.447274714733126,1.0634832175510351,-4.55203686204545,2.1341772133642567,5.347714226553668,7.195182611569633,16.933333333333334
2021-12-29,5.755429046443321,1.0635209983540745,-7.995960274212964,-0.7690632475626459,3.945427268035834,6.786026550340347,8.466666666666667
2021-12-30,2.219221134641232,1.0635486004082237,-8.844443249432153,-2.782243430908005,2.696124839295276,6.399897318103302,8.466666666666667
2021-12-31,1.2626458718008255,1.0635490362276578,-2.2467352450130957,-1.2535626414061225,2.63330944259028,6.2102274354039455,8.466666666666667
2022-01-01,2.9380169287845224,1.0637353366100406,3.114560509403268,1.0980599125049644,3.21296581884814,6.390295629201539,20.0
2022-01-02,7.194419983800386,1.0637634723629552,3.3588061945135457,2.0025604895620988,3.517603240924152,6.56712084711282,20.0
2022-01-03,7.541226515769055,1.0637599734555427,-0.6988403020140437,0.7647587875614302,3.009446051586642,6.368925381058602,8.466666666666667
2022-01-04,3.810655981655799,1.0637779070038804,-5.251084005256513,-1.5444128738951273,1.9492635520162345,5.938340183425365,2.0039237323797963
2022-01-05,0.6587015205599986,1.0637839350983564,-10.1027240004476,-4.700612981778442,0.3195378764177101,5.194283814768366,0.0
2022-01-06,-1.9764830919776115,1.063824661489062,-11.872940575962105,-7.094313498831128,-1.2241552443292432,4.509392729890381,0.0
2022-01-07,-3.336617360155573,1.0638355536642619,-16.558060872877807,-10.613164283164693,-3.4312470243490583,3.2794287592191336,0.0
2022-01-08,-5.81461637397552,1.0640499091455196,-17.910863402243105,-13.309082269678688,-5.525588200382243,2.202988577987578,-3.2515111823494687
2022-01-09,-8.043267743834905,1.0640916183211007,-11.411764375298452,-12.18336084162522,-6.2043755637107845,1.5092927527742552,-8.466666666666667
2022-01-10,-7.823573737586638,1.0642327187234413,-11.95558891509178,-12.81442575372692,-7.357825601713112,0.6398726243030598,-8.466666666666667
2022-01-11,-8.504617011025273,1.0642841759510726,-6.265152335833891,-10.727183425942092,-7.368935098503376,0.1651036291235977,-8.466666666666667
2022-01-12,-6.952731372857711,1.0643184535989139,1.1384641922489749,-6.809349592446187,-6.31477413886743,0.0989656828053741,0.0
2022-01-13,-2.5302948146415507,1.0643391868417447,-2.0306422400467805,-6.628075847254742,-6.355640627380858,-0.2969936960450408,-8.466666666666667
2022-01-14,-5.061764089117551,1.0643788434693036,-2.0280590052768286,-6.13500728866866,-6.378287849029917,-0.6108955554413076,-8.466666666666667
2022-01-15,-5.027881034823042,1.064375891998145,0.3727304631775369,-4.656929841782677,-5.933165088760976,-0.7428217568894557,-3.919951411507184
2022-01-16,-3.16760393831256,1.064373198638827,0.3545808602010721,-3.96161468155463,-5.68664432228007,-0.907606480561322,-3.231907047645913
2022-01-17,-2.8595816175225277,1.06437162789722,-4.399671843788575,-5.449627011331203,-6.164514360534785,-1.3525007574696568,-8.466666666666667
2022-01-18,-5.499245174621743,1.0643845654711601,-5.699040908996556,-6.407363504231549,-6.713763322102609,-1.81601094697202,-8.466666666666667
2022-01-19,-6.195316789430783,1.064383347254081,-8.233564885253486,-7.985808671116623,-7.559522827996542,-2.417078320301988,-8.466666666666667
2022-01-20,-7.378884980277219,1.0643858471759855,-10.717355066842366,-9.854472268668063,-8.665199889137904,-3.149404587133147,-8.466666666666667
2022-01-21,-8.696706666015698,1.0643876462153297,-19.039940852074174,-13.779100196852593,-10.055972804259794,-4.006297611470641,-8.466666666666667
2022-01-22,-11.78187253158537,1.0643453410014887,-20.0,-18.00816399039081,-12.559175521313474,-5.37415907015601,-8.466666666666667
2022-01-23,-13.711331273251663,1.0644093974998958,-17.46015641852375,-17.774145577813712,-13.62445476152654,-6.309020436617916,-8.466666666666667
2022-01-24,-13.546548285000437,1.0644037617865594,-15.012043398750915,-17.813548723830333,-14.77029807721488,-7.3291925122944575,-8.466666666666667
2022-01-25,-13.49495123457262,1.0644091200214467,-8.071702494234657,-15.056510755408038,-14.528574285378347,-7.816027755694767,-10.355542633189756
2022-01-26,-11.88419954484523,1.064351521949067,-6.964873787291094,-13.935057375406007,-14.742742922898032,-8.478827466053517,-16.933333333333334
2022-01-27,-12.996797615957727,1.06435449710426,-6.75403094490421,-13.282373679865575,-15.01634942855223,-9.16154286671116,-16.933333333333334
2022-01-28,-13.016574915691972,1.064356448627487,-3.7442964588008993,-11.47654700209074,-14.692370864813824,-9.595031050825884,-16.933333333333334
2022-01-29,-12.014511779856726,1.0643316553579025,1.9402271451678244,-7.92159241655992,-13.283809758539386,-9.49651392274448,-8.466666666666667
2022-01-30,-7.924484489699225,1.064307616850786,-0.3524447669093538,-7.293222074273696,-12.818096082840766,-9.701199687307644,-16.933333333333334
2022-01-31,-10.0260540395636,1.064375455466912,0.8307983281258007,-5.936221571886351,-12.161114572562926,-9.855020282134832,-8.466666666666667
2022-02-01,-7.575836378765654,1.0643740210090034,4.2566440154388445,-3.4681193229324045,-10.873437800466103,-9.673093889231197,-8.466666666666667
2022-02-02,-6.008448204309528,1.064396399382203,-0.6486291547041104,-4.248696269832622,-10.533895725888751,-9.660154433324324,-16.933333333333334
2022-02-03,-8.947555943171883,1.0645589432666696,-1.249480766793869,-4.317417955270473,-10.356305603606538,-9.883388473086988,-16.933333333333334
2022-02-04,-9.09980112074626,1.0645550828308157,7.191131293296355,-0.0873661792540571,-7.739922192095633,-8.6182893836717,-8.466666666666667
2022-02-05,-3.773673766674901,1.0647394831617398,7.825109204251493,1.75486105028563,-6.496353837090381,-8.305104340796545,0.0
2022-02-06,-1.1119079708380832,1.0647424519223516,8.746103659171128,3.523558506735202,-5.145133001472806,-7.86729520497867,0.0
2022-02-07,-0.1581732642925859,1.0647583199717645,11.739780256975877,6.1207453624966295,-3.2691479202517173,-7.068532323130034,0.0
2022-02-08,1.6021418543991586,1.0648509801165895,13.961081824454306,8.672030683603356,-1.3072185950103268,-6.2055425259398405,0.0
2022-02-09,3.220344585217984,1.0649040167028923,16.175616656179695,11.2962387740307,0.8426251755397246,-5.156982673839619,0.0
2022-02-10,4.932469309957907,1.0649832128800663,15.801702560810538,12.921205400869246,2.6792257432460818,-4.214042673929641,8.466666666666667
2022-02-11,7.594381155151953,1.0649884679555333,3.568459571865213,8.152549821623632,2.0955689384351026,-3.642404721848433,8.466666666666667
2022-02-12,3.9719612605081642,1.0653922252270742,-0.2513755398184386,5.709316268462294,1.7555737235168032,-3.524241491874358,-4.923835967940365
2022-02-13,-0.2630583645444761,1.0653905994006072,-4.537158846260784,2.606679768181678,0.8636737641428066,-3.599120409231219,-8.466666666666667
2022-02-14,-2.798325694862131,1.0654125292993515,-1.1650130953826043,2.538610110183629,0.8846767062428504,-3.3734121370649297,-8.466666666666667
2022-02-15,-2.0417449543939656,1.0654281405092259,9.674632955742238,6.52702723420185,2.571190276108629,-2.151983330516116,8.466666666666667
2022-02-16,5.346537808435786,1.065576602823797,13.383816317793006,9.605808671339329,4.303715482426697,-1.2711121390980344,8.466666666666667
2022-02-17,7.350165620180726,1.0655843888832384,5.810361318219123,7.674041581502297,4.218299846118147,-0.8922611525073405,8.466666666666667
2022-02-18,5.3873263993632845,1.0656532274082842,-0.9671281900629936,4.626744643681563,3.46144670561664,-0.873044446839984,0.0
2022-02-19,1.3316546910457439,1.065661573967377,-1.4413014623650826,3.386335093818065,3.1353216646275226,-0.7857934327769742,0.0
2022-02-20,0.9153092573202599,1.0656608129707685,-8.04273624905823,-0.5996129449922856,1.4782690774844982,-1.1338362199171672,-16.933333333333334
2022-02-21,-5.377724357541217,1.0656872782592388,-14.693168929747944,-5.40601898048703,-0.8386363555379883,-1.8512279593603187,-16.933333333333334
2022-02-22,-8.468068747664585,1.065906368488443,-10.617324583263324,-6.065808790525778,-1.8267291022620185,-2.24117071862057,-16.933333333333334
2022-02-23,-8.034021469575586,1.065962122994044,-9.016369384859086,-6.649700980456076,-2.74113333936938,-2.679290619908999,-16.933333333333334
2022-02-24,-8.105559776392347,1.0659648235809918,-4.668338774960621,-5.4887162736532495,-2.916441166877514,-2.8656677560452244,-16.933333333333334
2022-02-25,-7.008186229794611,1.065964986596314,1.3859746470588787,-2.68334064717012,-2.218950452554708,-2.696778878527605,-8.466666666666667
2022-02-26,-3.1296683658282416,1.0659806222622799,3.614364866950457,-0.7327121373673608,-1.570746492367342,-2.5436869467323144,-8.466666666666667
2022-02-27,-2.067880122785336,1.065978319477751,-2.6419711338743768,-2.426424595853605,-2.138837935211976,-2.719968945181636,-16.933333333333334
2022-02-28,-5.726900885775119,1.0660436742273165,4.582336010186923,0.6632648206224471,-0.9052339704247396,-2.165833723025057,-8.466666666666667
2022-03-01,-1.3417695825662668,1.0662278353730568,7.947998804821021,3.176610162633713,0.2913584785611302,-1.7208182139812127,0.0
2022-03-02,2.0674561742317548,1.0662322594274665,4.557792386136201,2.9893543313272617,0.6174761475805488,-1.5315251031596857,0.0
2022-03-03,1.4145008719628085,1.0662445532545402,-1.4062665645867372,0.7608352398303154,0.0492822842295194,-1.649916081287927,-16.933333333333334
2022-03-04,-4.090029432081031,1.0662559208115254,-5.301765308344717,-1.592615698258386,-0.8297588279480895,-1.9483476866922247,-16.933333333333334
2022-03-05,-5.673880920332021,1.0662856356405175,-4.826924069446711,-2.4687271060492613,-1.3482747126912002,-2.1687065135805828,-16.933333333333334
2022-03-06,-5.917015200125307,1.0662838800813053,-7.96307057788358,-4.604993247221255,-2.4297896620414927,-2.5978292236677114,-16.933333333333334
2022-03-07,-7.363876763345214,1.066331683754044,-8.597813633862895,-6.020734082774404,-3.4124127978940533,-3.076356298996093,-16.933333333333334
2022-03-08,-8.11280442921089,1.0663335665781704,-6.307544347362849,-5.99475810716807,-3.9011384464039,-3.4112789356305937,-16.933333333333334
2022-03-09,-7.794454189379312,1.0663296008060539,-0.0638144699500909,-3.524594730324781,-3.296038990621677,-3.296881950683209,-16.933333333333334
2022-03-10,-5.782652357554568,1.0663330494410834,-2.181164057779584,-3.7614675525382006,-3.5208173791054964,-3.478321765859889,-16.933333333333334
2022-03-11,-6.371599618266955,1.066372789759545,-5.2570024067912335,-5.019476095747027,-4.189063582875478,-3.8515521819368046,-16.933333333333334
2022-03-12,-7.518158953505421,1.0663925894277044,-5.711138535335187,-5.6987843275540495,-4.756456489697443,-4.23820135458137,-16.933333333333334
2022-03-13,-7.963370279597016,1.0663919616611344,-8.259789104508622,-7.258041487430942,-5.685397110388148,-4.75186666821284,-16.933333333333334
2022-03-14,-9.147294878091385,1.066405947689376,-6.736027520125095,-7.387670142890554,-6.193422340249294,-5.176696667356925,-16.933333333333334
2022-03-15,-9.048866000308488,1.066400406280521,-4.460716757172265,-6.760627105925888,-6.366924448116559,-5.49262968999058,-16.933333333333334
2022-03-16,-8.534200597740197,1.0663956688796656,1.686933904024209,-3.817417443636976,-5.394606265169571,-5.279141774467227,-8.466666666666667
2022-03-17,-4.536596215588254,1.066385670022005,8.923747679561279,0.6231605004878917,-3.4590118711649342,-4.587005233295232,0.0
2022-03-18,0.3201117502618989,1.0664056688333472,16.010129947325694,5.88629588609291,-0.7581686957052163,-3.4539106583266914,0.0
2022-03-19,3.772153705350202,1.0665233543538393,19.80647884762885,10.328660366440332,1.9080817508986376,-2.326397482541173,8.466666666666667
2022-03-20,8.145257596177506,1.0665941699374644,12.663856863635084,9.832992022296866,2.891786550243747,-1.6803948104114166,8.466666666666667
2022-03-21,6.864136978693051,1.0666910266914458,10.75136393031848,10.066874807459545,3.952729822624212,-1.0512579902053962,8.466666666666667
2022-03-22,6.866614010429642,1.0666956954952378,6.178810436085943,8.620601632284576,4.2457922394765975,-0.6606035582302626,8.466666666666667
2022-03-23,5.72844404255787,1.0666990041378728,6.44576926453185,8.550591004242975,4.862973778254847,-0.1511526024979086,8.466666666666667
2022-03-24,6.010839045098963,1.066703007834474,7.5061967384725,9.036127150584877,5.642154778354998,0.4320318185093983,8.466666666666667
2022-03-25,6.6313142154240845,1.0667046973465297,1.8651906013402384,6.614947509024109,5.181519953623786,0.6025665179970516,8.466666666666667
2022-03-26,4.849425929236482,1.0667038692387603,2.927314434333037,6.374256169813243,5.373831657355701,0.9535829877314356,8.466666666666667
2022-03-27,5.140602694760016,1.0667075355964675,7.595387366375182,8.048782959723837,6.244010130893344,1.5735923742598714,8.466666666666667
2022-03-28,6.811705882020547,1.066714501105595,7.525406722283442,8.634725487450389,6.924872165745746,2.1325322429472062,12.9048488712714
2022-03-29,8.133126264703792,1.0667126624200376,10.335257575568734,10.263784972904777,7.979713435630839,2.859714708781011,16.933333333333334
2022-03-30,10.319801256574197,1.0667165990936178,13.216567970447578,12.343262136275625,9.354730771901412,3.7450370716813945,16.933333333333334
2022-03-31,11.86043219958657,1.0667212472637706,14.587408203407817,14.130402986459478,10.80815469565228,4.717071767667417,16.933333333333334
2022-04-01,13.051647388983563,1.0667229175672563,12.289236049501326,14.319298706601508,11.757728735110495,5.560200295867563,16.933333333333334
2022-04-02,12.984067623139977,1.0667195946652874,9.246994396013877,13.556188786149033,12.263771277363688,6.264322001203342,16.933333333333334
2022-04-03,12.430360236580873,1.066716166169831,9.643708643521483,13.680550256086764,12.93616276391391,7.022864333691924,17.287731855155165
2022-04-04,12.92242329824154,1.0667167035014646,5.751922270264557,12.002426075992974,12.835252392069966,7.496765745288157,20.0
2022-04-05,12.392210644688495,1.0667056139743178,-3.2606532398468007,6.917069656149861,10.71105701336812,7.009412845889083,15.243817343231765
2022-04-06,7.812513068031658,1.0666798144236969,-14.47841545676904,-0.7791524928016245,6.55892340953648,5.394526360816934,3.758173336765128
2022-04-07,0.09687815332751254,1.0668104052677503,-9.572803061583413,-1.876338045133623,5.216928957217696,4.950458391359632,3.390315652217492
2022-04-08,0.4499491534552214,1.0669574242021818,-11.634771501849936,-4.490146641585588,3.365694174403189,4.280713807155973,0.9088662202743726
2022-04-09,-1.615367804013579,1.0670038224226657,-9.617971094059651,-5.316343023732479,2.2211492042716965,3.867156031413334,0.0
2022-04-10,-1.8877491038615093,1.0670061092069871,-12.030436813142703,-7.443339412319661,0.4913850186828215,3.108537862776906,-8.466666666666667
2022-04-11,-5.194461415640507,1.0670399427299813,-18.162935658318748,-11.315159239966343,-2.174154998139462,1.7648897053622636,-16.933333333333334
2022-04-12,-9.993405692285176,1.0671996653657185,-15.225497819690183,-12.252260659091467,-3.7297910432976136,0.9283672517868956,-16.933333333333334
2022-04-13,-10.07720807445299,1.0672178706867197,-7.417165108172367,-9.937608898052629,-3.9300941031474816,0.5023364594680734,-16.933333333333334
2022-04-14,-8.0505649631804,1.0672650576565532,-8.440145127088892,-10.149705612395016,-4.798731494627543,-0.1478638442825908,-16.933333333333334
2022-04-15,-8.638640747595794,1.0672952599653258,-6.872315699095025,-9.668545228240092,-5.355485911576368,-0.6721231927770274,-16.933333333333334
2022-04-16,-8.43200275632147,1.0672933939755092,-5.140698437991034,-8.879189177371835,-5.678174137570454,-1.1182470835985423,-16.933333333333334
2022-04-17,-8.057975377362085,1.0672916237328747,-6.971100137056631,-9.3920129210104,-6.373551517147846,-1.7135447753903013,-16.933333333333334
2022-04-18,-8.833754026196198,1.067302779472369,-3.432839546383276,-7.916342261164669,-6.280001227432656,-2.0247551445552605,-16.933333333333334
2022-04-19,-7.80992298290781,1.0673005474268216,1.4220254975039748,-5.230639225432469,-5.508907791658968,-2.052901881294177,-8.466666666666667
2022-04-20,-4.234432394177309,1.06730180176589,-0.3044577949221675,-4.842690391148251,-5.411741602208502,-2.2791944603389056,-16.933333333333334
2022-04-21,-6.355046876004811,1.0673067311140636,-5.096438255069636,-6.345016816384868,-6.01151792452874,-2.745018089556324,-16.933333333333334
2022-04-22,-7.926304552542451,1.0673339392808883,-7.121486853937752,-7.634442155396858,-6.770519179227495,-3.3027935444603247,-16.933333333333334
2022-04-23,-8.914939896182512,1.0673359918560739,-8.448892476408963,-8.841768815683274,-7.609485726883466,-3.917673438401868,-16.933333333333334
2022-04-24,-9.766391459956104,1.0673382691759596,-9.62078617126223,-10.05215259614725,-8.540820784980925,-4.5972275475024045,-16.933333333333334
2022-04-25,-10.618822876359234,1.0673402293849124,-6.571658126320144,-9.410840703667311,-8.804604863590738,-5.05614357980738,-16.933333333333334
2022-04-26,-9.985234943676964,1.0673327137386677,-10.832951263093308,-11.108372403692703,-9.678344275803294,-5.656870852184974,-16.933333333333334
2022-04-27,-11.572012089959811,1.0673343835430085,-8.863261628387159,-11.079919879898606,-10.25172989506172,-6.2703520629788265,-16.933333333333334
2022-04-28,-11.39874637243322,1.0673263957851673,-10.999393979555313,-12.271063966507256,-11.168076189536364,-6.984169613630671,-16.933333333333334
2022-04-29,-12.456945600267156,1.067322784671181,-15.563482930335052,-14.702535970691804,-12.50746670231028,-7.814236071707731,-20.0
2022-04-30,-15.067606523626788,1.0672965613617256,-20.0,-18.22192809932102,-14.029653498475938,-8.54302197055882,-20.0
2022-05-01,-17.24393616905163,1.0671465300564598,-18.927068130769904,-19.08314905354932,-15.507421761564286,-9.666559283120929,-20.0
2022-05-02,-17.753378764981836,1.0671124530230574,-13.19085743070302,-17.825762332787715,-16.10987429965237,-10.515018383043587,-20.0
2022-05-03,-16.569985222880256,1.0670828465870565,-10.956593315038184,-17.007680227424434,-16.710036188848242,-11.3914468198752,-20.0
2022-05-04,-16.23369126584523,1.0670827453692173,2.39906515303925,-9.280403021324624,-12.956549382865257,-9.865218483400506,-16.933333333333334
2022-05-05,-9.949617549632764,1.0667214037450414,-5.129914744243927,-9.568076210766508,-12.015028216650544,-9.304611339754954,-20.0
2022-05-06,-11.95479160738152,1.0670561659105904,-8.867704122571084,-11.076937047950343,-12.81264011808494,-10.005564950472014,-20.0
2022-05-07,-13.394382567946453,1.067063029369646,-11.104387726801322,-12.577608153627788,-13.756144317393789,-10.790157210192431,-20.0
2022-05-08,-14.56073175662412,1.0670595859624625,-14.308730016040116,-14.641075756200047,-14.913884840523831,-11.59731941385593,-20.0
2022-05-09,-16.10360167769241,1.0670147187277006,-20.0,-17.89830707903828,-15.338628192376577,-11.241507174883996,-20.0
2022-05-10,-18.013092117851127,1.0661354303082509,-18.198138864626667,-18.457673228328915,-16.512258796157273,-12.187261496526627,-20.0
2022-05-11,-18.196253153264085,1.0659119146213702,-20.0,-20.0,-16.275140368918024,-11.462992768887768,-20.0
2022-05-12,-18.66086199436952,1.0634407940421902,-20.0,-20.0,-18.594853670762525,-12.996327802841508,-20.0
2022-05-13,-19.480162674772902,1.0634300355862838,-19.083350355286115,-20.0,-19.86615413576103,-14.2071056168663,-20.0
2022-05-14,-19.810358876273856,1.0632825117469045,-13.516681747052086,-20.0,-20.0,-15.176064869159454,-20.0
2022-05-15,-18.859062562802308,1.0631682568366412,-7.542961583559763,-17.73851120610882,-20.0,-15.777433974965591,-20.0
2022-05-16,-17.233039483028683,1.0629948127148576,-8.83030657884514,-17.024355660585925,-20.0,-16.38446045605002,-20.0
2022-05-17,-17.483400591690625,1.0629612779570246,-6.165604081887886,-15.30808191348189,-19.956410275873942,-17.00488656758971,-20.0
2022-05-18,-16.673831341847716,1.0629078211254763,-9.379005136236936,-15.630266866301012,-20.0,-17.441479501890726,-20.0
2022-05-19,-17.528730508182115,1.0629818520963144,-8.222275766791277,-15.114246275585776,-20.0,-18.209115888822627,-20.0
2022-05-20,-17.335993538223757,1.0629626536768397,-8.49937763313871,-15.008936829078683,-20.0,-18.961872958381957,-20.0
2022-05-21,-17.532712162848558,1.0629727366467248,-6.256188836581468,-13.88392611494521,-20.0,-19.57733631384265,-20.0
2022-05-22,-16.94715343812052,1.062951284136367,-2.7560310157586088,-11.792888279516854,-19.714732794014253,-19.913620401551867,-20.0
2022-05-23,-15.769380575825037,1.0629523064340245,-4.448127944986302,-11.486653591512985,-19.467718770421783,-20.0,-20.0
2022-05-24,-16.032923249288096,1.0631559420461592,-4.311251704585756,-10.97020437364708,-19.309781384675293,-20.0,-20.0
2022-05-25,-15.860399370163703,1.0631543268102086,-5.87729695570856,-11.21650302504411,-19.34255082981688,-20.0,-20.0
2022-05-26,-16.254267663760476,1.063255080298316,-9.98054402540492,-12.76743256956832,-19.65568192496905,-20.0,-20.0
2022-05-27,-17.528318174052135,1.0635643179489507,-10.867200582430952,-13.797365858786929,-20.0,-20.0,-20.0
2022-05-28,-18.009416413908685,1.0635745962516987,-6.857588139857035,-12.535397320153717,-20.0,-20.0,-20.0
2022-05-29,-16.886376756584447,1.0634678025233038,-3.063835371436098,-10.59992676147344,-19.38827195206225,-20.0,-20.0
2022-05-30,-15.537680949937215,1.063466688132481,0.4186997036800324,-8.20481451888205,-18.36529023786044,-20.0,-17.813019942305946
2022-05-31,-13.605568813829057,1.0635262346854695,-0.4290329573586922,-7.359693955480296,-17.7769503706425,-20.0,-20.0
2022-06-01,-13.947547234298874,1.063631751563771,-4.324778981807111,-8.205409461201333,-17.636599874385375,-20.0,-20.0
2022-06-02,-14.932706706923984,1.0640865190649091,-3.487701872191414,-7.84279272118705,-17.363145849020448,-20.0,-20.0
2022-06-03,-14.61945498510818,1.0641054172523368,-5.1087658728527865,-8.367593509384788,-17.372535946215393,-20.0,-20.0
2022-06-04,-15.080032550422292,1.0642390739129943,-2.567092780721411,-7.310538816796207,-16.822542136584083,-20.0,-20.0
2022-06-05,-14.197772526210478,1.0642980168844451,-2.125056021713444,-6.7489549827323945,-16.4679566383202,-20.0,-20.0
2022-06-06,-13.90881817469219,1.0643097136846034,1.053484704832116,-4.897197351918333,-15.43459789497994,-20.0,-16.933333333333334
2022-06-07,-11.967008705504316,1.0644599481942538,-0.397901432407638,-4.675238154615697,-14.959704194755997,-20.0,-20.0
2022-06-08,-12.782318449533276,1.064610440244783,-0.9019953003494094,-4.472513584079435,-14.587746339813092,-20.0,-20.0
2022-06-09,-12.767297498196903,1.0646111833561638,-1.0697777421931778,-4.266749491237684,-14.227656199925043,-20.0,-20.0
2022-06-10,-12.682544723989041,1.064611650236006,-4.834070788880895,-5.668871672697269,-14.301532055350084,-20.0,-20.0
2022-06-11,-13.803493407899754,1.0650108276315087,-8.816394765673405,-7.841010384670811,-14.891805625720828,-20.0,-20.0
2022-06-12,-15.243960323951983,1.065278020442642,-12.9663621964984,-10.600061092464918,-15.86036246324669,-20.0,-20.0
2022-06-13,-16.92514713688004,1.065455877169819,-14.42963533626705,-12.728473786534504,-17.060890486031237,-20.0,-20.0
2022-06-14,-17.946175497559523,1.065446964515911,-12.158424754733018,-13.136274786491724,-17.77833466882111,-20.0,-20.0
2022-06-15,-17.7015748912997,1.065422435789584,-6.643653997944217,-11.31798840998992,-17.419351937309155,-20.0,-20.0
2022-06-16,-16.059876868743746,1.0652470830505276,-8.739165617825417,-11.77895764211022,-17.58048718745742,-20.0,-20.0
2022-06-17,-16.641306767627515,1.0654035118100496,-7.836785070562482,-11.611170125396178,-17.857847810792023,-20.0,-20.0
2022-06-18,-16.472273212879262,1.0653969412516697,-8.72013179480841,-12.029215443185675,-18.246189574006813,-20.0,-20.0
2022-06-19,-16.8328491941352,1.0654303947699724,-5.19003095384868,-10.621108978571764,-17.885237175185726,-20.0,-20.0
2022-06-20,-15.702947924102302,1.065381267058351,-1.6813411618109002,-8.63272817227841,-17.18520898473334,-20.0,-20.0
2022-06-21,-14.382709437168886,1.0653972750074696,-0.9115418886801796,-7.419808440071702,-16.65615412718121,-20.0,-20.0
2022-06-22,-13.847579648437508,1.065403246698549,-2.2686916468539966,-7.215326904702989,-16.387359813625483,-20.0,-20.0
2022-06-23,-14.037054805247141,1.0654896825923021,2.314861331601091,-4.613890271316232,-14.856722095522573,-20.0,-16.933333333333334
2022-06-24,-11.531173973334166,1.0659427967719914,7.729524961719932,-0.9686095068930056,-12.71616504639736,-20.0,-16.933333333333334
2022-06-25,-9.148838356202154,1.06658202862769,10.082557080931233,1.8921342736128013,-10.873871079438782,-20.0,-8.466666666666667
2022-06-26,-5.838317455015008,1.0667160393064479,5.729510565714558,1.781770444795368,-9.918454648173634,-20.0,-8.466666666666667
2022-06-27,-6.5900660528393855,1.0672572617917992,2.907177998653433,1.2606195710928116,-9.398194940982114,-20.0,-8.466666666666667
2022-06-28,-7.192916083397284,1.067291214941853,-0.9872740860981613,-0.3076204114557322,-9.353979657124745,-20.0,-20.0
2022-06-29,-10.813897769995377,1.0675358485728998,-2.6856555350284244,-1.5130672261226903,-9.454949465073804,-20.0,-20.0
2022-06-30,-11.455655753712714,1.0675556097457017,-4.695042152088287,-2.982987222436414,-9.778553586059113,-20.0,-20.0
2022-07-01,-12.268663716155642,1.0676464805235766,-6.729006961799273,-4.637552860564669,-10.325214602711284,-20.0,-20.0
2022-07-02,-13.174125637151514,1.067737616556281,-5.878597516616488,-5.169247129386805,-10.619018699482508,-20.0,-20.0
2022-07-03,-13.168775905820851,1.067735181538534,-4.043375929550176,-4.908834275081415,-10.61714184291758,-20.0,-20.0
2022-07-04,-12.7208556313148,1.0677349336585715,0.3513282026159134,-3.036593937234473,-9.80367061817451,-20.0,-16.933333333333334
2022-07-05,-10.555158187537236,1.067854456560929,1.7900455888954512,-1.7848644124087942,-9.164401852674905,-20.0,-16.933333333333334
2022-07-06,-9.844014230855592,1.0678529799869696,5.038333011980715,0.3902570574212471,-7.940634657321449,-20.0,-11.142213392142413
2022-07-07,-7.188760806854573,1.0680313931023937,8.028370122632792,2.828862207202679,-6.446767586638377,-20.0,-8.466666666666667
2022-07-08,-5.139339521841117,1.0681942931371686,6.475577065508712,3.4967694786968178,-5.535459572263138,-20.0,-8.466666666666667
2022-07-09,-5.133909894412747,1.0682390682799088,5.698946770774779,3.972525322315096,-4.712088465309255,-20.0,-8.466666666666667
2022-07-10,-5.022291870674951,1.0682416726694897,2.5207133525102603,3.0907440753883515,-4.419348379224678,-20.0,-8.466666666666667
2022-07-11,-5.827747124522198,1.0683486064459018,-4.098342141786898,-0.0065465045140833,-5.012008725234629,-20.0,-20.0
2022-07-12,-10.5005148842745,1.068931004013274,-7.151779295127863,-2.4914349617757368,-5.867199850146937,-20.0,-20.0
2022-07-13,-11.868044873030346,1.0689926443480586,-0.5190951521903269,-0.8273438382847225,-5.065639199069334,-20.0,-20.0
2022-07-14,-9.926622970096188,1.0694008281159488,4.081014968898874,1.3336512386647688,-4.071050833195507,-20.0,-8.466666666666667
2022-07-15,-5.801650425243771,1.0695054849693706,3.5177843420719124,1.9127586766252331,-3.538468768009893,-20.0,-8.466666666666667
2022-07-16,-5.684493990645835,1.0695354987321883,8.60251238348855,4.696008990957317,-1.9194106796748096,-18.8419059703653,-8.466666666666667
2022-07-17,-3.409254092553832,1.070109619807393,6.918619747680834,5.229576981581573,-1.1209773634421971,-18.329115378071617,-8.466666666666667
