date,asset,y,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2012-11-10,ndx,1.0,-0.010865995728386271,0,-1.0,0.0416035293746253,-0.0416035293746253,1.1680915050500174
2012-11-10,dax,1.0,-0.010150768694222252,0,-1.0,0.0515931878576165,-0.0515931878576165,1.5954340028674094
2012-11-10,sx5e,1.0,-0.011457362787098037,0,-1.0,0.053437536047987,-0.053437536047987,1.6189837198429866
2012-11-17,spx,1.0,-0.01616309348136266,0,-1.0,0.0049888230493559,-0.0049888230493559,0.0
2012-11-17,ndx,1.0,-0.01648798690420936,0,-1.0,0.0145060407108679,-0.0145060407108679,0.0
2012-11-17,dax,1.0,-0.01514467643865283,0,-0.732915976312499,0.0131848797326084,-0.009663409001787566,0.26708402368750095
2012-11-17,sx5e,1.0,-0.017524277394833438,0,-1.0,0.0071254541401546,-0.0071254541401546,0.0
2012-11-24,spx,1.0,-0.00638490609966266,0,-0.6384574207377737,0.0013345761132057,-0.0008520700230155543,0.3615425792622263
2012-11-24,ndx,0.0,-0.005967697609793257,0,-0.48353234346307883,-0.013943866043288,0.006742310224846296,0.5164676565369212
2012-11-24,dax,1.0,-0.00724651459808059,0,-0.3577975788921463,0.0151644048342447,-0.005425787335033113,0.37511839742035274
2012-11-24,sx5e,1.0,-0.008689117037393081,0,-0.6262519119265263,0.0101427045917872,-0.0063518881427126915,0.3737480880734737
2012-12-01,spx,0.0,0.013973135583683656,1,1.0,-0.0031662752896542,-0.0031662752896542,1.6384574207377738
2012-12-01,ndx,0.0,0.015728756971851256,1,1.0,-0.0047149446704082,-0.0047149446704082,1.4835323434630787
2012-12-01,dax,1.0,0.013621938932757472,1,0.8284406869002917,0.0104644975923806,0.008669215573498234,1.186238265792438
2012-12-01,sx5e,1.0,0.011612282257974336,1,0.9591947314409714,0.0112133222109889,0.010755759586730577,1.5854466433674976
2012-12-08,spx,1.0,0.0032308718740188093,1,0.4260802706804649,0.0117220107811373,0.004994517526546309,0.573919729319535
2012-12-08,ndx,1.0,0.006528298608059177,1,0.5749379974771404,0.0139188536161243,0.008002477825231958,0.42506200252285964
2012-12-08,dax,1.0,0.0016218216453881497,1,0.2402830742849282,0.0052340100072796,0.001257644015387222,0.5881576126153635
2012-12-08,sx5e,1.0,-0.0003969247128615315,0,-0.04558610339304834,0.0078120842108464,-0.0003561224785508444,1.0047808348340197
2012-12-15,spx,0.0,0.006129262249754167,1,1.0,-0.0193825822466174,-0.0193825822466174,0.573919729319535
2012-12-15,ndx,0.0,0.0048917664757675795,1,0.629386114662397,-0.0218826346226737,-0.013772626383741448,0.05444811718525666
2012-12-15,dax,0.0,0.007693650390282688,1,1.0,-0.003121959396194,-0.003121959396194,0.7597169257150718
2012-12-15,sx5e,0.0,0.009958131573368334,1,1.0,-0.009143408937456,-0.009143408937456,1.0455861033930482
2012-12-22,spx,1.0,-0.005286544880859935,0,-0.6177916174380165,0.0456635981831534,-0.02821058817961001,1.6177916174380165
2012-12-22,ndx,1.0,-0.004247535127403871,0,-0.4390223861505874,0.0453237465277243,-0.019898139349885925,1.0684085008129844
