date,roll_corr_to_basket_26w,roll_corr_to_basket_52w
2017-03-04,0.4173844189622206,0.5802737527249558
2017-03-11,0.4126097908830857,0.5736932589438352
2017-03-18,0.41865464676150077,0.5690128746954151
2017-03-25,0.4146899982083333,0.55923903323602
2017-04-01,0.4024699517867331,0.5243598912470092
2017-04-08,0.4015959787787347,0.5196395298447535
2017-04-15,0.3989667388088361,0.46659680388710933
2017-04-22,-0.13632632079348722,0.4491673548891948
2017-04-29,-0.13215939343307836,0.45165706215133
2017-05-06,-0.12570012566927483,0.4496704425844118
2017-05-13,-0.12545062652386044,0.38954544964344345
2017-05-20,-0.14049387695218954,0.37300038489399273
2017-05-27,-0.16302657326890993,0.34636598941173236
2017-06-03,0.029265558043944897,0.3268724825708937
2017-06-10,0.02878749271763692,0.27058035710884804
2017-06-17,0.17524583275744388,0.3861703686523972
2017-06-24,0.17334340540243423,0.3899538725769748
2017-07-01,0.168313803642801,0.3965380449989358
2017-07-08,0.16624247436925937,0.3898961226631491
2017-07-15,0.16910587577987246,0.3849248550171669
2017-07-22,0.1698510307003503,0.386063634486065
2017-07-29,0.16034806306010504,0.354527905068201
2017-08-05,0.13817263858026627,0.32425816611809727
2017-08-12,0.13846092721672998,0.3333370341229268
2017-08-19,0.14304667070825086,0.33330478742137115
2017-08-26,0.1430939151167552,0.30956433521192717
2017-09-02,0.10907023975751524,0.31189460255306045
2017-09-09,0.108899155367058,0.3150887846156085
2017-09-16,0.11018960257659519,0.3166560328778925
2017-09-23,0.10768820109284147,0.31648745633499953
2017-09-30,0.10864362962381065,0.3172721767008541
2017-10-07,0.10894439486640914,0.3171680762007575
2017-10-14,0.12095834872036497,0.3190188963339086
2017-10-21,0.12491471825058618,-0.028805748753594686
2017-10-28,0.12131769569110137,-0.024200045075994426
2017-11-04,0.18607589886096398,0.026747733024278613
2017-11-11,0.18578132767581026,0.026756579764013737
2017-11-18,0.1825248316415463,0.027144983258927655
2017-11-25,0.18649977534369916,0.03233194231223201
2017-12-02,0.11611573256740394,0.07193856402118715
2017-12-09,0.12321038193740552,0.07664568690041529
2017-12-16,0.13560644181538056,0.152006142529359
2017-12-23,0.11956022612249848,0.1442397331996532
2017-12-30,0.12426964201700726,0.1453063088274591
2018-01-06,0.12820559709144624,0.1450356170261466
2018-01-13,0.12911563236158904,0.14529310653970906
2018-01-20,0.09722676079775432,0.1287646873709245
2018-01-27,0.6575557160813117,0.5366585627256395
2018-02-03,0.7406391381869813,0.6080798488705008
2018-02-10,0.7309548730391336,0.598045653447308
2018-02-17,0.6848640698640505,0.576957707846505
2018-02-24,0.6572500766021423,0.5556070138994459
2018-03-03,0.6448769609304755,0.5471860971772651
2018-03-10,0.5562366603672896,0.49290146272042396
2018-03-17,0.5542606630471686,0.49203162690028174
2018-03-24,0.5453700850883879,0.48484348167346564
2018-03-31,0.5406433319579528,0.484552779742524
2018-04-07,0.5330793778596834,0.47834146004124833
2018-04-14,0.5338489074776214,0.4857395777015772
2018-04-21,0.5340471807845794,0.4876007828928981
2018-04-28,0.5382992328975614,0.48498692148415745
2018-05-05,0.5350884868935111,0.4867461274812667
2018-05-12,0.534544969866811,0.4863458111807265
2018-05-19,0.535869471787121,0.4865676269159572
2018-05-26,0.5366955225367449,0.4882805845692469
2018-06-02,0.5354136077641397,0.48373889625986555
2018-06-09,0.5265566984312794,0.47770418145822635
2018-06-16,0.521599132917417,0.481787421764625
2018-06-23,0.5332560682424359,0.47934324969404224
2018-06-30,0.532304235241907,0.48288576924507953
2018-07-07,0.5334578448116924,0.4847609970143899
2018-07-14,0.5334887771017146,0.4844833823754166
2018-07-21,0.5697434884981172,0.4838796750511831
2018-07-28,0.3081138355235195,0.49000156068163175
2018-08-04,-0.12605228692952342,0.49623281137670683
2018-08-11,-0.10258134903017943,0.495146250619958
2018-08-18,-0.11964614874210057,0.4955967304970074
2018-08-25,0.26404352082648525,0.5286583142082673
2018-09-01,0.2862271851251842,0.529312044724997
2018-09-08,0.4256994989484933,0.5286521000034526
2018-09-15,0.42171568925103714,0.5275429306988659
2018-09-22,0.4311635965647717,0.5199901643598631
2018-09-29,0.3259977469415072,0.48878037448696326
2018-10-06,0.3517898609048143,0.48852864123259515
2018-10-13,-0.07769050017562326,0.3341871607164501
2018-10-20,-0.07507147346076615,0.3312539968415956
2018-10-27,-0.11297272213375022,0.3177043440623851
2018-11-03,-0.11259740764303247,0.31164046985892474
2018-11-10,-0.11027671083058242,0.30433068360626936
2018-11-17,-0.09837876085845669,0.29922583751637694
2018-11-24,-0.3467603182917552,0.1061900668553479
2018-12-01,-0.3487234689863308,0.10629230024968786
2018-12-08,-0.31147474024320326,0.1023282722167181
2018-12-15,-0.1810492665053759,0.13303925378022569
2018-12-22,-0.22697329809801803,0.10728607629155738
2018-12-29,-0.2653185713606118,0.08139293579205577
2019-01-05,-0.2603785464042611,0.08011881035201003
2019-01-12,-0.26067512387490743,0.08043522981796573
2019-01-19,-0.261222943345288,0.08163955577878937
2019-01-26,-0.26136872003723177,-0.11208558906023088
2019-02-02,-0.25816448194302416,-0.22099865952007372
2019-02-09,-0.26621802410205475,-0.2220532394689521
2019-02-16,-0.26597990664343724,-0.22795620311095965
2019-02-23,-0.37662557766323534,-0.23068639659627382
2019-03-02,-0.37080013421078345,-0.22598036337519153
2019-03-09,-0.36456957024817455,-0.24404709426041507
2019-03-16,-0.36647992394492707,-0.24472873226417247
2019-03-23,-0.3703428953425562,-0.23936007840871448
2019-03-30,-0.40738860136995786,-0.2408259872987531
2019-04-06,-0.38456215610044403,-0.21712585980635074
2019-04-13,-0.3027123386902004,-0.21732734334642737
2019-04-20,-0.3029256841364669,-0.21722284120660323
2019-04-27,-0.27525806183843543,-0.20935534352609977
2019-05-04,-0.27611867433410514,-0.19909817090511547
2019-05-11,-0.2849806283291902,-0.19526474482384606
2019-05-18,-0.2659634501818992,-0.19044964734377406
2019-05-25,-0.01629160896306592,-0.18795729715012877
2019-06-01,-0.017079390884600372,-0.1877136323190155
2019-06-08,0.05316105779484433,-0.1336253149204
2019-06-15,0.005581201593787161,-0.13697645688023483
2019-06-22,0.1110034758062446,-0.11616477891814381
2019-06-29,0.20521321343132518,-0.11436698618570904
2019-07-06,0.25376130769472915,-0.1085160525193127
2019-07-13,0.24207036051916342,-0.10903062586359791
2019-07-20,0.24567169660706883,-0.09987258291636084
2019-07-27,0.26998025679821464,-0.0894024748205861
2019-08-03,0.2973385691863777,-0.08950323240433675
2019-08-10,0.33303772202863174,-0.08720317715601603
2019-08-17,0.3098291917924185,-0.08869013410199
2019-08-24,0.28907151453799,-0.1616577305107502
2019-08-31,0.33672484089191645,-0.14705071154995375
2019-09-07,0.3251382386436555,-0.14558523271455862
2019-09-14,0.34131057674866633,-0.14393244359426896
2019-09-21,0.38852390579180257,-0.14506027166447344
2019-09-28,0.3598816136478676,-0.16344622064053566
2019-10-05,0.3468568632522797,-0.1644772270346107
2019-10-12,0.33893269141448434,-0.09467749116574566
2019-10-19,0.33411406782098735,-0.09293404588946835
2019-10-26,0.32166089507133955,-0.08794383359512564
2019-11-02,0.3537126048115919,-0.09369646497656334
2019-11-09,0.35691156954000414,-0.1009509330114082
2019-11-16,0.3585770483598593,-0.09800579701165833
2019-11-23,0.40994966604947053,0.11984473787342331
2019-11-30,0.4147033798573821,0.12369865844150596
2019-12-07,0.30304032545523235,0.12316412545899497
2019-12-14,0.3004177819025381,0.09770633947480009
2019-12-21,0.24352816118039186,0.15744984165451645
2019-12-28,0.23723548814352718,0.220968692505238
2020-01-04,0.19685533470476496,0.22903599500845023
2020-01-11,0.2075921851324738,0.23079840816452474
2020-01-18,0.22054757651292956,0.23160064065799776
2020-01-25,0.06916423452621377,0.2085180236326659
2020-02-01,0.04737814168092062,0.21512376992496915
2020-02-08,0.19184128577921203,0.25974391858701423
2020-02-15,0.13593257586066876,0.2096533271683651
2020-02-22,0.16300181089420185,0.21935168085943274
2020-02-29,0.09972815691405917,0.20952788927202026
2020-03-07,0.5397089414914463,0.5276600931323855
2020-03-14,0.19476180065203683,0.2326398296833112
2020-03-21,0.19273841167735375,0.2293995484023684
2020-03-28,0.4040504488342025,0.399656108942671
2020-04-04,0.4047555872054543,0.39733143000627746
2020-04-11,0.4074500989722176,0.40135758352240175
2020-04-18,0.41461324291551666,0.40694564168750375
2020-04-25,0.4142030642468935,0.4091318580897302
2020-05-02,0.40889005829515185,0.40707813052140013
2020-05-09,0.40649457988571797,0.4046878433620485
2020-05-16,0.4048230021613146,0.40461528127566787
2020-05-23,0.47792737446349215,0.47214452907440757
2020-05-30,0.5055561415452303,0.5003223465218993
2020-06-06,0.5145130352996949,0.5031994455851219
2020-06-13,0.5124521597446137,0.5014967077716037
2020-06-20,0.5082355741729331,0.4954960491730234
2020-06-27,0.5078150156392632,0.49484668033276824
2020-07-04,0.5083211206062654,0.4943582754764973
2020-07-11,0.5079445443074744,0.4944905024751139
2020-07-18,0.5112557308704316,0.49981882869348726
2020-07-25,0.5028641162402422,0.4863065624470176
2020-08-01,0.5032725448366627,0.48655971888572197
2020-08-08,0.5019047545796148,0.4869444410500638
2020-08-15,0.5631574319558635,0.4871368341778037
2020-08-22,0.5574542699570809,0.4859151578964504
2020-08-29,0.6285374392824241,0.4859073300999004
2020-09-05,0.4665930475509256,0.48616120932630463
2020-09-12,0.7639069034062959,0.48495984301536676
2020-09-19,0.7672670520852963,0.4850332202389776
2020-09-26,0.6551087347549693,0.4847282981406052
2020-10-03,0.6604320253863561,0.48457827280568516
2020-10-10,0.6573537297225701,0.4868042413146216
2020-10-17,0.5887052095269178,0.4736608028947929
2020-10-24,0.6739801637536337,0.5155582496939122
2020-10-31,0.6298182746710954,0.4951708095479477
2020-11-07,0.6480743398999128,0.4953662139526217
2020-11-14,0.6575463658769919,0.4945828683020693
2020-11-21,0.5503262849660486,0.49430843353424303
2020-11-28,0.426123718299445,0.49324341686382667
2020-12-05,0.38686453497439166,0.49233767436192455
2020-12-12,0.39409457311446916,0.49222996227712273
2020-12-19,0.40814587282725506,0.4922719698264083
2020-12-26,0.40703315221931113,0.49171457532457513
2021-01-02,0.4039531368743848,0.49062709615945793
2021-01-09,0.40599533731864823,0.49035433674720885
2021-01-16,0.3892187991827839,0.48970124794247666
2021-01-23,0.4236613298904146,0.4878649204939695
2021-01-30,0.4238343947448362,0.48821054132417036
2021-02-06,0.4228720593384584,0.4865163555441158
2021-02-13,0.4751724153126635,0.5416311538957643
2021-02-20,0.4814208970058046,0.539523080155553
2021-02-27,0.4674209361290382,0.5833138147908534
2021-03-06,0.46982717972015653,0.4631967072185179
2021-03-13,0.47973581810854815,0.6641339730898088
2021-03-20,0.4801985912921147,0.6675353645416846
2021-03-27,0.4824179808095488,0.577167369830987
2021-04-03,0.4833955548101808,0.5787964664863173
2021-04-10,0.46886763229555756,0.5712704750933778
2021-04-17,0.5462530127796622,0.5674899364899222
2021-04-24,0.163055585653356,0.5696340805223622
2021-05-01,0.34979849053444684,0.5775116163988948
2021-05-08,0.3492005429579332,0.5883783533679444
2021-05-15,0.3500528593810085,0.5960372557362724
2021-05-22,0.3519950779758187,0.5007426851612689
2021-05-29,0.36651721763870476,0.40600806305904097
2021-06-05,0.3568076978363925,0.37816799778655524
2021-06-12,0.3614397709348935,0.3840236597633558
2021-06-19,0.3613082024639819,0.3916434092254025
2021-06-26,0.3604406782441818,0.3924448306474097
2021-07-03,0.3704200539522853,0.39273619159334316
2021-07-10,0.37005578347487667,0.3949372328261965
2021-07-17,0.4193178802305398,0.394802752986115
2021-07-24,0.4845049022192476,0.43603643221430133
2021-07-31,0.4845177033973914,0.4361257025203211
2021-08-07,0.5305849424128265,0.44465029390004596
2021-08-14,0.22064740620809353,0.4480713702948395
2021-08-21,0.2835803397479452,0.4565559680730246
2021-08-28,0.27314693874137225,0.44746977411175143
2021-09-04,0.3225235870150714,0.4525803985295152
2021-09-11,0.3183725425744544,0.4605057396381665
2021-09-18,0.24732539946895024,0.4499138895918579
2021-09-25,0.2468718124449333,0.4537673622242
2021-10-02,0.2435082381486914,0.4518052446971651
2021-10-09,0.25655129475706073,0.4425318808285754
2021-10-16,0.271529264509247,0.4984297540242452
2021-10-23,0.2690956548886977,0.1620066247488906
2021-10-30,0.28123917065636256,0.32449305636769465
2021-11-06,0.2870794171435906,0.32591861531851424
2021-11-13,0.20643867312689348,0.29499152293793945
2021-11-20,0.18689928839223707,0.2891958353689839
2021-11-27,0.18889736959059222,0.2921291341459302
2021-12-04,0.18232279228830078,0.28398229915294115
2021-12-11,0.18320013175298988,0.2856913557360898
2021-12-18,0.18210605936408572,0.2853352119821419
2021-12-25,0.1689356765401752,0.27824303560151753
2022-01-01,0.16844957026783747,0.282934333115469
2022-01-08,0.13177918572072383,0.2633147828665879
2022-01-15,0.12031241922567694,0.2707860912222454
2022-01-22,0.11895263184541018,0.28361272669256354
2022-01-29,0.11774003748072995,0.283323386498033
2022-02-05,0.05951115598738265,0.27068932715462307
