date,roll_corr_to_basket_26w,roll_corr_to_basket_52w
2022-01-22,-0.22056185225395034,-0.30862294086597586
2022-01-29,-0.2442892206888883,-0.3086504239437648
2022-02-05,-0.31403197500286945,-0.3490963336670462
2022-02-12,-0.35224427627432037,-0.30389877602184795
2022-02-19,-0.541471219593366,-0.465471470810945
2022-02-26,-0.539246447615598,-0.4307572023317506
2022-03-05,-0.6656019631569338,-0.548482396194312
2022-03-12,-0.6672155585529546,-0.5472215038430213
2022-03-19,-0.7262409234043635,-0.5598204607166898
2022-03-26,-0.7325359728227743,-0.5598121756932942
2022-04-02,-0.7221103530219725,-0.57930539228634
2022-04-09,-0.7213559569095458,-0.5849095418546305
2022-04-16,-0.7515915565064066,-0.5998748028624373
2022-04-23,-0.7489157979764016,-0.6210448272532063
2022-04-30,-0.74355051008905,-0.6157462089134139
2022-05-07,-0.7481701891393459,-0.617387866019321
2022-05-14,-0.9053610795100469,-0.6507656753383652
2022-05-21,-0.9214396897079739,-0.6465215967175455
2022-05-28,-0.9286611550614862,-0.6574965345924267
2022-06-04,-0.8700089429261361,-0.6419076998469059
2022-06-11,-0.8728489204844837,-0.6488266163768218
2022-06-18,-0.8735731460889694,-0.6480567247983555
2022-06-25,-0.8905523159001979,-0.6592568697473273
2022-07-02,-0.8869809680859553,-0.6632198542391512
2022-07-09,-0.8900620006902624,-0.7078550351155556
2022-07-16,-0.8655112183576885,-0.6947674140973862
2022-07-23,-0.8733227602337863,-0.6892048824701695
2022-07-30,-0.8616057898960797,-0.6885542543044266
2022-08-06,-0.8469972574677831,-0.6863441862710222
2022-08-13,-0.8462881745776024,-0.6983757265220787
2022-08-20,-0.8274782412961884,-0.7137139899842052
2022-08-27,-0.7847999561054971,-0.6889675781812219
2022-09-03,-0.6912763047694518,-0.6783972617729486
2022-09-10,-0.6866698405119683,-0.6786054441740845
2022-09-17,-0.6873813241924049,-0.7102860324910412
2022-09-24,-0.6892788460487315,-0.7097382493398076
2022-10-01,-0.6894278307703338,-0.7026505353067862
2022-10-08,-0.7130625215736325,-0.71297447806478
2022-10-15,-0.7228730308778386,-0.7328996651271291
2022-10-22,-0.7023916363572256,-0.7231424604439817
2022-10-29,-0.761297534809374,-0.757753530175722
2022-11-05,-0.7588769927020746,-0.7604702010411059
2022-11-12,-0.7317263078548959,-0.8094417753655291
2022-11-19,-0.73245881860133,-0.8150453550302116
2022-11-26,-0.6682573848932915,-0.7878880815611088
2022-12-03,-0.6862792987211617,-0.7881849125971445
2022-12-10,-0.6746929973473222,-0.7840748541050235
2022-12-17,-0.6706912411634962,-0.7856998428480576
2022-12-24,-0.6183173863937642,-0.7715905200555431
2022-12-31,-0.6458141165191587,-0.7801406384339828
2023-01-07,-0.628455628150545,-0.7742918747814344
2023-01-14,-0.6716215065059117,-0.7778929146005403
2023-01-21,-0.6869486538242561,-0.7884983570149169
2023-01-28,-0.6897521003906114,-0.7805936427171813
2023-02-04,-0.6916975894696407,-0.7748327367792409
2023-02-11,-0.6511514553851326,-0.7561580098075079
2023-02-18,-0.6136028132130712,-0.7343584266354106
2023-02-25,-0.6415321585945958,-0.7134382252370107
2023-03-04,-0.642702137163816,-0.6776329524158542
2023-03-11,-0.5683413983782987,-0.658691766305715
2023-03-18,-0.48062946276187873,-0.6376618639718514
2023-03-25,-0.49420628013112033,-0.6329076531934812
2023-04-01,-0.46642417619632043,-0.6226187733622909
2023-04-08,-0.44473814646351106,-0.6209583540598388
2023-04-15,-0.4208761759689893,-0.613106183587268
2023-04-22,-0.42704946158795215,-0.5945815425642614
2023-04-29,-0.15201341006351224,-0.5959977053979899
2023-05-06,-0.09702943846694596,-0.5699623923673052
2023-05-13,-0.09147341580416703,-0.5414959310749317
2023-05-20,-0.056883944902767804,-0.5270743461600071
2023-05-27,-0.13501810597247352,-0.5065063194936085
2023-06-03,-0.11748329754757844,-0.5103358278215309
2023-06-10,-0.028086056890386294,-0.4672322926601546
2023-06-17,0.027365241239569307,-0.43846218659939684
2023-06-24,-0.010678991639592756,-0.4165745953832906
2023-07-01,0.0974377740775876,-0.4206314999942176
2023-07-08,0.12021352580188456,-0.39994273906982436
2023-07-15,0.27824059715267,-0.4075247493307436
2023-07-22,0.3815300089764879,-0.3859562666630464
2023-07-29,0.3730241936009485,-0.3917095234846976
2023-08-05,0.30259744516721576,-0.4025532259729266
2023-08-12,0.269560050814847,-0.3901613275439016
2023-08-19,0.4133433376477859,-0.30308925164727196
2023-08-26,0.35183531645295446,-0.33652095619568745
2023-09-02,0.3510109796808323,-0.33276938776310055
2023-09-09,0.42074538984365545,-0.24814993701584542
2023-09-16,0.41871452366471446,-0.22525875774435145
2023-09-23,0.42080033573178005,-0.22757476036082258
2023-09-30,0.408311545640865,-0.22164696777907641
2023-10-07,0.4738557686871962,-0.1454379346683573
2023-10-14,0.438276536957997,-0.1258097637041871
2023-10-21,0.011876579432376381,-0.23079438848269027
