date,roll_corr_26w,roll_corr_52w
2011-12-23 16:00:00-05:00,0.962207310122897,0.9631292962526494
2011-12-30 16:00:00-05:00,0.96237758907281,0.9631992128716338
2012-01-06 16:00:00-05:00,0.9620358788327701,0.963055015592869
2012-01-13 16:00:00-05:00,0.9608789963546319,0.9622768534214929
2012-01-20 16:00:00-05:00,0.9594196322190403,0.962377595798254
2012-01-27 16:00:00-05:00,0.9513572939964654,0.9656913842482171
2012-02-03 16:00:00-05:00,0.9519126699751673,0.9659195568534507
2012-02-10 16:00:00-05:00,0.961215349742744,0.9652163757172755
2012-02-17 16:00:00-05:00,0.9860478204317301,0.9649471920200132
2012-02-24 16:00:00-05:00,0.9860240759190297,0.9649414773508752
2012-03-02 16:00:00-05:00,0.9859751381075159,0.9649326481621604
2012-03-09 16:00:00-05:00,0.9853681127213053,0.9641285456307039
2012-03-16 16:00:00-04:00,0.9815245383298079,0.9636446113059938
2012-03-23 16:00:00-04:00,0.9812599475914898,0.9634746208178474
2012-03-30 16:00:00-04:00,0.9814074367341565,0.963477418059923
2012-04-05 16:00:00-04:00,0.9790098390508288,0.9635077023463365
2012-04-13 16:00:00-04:00,0.9789865635992545,0.963398174893439
2012-04-20 16:00:00-04:00,0.9779279533504805,0.963447680597757
2012-04-27 16:00:00-04:00,0.9778918829585801,0.9641857953871817
2012-05-04 16:00:00-04:00,0.9782193331546454,0.9642842028465731
2012-05-11 16:00:00-04:00,0.9787560712374014,0.9654564585092408
2012-05-18 16:00:00-04:00,0.9750378467155502,0.9656752768207129
2012-05-25 16:00:00-04:00,0.9917401513145944,0.965931432604237
2012-06-01 16:00:00-04:00,0.9935361455513357,0.9663948935652151
2012-06-08 16:00:00-04:00,0.9928049329967286,0.9664852558944392
2012-06-15 16:00:00-04:00,0.9947294097298406,0.9665083849458578
2012-06-22 16:00:00-04:00,0.9945510566258245,0.965251650126056
2012-06-29 16:00:00-04:00,0.9945745983968266,0.9652761190141591
2012-07-06 16:00:00-04:00,0.9946255960917504,0.9649361732803662
2012-07-13 16:00:00-04:00,0.9951179650224182,0.9647410626260291
2012-07-20 16:00:00-04:00,0.9951650647725717,0.9639472219525914
2012-07-27 16:00:00-04:00,0.9954786318688307,0.9586541301684661
2012-08-03 16:00:00-04:00,0.9955287254653221,0.9592521162798282
2012-08-10 16:00:00-04:00,0.9969443156693978,0.9681055644136543
2012-08-17 16:00:00-04:00,0.996796073035549,0.987767440220188
2012-08-24 16:00:00-04:00,0.9968017212690438,0.9877840121115775
2012-08-31 16:00:00-04:00,0.9966907814555344,0.9877115027834369
2012-09-07 16:00:00-04:00,0.997826207024886,0.988248880016263
2012-09-14 16:00:00-04:00,0.9978537489227053,0.9865852596981909
2012-09-21 16:00:00-04:00,0.9980169481033025,0.9867077318849544
2012-09-28 16:00:00-04:00,0.9980741680745001,0.9866628830643037
2012-10-05 16:00:00-04:00,0.9967182358242359,0.9846694373433039
2012-10-12 16:00:00-04:00,0.9966861937285889,0.9846263651805615
2012-10-19 16:00:00-04:00,0.9967860840340264,0.9840428155298577
2012-10-26 16:00:00-04:00,0.9965220586805145,0.9834984653686601
2012-11-02 16:00:00-04:00,0.9964290773519291,0.9836935579662909
2012-11-09 16:00:00-05:00,0.9955314314873767,0.9826804243827412
2012-11-16 16:00:00-05:00,0.996043260391512,0.9814869372026293
2012-11-23 16:00:00-05:00,0.9960140882951211,0.9933424152202672
2012-11-30 16:00:00-05:00,0.9955631700986733,0.9939064483504153
2012-12-07 16:00:00-05:00,0.9956003525049492,0.9935434061498853
2012-12-14 16:00:00-05:00,0.9958372463084381,0.9947761999556476
2012-12-21 16:00:00-05:00,0.9963358900886973,0.9949548273780281
2012-12-28 16:00:00-05:00,0.9967122424859337,0.9952399485333211
2013-01-04 16:00:00-05:00,0.9967287206422406,0.995244130253689
2013-01-11 16:00:00-05:00,0.9967373626115557,0.9956156114060156
2013-01-18 16:00:00-05:00,0.9967020662909012,0.995621301705853
2013-01-25 16:00:00-05:00,0.9967178317886981,0.995828795159081
2013-02-01 16:00:00-05:00,0.9965966292598397,0.9957991029484916
2013-02-08 16:00:00-05:00,0.9969464729482165,0.9966891081785733
2013-02-15 16:00:00-05:00,0.9969869814053401,0.9967181339046556
2013-02-22 16:00:00-05:00,0.9969540265617389,0.9967244788548182
2013-03-01 16:00:00-05:00,0.9972294989419719,0.9968075759153727
2013-03-08 16:00:00-05:00,0.9971808590566283,0.9973889089136722
2013-03-15 16:00:00-04:00,0.9971586342523548,0.9973818196812496
2013-03-22 16:00:00-04:00,0.9971001132858176,0.9974489028899396
2013-03-28 16:00:00-04:00,0.9969401742735194,0.9974238377729667
2013-04-05 16:00:00-04:00,0.9985299504161536,0.9974755903379964
2013-04-12 16:00:00-04:00,0.9986176016304823,0.9975209231008989
2013-04-19 16:00:00-04:00,0.9971419371808975,0.9969807138694535
2013-04-26 16:00:00-04:00,0.9972377835989975,0.9968901518510943
2013-05-03 16:00:00-04:00,0.9975873225967462,0.9968595770118874
2013-05-10 16:00:00-04:00,0.9974783496926041,0.9963897956252615
2013-05-17 16:00:00-04:00,0.9967495227125281,0.9963390555153007
2013-05-24 16:00:00-04:00,0.9968644798964154,0.9963165216983302
2013-05-31 16:00:00-04:00,0.9968397891239783,0.9960861511906881
2013-06-07 16:00:00-04:00,0.996942247603589,0.9961689272906181
2013-06-14 16:00:00-04:00,0.9972136793751458,0.99635325395972
2013-06-21 16:00:00-04:00,0.9971055560657274,0.996401750275235
2013-06-28 16:00:00-04:00,0.9960256822556972,0.996334569980767
2013-07-05 16:00:00-04:00,0.9963384455155595,0.9964095113610525
2013-07-12 16:00:00-04:00,0.9962847192813162,0.9963933207728286
2013-07-19 16:00:00-04:00,0.9962966747389367,0.9963594273589579
2013-07-26 16:00:00-04:00,0.9962804968841741,0.9963595134115133
2013-08-02 16:00:00-04:00,0.996475720709797,0.9963468276447999
2013-08-09 16:00:00-04:00,0.9967905783162281,0.9966144905439243
2013-08-16 16:00:00-04:00,0.9967583463440247,0.9966705499696865
2013-08-23 16:00:00-04:00,0.9968389371107096,0.9966145135279655
2013-08-30 16:00:00-04:00,0.9966970896805791,0.9967313087543189
2013-09-06 16:00:00-04:00,0.9967671940104673,0.9967292526165343
2013-09-13 16:00:00-04:00,0.9966725876800336,0.9966889864868776
2013-09-20 16:00:00-04:00,0.9966291881386612,0.9965240289263015
2013-09-27 16:00:00-04:00,0.9965637093077626,0.9964865616745145
2013-10-04 16:00:00-04:00,0.9963324267311694,0.9974258868843241
2013-10-11 16:00:00-04:00,0.9952654618758238,0.9970965697425846
2013-10-18 16:00:00-04:00,0.9973501850208655,0.9969838711871458
2013-10-25 16:00:00-04:00,0.9975171047441772,0.9970086494758126
2013-11-01 16:00:00-04:00,0.997568325884763,0.9972801275487433
2013-11-08 16:00:00-05:00,0.9976172957143598,0.9972058002461338
2013-11-15 16:00:00-05:00,0.9984741720409418,0.9969350670267995
2013-11-22 16:00:00-05:00,0.9987541295056442,0.9969384747469305
2013-11-29 16:00:00-05:00,0.9988810839486446,0.9969433570603378
2013-12-06 16:00:00-05:00,0.9989686043700159,0.9970347592042323
2013-12-13 16:00:00-05:00,0.999022644066019,0.9970263596152525
2013-12-20 16:00:00-05:00,0.9990841413891706,0.9970738839036623
2013-12-27 16:00:00-05:00,0.9990861166575319,0.9965177843939994
2014-01-03 16:00:00-05:00,0.9990845276108256,0.9965193956060133
2014-01-10 16:00:00-05:00,0.9990922881510359,0.9965216755191704
2014-01-17 16:00:00-05:00,0.9991262219116812,0.9965250206678574
2014-01-24 16:00:00-05:00,0.9991276059191145,0.9965390204880358
2014-01-31 16:00:00-05:00,0.9991107896848886,0.9965752639713994
2014-02-07 16:00:00-05:00,0.9991058931302582,0.996445471203916
2014-02-14 16:00:00-05:00,0.9991120185616865,0.9964379776995401
2014-02-21 16:00:00-05:00,0.9989081022650516,0.9964628662828724
2014-02-28 16:00:00-05:00,0.9990449418310393,0.9963743421567506
2014-03-07 16:00:00-05:00,0.9990273909472339,0.9965721644313146
2014-03-14 16:00:00-04:00,0.9990315544467449,0.9965774207977308
2014-03-21 16:00:00-04:00,0.9990319066990319,0.9965849565108813
2014-03-28 16:00:00-04:00,0.998837581530126,0.9964332531736466
2014-04-04 16:00:00-04:00,0.9976884602873471,0.9953787899415558
2014-04-11 16:00:00-04:00,0.9971984729300978,0.9946182404430786
2014-04-17 16:00:00-04:00,0.9971980239077406,0.9961627509499954
2014-04-25 16:00:00-04:00,0.9968273218534157,0.9961449229363736
2014-05-02 16:00:00-04:00,0.9968363541808213,0.9961947126663497
2014-05-09 16:00:00-04:00,0.9968446640148829,0.9962369519996133
2014-05-16 16:00:00-04:00,0.9969114710634667,0.9969039800289823
2014-05-23 16:00:00-04:00,0.9969401464083274,0.997166208527602
2014-05-30 16:00:00-04:00,0.9968818901992047,0.9972554066648099
2014-06-06 16:00:00-04:00,0.996854069968974,0.9972853967004038
2014-06-13 16:00:00-04:00,0.9965014539021438,0.9972632785685496
2014-06-20 16:00:00-04:00,0.9965222162598197,0.997307839521635
2014-06-27 16:00:00-04:00,0.9965020805341467,0.9972806453074261
2014-07-03 16:00:00-04:00,0.9966413086208917,0.9973412631449293
2014-07-11 16:00:00-04:00,0.9966303018355581,0.9973374673216027
2014-07-18 16:00:00-04:00,0.9958376442184044,0.9973368674494927
2014-07-25 16:00:00-04:00,0.996097527646704,0.9974680459906183
2014-08-01 16:00:00-04:00,0.9960099910476079,0.9974065480347148
2014-08-08 16:00:00-04:00,0.9956825415948672,0.9973785009413892
2014-08-15 16:00:00-04:00,0.9958701416456076,0.997433082565797
2014-08-22 16:00:00-04:00,0.9960038837735172,0.997302335431828
2014-08-29 16:00:00-04:00,0.9959559884073967,0.9973682801971627
2014-09-05 16:00:00-04:00,0.9958810096766418,0.9973821885784542
2014-09-12 16:00:00-04:00,0.9947328771780538,0.9968865641448688
2014-09-19 16:00:00-04:00,0.9948168104774656,0.9968623424185237
2014-09-26 16:00:00-04:00,0.9950710633629251,0.9968773731068461
2014-10-03 16:00:00-04:00,0.9971029108354323,0.9972544867001534
2014-10-10 16:00:00-04:00,0.9981150414985653,0.9972209741675394
2014-10-17 16:00:00-04:00,0.9985953743023029,0.9976363101683645
2014-10-24 16:00:00-04:00,0.9989664030917177,0.9977326812721501
2014-10-31 16:00:00-04:00,0.9989757526994959,0.9977341634843245
2014-11-07 16:00:00-05:00,0.9989759893607278,0.9977195902382529
2014-11-14 16:00:00-05:00,0.999040921916564,0.997729159672207
2014-11-21 16:00:00-05:00,0.9990278499560884,0.9977287839643794
2014-11-28 16:00:00-05:00,0.9989802968869058,0.997697547110868
2014-12-05 16:00:00-05:00,0.9985771618395411,0.997283365769582
2014-12-12 16:00:00-05:00,0.9962690740219398,0.9951016039028643
2014-12-19 16:00:00-05:00,0.9962794167454421,0.995061621919054
2014-12-26 16:00:00-05:00,0.9963758130466592,0.995140113863348
2015-01-02 16:00:00-05:00,0.9964102463253584,0.9951649117094828
2015-01-09 16:00:00-05:00,0.9964576623581625,0.9952281325991523
2015-01-16 16:00:00-05:00,0.9965310403606629,0.9950979869115242
2015-01-23 16:00:00-05:00,0.9965667755333285,0.9953756377464986
2015-01-30 16:00:00-05:00,0.9956762388963523,0.9943503500031744
2015-02-06 16:00:00-05:00,0.9957800659770613,0.9943922833340191
2015-02-13 16:00:00-05:00,0.9958880599985104,0.9943289333471754
2015-02-20 16:00:00-05:00,0.9959527189627778,0.9942977386008172
2015-02-27 16:00:00-05:00,0.9960812231267753,0.9944241500796833
2015-03-06 16:00:00-05:00,0.995977141011501,0.9942129932652346
2015-03-13 16:00:00-04:00,0.9961934287387085,0.9944276418270095
2015-03-20 16:00:00-04:00,0.9962000549348591,0.9945973394667635
2015-03-27 16:00:00-04:00,0.9961611353719796,0.9946793929288053
2015-04-02 16:00:00-04:00,0.995841262493756,0.9953744463203313
2015-04-10 16:00:00-04:00,0.9957535125086745,0.9960024391649577
2015-04-17 16:00:00-04:00,0.9959907585964474,0.9960220852139705
2015-04-24 16:00:00-04:00,0.9967531714857512,0.9962964548391453
2015-05-01 16:00:00-04:00,0.9967840554998163,0.996295520925254
2015-05-08 16:00:00-04:00,0.9967987178419166,0.9962913342800087
2015-05-15 16:00:00-04:00,0.996858418925133,0.9963748878386116
2015-05-22 16:00:00-04:00,0.9968845418068643,0.9963955385695068
2015-05-29 16:00:00-04:00,0.9969046050021125,0.9963896510275843
2015-06-05 16:00:00-04:00,0.9962491702299897,0.9963710214026235
2015-06-12 16:00:00-04:00,0.9967534537070502,0.9963347660098155
2015-06-19 16:00:00-04:00,0.9967321107073824,0.996341057362026
2015-06-26 16:00:00-04:00,0.9966812180940549,0.9963774708584314
2015-07-02 16:00:00-04:00,0.9966447941150699,0.9963788378359586
2015-07-10 16:00:00-04:00,0.9963583696269902,0.9963714057104839
2015-07-17 16:00:00-04:00,0.9962273617609162,0.9963490036674014
2015-07-24 16:00:00-04:00,0.9956701445186328,0.9961723327847785
2015-07-31 16:00:00-04:00,0.9981305309049293,0.9961894799590483
2015-08-07 16:00:00-04:00,0.9985205404931065,0.9961677323027057
2015-08-14 16:00:00-04:00,0.9992233618696342,0.9964923944893589
2015-08-21 16:00:00-04:00,0.9987300555517251,0.9964066414985212
2015-08-28 16:00:00-04:00,0.9939244134423094,0.994983504257397
2015-09-04 16:00:00-04:00,0.9940204632195829,0.9949782868982917
2015-09-11 16:00:00-04:00,0.9933843100099061,0.9949696001815957
2015-09-18 16:00:00-04:00,0.9932444015767198,0.9949668263694698
2015-09-25 16:00:00-04:00,0.9933517648297402,0.9949709931596433
2015-10-02 16:00:00-04:00,0.9937931876693444,0.9948489667046885
2015-10-09 16:00:00-04:00,0.9938735931277263,0.9948147697455169
2015-10-16 16:00:00-04:00,0.9938448919863807,0.9946472329018656
2015-10-23 16:00:00-04:00,0.9938400178862036,0.9947576185184808
2015-10-30 16:00:00-04:00,0.9938944533049198,0.9947649135905768
2015-11-06 16:00:00-05:00,0.9945285343175678,0.9951472420859195
2015-11-13 16:00:00-05:00,0.9949627349996659,0.995396425750364
2015-11-20 16:00:00-05:00,0.9949593413014381,0.9953973771516914
