date,base_corr_26w,combo_corr_26w,base_corr_52w,combo_corr_52w
2022-05-07,-0.19849859472805512,-0.19849859472805512,0.13875331240003222,0.13875331240003222
2022-05-14,-0.4396741734230557,-0.4396741734230557,0.015546401590835974,0.015546401590835974
2022-05-21,-0.45997643674714966,-0.45997643674714966,0.008846753605169608,0.008846753605169608
2022-05-28,-0.5856689710601053,-0.5856689710601053,-0.05963256001254752,-0.05963256001254752
2022-06-04,-0.6806715194520225,-0.6806715194520225,-0.2367245819997918,-0.2367245819997918
2022-06-11,-0.7396430645891955,-0.7396430645891955,-0.2897409232911385,-0.2897409232911385
2022-06-18,-0.7457264967798921,-0.7457264967798921,-0.3033316538588778,-0.3033316538588778
2022-06-25,-0.7679764402573697,-0.7679764402573697,-0.32624674136848286,-0.32624674136848286
2022-07-02,-0.7677140804744552,-0.7677140804744552,-0.3321177690343592,-0.3321177690343592
2022-07-09,-0.8308272711494264,-0.8308272711494264,-0.38369771425908444,-0.38369771425908444
2022-07-16,-0.8717367614693098,-0.8717367614693098,-0.41803428142156107,-0.41803428142156107
2022-07-23,-0.8753260268804606,-0.8753260268804606,-0.43182692604751455,-0.43182692604751455
2022-07-30,-0.8832030576487753,-0.8832030576487753,-0.44787868372628176,-0.44787868372628176
2022-08-06,-0.9198306170887488,-0.9198306170887488,-0.45796771490401056,-0.45796771490401056
2022-08-13,-0.9212855102420784,-0.9212855102420784,-0.47653064651804755,-0.47653064651804755
2022-08-20,-0.9708568553346932,-0.9708568553346932,-0.4968681027968286,-0.4968681027968286
2022-08-27,-0.9730885889573673,-0.9730885889573673,-0.5115542696733522,-0.5115542696733522
2022-09-03,-0.9851711210647117,-0.9851711210647117,-0.536565903495062,-0.536565903495062
2022-09-10,-0.9768652668461455,-0.9768652668461455,-0.5490365005000201,-0.5490365005000201
2022-09-17,-0.9776669998682164,-0.9776669998682164,-0.5932486381418764,-0.5932486381418764
2022-09-24,-0.9826443568832239,-0.9826443568832239,-0.604294415769995,-0.604294415769995
2022-10-01,-0.982793421195941,-0.982793421195941,-0.6276086637276524,-0.6276086637276524
2022-10-08,-0.9839074453915043,-0.9839074453915043,-0.6436537307197944,-0.6436537307197944
2022-10-15,-0.9845322119752615,-0.9845322119752615,-0.6665998415718589,-0.6665998415718589
2022-10-22,-0.9843355450890956,-0.9843355450890956,-0.704525873846793,-0.704525873846793
2022-10-29,-0.9819855806549336,-0.9819855806549336,-0.7311792228146586,-0.7311792228146586
2022-11-05,-0.9819864908857152,-0.9819864908857152,-0.7339688161172715,-0.7339688161172715
2022-11-12,-0.9810450573557773,-0.9810450573557773,-0.7881214215245339,-0.7881214215245339
2022-11-19,-0.9807926876871595,-0.9807926876871595,-0.7952266093270621,-0.7952266093270621
2022-11-26,-0.9799505406129368,-0.9799505406129368,-0.833388471598868,-0.833388471598868
2022-12-03,-0.9783225708072015,-0.9783225708072015,-0.8408264621119396,-0.8408264621119396
2022-12-10,-0.9774854168716203,-0.9774854168716203,-0.8591440728364231,-0.8591440728364231
2022-12-17,-0.9779426711712214,-0.9779426711712214,-0.8616081719565287,-0.8616081719565287
2022-12-24,-0.9787306255272883,-0.9787306255272883,-0.8711961139739878,-0.8711961139739878
2022-12-31,-0.9796665329985059,-0.9796665329985059,-0.8757972705930467,-0.8757972705930467
2023-01-07,-0.978803240844152,-0.978803240844152,-0.9015729950794126,-0.9015729950794126
2023-01-14,-0.9580332496235158,-0.9580332496235158,-0.9099633124203794,-0.9099633124203794
2023-01-21,-0.9563614709331595,-0.9563614709331595,-0.9110076482532645,-0.9110076482532645
2023-01-28,-0.9539079488088336,-0.9539079488088336,-0.9129548902192761,-0.9129548902192761
2023-02-04,-0.9522855715106905,-0.9522855715106905,-0.9333687787901758,-0.9333687787901758
2023-02-11,-0.9516310912350348,-0.9516310912350348,-0.9335555715912768,-0.9335555715912768
2023-02-18,-0.9460473490781353,-0.9460473490781353,-0.9582490371868059,-0.9582490371868059
2023-02-25,-0.9475828910179219,-0.9475828910179219,-0.9602317022138445,-0.9602317022138445
2023-03-04,-0.9423880056909333,-0.9423880056909333,-0.961362738797355,-0.961362738797355
2023-03-11,-0.9415291392242111,-0.9415291392242111,-0.9617083061557705,-0.9617083061557705
2023-03-18,-0.9059152228716598,-0.9059152228716598,-0.9484569152479716,-0.9484569152479716
2023-03-25,-0.9072842765181615,-0.9072842765181615,-0.9508149827849788,-0.9508149827849788
2023-04-01,-0.9031149061420574,-0.9031149061420574,-0.9501288853425826,-0.9501288853425826
2023-04-08,-0.9016354608245207,-0.9016354608245207,-0.9499658762086712,-0.9499658762086712
2023-04-15,-0.904757271393356,-0.904757271393356,-0.94923201581527,-0.94923201581527
2023-04-22,-0.9041310674511356,-0.9041310674511356,-0.9476123180110434,-0.9476123180110434
2023-04-29,-0.8662050917769927,-0.8662050917769927,-0.9474130609371317,-0.9474130609371317
2023-05-06,-0.8687402494067564,-0.8687402494067564,-0.9475409854175724,-0.9475409854175724
