date,n_assets,port_ret_base,port_ret_xs,port_ret_combo,alpha_eff,avg_er,avg_gross
2011-12-31,4,0.0026640507706227968,0.004992280544647392,0.0026640507706227968,0.0,0.0030367061388481653,0.2033367446780029
2012-01-07,4,0.025420022024944713,0.011046778023193222,0.025420022024944713,0.0,0.00574069345425659,0.7857432578110848
2012-01-14,4,0.007089331096854697,0.005891323087421953,0.007089331096854697,0.0,0.005667926384525718,0.8648059403802173
2012-01-21,4,0.025175053513971826,0.006274691758887212,0.025175053513971826,0.0,0.005644187359481415,0.8398509751013954
2012-01-28,4,-0.0037089924058751568,0.0036766212060837383,-0.0037089924058751568,0.0,0.005711835861661133,0.9225776959170745
2012-02-04,4,0.013332783898974191,-0.0029821290640322483,0.013332783898974191,0.0,0.005890802205630342,0.8159289823458908
2012-02-11,4,-0.0010443205051139793,0.0032004634309968174,-0.0010443205051139793,0.0,-0.0033648787789188903,0.4051416274385067
2012-02-18,4,-0.006906985238208008,-0.00958328058830596,-0.006906985238208008,0.0,-0.005864075413741821,0.7260823999880923
2012-02-25,4,-0.003567808799891062,0.00978771139639485,-0.003567808799891062,0.0,0.006299783341072767,0.9865123848577118
2012-03-03,4,0.03105011979154932,0.0016206331394141155,0.03186043636125638,0.5,0.006190704325472857,0.9860077059285752
2012-03-10,4,-0.012779981966903066,0.028263524895362782,0.0013517804807783255,0.5,0.006370008966340599,0.9801166200508798
2012-03-17,4,0.0004118982451170863,0.02230281028546001,0.011563303387847092,0.5,0.005762906702520868,0.7820857520229119
2012-03-24,4,-0.007665423006944547,0.02621393088329098,0.0054415424347009425,0.5,0.005657539862227381,0.7172327614506177
2012-03-31,4,-0.018610954333822767,0.01330802856496283,-0.011956940051341352,0.5,0.005735585363721242,0.7214137320480343
2012-04-07,4,0.007813413707691681,0.023052933037257077,0.01933988022632022,0.5,0.00587254973143434,0.8988190668448481
2012-04-14,4,0.013260262479728425,0.007030702850017273,0.01677561390473706,0.5,0.00578482284800464,0.8049448350833087
2012-04-21,4,-0.03270432491766666,-0.005392361806806913,-0.03540050582107011,0.5,0.012801873915397844,0.9509252478844094
2012-04-28,4,-0.003555216595701674,-0.011586436673437445,-0.009348434932420397,0.5,0.02138883898872563,1.0
2012-05-05,4,-0.04779105756216893,0.005459389917938179,-0.04506136260319984,0.5,0.0191104959646461,1.0
2012-05-12,4,0.013998342503200051,-0.009306145025570926,0.009345269990414589,0.5,0.02901669365657883,1.0
2012-05-19,4,-0.036494133967507676,-0.012068585393838491,-0.042528426664426924,0.5,0.02185441734977972,1.0
2012-05-26,4,0.03193945870199408,0.024708620860890124,0.04429376913243914,0.5,0.03638432997741685,1.0
2012-06-02,4,0.012750567255965054,-0.0012665642529036108,0.01211728512951325,0.5,0.017002749205686046,0.9978848980402524
2012-06-09,4,0.001932136947446175,0.004690338274476109,0.00427730608468423,0.5,0.03361721829470689,1.0
2012-06-16,4,0.023016511535687876,-0.019232547002166398,0.013400238034604677,0.5,0.043121480356503365,1.0
2012-06-23,4,-0.005165509763667775,0.006510544185360348,-0.0019102376709876014,0.5,0.017443170998534385,1.0
2012-06-30,4,0.0061427042662073,0.017736039595856533,0.015010724064135566,0.5,0.023976362215158194,1.0
2012-07-07,4,0.0046538870839429,0.018183809054853402,0.013745791611369601,0.5,0.016116707403587987,1.0
2012-07-14,4,0.01642411973173825,-0.01685623595517778,0.00799600175414936,0.5,0.015488607660045792,1.0
2012-07-21,4,0.0179801652315107,0.0017749086237589147,0.018867619543390154,0.5,0.015312471019894235,1.0
