date,n_assets,n_active,port_ret,avg_p_up
2018-07-28,4,0,0.0,0.601057784771396
2018-08-04,4,0,0.0,0.5957607872823618
2018-08-11,4,0,0.0,0.5925925925925927
2018-08-18,4,0,0.0,0.5917281328316745
2018-08-25,4,1,-0.0293377346812461,0.6045863293307403
2018-09-01,4,0,0.0,0.6008982008681698
2018-09-08,4,0,0.0,0.5558546354105313
2018-09-15,4,0,0.0,0.5954310980103169
2018-09-22,4,0,0.0,0.5959367945823928
2018-09-29,4,0,0.0,0.592
2018-10-06,4,0,0.0,0.5669191919191918
2018-10-13,4,3,0.031211079830977533,0.48627688855842105
2018-10-20,4,0,0.0,0.5841820350490872
2018-10-27,4,2,-0.01298628992908155,0.513940772021006
2018-11-03,4,0,0.0,0.5752254224856264
2018-11-10,4,0,0.0,0.5703649299462332
2018-11-17,4,0,0.0,0.5707341196251514
2018-11-24,4,3,0.0453443413473284,0.40711880711880716
2018-12-01,4,0,0.0,0.5838514679083523
2018-12-08,4,0,0.0,0.5830583818722505
2018-12-15,4,1,0.0394786457092959,0.6149265983449658
2018-12-22,4,1,-0.018586014627435,0.5303810846104118
2018-12-29,4,2,-0.0182632684879275,0.487963846796325
2019-01-05,4,0,0.0,0.5712440065299307
2019-01-12,4,0,0.0,0.5938402309913379
2019-01-19,4,0,0.0,0.5965073529411764
2019-01-26,4,0,0.0,0.5808876163206872
2019-02-02,4,0,0.0,0.5942532726574277
2019-02-09,4,1,-0.0090397223293483,0.5299353031924505
2019-02-16,4,0,0.0,0.5920302305891727
2019-02-23,4,0,0.0,0.592440427280197
2019-03-02,4,0,0.0,0.5936170212765958
2019-03-09,4,0,0.0,0.5589268589228533
2019-03-16,4,0,0.0,0.5994659855071245
2019-03-23,4,0,0.0,0.5927180355630822
2019-03-30,4,0,0.0,0.5993784538665322
2019-04-06,4,1,0.0185384414742417,0.61195434175769
2019-04-13,4,0,0.0,0.5952755905511811
2019-04-20,4,0,0.0,0.6001393159108379
2019-04-27,4,0,0.0,0.6000000000000002
2019-05-04,4,1,0.0192172089079305,0.6363945453208852
2019-05-11,4,0,0.0,0.5919790758500437
2019-05-18,4,0,0.0,0.5942467827403483
2019-05-25,4,0,0.0,0.6181359649122807
2019-06-01,4,0,0.0,0.5927125506072874
2019-06-08,4,1,0.0259618429268553,0.6352657004830918
2019-06-15,4,0,0.0,0.6140126885817845
2019-06-22,4,1,0.0156289133457505,0.6411465892597968
2019-06-29,4,0,0.0,0.5956937799043062
2019-07-06,4,2,-0.0050608190322779,0.6432063966866084
2019-07-13,4,0,0.0,0.6022905285113365
2019-07-20,4,0,0.0,0.5896713615023474
2019-07-27,4,1,-0.0125528713434357,0.6387832699619772
2019-08-03,4,0,0.0,0.5925085130533485
2019-08-10,4,0,0.0,0.5917874396135268
2019-08-17,4,0,0.0,0.6134751050313467
2019-08-24,4,0,0.0,0.5933179723502303
2019-08-31,4,2,0.01392564696574465,0.630428923004805
2019-09-07,4,1,0.0059941804620138,0.6421052631578948
2019-09-14,4,0,0.0,0.592261904761905
2019-09-21,4,0,0.0,0.60326384949896
2019-09-28,4,0,0.0,0.6134801505003458
2019-10-05,4,0,0.0,0.6135667722423267
2019-10-12,4,0,0.0,0.6262215707178393
2019-10-19,4,0,0.0,0.5864262990455992
2019-10-26,4,0,0.0,0.5956725146198831
2019-11-02,4,0,0.0,0.6353370611991301
2019-11-09,4,0,0.0,0.5911214953271029
2019-11-16,4,0,0.0,0.5866197183098592
2019-11-23,4,0,0.0,0.5899224806201552
2019-11-30,4,1,0.0107581302241057,0.6393633097627738
2019-12-07,4,0,0.0,0.5902401239349343
2019-12-14,4,0,0.0,0.6094585561497325
2019-12-21,4,0,0.0,0.5988664704198864
2019-12-28,4,0,0.0,0.5915915915915916
2020-01-04,4,0,0.0,0.5944798301486198
2020-01-11,4,0,0.0,0.5974536333231986
2020-01-18,4,0,0.0,0.6017133358905512
2020-01-25,4,0,0.0,0.59149855907781
2020-02-01,4,0,0.0,0.5888774671052631
2020-02-08,4,1,-0.0119963242703654,0.6100560556147949
2020-02-15,4,0,0.0,0.5914505956552208
2020-02-22,4,4,-0.011081856352591849,0.9
2020-02-29,4,0,0.0,0.5830548475408288
2020-03-07,4,4,-0.11299091977519424,0.8888888888888888
2020-03-14,4,4,-0.08001828790542685,1e-06
2020-03-21,4,2,0.0064764312723355,0.43423357972663207
2020-03-28,4,2,0.0976816879431652,0.7449948271250411
2020-04-04,4,2,0.0021127874181307,0.6927400780054833
2020-04-11,4,4,-0.018259419203734598,0.8844211838219704
2020-04-18,4,4,0.020811628140346025,0.6747895436420026
2020-04-25,4,0,0.0,0.5920489296636086
2020-05-02,4,0,0.0,0.582770035817078
2020-05-09,4,0,0.0,0.6273816397228639
2020-05-16,4,0,0.0,0.5908536585365856
2020-05-23,4,1,0.1095305225886826,0.6313671214672052
2020-05-30,4,2,-0.0690253082264207,0.6454720616570327
2020-06-06,4,1,0.0365787921642242,0.6375313283208021
2020-06-13,4,0,0.0,0.6150007365337086
2020-06-20,4,0,0.0,0.6038866844993253
2020-06-27,4,0,0.0,0.5946475195822453
2020-07-04,4,1,0.0210483523551219,0.6378676470588235
2020-07-11,4,0,0.0,0.6151990809305277
2020-07-18,4,0,0.0,0.5773886574167713
2020-07-25,4,2,-0.0229583768048544,0.4784997996577587
2020-08-01,4,0,0.0,0.5914445133292001
2020-08-08,4,0,0.0,0.6322067594433398
2020-08-15,4,0,0.0,0.5964432284541723
2020-08-22,4,0,0.0,0.5994729907773387
2020-08-29,4,2,-0.014537026615546402,0.64755593385214
2020-09-05,4,0,0.0,0.5981143193871538
2020-09-12,4,0,0.0,0.6031914893617021
2020-09-19,4,0,0.0,0.6019418477475804
2020-09-26,4,0,0.0,0.6071418610835457
2020-10-03,4,0,0.0,0.5941499085923218
2020-10-10,4,1,-0.0143615562614967,0.6361974405850089
2020-10-17,4,0,0.0,0.6297709923664122
2020-10-24,4,2,0.0781703397823252,0.6738095238095239
2020-10-31,4,4,-0.03196399832870307,0.3669113495200451
2020-11-07,4,0,0.0,0.6171133853151397
2020-11-14,4,0,0.0,0.6194002572791164
2020-11-21,4,1,-0.0027535153812929,0.6273914257785225
2020-11-28,4,0,0.0,0.6207513416815742
2020-12-05,4,0,0.0,0.6012036750519416
2020-12-12,4,0,0.0,0.6179337231968811
2020-12-19,4,0,0.0,0.5913140311804009
2020-12-26,4,0,0.0,0.592552026286966
2021-01-02,4,0,0.0,0.614986559139785
2021-01-09,4,0,0.0,0.6178107606679035
2021-01-16,4,0,0.0,0.59375
2021-01-23,4,0,0.0,0.6257197696737045
2021-01-30,4,0,0.0,0.5700212633997818
2021-02-06,4,0,0.0,0.6196868008948546
2021-02-13,4,1,-0.0494330958899268,0.6356076035302105
2021-02-20,4,1,0.009102308851514,0.6289681688125894
2021-02-27,4,0,0.0,0.5977218770183292
2021-03-06,4,0,0.0,0.592938733125649
2021-03-13,4,0,0.0,0.6199575371549891
2021-03-20,4,0,0.0,0.5921052631578947
2021-03-27,4,0,0.0,0.5909090909090909
2021-04-03,4,0,0.0,0.5894736842105263
2021-04-10,4,0,0.0,0.5986430879032079
2021-04-17,4,0,0.0,0.619854721549637
2021-04-24,4,0,0.0,0.621716287215412
2021-05-01,4,0,0.0,0.6019484702093398
2021-05-08,4,0,0.0,0.6238698010849909
2021-05-15,4,0,0.0,0.5910596026490066
2021-05-22,4,0,0.0,0.5921787709497207
2021-05-29,4,0,0.0,0.5948088912984547
2021-06-05,4,0,0.0,0.6203995793901157
2021-06-12,4,0,0.0,0.6250000000000001
2021-06-19,4,0,0.0,0.6099731493395656
2021-06-26,4,0,0.0,0.6043163051637628
2021-07-03,4,0,0.0,0.6217532467532466
2021-07-10,4,0,0.0,0.6232726130653267
2021-07-17,4,0,0.0,0.6256275437472884
2021-07-24,4,0,0.0,0.6176046176046176
2021-07-31,4,0,0.0,0.6294117647058823
2021-08-07,4,1,-0.0194340024115184,0.6470588235294118
2021-08-14,4,0,0.0,0.6167604246122554
2021-08-21,4,0,0.0,0.6166077738515902
2021-08-28,4,0,0.0,0.6138211382113821
2021-09-04,4,2,-0.006343672285141599,0.6862745098039216
2021-09-11,4,0,0.0,0.6169811320754717
2021-09-18,4,0,0.0,0.6162079510703365
2021-09-25,4,0,0.0,0.6138996138996138
2021-10-02,4,0,0.0,0.6000118182022827
2021-10-09,4,0,0.0,0.6186046511627908
2021-10-16,4,0,0.0,0.6135337140480255
2021-10-23,4,0,0.0,0.6082089552238809
2021-10-30,4,0,0.0,0.5906845448129853
2021-11-06,4,0,0.0,0.6117586468611081
2021-11-13,4,0,0.0,0.5907960199004976
2021-11-20,4,0,0.0,0.623688155922039
2021-11-27,4,0,0.0,0.6147764351856815
2021-12-04,4,0,0.0,0.5981331197254613
2021-12-11,4,0,0.0,0.623546511627907
2021-12-18,4,0,0.0,0.5898087215934018
2021-12-25,4,0,0.0,0.6194267515923566
2022-01-01,4,1,0.0012442126474856,0.6400580551523947
2022-01-08,4,0,0.0,0.5841836734693877
2022-01-15,4,0,0.0,0.6045410947736286
2022-01-22,4,0,0.0,0.6003720238095238
2022-01-29,4,0,0.0,0.5873287671232877
2022-02-05,4,0,0.0,0.6004056873802525
2022-02-12,4,2,0.01168418313333785,0.4718128390596745
2022-02-19,4,2,0.01874105244381975,0.4702748219686579
2022-02-26,4,3,0.008920377378933902,0.43240352157649853
2022-03-05,4,4,-0.06543029774074123,0.33357412539859543
2022-03-12,4,2,-0.0205446665407645,0.4965523993047337
2022-03-19,4,2,-0.00393083259695055,0.4343330280830281
2022-03-26,4,4,0.01881395919439065,0.45162671232876717
2022-04-02,4,4,0.0099738931588718,0.4046251541552293
2022-04-09,4,4,0.009622903886045874,0.127672737691134
2022-04-16,4,4,0.02230674800347045,0.07944000233644857
2022-04-23,4,4,0.034458519295173295,0.2522729772727273
2022-04-30,4,4,0.0091821662129177,0.13262553832249882
2022-05-07,4,4,0.013863983523665326,0.08333408333333331
2022-05-14,4,4,-0.037715572876183295,0.2307713877362828
2022-05-21,4,4,-0.007973022567855325,0.16544167647058824
2022-05-28,4,4,0.0355669666020847,0.3359375
2022-06-04,4,4,0.06393267870014675,0.25568206818181816
2022-06-11,4,4,-0.03242707800605878,0.23866691666666667
2022-06-18,4,4,0.0197351103995175,1e-06
2022-06-25,4,4,-0.024659544016186804,1e-06
2022-07-02,4,4,0.010234824399769873,0.3076923076923077
2022-07-09,4,4,-0.03112041319879595,0.16769177570480998
2022-07-16,4,4,-0.0338691197758908,1e-06
2022-07-23,4,4,-0.00874866402335055,0.35570469798657717
2022-07-30,4,4,-0.022457209007500704,0.3770491803278688
2022-08-06,4,4,0.016601668643906324,0.3958333333333333
2022-08-13,4,4,0.02267517876515785,0.3862433862433862
2022-08-20,4,4,0.038838562707224425,0.3783783783783784
2022-08-27,4,4,-0.021775253613925297,0.21547968062718073
2022-09-03,4,4,0.03786541789655588,0.18994463407821227
2022-09-10,4,4,0.04303016425673435,0.3950317832050853
2022-09-17,4,4,0.020525242432890348,0.375609756097561
2022-09-24,4,4,-0.023074557359516076,0.08333408333333331
2022-10-01,4,4,0.0099022422968227,1e-06
2022-10-08,4,4,-0.0310163891395258,0.28899521531100475
2022-10-15,4,4,-0.027126731440140397,0.16666666666666666
2022-10-22,4,4,0.006539732968301202,0.18244575936883634
2022-10-29,4,4,-0.06327084298021986,0.3870967741935484
2022-11-05,4,4,-0.002589894434815,0.1875
2022-11-12,4,4,-0.009813806697502276,0.4145731262378818
2022-11-19,4,4,-0.00866756525547045,0.36363636363636365
2022-11-26,4,4,0.022360778678493877,0.3709677419354839
2022-12-03,4,3,0.0297463351582778,0.41196385612861586
2022-12-10,4,4,0.004516926520574799,0.38285714285714284
2022-12-17,4,4,0.003228617532276325,0.3888888888888889
2022-12-24,4,4,-0.033018097310942025,0.39857295278741
2022-12-31,4,4,-0.03445081765948005,0.3004807692307692
2023-01-07,4,0,0.0,0.5032362459546927
2023-01-14,4,2,-0.010926022289515499,0.47013047051571816
2023-01-21,4,4,-0.022578011779400723,0.3983739837398374
2023-01-28,4,2,0.0124924379943019,0.47646140475117493
2023-02-04,4,0,0.0,0.5058823529411764
2023-02-11,4,4,0.024559633846351073,0.4059685412626589
2023-02-18,4,4,-0.024466456943851602,0.40437158469945356
2023-02-25,4,4,0.026954002582883725,0.36666666666666664
2023-03-04,4,4,0.0022800805388640006,0.42242822759084697
2023-03-11,4,4,-0.01564096824112805,0.18694766397946333
2023-03-18,4,2,-0.04477575108232765,0.47546887672343885
2023-03-25,4,4,0.0033327520514759004,0.44736842105263164
2023-04-01,4,2,-0.004620834596998399,0.4546845574387947
2023-04-08,4,4,-0.00043448281391184995,0.39261991178105027
2023-04-15,4,4,-0.0047368383490599755,0.4415841584158416
2023-04-22,4,4,0.0022205020492538,0.3429608127721335
2023-04-29,4,4,0.001245512956102725,0.37316176470588236
2023-05-06,4,4,-0.022961166068959152,0.375
2023-05-13,4,0,0.0,0.5076923076923077
2023-05-20,4,1,-0.0182905515462079,0.49834574028122414
2023-05-27,4,4,0.002881034891862675,0.32311002469890254
2023-06-03,4,4,-0.028512106617100647,0.37907608695652173
2023-06-10,4,2,0.01332520243415845,0.46987547892720305
2023-06-17,4,1,-0.0193217866860782,0.49409465809654607
2023-06-24,4,4,0.022897918335169576,0.3826086956521739
2023-07-01,4,1,-0.0351636147198382,0.48891173245614034
2023-07-08,4,4,-9.397059106384996e-05,0.24561403508771928
2023-07-15,4,0,0.0,0.5094032641099491
2023-07-22,4,1,0.0302210726604714,0.49856508655917975
2023-07-29,4,0,0.0,0.5170639219934996
2023-08-05,4,4,0.021169401390695425,0.25396825396825395
2023-08-12,4,4,-0.008568220483678075,0.41613737944013174
2023-08-19,4,4,-0.021503973307293624,0.41919191919191917
2023-08-26,4,4,0.0107875346911976,0.35769230769230764
2023-09-02,4,4,-0.004100684252730675,0.47
2023-09-09,4,4,0.025965932900940524,0.40425531914893614
2023-09-16,4,4,0.0062864258496151005,0.4497354497354497
2023-09-23,4,4,-0.0012173135467234996,0.2380952380952381
2023-09-30,4,4,-0.000275101937664725,0.43416666666666665
2023-10-07,4,4,0.02635153018213035,0.2714285714285714
2023-10-14,4,4,0.01536967251802315,0.2890625
2023-10-21,4,4,-0.04936000176008853,0.21726190476190474
2023-10-28,4,4,-0.006829398196406275,0.12614468864468864
2023-11-04,4,3,-0.03670820771399133,0.47244094488188976
2023-11-11,4,4,-0.008320353149364924,0.3981042654028436
2023-11-18,4,0,0.0,0.5135238441936658
2023-11-25,4,4,-0.013335420273719825,0.40611353711790393
2023-12-02,4,2,-0.0165154918037253,0.4794163044163044
2023-12-09,4,1,-0.0092610138088062,0.5106914502348213
2023-12-16,4,2,-0.0013572568451824404,0.48555714484375323
2023-12-23,4,1,0.0093978858189407,0.5194959637262598
2023-12-30,4,0,0.0,0.5279770444763273
2024-01-06,4,2,-0.01028780204042195,0.4897435164038114
2024-01-13,4,0,0.0,0.5547974771577255
2024-01-20,4,0,0.0,0.5180327868852459
2024-01-27,4,0,0.0,0.549902609346562
2024-02-03,4,0,0.0,0.5135593220338983
2024-02-10,4,0,0.0,0.569983136593592
2024-02-17,4,0,0.0,0.5359168780848705
2024-02-24,4,0,0.0,0.5140643596299881
2024-03-02,4,0,0.0,0.5678664611005693
2024-03-09,4,0,0.0,0.5664336594949817
2024-03-16,4,0,0.0,0.5360855899419729
2024-03-23,4,0,0.0,0.5617613161284492
2024-03-30,4,0,0.0,0.5649351116482504
2024-04-06,4,0,0.0,0.5387329579444654
2024-04-13,4,0,0.0,0.512720076205492
2024-04-20,4,1,0.0099761263778126,0.5035628200284035
2024-04-27,4,0,0.0,0.5590994371482176
2024-05-04,4,0,0.0,0.5444333812270877
2024-05-11,4,0,0.0,0.5761078998073219
2024-05-18,4,0,0.0,0.5694698361648074
2024-05-25,4,0,0.0,0.5545911874652032
2024-06-01,4,0,0.0,0.5179610536270072
2024-06-08,4,0,0.0,0.5448180896547998
2024-06-15,4,0,0.0,0.5186260008360397
2024-06-22,4,1,-0.0360262502368811,0.5164972891051913
2024-06-29,4,0,0.0,0.5538142070795018
2024-07-06,4,0,0.0,0.5643889183457051
2024-07-13,4,0,0.0,0.5602347966133157
2024-07-20,4,0,0.0,0.5087070627471398
2024-07-27,4,1,0.0078858300817039,0.5882787986727049
2024-08-03,4,0,0.0,0.5010361225023994
2024-08-10,4,0,0.0,0.5656597438129586
2024-08-17,4,1,0.0099364458567587,0.6262141280353202
2024-08-24,4,0,0.0,0.6054590570719602
2024-08-31,4,0,0.0,0.6028545711337895
2024-09-07,4,0,0.0,0.5695379301950523
2024-09-14,4,1,0.0402152091535736,0.6341145833333334
2024-09-21,4,0,0.0,0.6287503783483831
2024-09-28,4,0,0.0,0.6324900133155792
2024-10-05,4,0,0.0,0.6161593774625689
2024-10-12,4,0,0.0,0.6313193588162762
2024-10-19,4,0,0.0,0.6269461123012401
2024-10-26,4,0,0.0,0.5757941063911214
2024-11-02,4,1,-0.0016469696591125,0.595766283200258
2024-11-09,4,0,0.0,0.5745819397993309
2024-11-16,4,0,0.0,0.5408428994880086
2024-11-23,4,0,0.0,0.5877309385893077
2024-11-30,4,0,0.0,0.5933158765847399
2024-12-07,4,1,-0.021270342897976,0.6149850484187833
2024-12-14,4,0,0.0,0.5722552459463139
2024-12-21,4,0,0.0,0.5516224342384203
2024-12-28,4,0,0.0,0.5465864713261225
2025-01-04,4,0,0.0,0.5389092912365381
2025-01-11,4,0,0.0,0.5252212922259124
2025-01-18,4,0,0.0,0.5989981742467776
2025-01-25,4,0,0.0,0.6011649294911098
2025-02-01,4,0,0.0,0.5873615561496013
2025-02-08,4,0,0.0,0.6057592531938731
2025-02-15,4,0,0.0,0.6231747218161643
2025-02-22,4,0,0.0,0.5458383252252906
2025-03-01,4,0,0.0,0.5967972099249
2025-03-08,4,0,0.0,0.569920844327177
2025-03-15,4,0,0.0,0.5742489995322488
2025-03-22,4,0,0.0,0.5987024731922441
2025-03-29,4,0,0.0,0.6221715648966688
2025-04-05,4,0,0.0,0.593193360882607
2025-04-12,4,0,0.0,0.5498640842426802
2025-04-19,4,0,0.0,0.6283422459893048
2025-04-26,4,0,0.0,0.629695885509839
2025-05-03,4,0,0.0,0.6314496314496314
2025-05-10,4,0,0.0,0.6296166009557113
2025-05-17,4,1,0.0075624588129492,0.631863186318632
2025-05-24,4,0,0.0,0.6018958689399307
2025-05-31,4,1,-0.0257266347094105,0.6332599118942731
2025-06-07,4,1,-0.0107532979111497,0.6344276841171252
2025-06-14,4,0,0.0,0.5504323900036032
2025-06-21,4,0,0.0,0.5580184942829592
2025-06-28,4,1,0.0179000569126135,0.631533101045296
2025-07-05,4,0,0.0,0.5700217412946508
2025-07-12,4,0,0.0,0.5997671220231523
2025-07-19,4,0,0.0,0.6007023091765237
2025-07-26,4,1,0.0352601827474057,0.6186302681992337
2025-08-02,4,0,0.0,0.5691099476439789
2025-08-09,4,0,0.0,0.630077787381158
2025-08-16,4,0,0.0,0.6294416243654823
2025-08-23,4,1,-0.0062746065291036,0.6012521047767355
2025-08-30,4,0,0.0,0.627668659265585
2025-09-06,4,0,0.0,0.627296587926509
