date,asset,y,p_up,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2012-07-21,ndx,1.0,0.7851996879725337,0.015312471019894235,1,1.0,0.0109443413939396,0.0109443413939396,0.0
2012-07-21,dax,1.0,0.7671924608003748,0.015312471019894235,1,1.0,0.0263491494005441,0.0263491494005441,0.0
2012-07-21,sx5e,1.0,0.7651993005919101,0.015312471019894235,1,1.0,0.031005158111097,0.031005158111097,0.0
2012-07-28,spx,1.0,0.734318956105959,0.014618354532240604,1,1.0,0.0106974169476414,0.0106974169476414,0.0
2012-07-28,ndx,1.0,0.7297367043556449,0.014618354532240604,1,1.0,0.0175485799701047,0.0175485799701047,0.0
2012-07-28,dax,1.0,0.7079451805734371,0.014618354532240604,1,1.0,0.0114919760081333,0.0114919760081333,0.0
2012-07-28,sx5e,1.0,0.7421681406770767,0.014618354532240604,1,1.0,0.0213438535265406,0.0213438535265406,0.0
2012-08-04,spx,1.0,0.7423684257668061,0.014571690979262362,1,1.0,0.0087419178160144,0.0087419178160144,0.0
2012-08-04,ndx,1.0,0.7503676745250917,0.014571690979262362,1,1.0,0.0210579663307577,0.0210579663307577,0.0
2012-08-04,dax,1.0,0.7536619262841293,0.014571690979262362,1,1.0,0.0138698492057092,0.0138698492057092,0.0
2012-08-04,sx5e,1.0,0.766370897767923,0.014571690979262362,1,1.0,0.0199362831274092,0.0199362831274092,0.0
2012-08-11,spx,0.0,0.7373409702194575,0.014774403742071975,1,1.0,-0.0049571275455519,-0.0049571275455519,0.0
2012-08-11,ndx,0.0,0.7376436250962937,0.014774403742071975,1,1.0,-0.00080926518721,-0.00080926518721,0.0
2012-08-11,dax,0.0,0.7246082042084093,0.014521421276875049,1,1.0,-0.0099149538125916,-0.0099149538125916,0.0
2012-08-11,sx5e,0.0,0.7430418476751366,0.014774403742071975,1,1.0,-0.0150918661719664,-0.0150918661719664,0.0
2012-08-18,spx,0.0,0.599887858681988,0.005697633447484832,1,1.0,-0.0032243662880104,-0.0032243662880104,0.0
2012-08-18,ndx,0.0,0.6164173335242786,0.005697633447484832,1,1.0,-0.0020913950432859,-0.0020913950432859,0.0
2012-08-18,dax,0.0,0.5685016522093176,0.005697633447484832,1,1.0,-4.016600034140172e-05,-4.016600034140172e-05,0.0
2012-08-18,sx5e,1.0,0.611800175209443,0.005697633447484832,1,0.6090819080444716,0.0026620327577919,0.0016213959913927772,0.3909180919555284
2012-08-25,spx,1.0,0.605042672763324,0.005592345800001717,1,1.0,0.0222809936157204,0.0222809936157204,0.0
2012-08-25,ndx,1.0,0.5932022313312014,0.005592345800001717,1,0.9806724498276129,0.0190712203849596,0.01870262041612064,0.019327550172387076
2012-08-25,dax,1.0,0.5523291807097319,0.005592345800001717,1,1.0,0.0349616040649625,0.0349616040649625,0.0
2012-08-25,sx5e,1.0,0.5696055675411381,0.005592345800001717,1,0.5408774223054111,0.0401071819265705,0.021693069176377627,0.06820448573906046
2012-09-01,spx,1.0,0.6429462458002064,0.006038015905734904,1,1.0,0.0193682541448758,0.0193682541448758,0.0
2012-09-01,ndx,1.0,0.6348050736994653,0.006038015905734904,1,1.0,0.0106615317633649,0.0106615317633649,0.019327550172387076
2012-09-01,dax,1.0,0.6565299934480233,0.006038015905734904,1,1.0,0.0273934437590963,0.0273934437590963,0.0
2012-09-01,sx5e,1.0,0.6283791888850558,0.006038015905734904,1,0.6725656981434774,0.0220436461041519,0.014825800231666669,0.1316882758380663
2012-09-08,spx,0.0,0.6936718701551512,0.00618868591995391,1,1.0,-0.0038341622491931,-0.0038341622491931,0.0
2012-09-08,ndx,1.0,0.6878088272332986,0.00618868591995391,1,1.0,0.0022450030295282,0.0022450030295282,0.0
2012-09-08,dax,1.0,0.7027026404587035,0.013227198914937784,1,1.0,0.0053277532908893,0.0053277532908893,0.0
2012-09-08,sx5e,0.0,0.6989307368799537,0.00618868591995391,1,0.8359629534817342,-0.0067371731623088,-0.005632027174881539,0.16339725533825677
2012-09-15,spx,0.0,0.6314008499691708,0.006233506842587799,1,1.0,-0.0133410950929698,-0.0133410950929698,0.0
2012-09-15,ndx,0.0,0.6078074993473572,0.006233506842587799,1,1.0,-0.0218231503613312,-0.0218231503613312,0.0
2012-09-15,dax,0.0,0.6361649261892969,0.006233506842587799,1,1.0,-0.0315998400347844,-0.0315998400347844,0.0
2012-09-15,sx5e,0.0,0.6111478650634095,0.006233506842587799,1,0.7740534527500957,-0.0476585903425581,-0.036890296407859464,0.06190950073163848
2012-09-22,spx,1.0,0.6435630337456184,0.005536073197324834,1,1.0,0.0140629012889836,0.0140629012889836,0.0
2012-09-22,ndx,1.0,0.6566963729351543,0.005536073197324834,1,0.9649567335857528,0.0045548890929161,0.004395270900945692,0.035043266414247154
2012-09-22,dax,1.0,0.6471052305022518,0.005536073197324834,1,0.6047426066061523,0.0251824033591319,0.015228872248008951,0.3952573933938477
2012-09-22,sx5e,1.0,0.6537931215972392,0.005536073197324834,1,0.5290473132163509,0.0313536463129415,0.016587562341397445,0.24500613953374484
2012-09-29,spx,0.0,0.6570602881952526,0.005938786043032008,1,1.0,-0.0221365842305929,-0.0221365842305929,0.0
2012-09-29,ndx,0.0,0.6617616333598576,0.005938786043032008,1,1.0,-0.0326465002809448,-0.0326465002809448,0.035043266414247154
2012-09-29,dax,0.0,0.6429817192955164,0.005938786043032008,1,0.6839133983778916,-0.0223550832874868,-0.015288940982165905,0.07917079177173925
2012-09-29,sx5e,0.0,0.5907343866975417,0.005938786043032008,1,0.473816889473602,-0.0245416223861314,-0.011628235181632498,0.05523042374274889
2012-10-06,spx,1.0,0.6616401388927228,0.005388943108090964,1,1.0,0.0032199581405443,0.0032199581405443,0.0
2012-10-06,ndx,0.0,0.6570689860798354,0.005388943108090964,1,0.8971884158960219,-0.0153742086804354,-0.013793561931654706,0.10281158410397806
2012-10-06,dax,1.0,0.6639776030901091,0.005388943108090964,1,0.7274470780977034,0.020483955041763,0.014900993243015215,0.04353367971981181
2012-10-06,sx5e,1.0,0.6866097710910609,0.005388943108090964,1,0.6389090375545314,0.0296262995678568,0.018928510543201618,0.16509214808092942
2012-10-13,spx,0.0,0.7074717522581615,0.0108583934549654,1,1.0,-0.014827064101759,-0.014827064101759,0.0
2012-10-13,ndx,0.0,0.728174679216457,0.01575224325796475,1,1.0,-0.004663371068431,-0.004663371068431,0.10281158410397806
2012-10-13,dax,0.0,0.7007757339604368,0.010281302755790167,1,1.0,-0.0201594983632855,-0.0201594983632855,0.27255292190229663
2012-10-13,sx5e,0.0,0.684224683082881,0.0053804229111030725,1,0.6000755081916582,-0.0181493486059537,-0.01089097958806523,0.03883352936287321
2012-10-20,spx,1.0,0.6757675960976196,0.005282191560528754,1,0.9726210976929527,0.001600634587872,0.0015568109698613716,0.027378902307047315
2012-10-20,ndx,0.0,0.6657991027746094,0.005282191560528754,1,0.8995938052151173,-0.0035823739698329,-0.0032226814312255646,0.10040619478488266
2012-10-20,dax,1.0,0.6926662663393433,0.0073455209302555925,1,0.9482313222381645,0.0182525909691158,0.017307678468917058,0.05176867776183547
2012-10-20,sx5e,1.0,0.7163609360706557,0.012232418659069188,1,1.0,0.0204519049717559,0.0204519049717559,0.3999244918083418
2012-10-27,spx,0.0,0.6799379447970769,0.005252559472174706,1,1.0,-0.0242893508697498,-0.0242893508697498,0.027378902307047315
2012-10-27,ndx,0.0,0.723286292882317,0.011594033488262368,1,1.0,-0.027173340159923,-0.027173340159923,0.10040619478488266
2012-10-27,dax,0.0,0.6634297109306591,0.005252559472174706,1,0.8028254314720403,-0.0272072353456412,-0.021842660455525742,0.1454058907661242
2012-10-27,sx5e,0.0,0.6562666321779101,0.005252559472174706,1,0.6513898968183731,-0.0264334648528747,-0.017218491943066145,0.3486101031816269
2012-11-03,spx,0.0,0.6414002487887873,0.005172145029813991,1,0.9600252744053144,-0.0144725876001012,-0.013894049882142104,0.03997472559468562
2012-11-03,ndx,0.0,0.6490931251423803,0.005172145029813991,1,1.0,-0.0193258774815215,-0.0193258774815215,0.0
2012-11-03,dax,0.0,0.6505147482330423,0.005172145029813991,1,0.7135319584169786,-0.0297298806449362,-0.02121321996008435,0.08929347305506175
2012-11-03,sx5e,0.0,0.6661400333872193,0.005172145029813991,1,0.6285669358985434,-0.0211708914356687,-0.01330732235995899,0.022822960919829716
2012-11-10,spx,1.0,0.6397742966944382,0.005038529783357833,1,1.0,0.0362311380415918,0.0362311380415918,0.03997472559468562
2012-11-10,ndx,1.0,0.6632034172470144,0.005038529783357833,1,1.0,0.0416035293746253,0.0416035293746253,0.0
2012-11-10,dax,1.0,0.6521017137170114,0.005038529783357833,1,0.8087266016962638,0.0515931878576165,0.04172478348676713,0.09519464327928517
2012-11-10,sx5e,1.0,0.6530860198725351,0.005038529783357833,1,0.675901247443835,0.053437536047987,0.03611849727515931,0.04733431154529155
2012-11-17,spx,1.0,0.5763407776869152,0.005087816402706682,1,0.6028464202345938,0.0049888230493559,0.003007494116488035,0.3971535797654062
2012-11-17,ndx,1.0,0.5802594170604501,0.005087816402706682,1,0.5195900453888349,0.0145060407108679,0.007537194351372139,0.4804099546111651
2012-11-17,dax,1.0,0.5872538827876604,0.005087816402706682,1,0.34123193463193335,0.0131848797326084,0.004499102019047332,0.4674946670643304
2012-11-17,sx5e,1.0,0.5301370046078345,0.005087816402706682,1,0.3229417105578451,0.0071254541401546,0.002301106348523006,0.35295953688598986
2012-11-24,spx,1.0,0.6781060942760182,0.006948764744533507,1,0.9424780936633518,0.0013345761132057,0.0012578087510227538,0.339631673428758
2012-11-24,ndx,0.0,0.6962177919194291,0.012088148092797069,1,1.0,-0.013943866043288,-0.013943866043288,0.4804099546111651
2012-11-24,dax,1.0,0.714891188793435,0.012088148092797069,1,0.8377589114216308,0.0151644048342447,0.012704115286293756,0.4965269767896975
2012-11-24,sx5e,1.0,0.6727890438161331,0.006948764744533507,1,0.7378229033407517,0.0101427045917872,0.0074835197496400056,0.41488119278290664
2012-12-01,spx,0.0,0.6851722818621304,0.006856723973613675,1,1.0,-0.0031662752896542,-0.0031662752896542,0.05752190633664822
2012-12-01,ndx,0.0,0.7194586495551895,0.010950473281047429,1,1.0,-0.0047149446704082,-0.0047149446704082,0.0
2012-12-01,dax,1.0,0.7094268743179789,0.010950473281047429,1,0.9137237000703835,0.0104644975923806,0.009561659459487622,0.07596478864875267
2012-12-01,sx5e,1.0,0.6742567232000719,0.006856723973613675,1,0.807754472059173,0.0112133222109889,0.009057611162566736,0.06993156871842121
2012-12-08,spx,1.0,0.7193134034545343,0.015062113024365375,1,1.0,0.0117220107811373,0.0117220107811373,0.0
2012-12-08,ndx,1.0,0.7166719726799279,0.015062113024365375,1,1.0,0.0139188536161243,0.0139188536161243,0.0
2012-12-08,dax,1.0,0.7243864073510896,0.015062113024365375,1,1.0,0.0052340100072796,0.0052340100072796,0.0862762999296165
2012-12-08,sx5e,1.0,0.6974535123799167,0.00960448512201927,1,1.0,0.0078120842108464,0.0078120842108464,0.19224552794082705
2012-12-15,spx,0.0,0.7359085667130579,0.015285149958246164,1,1.0,-0.0193825822466174,-0.0193825822466174,0.0
2012-12-15,ndx,0.0,0.7368303481940862,0.015285149958246164,1,1.0,-0.0218826346226737,-0.0218826346226737,0.0
2012-12-15,dax,0.0,0.7213202347196978,0.010782610518462717,1,1.0,-0.003121959396194,-0.003121959396194,0.0
2012-12-15,sx5e,0.0,0.7419854720807106,0.015285149958246164,1,1.0,-0.009143408937456,-0.009143408937456,0.0
2012-12-22,spx,1.0,0.7325359085080345,0.015154242990536537,1,1.0,0.0456635981831534,0.0456635981831534,0.0
2012-12-22,ndx,1.0,0.732450020839882,0.015154242990536537,1,1.0,0.0453237465277243,0.0453237465277243,0.0
2012-12-22,dax,1.0,0.6561768953525732,0.0051244577829335,1,1.0,0.0215411979680493,0.0215411979680493,0.0
2012-12-22,sx5e,1.0,0.6997029665301782,0.010047363245109053,1,1.0,0.0314064373679501,0.0314064373679501,0.0
2012-12-29,spx,1.0,0.6227058194653734,0.005154012511675011,1,0.7141039301328357,0.0038050556779203,0.0027172052139771475,0.2858960698671643
2012-12-29,ndx,1.0,0.6351993556203372,0.005154012511675011,1,0.6782120515918746,0.008724568634864,0.005917107593105234,0.3217879484081254
2012-12-29,dax,0.0,0.6992968158254851,0.010053955099697089,1,1.0,-0.0078237018043123,-0.0078237018043123,0.0
2012-12-29,sx5e,1.0,0.6575956347904847,0.005154012511675011,1,0.995518979988838,0.0031151383173086,0.0031011793201712024,0.004481020011162018
2013-01-05,spx,1.0,0.6945748778874005,0.010576024130324414,1,1.0,0.0094629937841785,0.0094629937841785,0.2858960698671643
2013-01-05,ndx,0.0,0.7084223650890746,0.010576024130324414,1,1.0,-0.0018266102916028,-0.0018266102916028,0.3217879484081254
2013-01-05,dax,0.0,0.6736316360729562,0.00609846027084586,1,1.0,-0.0017237960321585,-0.0017237960321585,0.0
2013-01-05,sx5e,0.0,0.6748717483796833,0.00609846027084586,1,1.0,-0.0030171573226775,-0.0030171573226775,0.004481020011162018
2013-01-12,spx,1.0,0.6417616057715276,0.005092777685468618,1,0.8049433012397353,0.0114268025141657,0.009197928138367046,0.19505669876026466
2013-01-12,ndx,0.0,0.6553372120390396,0.005092777685468618,1,0.7558887465462278,-0.0023731062539186,-0.0017938043116955448,0.24411125345377216
2013-01-12,dax,1.0,0.6506613163804814,0.005092777685468618,1,1.0,0.0202201180697019,0.0202201180697019,0.0
2013-01-12,sx5e,1.0,0.6580915121909054,0.005092777685468618,1,0.9543895783615925,0.0127657689908804,0.012183516884667839,0.04561042163840745
2013-01-19,spx,1.0,0.6911049170561118,0.009211938116038557,1,1.0,0.0067932612977059,0.0067932612977059,0.19505669876026466
2013-01-19,ndx,1.0,0.683456985245853,0.0060219546560189244,1,1.0,0.0099498306372933,0.0099498306372933,0.24411125345377216
2013-01-19,dax,0.0,0.694540997961301,0.009211938116038557,1,1.0,-0.0031280343396576,-0.0031280343396576,0.0
2013-01-19,sx5e,0.0,0.6747269548997702,0.0060219546560189244,1,1.0,-0.0124262985664205,-0.0124262985664205,0.04561042163840745
2013-01-26,spx,1.0,0.720007737785947,0.010674817474901318,1,1.0,0.003145713964723,0.003145713964723,0.0
2013-01-26,ndx,1.0,0.709832784976041,0.008430948444790325,1,1.0,0.0041968769446736,0.0041968769446736,0.0
2013-01-26,dax,0.0,0.7461829154534804,0.014305502759768262,1,1.0,-0.0231381304901198,-0.0231381304901198,0.0
2013-01-26,sx5e,0.0,0.7391717541534075,0.014305502759768262,1,1.0,-0.0294382453654503,-0.0294382453654503,0.0
2013-02-02,spx,1.0,0.5962121034482581,0.005298548276128738,1,1.0,0.0012253529477643,0.0012253529477643,0.0
2013-02-02,ndx,0.0,0.6142183821384315,0.005298548276128738,1,1.0,-0.0039235325483866,-0.0039235325483866,0.0
2013-02-02,dax,0.0,0.6149856960737035,0.005298548276128738,1,1.0,-0.0076619089561874,-0.0076619089561874,0.0
2013-02-02,sx5e,0.0,0.6167388891785828,0.005298548276128738,1,0.7962587547275072,-0.0057179789377637,-0.004552990788541838,0.20374124527249282
2013-02-09,spx,0.0,0.6001884859226096,0.005176645097911206,1,1.0,-0.0027569598431362,-0.0027569598431362,0.0
2013-02-09,ndx,0.0,0.6151708342972675,0.005176645097911206,1,1.0,-0.0099071498587534,-0.0099071498587534,0.0
2013-02-09,dax,1.0,0.6023211836665591,0.005176645097911206,1,1.0,0.0090076920949599,0.0090076920949599,0.0
2013-02-09,sx5e,1.0,0.597444782654224,0.005176645097911206,1,0.7398666499623007,0.0056552694569564,0.004184145267752451,0.05639210476520651
2013-02-16,spx,1.0,0.6364295854460861,0.005234482577857648,1,1.0,0.0017154922143045,0.0017154922143045,0.0
2013-02-16,ndx,1.0,0.64550374708915,0.005234482577857648,1,1.0,0.0038249649286883,0.0038249649286883,0.0
2013-02-16,dax,1.0,0.6411644091284777,0.005234482577857648,1,1.0,0.0060363538595467,0.0060363538595467,0.0
2013-02-16,sx5e,0.0,0.6727745696937688,0.007435090860644576,1,1.0,-0.0050569380810251,-0.0050569380810251,0.26013335003769933
2013-02-23,spx,1.0,0.6125057846219961,0.0051378183723242215,1,1.0,0.0217230931366092,0.0217230931366092,0.0
2013-02-23,ndx,1.0,0.6035502963005667,0.0051378183723242215,1,1.0,0.0205113274497317,0.0205113274497317,0.0
2013-02-23,dax,1.0,0.6473534840837138,0.0051378183723242215,1,1.0,0.0361058929757556,0.0361058929757556,0.0
2013-02-23,sx5e,1.0,0.6704952497034776,0.007809678720641525,1,1.0,0.0428126492786855,0.0428126492786855,0.0
2013-03-02,spx,1.0,0.7007497761501202,0.00817365155209027,1,1.0,0.0061372632447556,0.0061372632447556,0.0
2013-03-02,ndx,0.0,0.7189764983529672,0.01314234727643847,1,1.0,-0.001676111136867,-0.001676111136867,0.0
2013-03-02,dax,1.0,0.749418595766325,0.013475982356936627,1,1.0,0.0070594392766767,0.0070594392766767,0.0
2013-03-02,sx5e,0.0,0.7145242776238734,0.01314234727643847,1,1.0,-0.001121380250515,-0.001121380250515,0.0
2013-03-09,spx,0.0,0.6757151984520275,0.007099810130531458,1,1.0,-0.0024412122765425,-0.0024412122765425,0.0
2013-03-09,ndx,1.0,0.6832692070997839,0.007099810130531458,1,1.0,0.0005001053793478,0.0005001053793478,0.0
2013-03-09,dax,0.0,0.7260352268860163,0.014385677113298712,1,1.0,-0.0163499257104136,-0.0163499257104136,0.0
2013-03-09,sx5e,0.0,0.7255725907741342,0.014385677113298712,1,1.0,-0.0161608675872796,-0.0161608675872796,0.0
2013-03-16,spx,1.0,0.6692502512831198,0.005988249886903565,1,1.0,0.0079003654721914,0.0079003654721914,0.0
2013-03-16,ndx,1.0,0.6657279345140604,0.00555898488613838,1,1.0,0.0063838675240377,0.0063838675240377,0.0
2013-03-16,dax,0.0,0.6797311647484232,0.005988249886903565,1,1.0,-0.0146675346179855,-0.0146675346179855,0.0
2013-03-16,sx5e,0.0,0.7115236954651057,0.007296093874401648,1,0.8977313464089915,-0.0214977980139241,-0.019299247155868626,0.10226865359100845
2013-03-23,spx,0.0,0.616748035440254,0.0054525272796253155,1,1.0,-0.010138988905104,-0.010138988905104,0.0
2013-03-23,ndx,0.0,0.6319603983915563,0.0054525272796253155,1,1.0,-0.0166531260975844,-0.0166531260975844,0.0
2013-03-23,dax,0.0,0.6331967015659571,0.0054525272796253155,1,0.7210142939001752,-0.0175182257023774,-0.012630891135183543,0.27898570609982476
2013-03-23,sx5e,0.0,0.6357940734106061,0.0054525272796253155,1,0.5940897962812159,-0.0147636069847028,-0.008770908265918023,0.3036415501277756
2013-03-30,spx,1.0,0.6622868187177625,0.005106843599266301,1,1.0,0.0228999278945198,0.0228999278945198,0.0
2013-03-30,ndx,1.0,0.6776757118218029,0.006046970916948204,1,1.0,0.0305691350229999,0.0305691350229999,0.0
2013-03-30,dax,1.0,0.6382716411320095,0.005106843599266301,1,1.0,0.0112315978456014,0.0112315978456014,0.27898570609982476
2013-03-30,sx5e,1.0,0.6680123546095427,0.005106843599266301,1,0.9879848992842917,0.0186401472954571,0.018416184048346544,0.39389510300307573
2013-04-06,spx,0.0,0.7037009888715022,0.010261471817246253,1,1.0,-0.0211473707398431,-0.0211473707398431,0.0
2013-04-06,ndx,0.0,0.7032472914464324,0.010261471817246253,1,1.0,-0.0266131742564275,-0.0266131742564275,0.0
2013-04-06,dax,0.0,0.7337789034516333,0.014825474653994182,1,1.0,-0.0367744942716181,-0.0367744942716181,0.0
2013-04-06,sx5e,0.0,0.7369241086235482,0.014825474653994182,1,1.0,-0.0221418888386805,-0.0221418888386805,0.012015100715708327
2013-04-13,spx,1.0,0.770519314430719,0.023257825776687276,1,1.0,0.0173541231313294,0.0173541231313294,0.0
2013-04-13,ndx,1.0,0.7857495032389412,0.023257825776687276,1,1.0,0.0216115319047927,0.0216115319047927,0.0
2013-04-13,dax,1.0,0.7692215639617842,0.023257825776687276,1,1.0,0.0475605767323148,0.0475605767323148,0.0
2013-04-13,sx5e,1.0,0.7814595165313014,0.023257825776687276,1,1.0,0.0420439894996815,0.0420439894996815,0.0
2013-04-20,spx,1.0,0.6419889816324623,0.004963689588076584,1,0.9004295284034126,0.0203382546263526,0.018313165021755194,0.09957047159658738
2013-04-20,ndx,1.0,0.636849760864595,0.004963689588076584,1,0.6779170766890434,0.0366267096160954,0.02482987191168187,0.32208292331095656
2013-04-20,dax,1.0,0.6729496737740266,0.007723048375460542,1,0.6324796405766442,0.039352456121493,0.024889627303530053,0.3675203594233558
2013-04-20,sx5e,1.0,0.6689547058867552,0.004963689588076584,1,0.6409642174354959,0.0299057549479584,0.019168518817035865,0.3590357825645041
2013-04-27,spx,1.0,0.7205897257114456,0.010589148258410494,1,1.0,0.01194236939582,0.01194236939582,0.09957047159658738
2013-04-27,ndx,1.0,0.7255305325646029,0.01068448686420377,1,1.0,0.0123718412410556,0.0123718412410556,0.32208292331095656
2013-04-27,dax,1.0,0.7975233154863762,0.02219146146885869,1,1.0,0.0192433414714323,0.0192433414714323,0.3675203594233558
2013-04-27,sx5e,1.0,0.759299752704748,0.02219146146885869,1,1.0,0.0078011926127481,0.0078011926127481,0.3590357825645041
2013-05-04,spx,1.0,0.8097112075715585,0.020735094748261053,1,1.0,0.0206708698047377,0.0206708698047377,0.0
2013-05-04,ndx,1.0,0.8237860569608796,0.050119100579866134,1,1.0,0.0160817438326479,0.0160817438326479,0.0
2013-05-04,dax,1.0,0.8557115274941868,0.05748315541099834,1,1.0,0.0144239538375496,0.0144239538375496,0.0
2013-05-04,sx5e,1.0,0.8290214499376416,0.05030530863447743,1,1.0,0.011758412201462,0.011758412201462,0.0
2013-05-11,spx,0.0,0.8229625669898393,0.033401959101873546,1,1.0,-0.0107168344857778,-0.0107168344857778,0.0
2013-05-11,ndx,0.0,0.8164929155044505,0.020778353182603643,1,1.0,-0.0125257514130262,-0.0125257514130262,0.0
2013-05-11,dax,0.0,0.8369510038060534,0.038176898428669934,1,1.0,-0.0110359609430816,-0.0110359609430816,0.0
2013-05-11,sx5e,0.0,0.820057830731847,0.020778353182603643,1,1.0,-0.0190561357563369,-0.0190561357563369,0.0
2013-05-18,spx,0.0,0.7709768519966465,0.018590906905434763,1,1.0,-0.011433074684772,-0.011433074684772,0.0
2013-05-18,ndx,0.0,0.7587447022421383,0.018590906905434763,1,1.0,-0.0030959338285935,-0.0030959338285935,0.0
2013-05-18,dax,1.0,0.7640194978039815,0.018590906905434763,1,1.0,0.0052400148338656,0.0052400148338656,0.0
2013-05-18,sx5e,1.0,0.7746882959011605,0.018590906905434763,1,1.0,0.0019353975161795,0.0019353975161795,0.0
2013-05-25,spx,1.0,0.7456124655399621,0.011558622243676996,1,1.0,0.0077510823307211,0.0077510823307211,0.0
2013-05-25,ndx,1.0,0.7335304968535137,0.011558622243676996,1,1.0,0.0030552425413177,0.0030552425413177,0.0
2013-05-25,dax,0.0,0.7252505987285854,0.011558622243676996,1,1.0,-0.0112782135003185,-0.0112782135003185,0.0
2013-05-25,sx5e,0.0,0.7373403018521641,0.011558622243676996,1,1.0,-0.0164497913086176,-0.0164497913086176,0.0
2013-06-01,spx,0.0,0.6406483403952083,0.004899557570921887,1,1.0,-0.0101315581301951,-0.0101315581301951,0.0
2013-06-01,ndx,0.0,0.658843205041082,0.005143908898970505,1,1.0,-0.0157178346099963,-0.0157178346099963,0.0
2013-06-01,dax,0.0,0.6691373951968499,0.005143908898970505,1,1.0,-0.0153512916309294,-0.0153512916309294,0.0
2013-06-01,sx5e,0.0,0.6862664111934518,0.008957751555825608,1,1.0,-0.0208363924701182,-0.0208363924701182,0.0
2013-06-08,spx,0.0,0.6375519385662373,0.004875913348433185,1,1.0,-0.0210852446318687,-0.0210852446318687,0.0
2013-06-08,ndx,0.0,0.624367769179865,0.004875913348433185,1,1.0,-0.022388972301672,-0.022388972301672,0.0
2013-06-08,dax,0.0,0.5821810799833301,0.004875913348433185,1,1.0,-0.0416734334322511,-0.0416734334322511,0.0
2013-06-08,sx5e,0.0,0.6164966431052485,0.004875913348433185,1,0.8424179085692952,-0.044179176101855,-0.03721732913403927,0.15758209143070478
2013-06-15,spx,1.0,0.674450710851371,0.004401188180182133,1,0.9511374078983517,0.0086973995717236,0.008272422084105419,0.04886259210164834
2013-06-15,ndx,1.0,0.6694558163217427,0.004401188180182133,1,0.931076695905177,0.0109974113518303,0.010239433424972242,0.06892330409482295
2013-06-15,dax,1.0,0.651992516225178,0.004401188180182133,1,0.8867899212097397,0.0218224114290996,0.019351894511817756,0.11321007879026035
2013-06-15,sx5e,1.0,0.6894851749900346,0.0046490851418241755,1,0.7187368273839001,0.020831699013132,0.014972509257714817,0.12368108118539511
2013-06-22,spx,1.0,0.493124560021885,0.00031449704615664714,1,0.030144980115464265,0.0159436710909679,0.00048062164800472977,0.9209924277828874
2013-06-22,ndx,1.0,0.48135257726129904,0.00031449704615664714,1,0.005182142210562089,0.0184286499862522,9.5499884977432e-05,0.9258945536946149
2013-06-22,dax,0.0,0.4895456754475435,0.00031449704615664714,1,0.0022656244243907005,-0.0192506300868678,-4.361469770971816e-05,0.8845242967853489
2013-06-22,sx5e,0.0,0.48080164542268666,0.00031449704615664714,1,-0.019144619417217432,-0.0025282507041062,4.84023975214252e-05,0.7378814468011176
2013-06-29,spx,1.0,0.5901735404381644,0.0046017130727561,1,0.829899129523926,0.0295975831704342,0.024563008509155344,0.7997541494084617
2013-06-29,ndx,1.0,0.5956780268766263,0.0046017130727561,1,0.7498802115733956,0.0390959834234381,0.029317304321237726,0.7446980693628334
2013-06-29,dax,1.0,0.6539934069459854,0.0046017130727561,1,0.6401827187332698,0.0521099154496542,0.03335986734552045,0.6379170943088791
2013-06-29,sx5e,1.0,0.6660449133375386,0.0046017130727561,1,0.5973269569038757,0.030377386835952,0.01814523203741106,0.6164715763210932
2013-07-06,spx,1.0,0.46378584018756874,-0.0016217993564057907,0,-0.2691425407122574,0.0070825323326528,-0.0019062107466868857,1.0990416702361834
2013-07-06,ndx,0.0,0.46482695722427664,-0.0016217993564057907,0,-0.23118042471557876,-0.0110877635130088,0.0025632738780832724,0.9810606362889743
2013-07-06,dax,1.0,0.4639537238294917,-0.0016217993564057907,0,-0.11837132753727292,0.0144652778538787,-0.001712274142759136,0.7585540462705427
2013-07-06,sx5e,1.0,0.4521674765920639,-0.008111511013754897,0,-0.5513956183560071,0.0154400026917196,-0.008513549831619144,1.1487225752598829
2013-07-13,spx,0.0,0.5371817917658307,0.004813608763167876,1,1.0,-0.0002600334497573,-0.0002600334497573,1.2691425407122574
2013-07-13,ndx,1.0,0.5618644187102496,0.004813608763167876,1,0.7320210215403935,0.0102793824488576,0.007524724041017132,0.9632014462559723
2013-07-13,dax,0.0,0.6195396211649916,0.004813608763167876,1,0.5193566978014009,-0.0104014009364381,-0.005402037242856891,0.6377280253386739
2013-07-13,sx5e,1.0,0.5692220170600838,0.004813608763167876,1,0.8147996454313191,0.0094949874271492,0.007736512389016001,1.3661952637873263
2013-07-20,spx,1.0,0.6078632974276723,0.004842281909927594,1,1.0,0.0106523216977507,0.0106523216977507,0.0
2013-07-20,ndx,1.0,0.5696366273907147,0.004842281909927594,1,0.7863255665530338,0.021874177158405,0.01720022474696424,0.05430454501264026
2013-07-20,dax,1.0,0.6601641183131629,0.004842281909927594,1,0.5574908685943825,0.0196521247654615,0.010955880105222306,0.03813417079298154
2013-07-20,sx5e,1.0,0.6556716894697634,0.004842281909927594,1,0.9547542725888669,0.0251790689871478,0.024039823695289196,0.1399546271575478
2013-07-27,spx,0.0,0.5668578051577355,0.005071585105903886,1,1.0,-0.0106745746255125,-0.0106745746255125,0.0
