Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,NAME,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
20/02/2013,16630,16735,16480,16525,18538,38960,Future,MIL,EUR,5,25,5,83215,ST1 Index,554.156361811319,2141,0.0089,,1.1308
21/02/2013,16425,16425,16000,16046,36148,39017,Future,MIL,EUR,5,25,5,82625,ST1 Index,579.8787718158296,2142,0.0089,,1.1308
22/02/2013,16060,16315,16050,16214,27630,37855,Future,MIL,EUR,5,25,5,80230,ST1 Index,589.6005003412432,2143,0.0089,,1.1308
25/02/2013,16325,16895,16125,16341,59181,36786,Future,MIL,EUR,5,25,5,81070,ST1 Index,584.46476369637,2144,0.0089,,1.1308
26/02/2013,15450,15810,15295,15592,51637,37020,Future,MIL,EUR,5,25,5,81705,ST1 Index,615.5689996547926,2145,0.0089,,1.1308
27/02/2013,15630,15845,15465,15807,31720,35301,Future,MIL,EUR,5,25,5,77960,ST1 Index,626.22634885693,2146,0.0089,,1.1308
28/02/2013,15880,15940,15715,15917,26978,36083,Future,MIL,EUR,5,25,5,79035,ST1 Index,611.439089364341,2147,0.0089,,1.1308
01/03/2013,15850,15910,15550,15706,28085,35237,Future,MIL,EUR,5,25,5,79585,ST1 Index,600.9620065661743,2148,0.0089,,1.1308
04/03/2013,15570,15685,15405,15552,24886,35947,Future,MIL,EUR,5,25,5,78530,ST1 Index,571.9366602483701,2149,0.0089,,1.1308
05/03/2013,15680,15980,15660,15958,25307,36204,Future,MIL,EUR,5,25,5,77760,ST1 Index,502.8632584206233,2150,0.0089,,1.1308
06/03/2013,15980,16080,15885,15937,23528,36720,Future,MIL,EUR,5,25,5,79790,ST1 Index,475.8811371229337,2151,0.0089,,1.1308
07/03/2013,15975,16040,15885,15955,23042,36582,Future,MIL,EUR,5,25,5,79685,ST1 Index,425.4392514442304,2152,0.0089,,1.1308
08/03/2013,16050,16260,16010,16195,22677,37417,Future,MIL,EUR,5,25,5,79775,ST1 Index,369.79051277189603,2153,0.0089,,1.1308
11/03/2013,16020,16150,16010,16070,35158,29859,Future,MIL,EUR,5,25,5,80975,ST1 Index,366.88143861848874,2154,0.0089,,1.1308
12/03/2013,16055,16235,15980,16028,46358,19146,Future,MIL,EUR,5,25,5,80350,ST1 Index,356.7929698524203,2155,0.0089,,1.1308
13/03/2013,15980,16010,15720,15760,45273,13933,Future,MIL,EUR,5,25,5,80140,ST1 Index,358.0612284737296,2156,0.0089,,1.1308
14/03/2013,15880,16140,15865,16108,31488,8093,Future,MIL,EUR,5,25,5,78800,ST1 Index,355.385204160385,2157,0.0089,,1.1308
15/03/2013,16170,16180,16170,16178,138,7600,Future,MIL,EUR,5,25,5,80540,ST1 Index,342.6982394704148,2158,0.0089,,1.1308
18/03/2013,15430,15680,15270,15642,25892,33731,Future,MIL,EUR,5,25,5,80890,ST1 Index,347.7678200602547,2159,0.0089,,1.1308
19/03/2013,15625,15680,15315,15381,20508,33423,Future,MIL,EUR,5,25,5,78210,ST1 Index,360.3743747865604,2160,0.0089,,1.1308
20/03/2013,15530,15745,15425,15720,26624,33915,Future,MIL,EUR,5,25,5,76905,ST1 Index,340.5051394660758,2161,0.0089,,1.1308
21/03/2013,15690,15760,15560,15689,24455,34719,Future,MIL,EUR,5,25,5,78600,ST1 Index,329.17063964275127,2162,0.0089,,1.1308
22/03/2013,15630,15915,15545,15770,26936,36122,Future,MIL,EUR,5,25,5,78445,ST1 Index,314.95191696959597,2163,0.0089,,1.1308
25/03/2013,15930,15945,15290,15401,32393,35666,Future,MIL,EUR,5,25,5,78850,ST1 Index,320.31507926232666,2164,0.0089,,1.1308
26/03/2013,15460,15470,15135,15211,34413,35440,Future,MIL,EUR,5,25,5,77005,ST1 Index,314.63170533632024,2165,0.0089,,1.1308
27/03/2013,15240,15240,14910,15095,33175,34449,Future,MIL,EUR,5,25,5,76055,ST1 Index,320.17324998014976,2166,0.0089,,1.1308
02/04/2013,14995,15270,14930,15226,27663,33990,Future,MIL,EUR,5,25,5,75185,ST1 Index,336.66468481689236,2167,0.0089,,1.1308
03/04/2013,15160,15200,14900,14919,27896,31820,Future,MIL,EUR,5,25,5,76130,ST1 Index,365.2196508078395,2168,0.0089,,1.1308
04/04/2013,14990,15160,14780,14846,33886,30928,Future,MIL,EUR,5,25,5,74595,ST1 Index,382.3709063237914,2169,0.0089,,1.1308
05/04/2013,14885,14995,14755,14951,32039,31619,Future,MIL,EUR,5,25,5,74230,ST1 Index,408.1952474035951,2170,0.0089,,1.1308
08/04/2013,15010,15155,14925,14956,21196,31446,Future,MIL,EUR,5,25,5,74755,ST1 Index,428.73152827407216,2171,0.0089,,1.1308
09/04/2013,15080,15145,15025,15112,21792,29622,Future,MIL,EUR,5,25,5,74780,ST1 Index,434.6552158545443,2172,0.0089,,1.1308
10/04/2013,15175,15640,15150,15622,35453,30998,Future,MIL,EUR,5,25,5,75560,ST1 Index,433.9215098028226,2173,0.0089,,1.1308
11/04/2013,15585,15750,15585,15731,25799,31130,Future,MIL,EUR,5,25,5,78110,ST1 Index,435.0654242021842,2174,0.0089,,1.1308
12/04/2013,15655,15685,15435,15482,25682,30567,Future,MIL,EUR,5,25,5,78655,ST1 Index,428.1227433064375,2175,0.0089,,1.1308
15/04/2013,15485,15560,15290,15320,30119,28640,Future,MIL,EUR,5,25,5,77410,ST1 Index,423.20409970001543,2176,0.0089,,1.1308
16/04/2013,15255,15410,15165,15229,26281,29067,Future,MIL,EUR,5,25,5,76600,ST1 Index,418.04044063093403,2177,0.0089,,1.1308
17/04/2013,15340,15345,14985,15064,36971,28757,Future,MIL,EUR,5,25,5,76145,ST1 Index,401.19302088011585,2178,0.0089,,1.1308
18/04/2013,15195,15330,15055,15177,28966,30111,Future,MIL,EUR,5,25,5,75320,ST1 Index,384.0473625343438,2179,0.0089,,1.1308
19/04/2013,15380,15550,15235,15465,33029,31020,Future,MIL,EUR,5,25,5,75885,ST1 Index,363.13530536553833,2180,0.0089,,1.1308
22/04/2013,15725,15875,15630,15762,36220,35800,Future,MIL,EUR,5,25,5,77325,ST1 Index,363.2176253105789,2181,0.0089,,1.1308
23/04/2013,15765,16260,15765,16214,39537,37788,Future,MIL,EUR,5,25,5,78810,ST1 Index,372.30410061702975,2182,0.0089,,1.1308
24/04/2013,16240,16370,16045,16326,34308,40351,Future,MIL,EUR,5,25,5,81070,ST1 Index,386.00702498303633,2183,0.0089,,1.1308
25/04/2013,16310,16440,16220,16407,27607,43725,Future,MIL,EUR,5,25,5,81630,ST1 Index,432.4868475875878,2184,0.0089,,1.1308
26/04/2013,16390,16415,16225,16349,27686,45029,Future,MIL,EUR,5,25,5,82035,ST1 Index,468.53097372131447,2185,0.0089,,1.1308
29/04/2013,16450,16730,16430,16708,28265,48147,Future,MIL,EUR,5,25,5,81745,ST1 Index,527.4297362394066,2186,0.0089,,1.1308
02/05/2013,16500,16720,16215,16512,48464,51370,Future,MIL,EUR,5,25,5,82805,ST1 Index,562.830421473672,2187,0.0089,,1.1308
03/05/2013,16575,16710,16430,16676,27914,51453,Future,MIL,EUR,5,25,5,82560,ST1 Index,604.9003416565621,2188,0.0089,,1.1308
06/05/2013,16665,16695,16570,16634,12977,51462,Future,MIL,EUR,5,25,5,83380,ST1 Index,638.1622233697459,2189,0.0089,,1.1308
07/05/2013,16715,16930,16665,16859,33835,52435,Future,MIL,EUR,5,25,5,83170,ST1 Index,676.0208157565911,2190,0.0089,,1.1308
08/05/2013,16910,17020,16830,17001,27190,56836,Future,MIL,EUR,5,25,5,84295,ST1 Index,710.8595102664061,2191,0.0089,,1.1308
09/05/2013,16950,16965,16775,16838,24570,57600,Future,MIL,EUR,5,25,5,85005,ST1 Index,731.152799809669,2192,0.0089,,1.1308
10/05/2013,16890,17125,16890,17020,32969,57674,Future,MIL,EUR,5,25,5,84190,ST1 Index,740.7969852369616,2193,0.0089,,1.1308
13/05/2013,17065,17125,16830,16920,23694,56344,Future,MIL,EUR,5,25,5,85100,ST1 Index,730.3504866405976,2194,0.0089,,1.1308
14/05/2013,17025,17085,16795,17059,24331,56491,Future,MIL,EUR,5,25,5,84600,ST1 Index,724.2445213251376,2195,0.0089,,1.1308
15/05/2013,17035,17255,16955,17233,29498,56769,Future,MIL,EUR,5,25,5,85295,ST1 Index,717.8286123229301,2196,0.0089,,1.1308
16/05/2013,17220,17355,17120,17287,26024,57870,Future,MIL,EUR,5,25,5,86165,ST1 Index,713.675638276556,2197,0.0089,,1.1308
17/05/2013,17200,17400,17200,17354,,57926,Future,MIL,EUR,5,25,5,86435,ST1 Index,731.4101061211181,2198,0.0089,,1.1308
20/05/2013,17470,17540,17360,17519,16543,58108,Future,MIL,EUR,5,25,5,86770,ST1 Index,755.8707451251794,2199,0.0089,,1.1308
21/05/2013,17510,17590,17330,17436,21078,59147,Future,MIL,EUR,5,25,5,87595,ST1 Index,756.2282658052054,2200,0.0089,,1.1308
22/05/2013,17470,17605,17390,17536,26922,59983,Future,MIL,EUR,5,25,5,87180,ST1 Index,742.5418618969582,2201,0.0089,,1.1308
23/05/2013,17160,17235,16995,17055,35911,59437,Future,MIL,EUR,5,25,5,87680,ST1 Index,691.8416895042221,2202,0.0089,,1.1308
24/05/2013,17125,17160,16850,16930,29562,58440,Future,MIL,EUR,5,25,5,85275,ST1 Index,608.5217689910894,2203,0.0089,,1.1308
27/05/2013,17010,17180,16990,17156,9843,59118,Future,MIL,EUR,5,25,5,84650,ST1 Index,520.2525252247211,2204,0.0089,,1.1308
28/05/2013,17280,17565,17255,17503,25997,60900,Future,MIL,EUR,5,25,5,85780,ST1 Index,456.43603787316476,2205,0.0089,,1.1308
29/05/2013,17375,17500,17225,17272,26606,59569,Future,MIL,EUR,5,25,5,87515,ST1 Index,396.7069321333785,2206,0.0089,,1.1308
30/05/2013,17215,17450,17200,17349,21901,59670,Future,MIL,EUR,5,25,5,86360,ST1 Index,372.94470993611975,2207,0.0089,,1.1308
31/05/2013,17420,17420,17110,17232,28411,58129,Future,MIL,EUR,5,25,5,86745,ST1 Index,348.1643529560872,2208,0.0089,,1.1308
03/06/2013,17125,17305,17015,17103,28604,59024,Future,MIL,EUR,5,25,5,86160,ST1 Index,322.86321665579453,2209,0.0089,,1.1308
04/06/2013,17195,17300,17090,17126,19731,58478,Future,MIL,EUR,5,25,5,85515,ST1 Index,286.78629093686055,2210,0.0089,,1.1308
05/06/2013,17030,17285,16940,16978,27242,57498,Future,MIL,EUR,5,25,5,85630,ST1 Index,276.597499390938,2211,0.0089,,1.1308
06/06/2013,16980,17055,16500,16544,32581,53432,Future,MIL,EUR,5,25,5,84890,ST1 Index,273.8060444961966,2212,0.0089,,1.1308
07/06/2013,16600,16745,16410,16692,32106,51108,Future,MIL,EUR,5,25,5,82720,ST1 Index,272.7787687290192,2213,0.0089,,1.1308
10/06/2013,16665,16770,16450,16557,23124,50338,Future,MIL,EUR,5,25,5,83460,ST1 Index,278.6942590055518,2214,0.0089,,1.1308
11/06/2013,16515,16515,16105,16250,32947,48226,Future,MIL,EUR,5,25,5,82785,ST1 Index,323.8151478894363,2215,0.0089,,1.1308
12/06/2013,16240,16370,15980,16035,30307,45502,Future,MIL,EUR,5,25,5,81250,ST1 Index,385.2025311477894,2216,0.0089,,1.1308
13/06/2013,15835,16115,15760,16080,34367,42034,Future,MIL,EUR,5,25,5,80175,ST1 Index,429.048703532208,2217,0.0089,,1.1308
14/06/2013,16155,16220,16010,16120,23586,40064,Future,MIL,EUR,5,25,5,80400,ST1 Index,464.3929263055955,2218,0.0089,,1.1308
17/06/2013,16080,16305,15945,16229,48784,37296,Future,MIL,EUR,5,25,5,80600,ST1 Index,487.66202435978005,2219,0.0089,,1.1308
18/06/2013,16140,16325,16105,16203,58819,19155,Future,MIL,EUR,5,25,5,81145,ST1 Index,508.94029447079305,2220,0.0089,,1.1308
19/06/2013,16250,16310,16030,16083,57438,14416,Future,MIL,EUR,5,25,5,81015,ST1 Index,530.1671654638986,2221,0.0089,,1.1308
20/06/2013,15795,15960,15500,15550,48038,9224,Future,MIL,EUR,5,25,5,80415,ST1 Index,583.6973902083474,2222,0.0089,,1.1308
21/06/2013,15385,15560,15385,15498,39,8547,Future,MIL,EUR,5,25,5,77750,ST1 Index,626.2097013003828,2223,0.0089,,1.1308
24/06/2013,15170,15275,14900,15177,34483,37328,Future,MIL,EUR,5,25,5,77490,ST1 Index,675.1888797485215,2224,0.0089,,1.1308
25/06/2013,15275,15315,15005,15069,28499,35744,Future,MIL,EUR,5,25,5,75885,ST1 Index,721.499995381898,2225,0.0089,,1.1308
26/06/2013,15080,15400,15010,15357,21238,34557,Future,MIL,EUR,5,25,5,75345,ST1 Index,726.8908629701066,2226,0.0089,,1.1308
27/06/2013,15400,15555,15295,15441,20346,33714,Future,MIL,EUR,5,25,5,76785,ST1 Index,742.0572125311072,2227,0.0089,,1.1308
28/06/2013,15490,15550,15195,15262,22208,32844,Future,MIL,EUR,5,25,5,77205,ST1 Index,765.2953068387704,2228,0.0089,,1.1308
01/07/2013,15380,15560,15215,15442,20831,32024,Future,MIL,EUR,5,25,5,76310,ST1 Index,763.5538575216066,2229,0.0089,,1.1308
02/07/2013,15500,15510,15270,15357,16443,31849,Future,MIL,EUR,5,25,5,77210,ST1 Index,736.5106516560413,2230,0.0089,,1.1308
03/07/2013,15250,15310,15015,15277,27391,30830,Future,MIL,EUR,5,25,5,76785,ST1 Index,718.9011336775176,2231,0.0089,,1.1308
04/07/2013,15395,15875,15285,15790,24304,30586,Future,MIL,EUR,5,25,5,76385,ST1 Index,670.2469644363664,2232,0.0089,,1.1308
05/07/2013,15800,15905,15515,15578,24399,30571,Future,MIL,EUR,5,25,5,78950,ST1 Index,625.5725324342294,2233,0.0089,,1.1308
08/07/2013,15630,15830,15560,15769,15159,29658,Future,MIL,EUR,5,25,5,77890,ST1 Index,578.4129205589356,2234,0.0089,,1.1308
09/07/2013,15865,15990,15670,15790,20274,29418,Future,MIL,EUR,5,25,5,78845,ST1 Index,518.9435036715078,2235,0.0089,,1.1308
10/07/2013,15725,15780,15570,15680,15671,29698,Future,MIL,EUR,5,25,5,78950,ST1 Index,462.7684806353343,2236,0.0089,,1.1308
11/07/2013,15920,15935,15625,15670,29300,29319,Future,MIL,EUR,5,25,5,78400,ST1 Index,435.9202220623347,2237,0.0089,,1.1308
12/07/2013,15715,15730,15390,15444,21120,28377,Future,MIL,EUR,5,25,5,78350,ST1 Index,393.9740600634562,2238,0.0089,,1.1308
15/07/2013,15500,15605,15435,15580,15682,26241,Future,MIL,EUR,5,25,5,77220,ST1 Index,352.56208437128333,2239,0.0089,,1.1308
16/07/2013,15600,15670,15485,15533,15382,26907,Future,MIL,EUR,5,25,5,77900,ST1 Index,331.90838093701234,2240,0.0089,,1.1308
17/07/2013,15580,15785,15400,15687,23561,27455,Future,MIL,EUR,5,25,5,77665,ST1 Index,321.8207161390194,2241,0.0089,,1.1308
18/07/2013,15650,16120,15630,16060,22412,28474,Future,MIL,EUR,5,25,5,78435,ST1 Index,320.66957033094275,2242,0.0089,,1.1308
19/07/2013,15970,16175,15960,16100,21511,29459,Future,MIL,EUR,5,25,5,80300,ST1 Index,319.4078479565453,2243,0.0089,,1.1308
22/07/2013,16145,16285,16125,16253,16696,30952,Future,MIL,EUR,5,25,5,80500,ST1 Index,321.3290110404465,2244,0.0089,,1.1308
23/07/2013,16280,16460,16230,16254,18297,32467,Future,MIL,EUR,5,25,5,81265,ST1 Index,325.28237477033866,2245,0.0089,,1.1308
24/07/2013,16270,16480,16260,16456,19402,34161,Future,MIL,EUR,5,25,5,81270,ST1 Index,354.2816064510854,2246,0.0089,,1.1308
25/07/2013,16455,16475,16265,16431,17020,34285,Future,MIL,EUR,5,25,5,82280,ST1 Index,386.95876180314383,2247,0.0089,,1.1308
26/07/2013,16480,16550,16375,16427,15672,34973,Future,MIL,EUR,5,25,5,82155,ST1 Index,412.68418918451715,2248,0.0089,,1.1308
29/07/2013,16510,16520,16255,16279,15362,34450,Future,MIL,EUR,5,25,5,82135,ST1 Index,411.63698408857925,2249,0.0089,,1.1308
30/07/2013,16335,16585,16290,16565,19105,37873,Future,MIL,EUR,5,25,5,81395,ST1 Index,415.80138688585134,2250,0.0089,,1.1308
31/07/2013,16550,16565,16445,16505,15407,38452,Future,MIL,EUR,5,25,5,82825,ST1 Index,425.8898527430803,2251,0.0089,,1.1308
01/08/2013,16590,16830,16565,16807,17267,38931,Future,MIL,EUR,5,25,5,82525,ST1 Index,455.77659732539263,2252,0.0089,,1.1308
02/08/2013,16845,16885,16655,16774,16187,39029,Future,MIL,EUR,5,25,5,84035,ST1 Index,465.0701309152229,2253,0.0089,,1.1308
05/08/2013,16800,16850,16680,16766,13451,40972,Future,MIL,EUR,5,25,5,83870,ST1 Index,476.4605195286313,2254,0.0089,,1.1308
06/08/2013,16770,16890,16610,16678,17443,42046,Future,MIL,EUR,5,25,5,83830,ST1 Index,471.560293072707,2255,0.0089,,1.1308
07/08/2013,16660,16880,16580,16846,16227,42369,Future,MIL,EUR,5,25,5,83390,ST1 Index,463.7317220147941,2256,0.0089,,1.1308
08/08/2013,16870,17165,16855,17134,16095,43193,Future,MIL,EUR,5,25,5,84230,ST1 Index,497.0975658789698,2257,0.0089,,1.1308
09/08/2013,17155,17230,17045,17186,15098,42784,Future,MIL,EUR,5,25,5,85670,ST1 Index,516.5566667876675,2258,0.0089,,1.1308
12/08/2013,17195,17280,17045,17256,14265,43524,Future,MIL,EUR,5,25,5,85930,ST1 Index,541.8228554328819,2259,0.0089,,1.1308
13/08/2013,17335,17425,17285,17384,14232,45081,Future,MIL,EUR,5,25,5,86280,ST1 Index,569.1645924827869,2260,0.0089,,1.1308
16/08/2013,17385,17720,17345,17690,16621,46885,Future,MIL,EUR,5,25,5,87315,ST1 Index,605.4699276892972,2261,0.0089,,1.1308
19/08/2013,17680,17695,17225,17250,20285,47076,Future,MIL,EUR,5,25,5,88450,ST1 Index,600.8639613113255,2262,0.0089,,1.1308
20/08/2013,17210,17240,16885,17019,23349,47569,Future,MIL,EUR,5,25,5,86250,ST1 Index,563.2284172542493,2263,0.0089,,1.1308
21/08/2013,17075,17165,16835,16908,17042,46719,Future,MIL,EUR,5,25,5,85095,ST1 Index,524.6367727638337,2264,0.0089,,1.1308
22/08/2013,16895,17335,16880,17306,18666,48417,Future,MIL,EUR,5,25,5,84540,ST1 Index,485.7571135207778,2265,0.0089,,1.1308
23/08/2013,17305,17375,17180,17334,13558,47952,Future,MIL,EUR,5,25,5,86530,ST1 Index,450.0775414703845,2266,0.0089,,1.1308
26/08/2013,17300,17330,16905,16968,14654,47416,Future,MIL,EUR,5,25,5,86670,ST1 Index,424.9233734875255,2267,0.0089,,1.1308
27/08/2013,16915,17065,16530,16607,25927,46104,Future,MIL,EUR,5,25,5,84840,ST1 Index,400.36657369967253,2268,0.0089,,1.1308
28/08/2013,16550,16780,16500,16754,22001,46289,Future,MIL,EUR,5,25,5,83035,ST1 Index,381.69041556739626,2269,0.0089,,1.1308
29/08/2013,16820,16925,16740,16904,20016,46057,Future,MIL,EUR,5,25,5,83770,ST1 Index,359.97301751104476,2270,0.0089,,1.1308
30/08/2013,16895,16895,16650,16689,19759,43827,Future,MIL,EUR,5,25,5,84520,ST1 Index,351.1947133277187,2271,0.0089,,1.1308
02/09/2013,16805,17000,16800,16979,11888,43934,Future,MIL,EUR,5,25,5,83445,ST1 Index,337.6277536024961,2272,0.0089,,1.1308
03/09/2013,17015,17075,16820,16977,17131,44151,Future,MIL,EUR,5,25,5,84895,ST1 Index,321.66623489158826,2273,0.0089,,1.1308
04/09/2013,16960,16985,16570,16719,23383,40337,Future,MIL,EUR,5,25,5,84885,ST1 Index,294.75611387947015,2274,0.0089,,1.1308
05/09/2013,16785,16880,16645,16819,15175,40150,Future,MIL,EUR,5,25,5,83595,ST1 Index,284.7748935609643,2275,0.0089,,1.1308
06/09/2013,16850,17090,16755,17002,25312,40641,Future,MIL,EUR,5,25,5,84095,ST1 Index,267.774980165539,2276,0.0089,,1.1308
09/09/2013,17045,17255,17005,17217,17706,41576,Future,MIL,EUR,5,25,5,85010,ST1 Index,268.6386792750658,2277,0.0089,,1.1308
10/09/2013,17310,17390,17130,17306,20672,41280,Future,MIL,EUR,5,25,5,86085,ST1 Index,270.50691920167407,2278,0.0089,,1.1308
11/09/2013,17325,17600,17320,17550,20383,43188,Future,MIL,EUR,5,25,5,86530,ST1 Index,283.9861381640106,2279,0.0089,,1.1308
12/09/2013,17525,17625,17375,17520,18250,43245,Future,MIL,EUR,5,25,5,87750,ST1 Index,286.7987796393764,2280,0.0089,,1.1308
13/09/2013,17465,17575,17420,17559,16818,43880,Future,MIL,EUR,5,25,5,87600,ST1 Index,296.5042326892319,2281,0.0089,,1.1308
16/09/2013,17700,17755,17635,17711,26508,39523,Future,MIL,EUR,5,25,5,87795,ST1 Index,319.1142794297354,2282,0.0089,,1.1308
17/09/2013,17710,17790,17600,17748,60685,28861,Future,MIL,EUR,5,25,5,88555,ST1 Index,341.1868354278758,2283,0.0089,,1.1308
18/09/2013,17745,17885,17730,17812,46051,16810,Future,MIL,EUR,5,25,5,88740,ST1 Index,364.54863873373273,2284,0.0089,,1.1308
19/09/2013,18000,18085,17960,18027,37129,8601,Future,MIL,EUR,5,25,5,89060,ST1 Index,399.8342364896727,2285,0.0089,,1.1308
20/09/2013,18105,18125,18105,18118,118,8622,Future,MIL,EUR,5,25,5,90135,ST1 Index,429.1112249008911,2286,0.0089,,1.1308
23/09/2013,17920,18020,17840,17892,13660,48665,Future,MIL,EUR,5,25,5,90590,ST1 Index,448.97615007474343,2287,0.0089,,1.1308
24/09/2013,17925,18075,17885,18034,14173,50541,Future,MIL,EUR,5,25,5,89460,ST1 Index,471.7945350848514,2288,0.0089,,1.1308
25/09/2013,17950,18130,17950,18077,14407,52173,Future,MIL,EUR,5,25,5,90170,ST1 Index,489.10229673275495,2289,0.0089,,1.1308
26/09/2013,18040,18060,17670,17858,20123,51349,Future,MIL,EUR,5,25,5,90385,ST1 Index,499.6077027721368,2290,0.0089,,1.1308
27/09/2013,17910,17910,17610,17634,14593,51376,Future,MIL,EUR,5,25,5,89290,ST1 Index,502.3712339189512,2291,0.0089,,1.1308
30/09/2013,17310,17475,17165,17418,22966,51088,Future,MIL,EUR,5,25,5,88170,ST1 Index,495.0306623525923,2292,0.0089,,1.1308
01/10/2013,17425,17975,17425,17953,23601,51641,Future,MIL,EUR,5,25,5,87090,ST1 Index,478.41970068400155,2293,0.0089,,1.1308
02/10/2013,17930,18300,17890,18068,35730,53779,Future,MIL,EUR,5,25,5,89765,ST1 Index,470.76426160293835,2294,0.0089,,1.1308
03/10/2013,18225,18225,17985,18019,15650,53479,Future,MIL,EUR,5,25,5,90340,ST1 Index,464.3613248350376,2295,0.0089,,1.1308
04/10/2013,18065,18335,17990,18285,23763,55218,Future,MIL,EUR,5,25,5,90095,ST1 Index,450.82275896691266,2296,0.0089,,1.1308
07/10/2013,18235,18450,18180,18420,18437,56563,Future,MIL,EUR,5,25,5,91425,ST1 Index,458.56083929601016,2297,0.0089,,1.1308
08/10/2013,18395,18530,18335,18362,18644,56585,Future,MIL,EUR,5,25,5,92100,ST1 Index,455.0336361221192,2298,0.0089,,1.1308
09/10/2013,18345,18630,18330,18534,20416,57770,Future,MIL,EUR,5,25,5,91810,ST1 Index,432.02888792591546,2299,0.0089,,1.1308
10/10/2013,18640,18930,18620,18794,24723,56511,Future,MIL,EUR,5,25,5,92670,ST1 Index,426.1372548868359,2300,0.0089,,1.1308
11/10/2013,18995,18995,18765,18864,15947,57175,Future,MIL,EUR,5,25,5,93970,ST1 Index,429.58972675776033,2301,0.0089,,1.1308
14/10/2013,18840,18975,18765,18883,14314,58356,Future,MIL,EUR,5,25,5,94320,ST1 Index,440.0433387775131,2302,0.0089,,1.1308
15/10/2013,18985,19065,18830,18992,18153,58034,Future,MIL,EUR,5,25,5,94415,ST1 Index,455.3333504175248,2303,0.0089,,1.1308
16/10/2013,19000,19295,18995,19268,24603,62687,Future,MIL,EUR,5,25,5,94960,ST1 Index,498.7536131890196,2304,0.0089,,1.1308
17/10/2013,19280,19280,19055,19196,21690,62740,Future,MIL,EUR,5,25,5,96340,ST1 Index,522.078097608416,2305,0.0089,,1.1308
18/10/2013,19255,19285,19085,19234,15965,61952,Future,MIL,EUR,5,25,5,95980,ST1 Index,540.7224704064091,2306,0.0089,,1.1308
21/10/2013,19270,19335,19160,19279,14376,63062,Future,MIL,EUR,5,25,5,96170,ST1 Index,561.538829173072,2307,0.0089,,1.1308
22/10/2013,19260,19485,19230,19376,22679,64284,Future,MIL,EUR,5,25,5,96395,ST1 Index,582.723585131966,2308,0.0089,,1.1308
23/10/2013,19285,19320,18880,18916,23088,63619,Future,MIL,EUR,5,25,5,96880,ST1 Index,576.8556636360979,2309,0.0089,,1.1308
24/10/2013,19000,19165,18810,19123,23134,64583,Future,MIL,EUR,5,25,5,94580,ST1 Index,584.17472557649,2310,0.0089,,1.1308
25/10/2013,19090,19090,18830,18892,16700,64850,Future,MIL,EUR,5,25,5,95615,ST1 Index,583.3814275432165,2311,0.0089,,1.1308
28/10/2013,18955,19020,18670,18831,19005,64782,Future,MIL,EUR,5,25,5,94460,ST1 Index,570.3512075926144,2312,0.0089,,1.1308
29/10/2013,18790,19280,18790,19255,23451,67596,Future,MIL,EUR,5,25,5,94155,ST1 Index,574.5884962321676,2313,0.0089,,1.1308
30/10/2013,19310,19510,19090,19152,25922,65965,Future,MIL,EUR,5,25,5,96275,ST1 Index,572.3828322626402,2314,0.0089,,1.1308
31/10/2013,19110,19370,19095,19345,22154,66512,Future,MIL,EUR,5,25,5,95760,ST1 Index,562.2831078163887,2315,0.0089,,1.1308
01/11/2013,19360,19380,19145,19173,17050,64700,Future,MIL,EUR,5,25,5,96725,ST1 Index,520.7173353515748,2316,0.0089,,1.1308
04/11/2013,19230,19340,19155,19302,13545,65447,Future,MIL,EUR,5,25,5,95865,ST1 Index,445.4905423638415,2317,0.0089,,1.1308
05/11/2013,19355,19405,19025,19119,19973,64219,Future,MIL,EUR,5,25,5,96510,ST1 Index,405.7729784033028,2318,0.0089,,1.1308
06/11/2013,19185,19300,19165,19231,15702,64452,Future,MIL,EUR,5,25,5,95595,ST1 Index,370.69428104878835,2319,0.0089,,1.1308
07/11/2013,19255,19485,18765,18883,40175,60946,Future,MIL,EUR,5,25,5,96155,ST1 Index,316.17794041057215,2320,0.0089,,1.1308
08/11/2013,18695,18995,18625,18952,27006,61632,Future,MIL,EUR,5,25,5,94415,ST1 Index,280.47986856267005,2321,0.0089,,1.1308
11/11/2013,19020,19110,18885,19081,15508,61649,Future,MIL,EUR,5,25,5,94760,ST1 Index,251.73202021646097,2322,0.0089,,1.1308
12/11/2013,19055,19220,18950,19010,18275,63011,Future,MIL,EUR,5,25,5,95405,ST1 Index,208.50239807315265,2323,0.0089,,1.1308
13/11/2013,18885,19065,18680,18725,23116,62685,Future,MIL,EUR,5,25,5,95050,ST1 Index,190.8992928280612,2324,0.0089,,1.1308
14/11/2013,18880,18905,18485,18736,23419,60921,Future,MIL,EUR,5,25,5,93625,ST1 Index,194.77027494526558,2325,0.0089,,1.1308
15/11/2013,18805,18825,18560,18695,18502,60246,Future,MIL,EUR,5,25,5,93680,ST1 Index,204.9813975354571,2326,0.0089,,1.1308
18/11/2013,18680,19135,18580,19091,25938,62943,Future,MIL,EUR,5,25,5,93475,ST1 Index,201.4364084988627,2327,0.0089,,1.1308
